window,quantile,barrier,horizon,entry_timestamp,exit_timestamp,pnl_points,pnl_R,exit_reason,holding_bars
1,0.75,0.50R,15,2024-12-31 13:32:00-05:00,2024-12-31 13:35:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2024-12-31 13:36:00-05:00,2024-12-31 13:38:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2024-12-31 13:39:00-05:00,2024-12-31 13:44:00-05:00,-20.0,-1.0,stop,5
1,0.75,0.50R,15,2024-12-31 13:46:00-05:00,2024-12-31 13:49:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2024-12-31 16:00:00-05:00,2024-12-31 16:01:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2024-12-31 16:04:00-05:00,2024-12-31 16:08:00-05:00,-20.0,-1.0,stop,4
1,0.75,0.50R,15,2025-01-02 09:41:00-05:00,2025-01-02 09:43:00-05:00,-20.0,-1.0,both_hit,2
1,0.75,0.50R,15,2025-01-02 09:44:00-05:00,2025-01-02 09:45:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-02 10:25:00-05:00,2025-01-02 10:26:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-02 10:27:00-05:00,2025-01-02 10:28:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:29:00-05:00,2025-01-02 10:30:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-02 10:31:00-05:00,2025-01-02 10:32:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:33:00-05:00,2025-01-02 10:34:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:35:00-05:00,2025-01-02 10:36:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:37:00-05:00,2025-01-02 10:38:00-05:00,-20.0,-1.0,both_hit,1
1,0.75,0.50R,15,2025-01-02 10:39:00-05:00,2025-01-02 10:40:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:41:00-05:00,2025-01-02 10:42:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:43:00-05:00,2025-01-02 10:44:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:45:00-05:00,2025-01-02 10:46:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 10:47:00-05:00,2025-01-02 10:49:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-02 12:26:00-05:00,2025-01-02 12:27:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:33:00-05:00,2025-01-02 12:34:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:35:00-05:00,2025-01-02 12:36:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:37:00-05:00,2025-01-02 12:38:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:39:00-05:00,2025-01-02 12:40:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:41:00-05:00,2025-01-02 12:42:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-02 12:43:00-05:00,2025-01-02 12:44:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-02 12:45:00-05:00,2025-01-02 12:46:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:47:00-05:00,2025-01-02 12:48:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:49:00-05:00,2025-01-02 12:50:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-02 12:51:00-05:00,2025-01-02 12:52:00-05:00,-20.0,-1.0,both_hit,1
1,0.75,0.50R,15,2025-01-02 12:53:00-05:00,2025-01-02 12:57:00-05:00,-20.0,-1.0,stop,4
1,0.75,0.50R,15,2025-01-02 13:03:00-05:00,2025-01-02 13:05:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-02 13:06:00-05:00,2025-01-02 13:08:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-03 10:17:00-05:00,2025-01-03 10:18:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-03 10:21:00-05:00,2025-01-03 10:22:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-06 12:29:00-05:00,2025-01-06 12:33:00-05:00,10.0,0.5,target,4
1,0.75,0.50R,15,2025-01-06 13:18:00-05:00,2025-01-06 13:23:00-05:00,-20.0,-1.0,stop,5
1,0.75,0.50R,15,2025-01-06 13:58:00-05:00,2025-01-06 13:59:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-06 14:11:00-05:00,2025-01-06 14:17:00-05:00,-20.0,-1.0,stop,6
1,0.75,0.50R,15,2025-01-07 10:10:00-05:00,2025-01-07 10:11:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:12:00-05:00,2025-01-07 10:13:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-07 10:14:00-05:00,2025-01-07 10:16:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-07 10:17:00-05:00,2025-01-07 10:18:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:19:00-05:00,2025-01-07 10:20:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-07 10:21:00-05:00,2025-01-07 10:22:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-07 10:23:00-05:00,2025-01-07 10:24:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-07 10:31:00-05:00,2025-01-07 10:32:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:33:00-05:00,2025-01-07 10:34:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:35:00-05:00,2025-01-07 10:36:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:37:00-05:00,2025-01-07 10:38:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:39:00-05:00,2025-01-07 10:40:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:41:00-05:00,2025-01-07 10:42:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-07 10:43:00-05:00,2025-01-07 10:45:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-07 10:46:00-05:00,2025-01-07 10:47:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 10:48:00-05:00,2025-01-07 10:50:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-07 10:51:00-05:00,2025-01-07 10:54:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2025-01-07 11:52:00-05:00,2025-01-07 11:54:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-07 11:55:00-05:00,2025-01-07 11:58:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-07 11:59:00-05:00,2025-01-07 12:01:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-07 12:02:00-05:00,2025-01-07 12:03:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 12:04:00-05:00,2025-01-07 12:06:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-07 12:07:00-05:00,2025-01-07 12:13:00-05:00,-20.0,-1.0,stop,6
1,0.75,0.50R,15,2025-01-07 12:45:00-05:00,2025-01-07 12:46:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-07 12:47:00-05:00,2025-01-07 12:53:00-05:00,10.0,0.5,target,6
1,0.75,0.50R,15,2025-01-07 12:54:00-05:00,2025-01-07 12:57:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2025-01-07 14:59:00-05:00,2025-01-07 15:02:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-07 15:14:00-05:00,2025-01-07 15:21:00-05:00,10.0,0.5,target,7
1,0.75,0.50R,15,2025-01-07 15:32:00-05:00,2025-01-07 15:35:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-08 10:14:00-05:00,2025-01-08 10:15:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-08 10:16:00-05:00,2025-01-08 10:18:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-08 10:21:00-05:00,2025-01-08 10:22:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-08 11:07:00-05:00,2025-01-08 11:08:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-08 12:34:00-05:00,2025-01-08 12:35:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-08 12:36:00-05:00,2025-01-08 12:37:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-08 12:39:00-05:00,2025-01-08 12:41:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-08 13:57:00-05:00,2025-01-08 13:58:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-08 14:02:00-05:00,2025-01-08 14:03:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-08 14:04:00-05:00,2025-01-08 14:06:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-08 14:54:00-05:00,2025-01-08 14:55:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-08 14:57:00-05:00,2025-01-08 14:59:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-08 15:08:00-05:00,2025-01-08 15:13:00-05:00,10.0,0.5,target,5
1,0.75,0.50R,15,2025-01-08 15:15:00-05:00,2025-01-08 15:16:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-10 09:39:00-05:00,2025-01-10 09:40:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 09:41:00-05:00,2025-01-10 09:42:00-05:00,-20.0,-1.0,both_hit,1
1,0.75,0.50R,15,2025-01-10 09:43:00-05:00,2025-01-10 09:44:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-10 09:52:00-05:00,2025-01-10 09:53:00-05:00,-20.0,-1.0,both_hit,1
1,0.75,0.50R,15,2025-01-10 09:54:00-05:00,2025-01-10 09:55:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 09:56:00-05:00,2025-01-10 09:58:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-10 09:59:00-05:00,2025-01-10 10:00:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 10:06:00-05:00,2025-01-10 10:07:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 10:08:00-05:00,2025-01-10 10:09:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 10:10:00-05:00,2025-01-10 10:11:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 10:12:00-05:00,2025-01-10 10:13:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-10 10:14:00-05:00,2025-01-10 10:15:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-10 10:16:00-05:00,2025-01-10 10:18:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-10 11:02:00-05:00,2025-01-10 11:03:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 11:04:00-05:00,2025-01-10 11:05:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 11:06:00-05:00,2025-01-10 11:08:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-10 11:09:00-05:00,2025-01-10 11:10:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-10 11:11:00-05:00,2025-01-10 11:12:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 11:13:00-05:00,2025-01-10 11:14:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 11:15:00-05:00,2025-01-10 11:18:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2025-01-10 11:19:00-05:00,2025-01-10 11:20:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 11:21:00-05:00,2025-01-10 11:23:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-10 11:28:00-05:00,2025-01-10 11:29:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-10 11:31:00-05:00,2025-01-10 11:32:00-05:00,-20.0,-1.0,both_hit,1
1,0.75,0.50R,15,2025-01-10 11:40:00-05:00,2025-01-10 11:41:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-10 12:13:00-05:00,2025-01-10 12:20:00-05:00,-20.0,-1.0,stop,7
1,0.75,0.50R,15,2025-01-10 14:11:00-05:00,2025-01-10 14:21:00-05:00,10.0,0.5,target,10
1,0.75,0.50R,15,2025-01-10 14:22:00-05:00,2025-01-10 14:25:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2025-01-10 14:26:00-05:00,2025-01-10 14:28:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-10 15:22:00-05:00,2025-01-10 15:28:00-05:00,10.0,0.5,target,6
1,0.75,0.50R,15,2025-01-10 15:29:00-05:00,2025-01-10 15:32:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-10 16:25:00-05:00,2025-01-10 16:37:00-05:00,10.0,0.5,target,12
1,0.75,0.50R,15,2025-01-13 09:30:00-05:00,2025-01-13 09:31:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-13 09:42:00-05:00,2025-01-13 09:43:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-13 10:25:00-05:00,2025-01-13 10:26:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-13 10:27:00-05:00,2025-01-13 10:31:00-05:00,-20.0,-1.0,stop,4
1,0.75,0.50R,15,2025-01-13 11:09:00-05:00,2025-01-13 11:10:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-13 11:11:00-05:00,2025-01-13 11:12:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-13 11:13:00-05:00,2025-01-13 11:14:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-13 11:15:00-05:00,2025-01-13 11:18:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-13 11:19:00-05:00,2025-01-13 11:22:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-13 12:02:00-05:00,2025-01-13 12:03:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-14 09:59:00-05:00,2025-01-14 10:00:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 10:01:00-05:00,2025-01-14 10:03:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-14 10:38:00-05:00,2025-01-14 10:39:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 10:40:00-05:00,2025-01-14 10:41:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-14 10:46:00-05:00,2025-01-14 10:47:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 10:49:00-05:00,2025-01-14 10:50:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 10:51:00-05:00,2025-01-14 10:52:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 10:53:00-05:00,2025-01-14 10:54:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-14 10:56:00-05:00,2025-01-14 10:57:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 10:58:00-05:00,2025-01-14 11:01:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-14 11:02:00-05:00,2025-01-14 11:03:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 11:04:00-05:00,2025-01-14 11:05:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 11:06:00-05:00,2025-01-14 11:08:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-14 11:09:00-05:00,2025-01-14 11:13:00-05:00,10.0,0.5,target,4
1,0.75,0.50R,15,2025-01-14 11:14:00-05:00,2025-01-14 11:17:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2025-01-14 11:18:00-05:00,2025-01-14 11:19:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 11:20:00-05:00,2025-01-14 11:22:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-14 11:44:00-05:00,2025-01-14 11:58:00-05:00,10.0,0.5,target,14
1,0.75,0.50R,15,2025-01-14 11:59:00-05:00,2025-01-14 12:01:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-14 15:10:00-05:00,2025-01-14 15:11:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-14 15:12:00-05:00,2025-01-14 15:16:00-05:00,-20.0,-1.0,stop,4
1,0.75,0.50R,15,2025-01-14 15:21:00-05:00,2025-01-14 15:23:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-14 15:24:00-05:00,2025-01-14 15:25:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-15 10:48:00-05:00,2025-01-15 10:50:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-15 10:51:00-05:00,2025-01-15 10:52:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-15 10:58:00-05:00,2025-01-15 10:59:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-15 11:00:00-05:00,2025-01-15 11:01:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-15 11:09:00-05:00,2025-01-15 11:11:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-15 11:32:00-05:00,2025-01-15 11:33:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-15 11:37:00-05:00,2025-01-15 11:38:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-15 11:43:00-05:00,2025-01-15 11:44:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-15 11:45:00-05:00,2025-01-15 11:53:00-05:00,10.0,0.5,target,8
1,0.75,0.50R,15,2025-01-15 11:58:00-05:00,2025-01-15 12:03:00-05:00,-20.0,-1.0,stop,5
1,0.75,0.50R,15,2025-01-15 16:00:00-05:00,2025-01-15 16:01:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-15 16:08:00-05:00,2025-01-15 16:23:00-05:00,-8.5,-0.425,timeout,15
1,0.75,0.50R,15,2025-01-16 09:54:00-05:00,2025-01-16 09:56:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-16 09:57:00-05:00,2025-01-16 09:58:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-16 09:59:00-05:00,2025-01-16 10:00:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-16 10:49:00-05:00,2025-01-16 10:51:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-16 11:35:00-05:00,2025-01-16 11:36:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-16 11:41:00-05:00,2025-01-16 11:42:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-16 14:01:00-05:00,2025-01-16 14:05:00-05:00,-20.0,-1.0,stop,4
1,0.75,0.50R,15,2025-01-16 16:06:00-05:00,2025-01-16 16:11:00-05:00,10.0,0.5,target,5
1,0.75,0.50R,15,2025-01-16 16:20:00-05:00,2025-01-16 16:21:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-16 16:22:00-05:00,2025-01-16 16:24:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-16 16:25:00-05:00,2025-01-16 16:31:00-05:00,-20.0,-1.0,stop,6
1,0.75,0.50R,15,2025-01-17 09:59:00-05:00,2025-01-17 10:00:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-17 10:23:00-05:00,2025-01-17 10:24:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-17 16:06:00-05:00,2025-01-17 16:21:00-05:00,-5.5,-0.275,timeout,15
1,0.75,0.50R,15,2025-01-20 10:26:00-05:00,2025-01-20 10:32:00-05:00,10.0,0.5,target,6
1,0.75,0.50R,15,2025-01-21 10:02:00-05:00,2025-01-21 10:03:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-21 10:04:00-05:00,2025-01-21 10:05:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-21 10:15:00-05:00,2025-01-21 10:16:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-21 14:36:00-05:00,2025-01-21 14:39:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-21 14:40:00-05:00,2025-01-21 14:53:00-05:00,10.0,0.5,target,13
1,0.75,0.50R,15,2025-01-22 16:16:00-05:00,2025-01-22 16:21:00-05:00,10.0,0.5,target,5
1,0.75,0.50R,15,2025-01-22 16:25:00-05:00,2025-01-22 16:40:00-05:00,-1.5,-0.075,timeout,15
1,0.75,0.50R,15,2025-01-23 12:05:00-05:00,2025-01-23 12:18:00-05:00,-20.0,-1.0,stop,13
1,0.75,0.50R,15,2025-01-24 12:17:00-05:00,2025-01-24 12:29:00-05:00,10.0,0.5,target,12
1,0.75,0.50R,15,2025-01-27 10:18:00-05:00,2025-01-27 10:19:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-27 10:20:00-05:00,2025-01-27 10:21:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-27 10:22:00-05:00,2025-01-27 10:23:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-27 11:00:00-05:00,2025-01-27 11:01:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-27 11:02:00-05:00,2025-01-27 11:04:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-27 11:05:00-05:00,2025-01-27 11:06:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-27 11:07:00-05:00,2025-01-27 11:08:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-27 11:12:00-05:00,2025-01-27 11:13:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-27 11:14:00-05:00,2025-01-27 11:15:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-27 11:16:00-05:00,2025-01-27 11:18:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-27 11:19:00-05:00,2025-01-27 11:21:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-27 11:22:00-05:00,2025-01-27 11:23:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-27 11:24:00-05:00,2025-01-27 11:25:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-27 11:26:00-05:00,2025-01-27 11:28:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-27 11:29:00-05:00,2025-01-27 11:30:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-27 11:31:00-05:00,2025-01-27 11:33:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-27 11:34:00-05:00,2025-01-27 11:36:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-27 11:37:00-05:00,2025-01-27 11:38:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-27 12:18:00-05:00,2025-01-27 12:20:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-27 12:21:00-05:00,2025-01-27 12:22:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-27 12:23:00-05:00,2025-01-27 12:27:00-05:00,-20.0,-1.0,stop,4
1,0.75,0.50R,15,2025-01-27 12:57:00-05:00,2025-01-27 13:00:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-27 13:01:00-05:00,2025-01-27 13:02:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-27 14:47:00-05:00,2025-01-27 14:49:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-27 14:54:00-05:00,2025-01-27 14:58:00-05:00,-20.0,-1.0,stop,4
1,0.75,0.50R,15,2025-01-28 09:41:00-05:00,2025-01-28 09:42:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-28 09:43:00-05:00,2025-01-28 09:44:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-28 09:45:00-05:00,2025-01-28 09:46:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-28 11:31:00-05:00,2025-01-28 11:37:00-05:00,10.0,0.5,target,6
1,0.75,0.50R,15,2025-01-28 16:13:00-05:00,2025-01-28 16:18:00-05:00,10.0,0.5,target,5
1,0.75,0.50R,15,2025-01-29 09:47:00-05:00,2025-01-29 09:48:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-29 09:49:00-05:00,2025-01-29 09:50:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-29 10:40:00-05:00,2025-01-29 10:44:00-05:00,10.0,0.5,target,4
1,0.75,0.50R,15,2025-01-29 12:54:00-05:00,2025-01-29 12:57:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-29 14:12:00-05:00,2025-01-29 14:13:00-05:00,-20.0,-1.0,stop,1
1,0.75,0.50R,15,2025-01-29 14:18:00-05:00,2025-01-29 14:20:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-29 14:21:00-05:00,2025-01-29 14:24:00-05:00,-20.0,-1.0,stop,3
1,0.75,0.50R,15,2025-01-29 14:30:00-05:00,2025-01-29 14:32:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-29 15:18:00-05:00,2025-01-29 15:20:00-05:00,-20.0,-1.0,stop,2
1,0.75,0.50R,15,2025-01-29 15:53:00-05:00,2025-01-29 15:54:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-30 10:17:00-05:00,2025-01-30 10:19:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-30 10:20:00-05:00,2025-01-30 10:21:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-30 10:22:00-05:00,2025-01-30 10:23:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-30 10:24:00-05:00,2025-01-30 10:27:00-05:00,10.0,0.5,target,3
1,0.75,0.50R,15,2025-01-30 10:28:00-05:00,2025-01-30 10:30:00-05:00,10.0,0.5,target,2
1,0.75,0.50R,15,2025-01-30 10:31:00-05:00,2025-01-30 10:32:00-05:00,10.0,0.5,target,1
1,0.75,0.50R,15,2025-01-30 10:33:00-05:00,2025-01-30 10:36:00-05:00,-20.0,-1.0,stop,3
