trades,wins,losses,win_rate,mean_R,median_R,total_R,profit_factor,max_drawdown_R,longest_losing_streak,average_holding_bars,profitable_days,losing_days,daily_sharpe,window,quantile,tail_percent,rr,target_points,horizon
229,114,114,0.4978165938864629,0.0941593886462882,0.0,21.562499999999996,1.2410901467505242,-8.825,5,3.2314410480349345,27,28,2.4104407411217106,2,0.8,19.999999999999996,1.2,24.0,5
219,109,109,0.4977168949771689,0.11084474885844751,0.0,24.275000000000006,1.2499356499356498,-8.9375,7,4.351598173515982,27,28,2.4126005861815982,2,0.8,19.999999999999996,1.2,24.0,10
217,114,102,0.5253456221198156,0.12413594470046083,0.1,26.9375,1.279761132026483,-8.975,5,5.027649769585254,28,26,2.600021502356407,2,0.8,19.999999999999996,1.2,24.0,15
227,112,114,0.4933920704845815,0.10550660792951543,-0.0375,23.950000000000003,1.2677847658979737,-8.425,5,3.2687224669603525,28,27,2.7267949804549922,2,0.8,19.999999999999996,1.3,26.0,5
214,103,110,0.48130841121495327,0.11950934579439253,-0.0875,25.575,1.2631511254019292,-7.800000000000001,8,4.5046728971962615,26,29,2.586572212320194,2,0.8,19.999999999999996,1.3,26.0,10
212,107,104,0.5047169811320755,0.12069575471698113,0.0125,25.5875,1.2614971895758817,-8.0375,8,5.235849056603773,28,26,2.619370299789624,2,0.8,19.999999999999996,1.3,26.0,15
220,105,115,0.4772727272727273,0.11119318181818182,-0.11875,24.4625,1.2700800441622964,-9.425,5,3.3954545454545455,26,28,2.4804229352131446,2,0.8,19.999999999999996,1.5,30.0,5
208,93,114,0.44711538461538464,0.11826923076923078,-0.275,24.6,1.2463078848560698,-8.337499999999999,8,4.798076923076923,26,27,2.3397365906822194,2,0.8,19.999999999999996,1.5,30.0,10
204,98,105,0.4803921568627451,0.1324142156862745,-0.2,27.0125,1.2722348198538675,-7.5625,8,5.583333333333333,28,24,2.587713920475305,2,0.8,19.999999999999996,1.5,30.0,15
212,95,117,0.4481132075471698,0.09345518867924527,-0.22499999999999998,19.812499999999996,1.2149735521497358,-11.774999999999999,5,3.6132075471698113,25,30,1.8584774905730723,2,0.8,19.999999999999996,1.75,35.0,5
198,82,115,0.41414141414141414,0.1154671717171717,-0.46875,22.862499999999997,1.2277708592777088,-9.837499999999999,8,5.186868686868687,24,31,2.028994215116918,2,0.8,19.999999999999996,1.75,35.0,10
193,85,107,0.44041450777202074,0.11314766839378237,-1.0,21.8375,1.2157322795752037,-9.3125,8,6.129533678756476,26,28,2.0154814099982543,2,0.8,19.999999999999996,1.75,35.0,15
205,92,112,0.44878048780487806,0.14603658536585365,-0.2,29.9375,1.3424853424853427,-9.662500000000001,5,3.6926829268292685,27,28,2.574674380215061,2,0.8,19.999999999999996,2.0,40.0,5
192,82,109,0.4270833333333333,0.1893880208333333,-0.38125,36.3625,1.3814081552379704,-9.1875,8,5.369791666666667,24,26,2.8303439265418984,2,0.8,19.999999999999996,2.0,40.0,10
186,83,102,0.44623655913978494,0.18010752688172044,-0.70625,33.5,1.3495500195643668,-9.325,8,6.505376344086022,25,24,2.7515702128873794,2,0.8,19.999999999999996,2.0,40.0,15
96,62,34,0.6458333333333334,0.055468750000000004,0.5,5.325,1.2074001947419668,-5.725,6,2.46875,15,13,1.2861827337739715,3,0.9,9.999999999999998,0.5,10.0,5
95,65,29,0.6842105263157895,0.06513157894736842,0.5,6.1875,1.2351543942992873,-5.3,3,2.863157894736842,15,13,1.4738116744792447,3,0.9,9.999999999999998,0.5,10.0,10
95,66,29,0.6947368421052632,0.06447368421052632,0.5,6.125,1.2279069767441861,-5.625,3,3.0526315789473686,14,13,1.432312550378929,3,0.9,9.999999999999998,0.5,10.0,15
90,49,41,0.5444444444444444,-0.0040277777777777655,0.6100000000000001,-0.36249999999999893,0.9886541471048514,-6.6525,6,2.977777777777778,12,18,-0.08529693948031027,3,0.9,9.999999999999998,0.67,13.4,5
85,52,32,0.611764705882353,0.0676764705882353,0.67,5.7525,1.1977653631284921,-4.835,5,3.635294117647059,14,16,1.3545533670967858,3,0.9,9.999999999999998,0.67,13.4,10
85,53,32,0.6235294117647059,0.06629411764705882,0.67,5.635,1.188619246861925,-5.0,5,3.8588235294117648,14,16,1.2704674171545705,3,0.9,9.999999999999998,0.67,13.4,15
88,44,43,0.5,-0.012926136363636365,0.11875,-1.1375000000000002,0.9650134563629372,-6.8999999999999995,7,3.2045454545454546,13,17,-0.26592259718879,3,0.9,9.999999999999998,0.75,15.0,5
83,49,33,0.5903614457831325,0.08027108433734939,0.75,6.6625,1.2214374740340674,-4.775,5,3.9156626506024095,14,16,1.4331868379001518,3,0.9,9.999999999999998,0.75,15.0,10
83,49,34,0.5903614457831325,0.061897590361445785,0.75,5.1375,1.162514827995255,-5.4875,5,4.192771084337349,14,16,1.1102812704724485,3,0.9,9.999999999999998,0.75,15.0,15
84,41,42,0.4880952380952381,0.03467261904761904,-0.00625,2.9124999999999996,1.0925705204608662,-8.2,7,3.4761904761904763,11,15,0.5648014248138183,3,0.9,9.999999999999998,1.0,20.0,5
76,41,34,0.5394736842105263,0.096875,0.5,7.362500000000001,1.2378836833602584,-7.6875,5,4.894736842105263,12,14,1.394652609380428,3,0.9,9.999999999999998,1.0,20.0,10
75,41,34,0.5466666666666666,0.10550000000000002,1.0,7.912500000000001,1.2494089834515367,-5.8625,5,5.373333333333333,12,14,1.5372193081299435,3,0.9,9.999999999999998,1.0,20.0,15
84,40,43,0.47619047619047616,0.03586309523809526,-0.03125,3.012500000000002,1.0953700039572616,-8.1,7,3.619047619047619,15,15,0.5882682901907008,3,0.9,9.999999999999998,1.1,22.0,5
76,40,35,0.5263157894736842,0.10148026315789477,0.38125,7.712500000000002,1.2413928012519562,-7.487500000000001,5,5.144736842105263,16,14,1.4096454976280477,3,0.9,9.999999999999998,1.1,22.0,10
75,40,35,0.5333333333333333,0.1281666666666667,0.775,9.612500000000002,1.2937356760886174,-5.6625,5,5.613333333333333,16,14,1.7484881364325255,3,0.9,9.999999999999998,1.1,22.0,15
81,36,44,0.4444444444444444,0.014043209876543202,-0.075,1.1374999999999993,1.0356164383561646,-8.0,7,3.753086419753086,13,17,0.22387656665191738,3,0.9,9.999999999999998,1.2,24.0,5
74,38,35,0.5135135135135135,0.10304054054054052,0.15,7.624999999999998,1.2386541471048518,-7.2875,5,5.378378378378378,16,14,1.3731727265186142,3,0.9,9.999999999999998,1.2,24.0,10
73,37,36,0.5068493150684932,0.11695205479452057,0.3125,8.537500000000001,1.2540922619047623,-5.4625,5,5.945205479452055,15,15,1.5014365159418335,3,0.9,9.999999999999998,1.2,24.0,15
79,34,44,0.43037974683544306,-0.01376582278481012,-0.075,-1.0874999999999995,0.9659491193737769,-7.8999999999999995,7,3.9240506329113924,13,17,-0.246941990766926,3,0.9,9.999999999999998,1.3,26.0,5
72,35,36,0.4861111111111111,0.07638888888888888,-0.05625,5.499999999999999,1.1709401709401708,-7.087499999999999,5,5.75,16,14,1.1004462530078811,3,0.9,9.999999999999998,1.3,26.0,10
70,33,37,0.4714285714285714,0.07446428571428572,-0.375,5.2125,1.150650289017341,-6.0,5,6.557142857142857,15,15,1.043343037896481,3,0.9,9.999999999999998,1.3,26.0,15
79,33,45,0.4177215189873418,-0.022151898734177215,-0.075,-1.75,0.945226917057903,-8.5375,7,4.012658227848101,12,18,-0.3679812378478058,3,0.9,9.999999999999998,1.5,30.0,5
70,34,35,0.4857142857142857,0.10892857142857143,-0.05625,7.625,1.2445870088211708,-7.5375,5,6.114285714285714,15,15,1.2721898145324806,3,0.9,9.999999999999998,1.5,30.0,10
68,31,37,0.45588235294117646,0.09356617647058825,-0.61875,6.362500000000001,1.1838872832369942,-5.112500000000001,5,7.205882352941177,14,16,1.1024420963283033,3,0.9,9.999999999999998,1.5,30.0,15
79,33,45,0.4177215189873418,-0.0064873417721519125,-0.075,-0.5125000000000011,0.9839593114241002,-8.2875,7,4.063291139240507,13,17,-0.1081002930127176,3,0.9,9.999999999999998,1.75,35.0,5
69,32,36,0.463768115942029,0.10144927536231885,-0.2375,7.0,1.2195217561740495,-7.425,5,6.391304347826087,13,17,1.170336412711486,3,0.9,9.999999999999998,1.75,35.0,10
68,30,38,0.4411764705882353,0.10422794117647059,-0.80625,7.0875,1.1990870786516854,-6.949999999999999,5,7.632352941176471,13,17,1.1423114426044518,3,0.9,9.999999999999998,1.75,35.0,15
79,33,45,0.4177215189873418,0.004588607594936695,-0.075,0.36249999999999893,1.0113458528951487,-8.0375,7,4.113924050632911,13,17,0.07519471395267198,3,0.9,9.999999999999998,2.0,40.0,5
69,31,37,0.4492753623188406,0.10634057971014493,-0.2875,7.3375,1.2269037495168147,-7.3,5,6.550724637681159,12,17,1.1735423724932412,3,0.9,9.999999999999998,2.0,40.0,10
66,28,38,0.42424242424242425,0.12727272727272732,-0.80625,8.400000000000002,1.2424242424242424,-6.199999999999999,5,8.318181818181818,13,16,1.4255224370836288,3,0.9,9.999999999999998,2.0,40.0,15
143,94,49,0.6573426573426573,0.05812937062937063,0.5,8.3125,1.2195444040937604,-7.487500000000001,6,2.4965034965034967,17,12,1.3549435410919608,3,0.875,12.5,0.5,10.0,5
138,95,42,0.6884057971014492,0.06875,0.5,9.4875,1.2495889510029594,-6.15,6,2.8840579710144927,17,11,1.472907374736544,3,0.875,12.5,0.5,10.0,10
138,97,41,0.7028985507246377,0.06702898550724638,0.5,9.25,1.237636480411047,-6.275,6,3.0869565217391304,16,11,1.43010640742711,3,0.875,12.5,0.5,10.0,15
131,72,59,0.549618320610687,0.0045229007633587805,0.3375,0.5925000000000002,1.0133183478505199,-10.017500000000002,6,2.9923664122137406,17,16,0.11678307073036398,3,0.875,12.5,0.67,13.4,5
121,73,46,0.6033057851239669,0.05353305785123967,0.67,6.4775,1.1547327560465812,-5.7925,6,3.760330578512397,18,15,1.2617897542738088,3,0.875,12.5,0.67,13.4,10
121,75,46,0.6198347107438017,0.045950413223140495,0.67,5.56,1.1265793966989188,-6.025,6,4.049586776859504,18,15,1.1063226920009306,3,0.875,12.5,0.67,13.4,15
126,66,59,0.5238095238095238,0.010218253968253968,0.22499999999999998,1.2875,1.0292613636363637,-10.1625,7,3.2063492063492065,16,17,0.2363317676324312,3,0.875,12.5,0.75,15.0,5
118,70,46,0.5932203389830508,0.09226694915254237,0.75,10.8875,1.2653869591712374,-5.4625,6,3.9745762711864407,18,15,1.9257037262191297,3,0.875,12.5,0.75,15.0,10
118,71,47,0.6016949152542372,0.06197033898305085,0.75,7.3125,1.1637279596977332,-7.4125,7,4.322033898305085,17,16,1.2569446105202933,3,0.875,12.5,0.75,15.0,15
120,60,59,0.5,0.05354166666666667,0.0625,6.425,1.149375181633246,-8.1875,7,3.525,16,14,1.1795928781480178,3,0.875,12.5,1.0,20.0,5
109,59,48,0.5412844036697247,0.12006880733944955,0.4875,13.0875,1.3126306360107496,-6.6,6,4.779816513761468,15,14,1.9254834638044085,3,0.875,12.5,1.0,20.0,10
108,61,47,0.5648148148148148,0.11990740740740741,1.0,12.95,1.29498861047836,-7.3875,7,5.435185185185185,16,12,1.9381514113506961,3,0.875,12.5,1.0,20.0,15
120,57,62,0.475,0.02979166666666668,-0.0625,3.575000000000002,1.0792024369980613,-10.0875,7,3.675,18,15,0.6500251919125415,3,0.875,12.5,1.1,22.0,5
107,55,50,0.514018691588785,0.08014018691588784,0.175,8.575,1.1914596706670393,-6.362500000000001,6,5.168224299065421,18,15,1.3093888384568788,3,0.875,12.5,1.1,22.0,10
104,54,50,0.5192307692307693,0.07836538461538464,0.125,8.150000000000002,1.1737739872068234,-8.6875,7,5.8173076923076925,20,13,1.255369491063346,3,0.875,12.5,1.1,22.0,15
118,53,64,0.4491525423728814,0.0027542372881355724,-0.075,0.3249999999999975,1.0069911266469482,-11.2625,7,3.788135593220339,17,16,0.060673031273041605,3,0.875,12.5,1.2,24.0,5
106,53,51,0.5,0.054009433962264146,0.0375,5.725,1.1250341250341254,-6.725,6,5.452830188679245,17,16,0.8972564332925204,3,0.875,12.5,1.2,24.0,10
103,51,52,0.49514563106796117,0.05873786407766993,-0.2375,6.0500000000000025,1.1240389543823683,-10.362499999999997,7,6.184466019417476,19,14,0.9120857268768364,3,0.875,12.5,1.2,24.0,15
115,50,64,0.43478260869565216,-0.02391304347826089,-0.0875,-2.7500000000000027,0.9408443129873622,-11.137500000000001,7,3.9478260869565216,16,17,-0.5507305098157977,3,0.875,12.5,1.3,26.0,5
102,48,52,0.47058823529411764,0.013112745098039202,-0.0625,1.3374999999999986,1.0290681879923933,-7.425000000000001,6,5.901960784313726,16,17,0.21457937552736786,3,0.875,12.5,1.3,26.0,10
98,45,53,0.45918367346938777,0.011479591836734684,-0.51875,1.1249999999999991,1.0226017076845804,-11.1625,7,6.86734693877551,17,16,0.17282989584699876,3,0.875,12.5,1.3,26.0,15
113,47,65,0.415929203539823,-0.03982300884955752,-0.125,-4.5,0.9032258064516129,-12.05,7,4.070796460176991,14,19,-0.8458914659279925,3,0.875,12.5,1.5,30.0,5
100,46,52,0.46,0.02987499999999999,-0.16875,2.987499999999999,1.06492800869329,-7.675000000000001,6,6.13,16,17,0.45959157424565017,3,0.875,12.5,1.5,30.0,10
95,42,53,0.4421052631578947,0.022105263157894732,-0.7375,2.0999999999999996,1.0421898543445505,-10.362499999999999,7,7.28421052631579,17,16,0.30883915633755216,3,0.875,12.5,1.5,30.0,15
112,47,64,0.41964285714285715,-0.022991071428571423,-0.10625,-2.5749999999999993,0.9434065934065935,-11.775,7,4.151785714285714,14,19,-0.47434168850733077,3,0.875,12.5,1.75,35.0,5
98,44,52,0.4489795918367347,0.034438775510204064,-0.24375,3.3749999999999982,1.073810825587753,-7.312500000000001,6,6.408163265306122,15,18,0.5434284918506594,3,0.875,12.5,1.75,35.0,10
94,40,54,0.425531914893617,0.027393617021276597,-0.9375,2.575,1.0507139340226488,-12.112499999999999,7,7.723404255319149,15,18,0.3770234072695271,3,0.875,12.5,1.75,35.0,15
112,47,64,0.41964285714285715,-0.021875000000000002,-0.10625,-2.45,0.9461538461538465,-11.525,7,4.205357142857143,15,18,-0.47363427272821806,3,0.875,12.5,2.0,40.0,5
98,43,53,0.4387755102040816,0.04030612244897957,-0.26875,3.9499999999999975,1.0855441256090959,-6.812500000000001,6,6.622448979591836,15,17,0.6374347488819675,3,0.875,12.5,2.0,40.0,10
93,39,54,0.41935483870967744,0.06397849462365593,-0.875,5.950000000000001,1.1194179628700451,-11.362499999999999,7,8.258064516129032,16,15,0.8310609675838355,3,0.875,12.5,2.0,40.0,15
191,112,79,0.5863874345549738,-0.0274869109947644,0.5,-5.25,0.9109792284866468,-11.287500000000001,7,2.7068062827225132,15,22,-0.8649322554853186,3,0.85,15.000000000000002,0.5,10.0,5
183,113,69,0.6174863387978142,-0.0450136612021858,0.5,-8.2375,0.8701221915648404,-13.562499999999998,6,3.2841530054644807,15,22,-1.3164487540580196,3,0.85,15.000000000000002,0.5,10.0,10
182,113,69,0.6208791208791209,-0.046153846153846156,0.5,-8.4,0.8699186991869918,-13.600000000000001,6,3.543956043956044,14,22,-1.3393512018759235,3,0.85,15.000000000000002,0.5,10.0,15
175,94,81,0.5371428571428571,-0.015500000000000005,0.2375,-2.712500000000001,0.9546309847376125,-11.115000000000002,7,3.137142857142857,17,22,-0.4740306816482458,3,0.85,15.000000000000002,0.67,13.4,5
158,90,67,0.569620253164557,-0.03151898734177216,0.67,-4.980000000000001,0.9208109719737628,-14.100000000000001,6,4.006329113924051,16,23,-0.9114870182312999,3,0.85,15.000000000000002,0.67,13.4,10
157,89,68,0.5668789808917197,-0.026926751592356694,0.67,-4.227500000000001,0.9336472434765547,-12.985,6,4.286624203821656,17,22,-0.7582372450412143,3,0.85,15.000000000000002,0.67,13.4,15
170,86,83,0.5058823529411764,-0.016544117647058827,0.06875,-2.8125000000000004,0.9528400754558792,-10.9375,7,3.3294117647058825,16,23,-0.44168604505889975,3,0.85,15.000000000000002,0.75,15.0,5
157,86,70,0.5477707006369427,-0.00875796178343949,0.75,-1.375,0.978435600862576,-13.975,6,4.197452229299363,18,21,-0.23181232958156825,3,0.85,15.000000000000002,0.75,15.0,10
156,85,71,0.5448717948717948,-0.017467948717948715,0.75,-2.7249999999999996,0.9586337760910816,-14.3875,6,4.589743589743589,17,22,-0.4704564295238509,3,0.85,15.000000000000002,0.75,15.0,15
160,78,81,0.4875,0.016093750000000007,-0.025,2.575000000000001,1.0451160753394657,-8.7,7,3.65,17,22,0.39452641633215657,3,0.85,15.000000000000002,1.0,20.0,5
143,71,71,0.4965034965034965,0.01774475524475524,0.0,2.5374999999999996,1.0399291896144767,-14.05,7,4.958041958041958,16,20,0.35364410109459965,3,0.85,15.000000000000002,1.0,20.0,10
140,73,67,0.5214285714285715,0.04714285714285715,0.2875,6.600000000000001,1.105621124224845,-13.987499999999999,7,5.5,17,18,0.9202289598897093,3,0.85,15.000000000000002,1.0,20.0,15
159,72,86,0.4528301886792453,-0.030110062893081747,-0.0625,-4.787499999999998,0.9199582027168235,-11.05,7,3.830188679245283,15,24,-0.8169439985811604,3,0.85,15.000000000000002,1.1,22.0,5
138,63,74,0.45652173913043476,-0.03768115942028981,-0.20625,-5.199999999999994,0.9213759213759214,-14.062499999999998,7,5.478260869565218,16,23,-0.7858880441304207,3,0.85,15.000000000000002,1.1,22.0,10
133,64,69,0.48120300751879697,-0.005169172932330774,-0.2625,-0.6874999999999929,0.9893390191897654,-14.662499999999998,9,6.2556390977443606,20,19,-0.09844980304268726,3,0.85,15.000000000000002,1.1,22.0,15
158,70,87,0.4430379746835443,-0.03022151898734178,-0.075,-4.775000000000001,0.9214799588900309,-10.2125,7,3.8797468354430378,14,25,-0.7821733023090641,3,0.85,15.000000000000002,1.2,24.0,5
137,62,74,0.45255474452554745,-0.02408759124087592,-0.2375,-3.3000000000000007,0.9501039501039502,-11.7375,7,5.598540145985401,15,24,-0.46373345914156544,3,0.85,15.000000000000002,1.2,24.0,10
133,63,70,0.47368421052631576,0.008928571428571421,-0.3,1.1874999999999991,1.0181332315327356,-12.7625,9,6.383458646616542,19,20,0.15775566412525174,3,0.85,15.000000000000002,1.2,24.0,15
155,68,86,0.43870967741935485,-0.034838709677419345,-0.075,-5.399999999999999,0.910596026490066,-11.037500000000001,7,3.9741935483870967,13,26,-0.9015484308154899,3,0.85,15.000000000000002,1.3,26.0,5
134,59,74,0.44029850746268656,-0.03740671641791044,-0.26875,-5.012499999999999,0.9232976281560827,-12.475,7,5.902985074626866,15,24,-0.7247371617202621,3,0.85,15.000000000000002,1.3,26.0,10
128,58,70,0.453125,0.000976562500000007,-0.4625,0.1250000000000009,1.001935359009096,-12.0625,9,6.96875,19,20,0.016635413711727644,3,0.85,15.000000000000002,1.3,26.0,15
153,64,88,0.41830065359477125,-0.05890522875816993,-0.1125,-9.0125,0.8505389718076285,-12.299999999999999,7,4.104575163398692,11,28,-1.4109903438609857,3,0.85,15.000000000000002,1.5,30.0,5
131,56,75,0.42748091603053434,-0.05152671755725192,-0.4875,-6.750000000000001,0.897025171624714,-13.787500000000001,7,6.251908396946565,13,26,-0.9557467657797379,3,0.85,15.000000000000002,1.5,30.0,10
124,52,72,0.41935483870967744,-0.022379032258064518,-1.0,-2.7750000000000004,0.9584891548242332,-13.2125,9,7.42741935483871,16,23,-0.35398899515203536,3,0.85,15.000000000000002,1.5,30.0,15
151,63,87,0.41721854304635764,-0.06084437086092715,-0.1125,-9.1875,0.8450674536256323,-12.174999999999995,7,4.185430463576159,10,29,-1.4422440005544899,3,0.85,15.000000000000002,1.75,35.0,5
128,52,76,0.40625,-0.07353515625,-0.6375,-9.4125,0.8560229445506693,-16.362499999999997,7,6.546875,14,25,-1.3744820779087263,3,0.85,15.000000000000002,1.75,35.0,10
122,49,73,0.4016393442622951,-0.04190573770491803,-1.0,-5.1125,0.9246499631540164,-18.362499999999997,9,7.89344262295082,16,23,-0.6498354858791401,3,0.85,15.000000000000002,1.75,35.0,15
150,63,86,0.42,-0.05625,-0.1,-8.4375,0.857293868921776,-12.174999999999999,7,4.22,12,26,-1.3747601587052656,3,0.85,15.000000000000002,2.0,40.0,5
127,51,76,0.4015748031496063,-0.05413385826771655,-0.4875,-6.875000000000002,0.8934108527131783,-14.6125,7,6.669291338582677,14,24,-0.9981533392424452,3,0.85,15.000000000000002,2.0,40.0,10
120,47,73,0.39166666666666666,-0.016666666666666666,-1.0,-2.0,0.9701046337817638,-16.112499999999997,9,8.291666666666666,15,21,-0.2404139426938854,3,0.85,15.000000000000002,2.0,40.0,15
238,143,95,0.6008403361344538,-0.025735294117647058,0.5,-6.125,0.9163822525597268,-14.850000000000001,6,2.7436974789915967,18,24,-0.8330567169754778,3,0.825,17.500000000000004,0.5,10.0,5
227,141,85,0.6211453744493393,-0.04449339207048458,0.5,-10.1,0.8719289903312727,-16.95,6,3.290748898678414,17,25,-1.366687214710204,3,0.825,17.500000000000004,0.5,10.0,10
227,142,85,0.6255506607929515,-0.04135462555066081,0.5,-9.387500000000003,0.8827478532396564,-15.887500000000001,6,3.5462555066079293,17,25,-1.2509281961696153,3,0.825,17.500000000000004,0.5,10.0,15
217,117,100,0.5391705069124424,-0.03379032258064516,0.1375,-7.3325000000000005,0.9025581395348838,-15.825000000000001,6,3.2764976958525347,18,25,-1.1302664016146764,3,0.825,17.500000000000004,0.67,13.4,5
197,111,85,0.5634517766497462,-0.04432741116751268,0.67,-8.732499999999998,0.8894795127353269,-19.320000000000007,6,4.16751269035533,19,24,-1.2840654334065802,3,0.825,17.500000000000004,0.67,13.4,10
195,112,83,0.5743589743589743,-0.015410256410256408,0.67,-3.0049999999999994,0.9614249037227215,-16.1575,6,4.471794871794872,19,24,-0.4062311471202123,3,0.825,17.500000000000004,0.67,13.4,15
215,112,103,0.5209302325581395,-0.026046511627906974,0.0875,-5.6,0.9266415588668739,-15.999999999999998,6,3.395348837209302,17,26,-0.7392787921107371,3,0.825,17.500000000000004,0.75,15.0,5
194,106,87,0.5463917525773195,-0.023646907216494848,0.75,-4.5875,0.9426831172887709,-17.625,6,4.345360824742268,19,24,-0.6287675519140618,3,0.825,17.500000000000004,0.75,15.0,10
192,105,87,0.546875,-0.014127604166666667,0.75,-2.7125,0.966455402689751,-16.799999999999997,6,4.744791666666667,18,24,-0.37059233426301474,3,0.825,17.500000000000004,0.75,15.0,15
200,99,101,0.495,-0.002937500000000006,-0.018750000000000003,-0.5875000000000012,0.9917946927374299,-13.075,8,3.73,18,25,-0.0743242217528882,3,0.825,17.500000000000004,1.0,20.0,5
179,88,90,0.49162011173184356,0.006075418994413405,-0.025,1.0874999999999995,1.0137180700094606,-11.700000000000001,9,5.067039106145251,19,23,0.14232054168720665,3,0.825,17.500000000000004,1.0,20.0,10
173,90,83,0.5202312138728323,0.04552023121387283,0.2125,7.875,1.1024556838510324,-11.437500000000002,9,5.699421965317919,19,21,1.0378019230826772,3,0.825,17.500000000000004,1.0,20.0,15
196,91,105,0.4642857142857143,-0.03724489795918366,-0.0625,-7.299999999999997,0.9000855431993153,-18.8625,8,3.913265306122449,16,27,-0.9678465254665708,3,0.825,17.500000000000004,1.1,22.0,5
172,82,89,0.47674418604651164,0.012863372093023288,-0.08124999999999999,2.2125000000000057,1.028673254495383,-12.699999999999998,10,5.465116279069767,20,23,0.26574644051614843,3,0.825,17.500000000000004,1.1,22.0,10
164,80,84,0.4878048780487805,0.021951219512195155,-0.1625,3.6000000000000054,1.0467760272860158,-15.299999999999997,13,6.329268292682927,21,22,0.4086572199316472,3,0.825,17.500000000000004,1.1,22.0,15
193,87,105,0.45077720207253885,-0.04922279792746114,-0.075,-9.5,0.8699743370402054,-17.850000000000005,8,4.005181347150259,15,28,-1.2706677912846578,3,0.825,17.500000000000004,1.2,24.0,5
167,78,88,0.46706586826347307,0.014371257485029942,-0.1,2.4000000000000004,1.0315115706548503,-11.175,10,5.7844311377245505,18,25,0.28177163660861243,3,0.825,17.500000000000004,1.2,24.0,10
160,76,84,0.475,0.02359374999999998,-0.2375,3.774999999999997,1.049049861945753,-13.199999999999996,13,6.66875,21,22,0.41448853856557444,3,0.825,17.500000000000004,1.2,24.0,15
190,85,104,0.4473684210526316,-0.05763157894736843,-0.08124999999999999,-10.950000000000001,0.8493551160791056,-20.2375,8,4.094736842105263,15,28,-1.4786348087087782,3,0.825,17.500000000000004,1.3,26.0,5
164,73,90,0.4451219512195122,-0.01974085365853659,-0.18125000000000002,-3.2375000000000007,0.9581583198707593,-11.525,10,6.060975609756097,18,25,-0.4159792823675626,3,0.825,17.500000000000004,1.3,26.0,10
154,68,86,0.44155844155844154,-0.016639610389610388,-0.4375,-2.5625,0.9671737389911927,-12.600000000000001,13,7.240259740259741,20,23,-0.30098359214746195,3,0.825,17.500000000000004,1.3,26.0,15
189,82,106,0.43386243386243384,-0.0642857142857143,-0.1,-12.15,0.8334475668265936,-20.700000000000003,8,4.190476190476191,15,28,-1.5905983247769893,3,0.825,17.500000000000004,1.5,30.0,5
160,70,90,0.4375,-0.028749999999999987,-0.275,-4.599999999999998,0.9405492730210016,-13.3625,10,6.40625,17,25,-0.5837698600104778,3,0.825,17.500000000000004,1.5,30.0,10
149,61,88,0.40939597315436244,-0.02802013422818792,-1.0,-4.175,0.9475749489876003,-13.8125,13,7.731543624161074,17,25,-0.46985894921426125,3,0.825,17.500000000000004,1.5,30.0,15
187,80,106,0.42780748663101603,-0.0693850267379679,-0.1125,-12.974999999999998,0.8221384509938313,-21.287499999999998,8,4.25668449197861,13,30,-1.6596572273251218,3,0.825,17.500000000000004,1.75,35.0,5
158,66,92,0.4177215189873418,-0.04098101265822784,-0.48750000000000004,-6.474999999999998,0.9168138750602217,-16.849999999999998,10,6.6075949367088604,16,27,-0.7693479391710766,3,0.825,17.500000000000004,1.75,35.0,10
148,58,90,0.3918918918918919,-0.05211148648648649,-1.0,-7.7125,0.9055274843056195,-21.2875,13,8.06081081081081,17,26,-0.8453628245474937,3,0.825,17.500000000000004,1.75,35.0,15
186,79,106,0.42473118279569894,-0.07278225806451613,-0.11875,-13.537500000000001,0.8144276901987663,-19.8625,8,4.32258064516129,14,28,-1.744431436021429,3,0.825,17.500000000000004,2.0,40.0,5
157,65,92,0.4140127388535032,-0.03670382165605094,-0.45,-5.7624999999999975,0.9256931012250161,-15.25,10,6.808917197452229,15,27,-0.6790521017534089,3,0.825,17.500000000000004,2.0,40.0,10
145,54,91,0.3724137931034483,-0.05758620689655172,-1.0,-8.35,0.8977811782708494,-20.112499999999997,13,8.565517241379311,16,25,-0.9041886071798176,3,0.825,17.500000000000004,2.0,40.0,15
292,173,118,0.5924657534246576,-0.021703767123287677,0.5,-6.337500000000002,0.9277674882461888,-13.749999999999998,5,2.7773972602739727,20,27,-0.9045098572786798,3,0.8,19.999999999999996,0.5,10.0,5
275,174,100,0.6327272727272727,-0.025863636363636366,0.5,-7.112500000000001,0.9234906548339383,-12.25,5,3.2981818181818183,20,27,-0.9849564548982745,3,0.8,19.999999999999996,0.5,10.0,10
274,175,99,0.6386861313868614,-0.02924270072992701,0.5,-8.012500000000001,0.915446511014378,-13.600000000000001,5,3.4854014598540144,18,29,-1.1004417270304228,3,0.8,19.999999999999996,0.5,10.0,15
263,143,119,0.5437262357414449,-0.013260456273764262,0.1625,-3.4875000000000007,0.9600286532951291,-13.835,5,3.23574144486692,19,29,-0.5445051208323174,3,0.8,19.999999999999996,0.67,13.4,5
238,137,100,0.5756302521008403,-0.02446428571428572,0.67,-5.822500000000002,0.9370625591136336,-14.992500000000003,5,4.109243697478991,21,27,-0.7861757826942429,3,0.8,19.999999999999996,0.67,13.4,10
