dataset,mae_threshold,horizon,recovery_level,trades,reached_trades,reached_pct,reached_win_rate,not_reached_win_rate,win_rate_difference,reached_mean_final_R,not_reached_mean_final_R
HOLDOUT,0.6,10,0.1,100,38,0.38,0.5,,,0.0473684210526316,
HOLDOUT,0.6,10,0.2,100,35,0.35,0.5428571428571428,,,0.11314285714285714,
HOLDOUT,0.6,10,0.3,100,28,0.28,0.6428571428571429,,,0.4842857142857143,
HOLDOUT,0.6,10,0.4,100,25,0.25,0.6,,,0.4024000000000001,
HOLDOUT,0.6,12,-0.5,100,80,0.8,0.3375,,,-0.35775,
HOLDOUT,0.6,12,-0.4,100,70,0.7,0.38571428571428573,,,-0.20985714285714285,
HOLDOUT,0.6,12,-0.3,100,66,0.66,0.3939393939393939,,,-0.19666666666666668,
HOLDOUT,0.6,12,-0.2,100,58,0.58,0.4482758620689655,,,-0.08327586206896553,
HOLDOUT,0.6,12,-0.1,100,52,0.52,0.46153846153846156,,,-0.06384615384615386,
HOLDOUT,0.6,12,0.0,100,44,0.44,0.5,,,0.06136363636363637,
HOLDOUT,0.6,12,0.1,100,42,0.42,0.5238095238095238,,,0.149047619047619,
HOLDOUT,0.6,12,0.2,100,38,0.38,0.5789473684210527,,,0.23894736842105269,
HOLDOUT,0.6,12,0.3,100,31,0.31,0.6774193548387096,,,0.6025806451612903,
HOLDOUT,0.6,12,0.4,100,27,0.27,0.6296296296296297,,,0.48185185185185186,
HOLDOUT,0.7,1,-0.5,100,45,0.45,0.37777777777777777,,,-0.05244444444444441,
HOLDOUT,0.7,1,-0.4,100,34,0.34,0.4411764705882353,,,0.08617647058823534,
HOLDOUT,0.7,1,-0.3,100,24,0.24,0.375,,,-0.085,
HOLDOUT,0.7,1,-0.2,100,17,0.17,0.47058823529411764,,,0.07764705882352947,
HOLDOUT,0.7,1,-0.1,100,14,0.14,0.5714285714285714,,,0.3171428571428571,
HOLDOUT,0.7,1,0.0,100,10,0.1,0.6,,,0.308,
HOLDOUT,0.7,1,0.1,100,7,0.07,0.7142857142857143,,,0.7857142857142857,
HOLDOUT,0.7,1,0.2,100,5,0.05,0.6,,,0.33,
HOLDOUT,0.7,1,0.3,100,3,0.03,1.0,,,1.4766666666666666,
HOLDOUT,0.7,1,0.4,100,2,0.02,1.0,,,2.035,
HOLDOUT,0.7,2,-0.5,100,55,0.55,0.36363636363636365,,,-0.17690909090909088,
HOLDOUT,0.7,2,-0.4,100,45,0.45,0.4222222222222222,,,-0.0817777777777778,
HOLDOUT,0.7,2,-0.3,100,41,0.41,0.3902439024390244,,,-0.17878048780487804,
HOLDOUT,0.7,2,-0.2,100,31,0.31,0.45161290322580644,,,0.08419354838709678,
HOLDOUT,0.7,2,-0.1,100,23,0.23,0.6086956521739131,,,0.458695652173913,
HOLDOUT,0.7,2,0.0,100,16,0.16,0.625,,,0.26375000000000004,
HOLDOUT,0.7,2,0.1,100,11,0.11,0.6363636363636364,,,0.3781818181818181,
HOLDOUT,0.7,2,0.2,100,10,0.1,0.6,,,0.3499999999999999,
HOLDOUT,0.7,2,0.3,100,6,0.06,0.8333333333333334,,,1.1716666666666666,
HOLDOUT,0.7,2,0.4,100,5,0.05,0.8,,,1.334,
HOLDOUT,0.7,3,-0.5,100,60,0.6,0.36666666666666664,,,-0.18033333333333332,
HOLDOUT,0.7,3,-0.4,100,50,0.5,0.42,,,-0.07739999999999998,
HOLDOUT,0.7,3,-0.3,100,45,0.45,0.4,,,-0.12644444444444447,
HOLDOUT,0.7,3,-0.2,100,35,0.35,0.45714285714285713,,,0.1214285714285714,
HOLDOUT,0.7,3,-0.1,100,27,0.27,0.5555555555555556,,,0.3959259259259259,
HOLDOUT,0.7,3,0.0,100,19,0.19,0.5263157894736842,,,0.15684210526315792,
HOLDOUT,0.7,3,0.1,100,15,0.15,0.5333333333333333,,,0.16266666666666668,
HOLDOUT,0.7,3,0.2,100,13,0.13,0.6153846153846154,,,0.3038461538461539,
HOLDOUT,0.7,3,0.3,100,8,0.08,0.75,,,0.9425,
HOLDOUT,0.7,3,0.4,100,8,0.08,0.75,,,0.9425,
HOLDOUT,0.7,4,-0.5,100,64,0.64,0.359375,,,-0.24703124999999995,
HOLDOUT,0.7,4,-0.4,100,52,0.52,0.4230769230769231,,,-0.09961538461538459,
HOLDOUT,0.7,4,-0.3,100,47,0.47,0.40425531914893614,,,-0.14893617021276595,
HOLDOUT,0.7,4,-0.2,100,40,0.4,0.45,,,0.03899999999999999,
HOLDOUT,0.7,4,-0.1,100,33,0.33,0.5151515151515151,,,0.20575757575757578,
HOLDOUT,0.7,4,0.0,100,26,0.26,0.5,,,0.195,
HOLDOUT,0.7,4,0.1,100,21,0.21,0.47619047619047616,,,0.22380952380952376,
HOLDOUT,0.7,4,0.2,100,17,0.17,0.5882352941176471,,,0.3858823529411765,
HOLDOUT,0.7,4,0.3,100,11,0.11,0.7272727272727273,,,1.008181818181818,
HOLDOUT,0.7,4,0.4,100,10,0.1,0.7,,,1.043,
HOLDOUT,0.7,5,-0.5,100,68,0.68,0.35294117647058826,,,-0.2885294117647059,
HOLDOUT,0.7,5,-0.4,100,56,0.56,0.4107142857142857,,,-0.15214285714285714,
HOLDOUT,0.7,5,-0.3,100,49,0.49,0.40816326530612246,,,-0.15367346938775506,
HOLDOUT,0.7,5,-0.2,100,44,0.44,0.45454545454545453,,,-0.05340909090909088,
HOLDOUT,0.7,5,-0.1,100,37,0.37,0.4864864864864865,,,0.05621621621621624,
HOLDOUT,0.7,5,0.0,100,31,0.31,0.5161290322580645,,,0.23548387096774195,
HOLDOUT,0.7,5,0.1,100,27,0.27,0.48148148148148145,,,0.24814814814814812,
HOLDOUT,0.7,5,0.2,100,23,0.23,0.5652173913043478,,,0.3721739130434782,
HOLDOUT,0.7,5,0.3,100,16,0.16,0.6875,,,0.931875,
HOLDOUT,0.7,5,0.4,100,15,0.15,0.6666666666666666,,,0.9499999999999998,
HOLDOUT,0.7,6,-0.5,100,72,0.72,0.3611111111111111,,,-0.26180555555555557,
HOLDOUT,0.7,6,-0.4,100,61,0.61,0.4262295081967213,,,-0.13098360655737704,
HOLDOUT,0.7,6,-0.3,100,55,0.55,0.41818181818181815,,,-0.14981818181818182,
HOLDOUT,0.7,6,-0.2,100,49,0.49,0.46938775510204084,,,-0.02938775510204084,
HOLDOUT,0.7,6,-0.1,100,41,0.41,0.4878048780487805,,,0.007073170731707323,
HOLDOUT,0.7,6,0.0,100,36,0.36,0.5277777777777778,,,0.08416666666666667,
HOLDOUT,0.7,6,0.1,100,29,0.29,0.4827586206896552,,,0.20344827586206893,
HOLDOUT,0.7,6,0.2,100,27,0.27,0.5185185185185185,,,0.2385185185185185,
HOLDOUT,0.7,6,0.3,100,18,0.18,0.6666666666666666,,,0.85,
HOLDOUT,0.7,6,0.4,100,16,0.16,0.6875,,,0.9437500000000001,
HOLDOUT,0.7,8,-0.5,100,75,0.75,0.3466666666666667,,,-0.28479999999999994,
HOLDOUT,0.7,8,-0.4,100,62,0.62,0.41935483870967744,,,-0.15241935483870966,
HOLDOUT,0.7,8,-0.3,100,58,0.58,0.41379310344827586,,,-0.18844827586206894,
HOLDOUT,0.7,8,-0.2,100,53,0.53,0.4528301886792453,,,-0.08981132075471698,
HOLDOUT,0.7,8,-0.1,100,46,0.46,0.4782608695652174,,,-0.03347826086956522,
HOLDOUT,0.7,8,0.0,100,39,0.39,0.48717948717948717,,,-0.01769230769230763,
HOLDOUT,0.7,8,0.1,100,35,0.35,0.4857142857142857,,,0.019142857142857173,
HOLDOUT,0.7,8,0.2,100,32,0.32,0.53125,,,0.08843750000000006,
HOLDOUT,0.7,8,0.3,100,23,0.23,0.6521739130434783,,,0.5465217391304347,
HOLDOUT,0.7,8,0.4,100,22,0.22,0.6363636363636364,,,0.5413636363636364,
HOLDOUT,0.7,10,-0.5,100,76,0.76,0.34210526315789475,,,-0.29434210526315785,
HOLDOUT,0.7,10,-0.4,100,65,0.65,0.4,,,-0.17507692307692307,
HOLDOUT,0.7,10,-0.3,100,61,0.61,0.4098360655737705,,,-0.15081967213114753,
HOLDOUT,0.7,10,-0.2,100,55,0.55,0.45454545454545453,,,-0.04309090909090909,
HOLDOUT,0.7,10,-0.1,100,48,0.48,0.4791666666666667,,,0.017708333333333343,
HOLDOUT,0.7,10,0.0,100,41,0.41,0.5121951219512195,,,0.05512195121951221,
HOLDOUT,0.7,10,0.1,100,37,0.37,0.5135135135135135,,,0.09486486486486488,
HOLDOUT,0.7,10,0.2,100,34,0.34,0.5588235294117647,,,0.16676470588235293,
HOLDOUT,0.7,10,0.3,100,27,0.27,0.6666666666666666,,,0.5655555555555556,
HOLDOUT,0.7,10,0.4,100,24,0.24,0.625,,,0.49041666666666667,
HOLDOUT,0.7,12,-0.5,100,78,0.78,0.34615384615384615,,,-0.29307692307692307,
HOLDOUT,0.7,12,-0.4,100,68,0.68,0.39705882352941174,,,-0.17529411764705885,
HOLDOUT,0.7,12,-0.3,100,64,0.64,0.40625,,,-0.15953125,
HOLDOUT,0.7,12,-0.2,100,57,0.57,0.45614035087719296,,,-0.04719298245614033,
HOLDOUT,0.7,12,-0.1,100,50,0.5,0.48,,,0.010600000000000028,
HOLDOUT,0.7,12,0.0,100,44,0.44,0.5,,,0.09068181818181817,
HOLDOUT,0.7,12,0.1,100,42,0.42,0.5238095238095238,,,0.1797619047619048,
HOLDOUT,0.7,12,0.2,100,37,0.37,0.5945945945945946,,,0.29162162162162164,
HOLDOUT,0.7,12,0.3,100,30,0.3,0.7,,,0.6796666666666666,
HOLDOUT,0.7,12,0.4,100,26,0.26,0.6538461538461539,,,0.5661538461538462,
HOLDOUT,0.75,1,-0.5,100,44,0.44,0.38636363636363635,,,-0.08159090909090906,
HOLDOUT,0.75,1,-0.4,100,35,0.35,0.42857142857142855,,,-0.0005714285714285022,
HOLDOUT,0.75,1,-0.3,100,26,0.26,0.34615384615384615,,,-0.22153846153846152,
HOLDOUT,0.75,1,-0.2,100,19,0.19,0.42105263157894735,,,-0.011052631578947309,
HOLDOUT,0.75,1,-0.1,100,15,0.15,0.5333333333333333,,,0.25800000000000006,
HOLDOUT,0.75,1,0.0,100,10,0.1,0.6,,,0.308,
HOLDOUT,0.75,1,0.1,100,7,0.07,0.7142857142857143,,,0.7857142857142857,
HOLDOUT,0.75,1,0.2,100,5,0.05,0.6,,,0.33,
HOLDOUT,0.75,1,0.3,100,3,0.03,1.0,,,1.4766666666666666,
HOLDOUT,0.75,1,0.4,100,2,0.02,1.0,,,2.035,
HOLDOUT,0.75,2,-0.5,100,53,0.53,0.37735849056603776,,,-0.15471698113207547,
HOLDOUT,0.75,2,-0.4,100,44,0.44,0.4318181818181818,,,-0.06613636363636367,
HOLDOUT,0.75,2,-0.3,100,40,0.4,0.4,,,-0.16399999999999998,
HOLDOUT,0.75,2,-0.2,100,30,0.3,0.4666666666666667,,,0.11266666666666666,
HOLDOUT,0.75,2,-0.1,100,23,0.23,0.6086956521739131,,,0.458695652173913,
HOLDOUT,0.75,2,0.0,100,17,0.17,0.5882352941176471,,,0.21470588235294114,
HOLDOUT,0.75,2,0.1,100,12,0.12,0.5833333333333334,,,0.2991666666666666,
HOLDOUT,0.75,2,0.2,100,11,0.11,0.5454545454545454,,,0.26636363636363625,
HOLDOUT,0.75,2,0.3,100,7,0.07,0.7142857142857143,,,0.9228571428571428,
HOLDOUT,0.75,2,0.4,100,6,0.06,0.6666666666666666,,,1.0166666666666668,
HOLDOUT,0.75,3,-0.5,100,59,0.59,0.3898305084745763,,,-0.15084745762711865,
HOLDOUT,0.75,3,-0.4,100,50,0.5,0.44,,,-0.0542,
HOLDOUT,0.75,3,-0.3,100,45,0.45,0.4222222222222222,,,-0.10066666666666665,
HOLDOUT,0.75,3,-0.2,100,35,0.35,0.4857142857142857,,,0.15457142857142853,
HOLDOUT,0.75,3,-0.1,100,28,0.28,0.5714285714285714,,,0.39571428571428574,
HOLDOUT,0.75,3,0.0,100,20,0.2,0.55,,,0.1685,
HOLDOUT,0.75,3,0.1,100,15,0.15,0.5333333333333333,,,0.16266666666666668,
HOLDOUT,0.75,3,0.2,100,13,0.13,0.6153846153846154,,,0.3038461538461539,
HOLDOUT,0.75,3,0.3,100,8,0.08,0.75,,,0.9425,
HOLDOUT,0.75,3,0.4,100,8,0.08,0.75,,,0.9425,
HOLDOUT,0.75,4,-0.5,100,64,0.64,0.375,,,-0.23281250000000003,
HOLDOUT,0.75,4,-0.4,100,52,0.52,0.4423076923076923,,,-0.0815384615384615,
HOLDOUT,0.75,4,-0.3,100,47,0.47,0.425531914893617,,,-0.12893617021276596,
HOLDOUT,0.75,4,-0.2,100,41,0.41,0.4634146341463415,,,-0.05512195121951221,
HOLDOUT,0.75,4,-0.1,100,34,0.34,0.5,,,0.05970588235294113,
HOLDOUT,0.75,4,0.0,100,26,0.26,0.5,,,0.195,
HOLDOUT,0.75,4,0.1,100,21,0.21,0.47619047619047616,,,0.22380952380952376,
HOLDOUT,0.75,4,0.2,100,17,0.17,0.5882352941176471,,,0.3858823529411765,
HOLDOUT,0.75,4,0.3,100,11,0.11,0.7272727272727273,,,1.008181818181818,
HOLDOUT,0.75,4,0.4,100,10,0.1,0.7,,,1.043,
HOLDOUT,0.75,5,-0.5,100,66,0.66,0.36363636363636365,,,-0.27409090909090905,
HOLDOUT,0.75,5,-0.4,100,55,0.55,0.41818181818181815,,,-0.14090909090909087,
HOLDOUT,0.75,5,-0.3,100,48,0.48,0.4166666666666667,,,-0.14083333333333328,
HOLDOUT,0.75,5,-0.2,100,43,0.43,0.46511627906976744,,,-0.036744186046511605,
HOLDOUT,0.75,5,-0.1,100,37,0.37,0.4864864864864865,,,0.05621621621621624,
HOLDOUT,0.75,5,0.0,100,32,0.32,0.5,,,0.07937499999999999,
HOLDOUT,0.75,5,0.1,100,27,0.27,0.48148148148148145,,,0.24814814814814812,
HOLDOUT,0.75,5,0.2,100,23,0.23,0.5652173913043478,,,0.3721739130434782,
HOLDOUT,0.75,5,0.3,100,16,0.16,0.6875,,,0.931875,
HOLDOUT,0.75,5,0.4,100,15,0.15,0.6666666666666666,,,0.9499999999999998,
HOLDOUT,0.75,6,-0.5,100,71,0.71,0.36619718309859156,,,-0.2528169014084507,
HOLDOUT,0.75,6,-0.4,100,60,0.6,0.43333333333333335,,,-0.12033333333333332,
HOLDOUT,0.75,6,-0.3,100,54,0.54,0.42592592592592593,,,-0.1383333333333333,
HOLDOUT,0.75,6,-0.2,100,48,0.48,0.4791666666666667,,,-0.013958333333333331,
HOLDOUT,0.75,6,-0.1,100,41,0.41,0.4878048780487805,,,0.007073170731707323,
HOLDOUT,0.75,6,0.0,100,36,0.36,0.5277777777777778,,,0.08416666666666667,
HOLDOUT,0.75,6,0.1,100,31,0.31,0.4838709677419355,,,0.04935483870967738,
HOLDOUT,0.75,6,0.2,100,29,0.29,0.5172413793103449,,,0.07137931034482757,
HOLDOUT,0.75,6,0.3,100,19,0.19,0.631578947368421,,,0.5547368421052632,
HOLDOUT,0.75,6,0.4,100,17,0.17,0.6470588235294118,,,0.6082352941176471,
HOLDOUT,0.75,8,-0.5,100,73,0.73,0.3561643835616438,,,-0.2716438356164384,
HOLDOUT,0.75,8,-0.4,100,61,0.61,0.4262295081967213,,,-0.1422950819672131,
HOLDOUT,0.75,8,-0.3,100,57,0.57,0.42105263157894735,,,-0.17824561403508773,
HOLDOUT,0.75,8,-0.2,100,52,0.52,0.46153846153846156,,,-0.0767307692307692,
HOLDOUT,0.75,8,-0.1,100,46,0.46,0.4782608695652174,,,-0.03347826086956522,
HOLDOUT,0.75,8,0.0,100,39,0.39,0.48717948717948717,,,-0.01769230769230763,
HOLDOUT,0.75,8,0.1,100,35,0.35,0.4857142857142857,,,0.019142857142857173,
HOLDOUT,0.75,8,0.2,100,32,0.32,0.53125,,,0.08843750000000006,
HOLDOUT,0.75,8,0.3,100,23,0.23,0.6521739130434783,,,0.5465217391304347,
HOLDOUT,0.75,8,0.4,100,22,0.22,0.6363636363636364,,,0.5413636363636364,
HOLDOUT,0.75,10,-0.5,100,75,0.75,0.3466666666666667,,,-0.288,
HOLDOUT,0.75,10,-0.4,100,65,0.65,0.4,,,-0.1749230769230769,
HOLDOUT,0.75,10,-0.3,100,61,0.61,0.4098360655737705,,,-0.150655737704918,
HOLDOUT,0.75,10,-0.2,100,54,0.54,0.46296296296296297,,,-0.02962962962962956,
HOLDOUT,0.75,10,-0.1,100,48,0.48,0.4791666666666667,,,0.017708333333333343,
HOLDOUT,0.75,10,0.0,100,41,0.41,0.5121951219512195,,,0.05512195121951221,
HOLDOUT,0.75,10,0.1,100,37,0.37,0.5135135135135135,,,0.09486486486486488,
HOLDOUT,0.75,10,0.2,100,34,0.34,0.5588235294117647,,,0.16676470588235293,
HOLDOUT,0.75,10,0.3,100,27,0.27,0.6666666666666666,,,0.5655555555555556,
HOLDOUT,0.75,10,0.4,100,24,0.24,0.625,,,0.49041666666666667,
HOLDOUT,0.75,12,-0.5,100,77,0.77,0.35064935064935066,,,-0.2868831168831169,
HOLDOUT,0.75,12,-0.4,100,68,0.68,0.39705882352941174,,,-0.17514705882352943,
HOLDOUT,0.75,12,-0.3,100,64,0.64,0.40625,,,-0.15937499999999996,
HOLDOUT,0.75,12,-0.2,100,57,0.57,0.45614035087719296,,,-0.04701754385964912,
HOLDOUT,0.75,12,-0.1,100,51,0.51,0.47058823529411764,,,-0.004509803921568588,
HOLDOUT,0.75,12,0.0,100,45,0.45,0.4888888888888889,,,0.07177777777777777,
HOLDOUT,0.75,12,0.1,100,43,0.43,0.5116279069767442,,,0.15790697674418602,
HOLDOUT,0.75,12,0.2,100,38,0.38,0.5789473684210527,,,0.26394736842105265,
HOLDOUT,0.75,12,0.3,100,31,0.31,0.6774193548387096,,,0.6332258064516127,
HOLDOUT,0.75,12,0.4,100,27,0.27,0.6296296296296297,,,0.517037037037037,
HOLDOUT,0.8,1,-0.5,97,38,0.3917525773195876,0.39473684210526316,,,-0.02894736842105264,
HOLDOUT,0.8,1,-0.4,97,30,0.30927835051546393,0.4,,,-0.008333333333333297,
HOLDOUT,0.8,1,-0.3,97,19,0.1958762886597938,0.2631578947368421,,,-0.43473684210526314,
HOLDOUT,0.8,1,-0.2,97,14,0.14432989690721648,0.2857142857142857,,,-0.3692857142857142,
HOLDOUT,0.8,1,-0.1,97,9,0.09278350515463918,0.4444444444444444,,,-0.06999999999999998,
HOLDOUT,0.8,1,0.0,97,7,0.07216494845360824,0.42857142857142855,,,-0.23428571428571426,
HOLDOUT,0.8,1,0.1,97,4,0.041237113402061855,0.5,,,0.195,
HOLDOUT,0.8,1,0.2,97,4,0.041237113402061855,0.5,,,0.195,
HOLDOUT,0.8,1,0.3,97,2,0.020618556701030927,1.0,,,1.78,
HOLDOUT,0.8,1,0.4,97,1,0.010309278350515464,1.0,,,3.2,
HOLDOUT,0.8,2,-0.5,97,46,0.4742268041237113,0.3695652173913043,,,-0.1467391304347826,
HOLDOUT,0.8,2,-0.4,97,40,0.41237113402061853,0.425,,,-0.05249999999999997,
HOLDOUT,0.8,2,-0.3,97,35,0.36082474226804123,0.4,,,-0.15828571428571422,
HOLDOUT,0.8,2,-0.2,97,26,0.26804123711340205,0.46153846153846156,,,0.13615384615384615,
HOLDOUT,0.8,2,-0.1,97,20,0.20618556701030927,0.55,,,0.36050000000000004,
HOLDOUT,0.8,2,0.0,97,17,0.17525773195876287,0.47058823529411764,,,0.0052941176470588285,
HOLDOUT,0.8,2,0.1,97,11,0.1134020618556701,0.36363636363636365,,,-0.22272727272727275,
HOLDOUT,0.8,2,0.2,97,8,0.08247422680412371,0.375,,,-0.22375,
HOLDOUT,0.8,2,0.3,97,4,0.041237113402061855,0.5,,,0.43500000000000005,
HOLDOUT,0.8,2,0.4,97,3,0.030927835051546393,0.3333333333333333,,,0.46000000000000013,
HOLDOUT,0.8,3,-0.5,97,55,0.5670103092783505,0.38181818181818183,,,-0.14763636363636365,
HOLDOUT,0.8,3,-0.4,97,46,0.4742268041237113,0.43478260869565216,,,-0.06021739130434782,
HOLDOUT,0.8,3,-0.3,97,40,0.41237113402061853,0.425,,,-0.10949999999999997,
HOLDOUT,0.8,3,-0.2,97,31,0.31958762886597936,0.4838709677419355,,,0.15161290322580642,
HOLDOUT,0.8,3,-0.1,97,25,0.25773195876288657,0.56,,,0.3696,
HOLDOUT,0.8,3,0.0,97,18,0.18556701030927836,0.5,,,0.02666666666666668,
HOLDOUT,0.8,3,0.1,97,14,0.14432989690721648,0.42857142857142855,,,-0.04714285714285714,
HOLDOUT,0.8,3,0.2,97,11,0.1134020618556701,0.5454545454545454,,,0.1554545454545454,
HOLDOUT,0.8,3,0.3,97,6,0.061855670103092786,0.6666666666666666,,,0.8833333333333334,
HOLDOUT,0.8,3,0.4,97,5,0.05154639175257732,0.6,,,0.5640000000000001,
HOLDOUT,0.8,4,-0.5,97,58,0.5979381443298969,0.3620689655172414,,,-0.23275862068965517,
HOLDOUT,0.8,4,-0.4,97,48,0.4948453608247423,0.4166666666666667,,,-0.10770833333333334,
HOLDOUT,0.8,4,-0.3,97,42,0.4329896907216495,0.40476190476190477,,,-0.16142857142857145,
HOLDOUT,0.8,4,-0.2,97,36,0.3711340206185567,0.4444444444444444,,,-0.08277777777777781,
HOLDOUT,0.8,4,-0.1,97,29,0.29896907216494845,0.4827586206896552,,,0.04517241379310346,
HOLDOUT,0.8,4,0.0,97,21,0.21649484536082475,0.47619047619047616,,,0.15809523809523807,
HOLDOUT,0.8,4,0.1,97,16,0.16494845360824742,0.4375,,,0.18437499999999998,
HOLDOUT,0.8,4,0.2,97,14,0.14432989690721648,0.5,,,0.2671428571428572,
HOLDOUT,0.8,4,0.3,97,9,0.09278350515463918,0.6666666666666666,,,0.9833333333333333,
HOLDOUT,0.8,4,0.4,97,7,0.07216494845360824,0.5714285714285714,,,0.8157142857142858,
HOLDOUT,0.8,5,-0.5,97,60,0.6185567010309279,0.35,,,-0.2781666666666666,
HOLDOUT,0.8,5,-0.4,97,50,0.5154639175257731,0.4,,,-0.15959999999999996,
HOLDOUT,0.8,5,-0.3,97,42,0.4329896907216495,0.40476190476190477,,,-0.16142857142857145,
HOLDOUT,0.8,5,-0.2,97,37,0.38144329896907214,0.4594594594594595,,,-0.04324324324324326,
HOLDOUT,0.8,5,-0.1,97,31,0.31958762886597936,0.4838709677419355,,,0.06645161290322579,
HOLDOUT,0.8,5,0.0,97,28,0.28865979381443296,0.5,,,0.06535714285714288,
HOLDOUT,0.8,5,0.1,97,22,0.2268041237113402,0.45454545454545453,,,0.22499999999999998,
HOLDOUT,0.8,5,0.2,97,21,0.21649484536082475,0.47619047619047616,,,0.2514285714285714,
HOLDOUT,0.8,5,0.3,97,15,0.15463917525773196,0.5333333333333333,,,0.642,
HOLDOUT,0.8,5,0.4,97,13,0.13402061855670103,0.5384615384615384,,,0.7253846153846155,
HOLDOUT,0.8,6,-0.5,97,65,0.6701030927835051,0.35384615384615387,,,-0.25461538461538463,
HOLDOUT,0.8,6,-0.4,97,55,0.5670103092783505,0.41818181818181815,,,-0.13545454545454544,
HOLDOUT,0.8,6,-0.3,97,48,0.4948453608247423,0.4166666666666667,,,-0.15604166666666666,
HOLDOUT,0.8,6,-0.2,97,42,0.4329896907216495,0.47619047619047616,,,-0.01642857142857143,
HOLDOUT,0.8,6,-0.1,97,35,0.36082474226804123,0.4857142857142857,,,0.007714285714285708,
HOLDOUT,0.8,6,0.0,97,31,0.31958762886597936,0.5161290322580645,,,0.04129032258064516,
HOLDOUT,0.8,6,0.1,97,27,0.27835051546391754,0.48148148148148145,,,0.030370370370370388,
HOLDOUT,0.8,6,0.2,97,26,0.26804123711340205,0.5,,,0.04423076923076927,
HOLDOUT,0.8,6,0.3,97,18,0.18556701030927836,0.5555555555555556,,,0.37555555555555553,
HOLDOUT,0.8,6,0.4,97,17,0.17525773195876287,0.5294117647058824,,,0.3588235294117647,
HOLDOUT,0.8,8,-0.5,97,68,0.7010309278350515,0.3382352941176471,,,-0.2858823529411764,
HOLDOUT,0.8,8,-0.4,97,57,0.5876288659793815,0.40350877192982454,,,-0.15719298245614036,
HOLDOUT,0.8,8,-0.3,97,52,0.5360824742268041,0.40384615384615385,,,-0.1998076923076923,
HOLDOUT,0.8,8,-0.2,97,46,0.4742268041237113,0.45652173913043476,,,-0.08717391304347825,
HOLDOUT,0.8,8,-0.1,97,40,0.41237113402061853,0.475,,,-0.039,
HOLDOUT,0.8,8,0.0,97,34,0.35051546391752575,0.47058823529411764,,,-0.07176470588235294,
HOLDOUT,0.8,8,0.1,97,30,0.30927835051546393,0.4666666666666667,,,-0.03599999999999997,
HOLDOUT,0.8,8,0.2,97,28,0.28865979381443296,0.5,,,0.0310714285714286,
HOLDOUT,0.8,8,0.3,97,20,0.20618556701030927,0.6,,,0.43050000000000005,
HOLDOUT,0.8,8,0.4,97,19,0.1958762886597938,0.5789473684210527,,,0.418421052631579,
HOLDOUT,0.8,10,-0.5,97,69,0.711340206185567,0.3333333333333333,,,-0.29275362318840575,
HOLDOUT,0.8,10,-0.4,97,61,0.6288659793814433,0.3770491803278688,,,-0.19098360655737706,
HOLDOUT,0.8,10,-0.3,97,56,0.5773195876288659,0.39285714285714285,,,-0.1682142857142857,
HOLDOUT,0.8,10,-0.2,97,49,0.5051546391752577,0.4489795918367347,,,-0.04857142857142855,
HOLDOUT,0.8,10,-0.1,97,43,0.44329896907216493,0.46511627906976744,,,0.0016279069767441874,
HOLDOUT,0.8,10,0.0,97,37,0.38144329896907214,0.4864864864864865,,,-0.0067567567567567745,
HOLDOUT,0.8,10,0.1,97,33,0.3402061855670103,0.48484848484848486,,,0.03030303030303031,
HOLDOUT,0.8,10,0.2,97,31,0.31958762886597936,0.5161290322580645,,,0.09516129032258065,
HOLDOUT,0.8,10,0.3,97,25,0.25773195876288657,0.6,,,0.42200000000000004,
HOLDOUT,0.8,10,0.4,97,22,0.2268041237113402,0.5454545454545454,,,0.32045454545454544,
HOLDOUT,0.8,12,-0.5,97,71,0.7319587628865979,0.3380281690140845,,,-0.2914084507042253,
HOLDOUT,0.8,12,-0.4,97,63,0.6494845360824743,0.38095238095238093,,,-0.19269841269841273,
HOLDOUT,0.8,12,-0.3,97,59,0.6082474226804123,0.3898305084745763,,,-0.17677966101694914,
HOLDOUT,0.8,12,-0.2,97,51,0.5257731958762887,0.45098039215686275,,,-0.05294117647058824,
HOLDOUT,0.8,12,-0.1,97,45,0.4639175257731959,0.4666666666666667,,,-0.00555555555555556,
HOLDOUT,0.8,12,0.0,97,41,0.422680412371134,0.4878048780487805,,,0.044390243902439036,
HOLDOUT,0.8,12,0.1,97,39,0.4020618556701031,0.5128205128205128,,,0.1379487179487179,
HOLDOUT,0.8,12,0.2,97,35,0.36082474226804123,0.5714285714285714,,,0.24028571428571438,
HOLDOUT,0.8,12,0.3,97,29,0.29896907216494845,0.6551724137931034,,,0.5520689655172413,
HOLDOUT,0.8,12,0.4,97,24,0.24742268041237114,0.5833333333333334,,,0.4166666666666667,
HOLDOUT,0.85,1,-0.5,96,34,0.3541666666666667,0.4117647058823529,,,-0.059117647058823525,
HOLDOUT,0.85,1,-0.4,96,27,0.28125,0.4074074074074074,,,-0.11777777777777773,
HOLDOUT,0.85,1,-0.3,96,20,0.20833333333333334,0.3,,,-0.42849999999999994,
HOLDOUT,0.85,1,-0.2,96,15,0.15625,0.26666666666666666,,,-0.5279999999999999,
HOLDOUT,0.85,1,-0.1,96,10,0.10416666666666667,0.4,,,-0.33799999999999997,
HOLDOUT,0.85,1,0.0,96,9,0.09375,0.4444444444444444,,,-0.3122222222222222,
HOLDOUT,0.85,1,0.1,96,6,0.0625,0.5,,,-0.06499999999999999,
