mae_threshold,horizon,recovery_level,development_reached_trades,development_reached_pct,development_reached_WR,development_not_reached_trades,development_not_reached_WR,development_WR_difference,development_reached_mean_R,development_not_reached_mean_R,development_mean_R_difference,holdout_reached_trades,holdout_reached_pct,holdout_reached_WR,holdout_not_reached_trades,holdout_not_reached_WR,holdout_WR_difference,holdout_reached_mean_R,holdout_not_reached_mean_R,holdout_mean_R_difference
0.95,1.0,-0.5,4,0.057971014492753624,0.25,65,0.12307692307692308,0.12692307692307692,-0.6074999999999999,-1.0426153846153845,0.43511538461538457,21,0.2441860465116279,0.3333333333333333,65,0.16923076923076924,0.16410256410256407,-0.021428571428571425,-1.1136923076923078,1.0922637362637364
0.95,1.0,-0.4,3,0.043478260869565216,0.0,66,0.13636363636363635,-0.13636363636363635,-1.2266666666666666,-1.0078787878787878,-0.21878787878787875,15,0.1744186046511628,0.3333333333333333,71,0.18309859154929578,0.15023474178403753,0.008666666666666734,-1.027746478873239,1.036413145539906
0.95,1.0,-0.3,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,11,0.12790697674418605,0.36363636363636365,75,0.18666666666666668,0.17696969696969697,0.07090909090909095,-0.9816,1.052509090909091
0.95,1.0,-0.2,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,8,0.09302325581395349,0.25,78,0.20512820512820512,0.04487179487179488,-0.43124999999999997,-0.8896153846153846,0.4583653846153846
0.95,1.0,-0.1,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,7,0.08139534883720931,0.2857142857142857,79,0.20253164556962025,0.08318264014466545,-0.3557142857142857,-0.890506329113924,0.5347920433996383
0.95,1.0,0.0,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,6,0.06976744186046512,0.3333333333333333,80,0.2,0.1333333333333333,-0.32,-0.8865000000000001,0.5665
0.95,1.0,0.1,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,3,0.03488372093023256,0.6666666666666666,83,0.1927710843373494,0.4738955823293172,0.79,-0.9061445783132531,1.6961445783132532
0.95,1.0,0.2,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,2,0.023255813953488372,0.5,84,0.20238095238095238,0.2976190476190476,0.8550000000000001,-0.8874999999999998,1.7425
0.95,1.0,0.3,0,0.0,,69,0.13043478260869565,,,-1.017391304347826,,1,0.011627906976744186,1.0,85,0.2,0.8,3.2,-0.8945882352941174,4.094588235294117
0.95,1.0,0.4,0,0.0,,69,0.13043478260869565,,,-1.017391304347826,,1,0.011627906976744186,1.0,85,0.2,0.8,3.2,-0.8945882352941174,4.094588235294117
0.95,2.0,-0.5,8,0.11594202898550725,0.375,61,0.09836065573770492,0.2766393442622951,-0.26875000000000004,-1.1155737704918032,0.8468237704918031,26,0.3058823529411765,0.4230769230769231,59,0.11864406779661017,0.3044328552803129,0.024615384615384647,-1.2345762711864405,1.2591916558018252
0.95,2.0,-0.4,6,0.08695652173913043,0.3333333333333333,63,0.1111111111111111,0.2222222222222222,-0.465,-1.07,0.605,20,0.23529411764705882,0.5,65,0.12307692307692308,0.3769230769230769,0.21499999999999994,-1.176923076923077,1.3919230769230768
0.95,2.0,-0.3,4,0.057971014492753624,0.25,65,0.12307692307692308,0.12692307692307692,-0.515,-1.0483076923076924,0.5333076923076924,17,0.2,0.5294117647058824,68,0.1323529411764706,0.3970588235294118,0.35294117647058826,-1.15,1.5029411764705882
0.95,2.0,-0.2,3,0.043478260869565216,0.3333333333333333,66,0.12121212121212122,0.2121212121212121,-0.62,-1.0354545454545452,0.4154545454545452,14,0.16470588235294117,0.5714285714285714,71,0.14084507042253522,0.43058350100603615,0.43714285714285717,-1.1030985915492955,1.5402414486921527
0.95,2.0,-0.1,3,0.043478260869565216,0.3333333333333333,66,0.12121212121212122,0.2121212121212121,-0.62,-1.0354545454545452,0.4154545454545452,11,0.12941176470588237,0.5454545454545454,74,0.16216216216216217,0.38329238329238324,0.48454545454545456,-1.0477027027027028,1.5322481572481574
0.95,2.0,0.0,2,0.028985507246376812,0.5,67,0.11940298507462686,0.3805970149253731,-0.9299999999999999,-1.02,0.09000000000000008,9,0.10588235294117647,0.4444444444444444,76,0.18421052631578946,0.26023391812865493,-0.023333333333333303,-0.947236842105263,0.9239035087719297
0.95,2.0,0.1,2,0.028985507246376812,0.5,67,0.11940298507462686,0.3805970149253731,-0.9299999999999999,-1.02,0.09000000000000008,6,0.07058823529411765,0.3333333333333333,79,0.20253164556962025,0.13080168776371306,-0.0833333333333333,-0.9075949367088608,0.8242616033755276
0.95,2.0,0.2,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,5,0.058823529411764705,0.4,80,0.2,0.2,0.1100000000000001,-0.909375,1.0193750000000001
0.95,2.0,0.3,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,3,0.03529411764705882,0.3333333333333333,82,0.2073170731707317,0.12601626016260162,0.46000000000000013,-0.8973170731707318,1.357317073170732
0.95,2.0,0.4,1,0.014492753623188406,0.0,68,0.1323529411764706,-0.1323529411764706,-2.71,-0.9924999999999999,-1.7175,3,0.03529411764705882,0.3333333333333333,82,0.2073170731707317,0.12601626016260162,0.46000000000000013,-0.8973170731707318,1.357317073170732
0.95,3.0,-0.5,14,0.20588235294117646,0.42857142857142855,54,0.05555555555555555,0.373015873015873,-0.1342857142857143,-1.2505555555555554,1.116269841269841,30,0.35714285714285715,0.4,54,0.1111111111111111,0.2888888888888889,0.006000000000000007,-1.3244444444444443,1.3304444444444443
0.95,3.0,-0.4,12,0.17647058823529413,0.4166666666666667,56,0.07142857142857142,0.34523809523809523,-0.12333333333333335,-1.2130357142857144,1.0897023809523811,25,0.2976190476190476,0.44,59,0.11864406779661017,0.3213559322033898,0.07800000000000001,-1.2422033898305083,1.3202033898305083
0.95,3.0,-0.3,11,0.16176470588235295,0.45454545454545453,57,0.07017543859649122,0.3843700159489633,-0.04636363636363638,-1.2087719298245612,1.1624082934609248,22,0.2619047619047619,0.45454545454545453,62,0.12903225806451613,0.3255131964809384,0.13909090909090907,-1.2,1.339090909090909
0.95,3.0,-0.2,9,0.1323529411764706,0.5555555555555556,59,0.06779661016949153,0.48775894538606407,0.11444444444444442,-1.1938983050847458,1.3083427495291902,19,0.2261904761904762,0.47368421052631576,65,0.13846153846153847,0.3352226720647773,0.1673684210526316,-1.1464615384615384,1.31382995951417
0.95,3.0,-0.1,7,0.10294117647058823,0.42857142857142855,61,0.09836065573770492,0.33021077283372363,-0.06571428571428573,-1.1303278688524587,1.064613583138173,16,0.19047619047619047,0.5,68,0.14705882352941177,0.3529411764705882,0.36250000000000004,-1.1344117647058822,1.4969117647058823
0.95,3.0,0.0,5,0.07352941176470588,0.6,63,0.09523809523809523,0.5047619047619047,0.02999999999999996,-1.104126984126984,1.134126984126984,11,0.13095238095238096,0.5454545454545454,73,0.1643835616438356,0.3810709838107098,0.16000000000000003,-1.0013698630136985,1.1613698630136984
0.95,3.0,0.1,4,0.058823529411764705,0.5,64,0.109375,0.390625,-0.05000000000000002,-1.08140625,1.0314062499999999,8,0.09523809523809523,0.5,76,0.18421052631578946,0.3157894736842105,0.18,-0.9576315789473683,1.1376315789473683
0.95,3.0,0.2,4,0.058823529411764705,0.5,64,0.109375,0.390625,-0.05000000000000002,-1.08140625,1.0314062499999999,8,0.09523809523809523,0.5,76,0.18421052631578946,0.3157894736842105,0.18,-0.9576315789473683,1.1376315789473683
0.95,3.0,0.3,3,0.04411764705882353,0.3333333333333333,65,0.12307692307692308,0.21025641025641023,-0.35000000000000003,-1.0516923076923077,0.7016923076923076,6,0.07142857142857142,0.5,78,0.19230769230769232,0.3076923076923077,0.4283333333333335,-0.9475641025641023,1.3758974358974358
0.95,3.0,0.4,2,0.029411764705882353,0.0,66,0.13636363636363635,-0.13636363636363635,-1.58,-1.0037878787878787,-0.5762121212121214,5,0.05952380952380952,0.4,79,0.20253164556962025,0.19746835443037977,0.38200000000000023,-0.9272151898734176,1.309215189873418
0.95,4.0,-0.5,17,0.25,0.35294117647058826,51,0.058823529411764705,0.29411764705882354,-0.20529411764705885,-1.2925490196078429,1.087254901960784,35,0.42168674698795183,0.37142857142857144,48,0.10416666666666667,0.26726190476190476,-0.14485714285714285,-1.2814583333333334,1.1366011904761906
0.95,4.0,-0.4,15,0.22058823529411764,0.4,53,0.05660377358490566,0.3433962264150944,-0.15133333333333338,-1.2667924528301884,1.115459119496855,28,0.3373493975903614,0.42857142857142855,55,0.10909090909090909,0.3194805194805195,0.013571428571428559,-1.2174545454545456,1.2310259740259741
0.95,4.0,-0.3,13,0.19117647058823528,0.46153846153846156,55,0.05454545454545454,0.406993006993007,-0.050769230769230816,-1.2499999999999998,1.1992307692307689,24,0.2891566265060241,0.4166666666666667,59,0.13559322033898305,0.2810734463276836,0.0050000000000000044,-1.1305084745762712,1.1355084745762714
0.95,4.0,-0.2,10,0.14705882352941177,0.6,58,0.05172413793103448,0.5482758620689655,0.12699999999999997,-1.2186206896551723,1.3456206896551723,21,0.25301204819277107,0.42857142857142855,62,0.14516129032258066,0.28341013824884786,0.011428571428571429,-1.0777419354838709,1.0891705069124422
0.95,4.0,-0.1,10,0.14705882352941177,0.6,58,0.05172413793103448,0.5482758620689655,0.12699999999999997,-1.2186206896551723,1.3456206896551723,18,0.21686746987951808,0.4444444444444444,65,0.15384615384615385,0.29059829059829057,0.1588888888888889,-1.0683076923076922,1.227196581196581
0.95,4.0,0.0,8,0.11764705882352941,0.625,60,0.06666666666666667,0.5583333333333333,0.205,-1.1841666666666666,1.3891666666666667,13,0.1566265060240964,0.5384615384615384,70,0.15714285714285714,0.3813186813186813,0.41307692307692306,-1.0278571428571428,1.440934065934066
0.95,4.0,0.1,7,0.10294117647058823,0.7142857142857143,61,0.06557377049180328,0.6487119437939111,0.23428571428571426,-1.1647540983606557,1.39903981264637,10,0.12048192771084337,0.5,73,0.1780821917808219,0.3219178082191781,0.5050000000000001,-0.981232876712329,1.4862328767123292
0.95,4.0,0.2,7,0.10294117647058823,0.7142857142857143,61,0.06557377049180328,0.6487119437939111,0.23428571428571426,-1.1647540983606557,1.39903981264637,9,0.10843373493975904,0.5555555555555556,74,0.17567567567567569,0.3798798798798799,0.5977777777777777,-0.9724324324324325,1.5702102102102102
0.95,4.0,0.3,5,0.07352941176470588,0.6,63,0.09523809523809523,0.5047619047619047,0.20999999999999996,-1.1184126984126983,1.3284126984126983,7,0.08433734939759036,0.5714285714285714,76,0.18421052631578946,0.3872180451127819,0.9300000000000003,-0.9617105263157893,1.8917105263157896
0.95,4.0,0.4,4,0.058823529411764705,0.5,64,0.109375,0.390625,-0.05000000000000002,-1.08140625,1.0314062499999999,6,0.07228915662650602,0.5,77,0.19480519480519481,0.3051948051948052,0.9750000000000002,-0.9406493506493505,1.9156493506493506
0.95,5.0,-0.5,20,0.30303030303030304,0.4,46,0.021739130434782608,0.37826086956521743,-0.22899999999999995,-1.374782608695652,1.1457826086956522,42,0.5060240963855421,0.3333333333333333,41,0.0975609756097561,0.23577235772357721,-0.2454761904761905,-1.372439024390244,1.1269628339140536
0.95,5.0,-0.4,19,0.2878787878787879,0.42105263157894735,47,0.02127659574468085,0.3997760358342665,-0.21631578947368418,-1.3555319148936171,1.139216125419933,33,0.39759036144578314,0.42424242424242425,50,0.08,0.34424242424242424,-0.012424242424242395,-1.3234000000000001,1.3109757575757577
0.95,5.0,-0.3,15,0.22727272727272727,0.4666666666666667,51,0.0392156862745098,0.4274509803921569,-0.12333333333333332,-1.2935294117647058,1.1701960784313725,27,0.3253012048192771,0.4444444444444444,56,0.10714285714285714,0.33730158730158727,0.06481481481481478,-1.2201785714285713,1.2849933862433862
0.95,5.0,-0.2,12,0.18181818181818182,0.5833333333333334,54,0.037037037037037035,0.5462962962962963,0.0066666666666666445,-1.2574074074074073,1.264074074074074,24,0.2891566265060241,0.5,59,0.1016949152542373,0.3983050847457627,0.165,-1.195593220338983,1.360593220338983
0.95,5.0,-0.1,11,0.16666666666666666,0.5454545454545454,55,0.05454545454545454,0.49090909090909085,-0.06363636363636364,-1.220363636363636,1.1567272727272724,20,0.24096385542168675,0.5,63,0.12698412698412698,0.373015873015873,0.25450000000000006,-1.1376190476190475,1.3921190476190475
0.95,5.0,0.0,8,0.12121212121212122,0.625,58,0.06896551724137931,0.5560344827586207,0.205,-1.197586206896552,1.402586206896552,17,0.20481927710843373,0.5882352941176471,66,0.12121212121212122,0.46702317290552586,0.4411764705882354,-1.1224242424242423,1.5636007130124776
0.95,5.0,0.1,7,0.10606060606060606,0.7142857142857143,59,0.06779661016949153,0.6464891041162227,0.23428571428571426,-1.1772881355932203,1.4115738498789345,14,0.1686746987951807,0.5714285714285714,69,0.14492753623188406,0.42650103519668736,0.5514285714285715,-1.0768115942028984,1.6282401656314698
0.95,5.0,0.2,7,0.10606060606060606,0.7142857142857143,59,0.06779661016949153,0.6464891041162227,0.23428571428571426,-1.1772881355932203,1.4115738498789345,13,0.1566265060240964,0.6153846153846154,70,0.14285714285714285,0.47252747252747257,0.6192307692307693,-1.066142857142857,1.6853736263736263
0.95,5.0,0.3,5,0.07575757575757576,0.6,61,0.09836065573770492,0.5016393442622951,0.20999999999999996,-1.129016393442623,1.339016393442623,9,0.10843373493975904,0.6666666666666666,74,0.16216216216216217,0.5045045045045045,1.0311111111111113,-1.0251351351351352,2.0562462462462463
0.95,5.0,0.4,4,0.06060606060606061,0.5,62,0.11290322580645161,0.3870967741935484,-0.05000000000000002,-1.0906451612903227,1.0406451612903227,8,0.0963855421686747,0.625,75,0.17333333333333334,0.45166666666666666,1.0775000000000001,-1.0026666666666666,2.080166666666667
0.95,6.0,-0.5,22,0.3492063492063492,0.36363636363636365,41,0.024390243902439025,0.3392461197339246,-0.2527272727272727,-1.4241463414634146,1.1714190687361419,46,0.5609756097560976,0.34782608695652173,36,0.05555555555555555,0.29227053140096615,-0.18108695652173915,-1.605277777777778,1.4241908212560388
0.95,6.0,-0.4,19,0.30158730158730157,0.42105263157894735,44,0.022727272727272728,0.39832535885167464,-0.2089473684210526,-1.363181818181818,1.1542344497607655,38,0.4634146341463415,0.42105263157894735,44,0.045454545454545456,0.3755980861244019,-0.02289473684210525,-1.4829545454545454,1.4600598086124401
0.95,6.0,-0.3,15,0.23809523809523808,0.4666666666666667,48,0.041666666666666664,0.425,-0.13266666666666665,-1.2908333333333333,1.1581666666666666,34,0.4146341463414634,0.47058823529411764,48,0.041666666666666664,0.42892156862745096,0.07205882352941172,-1.4285416666666666,1.5006004901960783
0.95,6.0,-0.2,11,0.1746031746031746,0.6363636363636364,52,0.038461538461538464,0.5979020979020979,0.06272727272727271,-1.2430769230769232,1.305804195804196,28,0.34146341463414637,0.5357142857142857,54,0.05555555555555555,0.4801587301587301,0.2642857142857143,-1.3614814814814815,1.6257671957671957
0.95,6.0,-0.1,11,0.1746031746031746,0.6363636363636364,52,0.038461538461538464,0.5979020979020979,0.06272727272727271,-1.2430769230769232,1.305804195804196,23,0.2804878048780488,0.5217391304347826,59,0.1016949152542373,0.4200442151805453,0.33652173913043487,-1.251864406779661,1.5883861459100959
0.95,6.0,0.0,10,0.15873015873015872,0.6,53,0.05660377358490566,0.5433962264150943,0.045000000000000005,-1.2150943396226412,1.2600943396226412,18,0.21951219512195122,0.5555555555555556,64,0.125,0.4305555555555556,0.325,-1.12453125,1.44953125
0.95,6.0,0.1,9,0.14285714285714285,0.6666666666666666,54,0.05555555555555555,0.611111111111111,0.049999999999999996,-1.1925925925925924,1.2425925925925925,16,0.1951219512195122,0.5625,66,0.13636363636363635,0.42613636363636365,0.40375000000000005,-1.0996969696969694,1.5034469696969694
0.95,6.0,0.2,8,0.12698412698412698,0.625,55,0.07272727272727272,0.5522727272727272,-0.04125000000000004,-1.1567272727272726,1.1154772727272726,15,0.18292682926829268,0.6,67,0.13432835820895522,0.46567164179104475,0.4526666666666667,-1.0882089552238805,1.5408756218905473
0.95,6.0,0.3,6,0.09523809523809523,0.5,57,0.10526315789473684,0.39473684210526316,-0.15333333333333338,-1.1057894736842107,0.9524561403508773,9,0.10975609756097561,0.6666666666666666,73,0.1643835616438356,0.502283105022831,1.0311111111111113,-1.032876712328767,2.063987823439878
0.95,6.0,0.4,4,0.06349206349206349,0.5,59,0.11864406779661017,0.3813559322033898,-0.05000000000000002,-1.0805084745762712,1.0305084745762711,8,0.0975609756097561,0.625,74,0.17567567567567569,0.44932432432432434,1.0775000000000001,-1.01,2.0875000000000004
0.95,8.0,-0.5,24,0.4,0.375,36,0.0,0.375,-0.3095833333333334,-1.5313888888888887,1.2218055555555554,48,0.6,0.3333333333333333,32,0.0625,0.2708333333333333,-0.20333333333333328,-1.6453125000000002,1.4419791666666668
0.95,8.0,-0.4,23,0.38333333333333336,0.391304347826087,37,0.0,0.391304347826087,-0.27391304347826073,-1.5205405405405406,1.24662749706228,39,0.4875,0.41025641025641024,41,0.04878048780487805,0.3614759224515322,-0.023589743589743577,-1.4997560975609754,1.4761663539712317
0.95,8.0,-0.3,17,0.2833333333333333,0.5294117647058824,43,0.0,0.5294117647058824,-0.1047058823529412,-1.4134883720930234,1.3087824897400822,37,0.4625,0.43243243243243246,43,0.046511627906976744,0.38592080452545574,-0.000540540540540559,-1.4509302325581395,1.450389692017599
0.95,8.0,-0.2,14,0.23333333333333334,0.6428571428571429,46,0.0,0.6428571428571429,0.036428571428571435,-1.3710869565217392,1.4075155279503107,32,0.4,0.5,48,0.041666666666666664,0.4583333333333333,0.12062500000000001,-1.3806250000000002,1.5012500000000002
0.95,8.0,-0.1,14,0.23333333333333334,0.6428571428571429,46,0.0,0.6428571428571429,0.036428571428571435,-1.3710869565217392,1.4075155279503107,28,0.35,0.5,52,0.07692307692307693,0.4230769230769231,0.17928571428571427,-1.296730769230769,1.4760164835164833
0.95,8.0,0.0,13,0.21666666666666667,0.6923076923076923,47,0.0,0.6923076923076923,0.06923076923076922,-1.3502127659574468,1.419443535188216,23,0.2875,0.5217391304347826,57,0.10526315789473684,0.41647597254004576,0.24347826086956523,-1.193157894736842,1.4366361556064071
0.95,8.0,0.1,13,0.21666666666666667,0.6923076923076923,47,0.0,0.6923076923076923,0.06923076923076922,-1.3502127659574468,1.419443535188216,19,0.2375,0.5789473684210527,61,0.11475409836065574,0.4641932700603969,0.44578947368421057,-1.161967213114754,1.6077566867989646
0.95,8.0,0.2,10,0.16666666666666666,0.6,50,0.06,0.54,0.045000000000000005,-1.2602,1.3052,15,0.1875,0.6,65,0.13846153846153847,0.4615384615384615,0.4526666666666667,-1.0646153846153847,1.5172820512820515
0.95,8.0,0.3,8,0.13333333333333333,0.5,52,0.09615384615384616,0.40384615384615385,-0.017500000000000016,-1.2003846153846156,1.1828846153846155,10,0.125,0.7,70,0.15714285714285714,0.5428571428571428,1.088,-1.0469999999999997,2.135
0.95,8.0,0.4,6,0.1,0.5,54,0.1111111111111111,0.3888888888888889,0.09666666666666661,-1.1692592592592592,1.265925925925926,9,0.1125,0.6666666666666666,71,0.16901408450704225,0.4976525821596244,1.1355555555555557,-1.022957746478873,2.1585133020344287
0.95,10.0,-0.5,24,0.42105263157894735,0.3333333333333333,33,0.0,0.3333333333333333,-0.3329166666666666,-1.5654545454545454,1.232537878787879,48,0.6233766233766234,0.3333333333333333,29,0.06896551724137931,0.26436781609195403,-0.21729166666666666,-1.7162068965517243,1.4989152298850577
0.95,10.0,-0.4,23,0.40350877192982454,0.34782608695652173,34,0.0,0.34782608695652173,-0.29826086956521736,-1.5526470588235295,1.2543861892583121,41,0.5324675324675324,0.3902439024390244,36,0.05555555555555555,0.3346883468834688,-0.0651219512195122,-1.5980555555555556,1.5329336043360433
0.95,10.0,-0.3,18,0.3157894736842105,0.4444444444444444,39,0.0,0.4444444444444444,-0.20666666666666664,-1.4341025641025642,1.2274358974358976,38,0.4935064935064935,0.42105263157894735,39,0.05128205128205128,0.3697705802968961,-0.02473684210526315,-1.5194871794871796,1.4947503373819164
0.95,10.0,-0.2,14,0.24561403508771928,0.5714285714285714,43,0.0,0.5714285714285714,0.015000000000000013,-1.3920930232558142,1.4070930232558143,34,0.44155844155844154,0.47058823529411764,43,0.046511627906976744,0.4240766073871409,0.07882352941176472,-1.4623255813953489,1.5411491108071136
0.95,10.0,-0.1,14,0.24561403508771928,0.5714285714285714,43,0.0,0.5714285714285714,0.015000000000000013,-1.3920930232558142,1.4070930232558143,30,0.38961038961038963,0.4666666666666667,47,0.0851063829787234,0.38156028368794326,0.12799999999999997,-1.3625531914893618,1.4905531914893617
0.95,10.0,0.0,13,0.22807017543859648,0.6153846153846154,44,0.0,0.6153846153846154,0.04615384615384614,-1.3693181818181817,1.4154720279720279,25,0.3246753246753247,0.52,52,0.09615384615384616,0.4238461538461539,0.25320000000000004,-1.2794230769230768,1.5326230769230769
0.95,10.0,0.1,13,0.22807017543859648,0.6153846153846154,44,0.0,0.6153846153846154,0.04615384615384614,-1.3693181818181817,1.4154720279720279,22,0.2857142857142857,0.5909090909090909,55,0.09090909090909091,0.5,0.4809090909090909,-1.2869090909090908,1.7678181818181817
0.95,10.0,0.2,11,0.19298245614035087,0.5454545454545454,46,0.043478260869565216,0.5019762845849802,0.022727272727272728,-1.3021739130434782,1.3249011857707509,20,0.2597402597402597,0.65,57,0.08771929824561403,0.562280701754386,0.6265000000000001,-1.2759649122807017,1.9024649122807018
0.95,10.0,0.3,9,0.15789473684210525,0.4444444444444444,48,0.08333333333333333,0.3611111111111111,-0.03777777777777777,-1.235625,1.1978472222222223,16,0.2077922077922078,0.75,61,0.09836065573770492,0.6516393442622951,1.063125,-1.2657377049180325,2.3288627049180324
0.95,10.0,0.4,8,0.14035087719298245,0.5,49,0.08163265306122448,0.41836734693877553,0.20374999999999996,-1.2506122448979593,1.4543622448979592,14,0.18181818181818182,0.7142857142857143,63,0.12698412698412698,0.5873015873015873,1.0692857142857144,-1.1931746031746029,2.2624603174603175
0.95,12.0,-0.5,22,0.4583333333333333,0.2727272727272727,26,0.0,0.2727272727272727,-0.3618181818181818,-1.640384615384615,1.2785664335664333,47,0.6527777777777778,0.3404255319148936,25,0.04,0.30042553191489363,-0.21404255319148938,-1.7872,1.5731574468085106
0.95,12.0,-0.4,20,0.4166666666666667,0.3,28,0.0,0.3,-0.3185,-1.58,1.2615,40,0.5555555555555556,0.4,32,0.03125,0.36875,-0.057500000000000016,-1.63875,1.5812499999999998
0.95,12.0,-0.3,17,0.3541666666666667,0.35294117647058826,31,0.0,0.35294117647058826,-0.27705882352941175,-1.4806451612903226,1.2035863377609108,38,0.5277777777777778,0.42105263157894735,34,0.029411764705882353,0.391640866873065,-0.03736842105263156,-1.568235294117647,1.5308668730650155
0.95,12.0,-0.2,13,0.2708333333333333,0.46153846153846156,35,0.0,0.46153846153846156,-0.06000000000000004,-1.423714285714286,1.3637142857142859,35,0.4861111111111111,0.45714285714285713,37,0.02702702702702703,0.4301158301158301,0.04400000000000002,-1.521081081081081,1.5650810810810811
0.95,12.0,-0.1,12,0.25,0.5,36,0.0,0.5,-0.022500000000000037,-1.3983333333333332,1.3758333333333332,31,0.4305555555555556,0.45161290322580644,41,0.07317073170731707,0.37844217151848936,0.08709677419354839,-1.4009756097560975,1.488072383949646
0.95,12.0,0.0,11,0.22916666666666666,0.5454545454545454,37,0.0,0.5454545454545454,0.01090909090909091,-1.3710810810810812,1.3819901719901722,27,0.375,0.48148148148148145,45,0.08888888888888889,0.39259259259259255,0.17666666666666664,-1.3224444444444443,1.499111111111111
0.95,12.0,0.1,11,0.22916666666666666,0.5454545454545454,37,0.0,0.5454545454545454,0.01090909090909091,-1.3710810810810812,1.3819901719901722,24,0.3333333333333333,0.5416666666666666,48,0.08333333333333333,0.4583333333333333,0.3758333333333333,-1.3283333333333334,1.7041666666666666
0.95,12.0,0.2,10,0.20833333333333334,0.5,38,0.02631578947368421,0.4736842105263158,0.0010000000000000009,-1.3321052631578947,1.3331052631578948,20,0.2777777777777778,0.65,52,0.07692307692307693,0.573076923076923,0.6025,-1.2844230769230767,1.8869230769230767
0.95,12.0,0.3,9,0.1875,0.4444444444444444,39,0.05128205128205128,0.39316239316239315,-0.03777777777777777,-1.288974358974359,1.2511965811965813,16,0.2222222222222222,0.75,56,0.08928571428571429,0.6607142857142857,1.033125,-1.2726785714285713,2.305803571428571
0.95,12.0,0.4,8,0.16666666666666666,0.5,40,0.05,0.45,0.20374999999999996,-1.306,1.50975,13,0.18055555555555555,0.6923076923076923,59,0.13559322033898305,0.5567144719687093,1.0884615384615386,-1.1676271186440679,2.2560886571056065
1.0,1.0,-0.5,4,0.06153846153846154,0.25,61,0.11475409836065574,0.13524590163934425,-0.3925,-1.1211475409836065,0.7286475409836064,15,0.1875,0.26666666666666666,65,0.13846153846153847,0.1282051282051282,-0.21600000000000003,-1.1744615384615382,0.9584615384615383
1.0,1.0,-0.4,4,0.06153846153846154,0.25,61,0.11475409836065574,0.13524590163934425,-0.3925,-1.1211475409836065,0.7286475409836064,9,0.1125,0.2222222222222222,71,0.15492957746478872,0.06729264475743349,-0.3455555555555556,-1.0770422535211266,0.731486697965571
1.0,1.0,-0.3,2,0.03076923076923077,0.5,63,0.1111111111111111,0.3888888888888889,-0.30000000000000004,-1.1009523809523807,0.8009523809523806,8,0.1,0.25,72,0.1527777777777778,0.09722222222222221,-0.36250000000000004,-1.0650000000000002,0.7025000000000001
1.0,1.0,-0.2,2,0.03076923076923077,0.5,63,0.1111111111111111,0.3888888888888889,-0.30000000000000004,-1.1009523809523807,0.8009523809523806,4,0.05,0.0,76,0.17105263157894737,-0.17105263157894737,-1.2750000000000001,-0.9799999999999999,-0.29500000000000026
1.0,1.0,-0.1,2,0.03076923076923077,0.5,63,0.1111111111111111,0.3888888888888889,-0.30000000000000004,-1.1009523809523807,0.8009523809523806,4,0.05,0.0,76,0.17105263157894737,-0.17105263157894737,-1.2750000000000001,-0.9799999999999999,-0.29500000000000026
1.0,1.0,0.0,2,0.03076923076923077,0.5,63,0.1111111111111111,0.3888888888888889,-0.30000000000000004,-1.1009523809523807,0.8009523809523806,3,0.0375,0.0,77,0.16883116883116883,-0.16883116883116883,-1.51,-0.9746753246753245,-0.5353246753246755
1.0,1.0,0.1,2,0.03076923076923077,0.5,63,0.1111111111111111,0.3888888888888889,-0.30000000000000004,-1.1009523809523807,0.8009523809523806,1,0.0125,0.0,79,0.16455696202531644,-0.16455696202531644,-1.49,-0.9884810126582277,-0.5015189873417722
1.0,1.0,0.2,2,0.03076923076923077,0.5,63,0.1111111111111111,0.3888888888888889,-0.30000000000000004,-1.1009523809523807,0.8009523809523806,1,0.0125,0.0,79,0.16455696202531644,-0.16455696202531644,-1.49,-0.9884810126582277,-0.5015189873417722
1.0,1.0,0.3,1,0.015384615384615385,1.0,64,0.109375,0.890625,2.11,-1.12609375,3.2360937499999998,0,0.0,,80,0.1625,,,-0.99475,
1.0,1.0,0.4,0,0.0,,65,0.12307692307692308,,,-1.0763076923076922,,0,0.0,,80,0.1625,,,-0.99475,
1.0,2.0,-0.5,8,0.12307692307692308,0.375,57,0.08771929824561403,0.28728070175438597,-0.16125000000000003,-1.2047368421052629,1.0434868421052628,18,0.22784810126582278,0.3333333333333333,61,0.11475409836065574,0.21857923497267756,-0.2055555555555556,-1.2334426229508195,1.0278870673952638
