_identity,entry_timestamp,exit_timestamp,session_id,window,_window_numeric,_strategy_R,_scenario_R,_source,_state,_mae_bar,_recovery_bar,scenario,mae_threshold,recovery_level,deadline_bars
2024-04-19 16:07:00+00:00|2024-04-19 16:27:00+00:00|2024-04-18,2024-04-19 12:07:00-04:00,2024-04-19 12:27:00-04:00,2024-04-18,12,12.0,0.52,0.52,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-04-19 18:40:00+00:00|2024-04-19 19:00:00+00:00|2024-04-18,2024-04-19 14:40:00-04:00,2024-04-19 15:00:00-04:00,2024-04-18,12,12.0,0.5556,0.5556,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-04-22 19:34:00+00:00|2024-04-22 19:54:00+00:00|2024-04-21,2024-04-22 15:34:00-04:00,2024-04-22 15:54:00-04:00,2024-04-21,12,12.0,0.7456,0.7456,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-04-24 15:07:00+00:00|2024-04-24 15:27:00+00:00|2024-04-23,2024-04-24 11:07:00-04:00,2024-04-24 11:27:00-04:00,2024-04-23,12,12.0,-0.1843999999999999,-0.1843999999999999,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-04-24 16:07:00+00:00|2024-04-24 16:27:00+00:00|2024-04-23,2024-04-24 12:07:00-04:00,2024-04-24 12:27:00-04:00,2024-04-23,12,12.0,-0.0043999999999999,-0.0043999999999999,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-04-24 18:28:00+00:00|2024-04-24 18:48:00+00:00|2024-04-23,2024-04-24 14:28:00-04:00,2024-04-24 14:48:00-04:00,2024-04-23,12,12.0,0.1256,0.1256,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-04-25 13:31:00+00:00|2024-04-25 13:42:00+00:00|2024-04-24,2024-04-25 09:31:00-04:00,2024-04-25 09:42:00-04:00,2024-04-24,12,12.0,0.23,0.23,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-04-26 13:31:00+00:00|2024-04-26 13:33:00+00:00|2024-04-25,2024-04-26 09:31:00-04:00,2024-04-26 09:33:00-04:00,2024-04-25,12,12.0,-2.89,-2.89,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-04-29 13:43:00+00:00|2024-04-29 13:47:00+00:00|2024-04-28,2024-04-29 09:43:00-04:00,2024-04-29 09:47:00-04:00,2024-04-28,12,12.0,-0.31,-0.31,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-04-30 15:12:00+00:00|2024-04-30 15:32:00+00:00|2024-04-29,2024-04-30 11:12:00-04:00,2024-04-30 11:32:00-04:00,2024-04-29,12,12.0,0.2956,0.2956,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-05-01 15:18:00+00:00|2024-05-01 15:22:00+00:00|2024-04-30,2024-05-01 11:18:00-04:00,2024-05-01 11:22:00-04:00,2024-04-30,12,12.0,-1.27,-1.27,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-07-11 15:03:00+00:00|2024-07-11 15:07:00+00:00|2024-07-10,2024-07-11 11:03:00-04:00,2024-07-11 11:07:00-04:00,2024-07-10,13,13.0,-0.19,-0.19,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-08-14 16:22:00+00:00|2024-08-14 16:24:00+00:00|2024-08-13,2024-08-14 12:22:00-04:00,2024-08-14 12:24:00-04:00,2024-08-13,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-08-20 17:00:00+00:00|2024-08-20 17:06:00+00:00|2024-08-19,2024-08-20 13:00:00-04:00,2024-08-20 13:06:00-04:00,2024-08-19,14,14.0,-1.14,-1.14,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-08-26 17:45:00+00:00|2024-08-26 18:05:00+00:00|2024-08-25,2024-08-26 13:45:00-04:00,2024-08-26 14:05:00-04:00,2024-08-25,14,14.0,0.6056,0.6056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-08-27 15:33:00+00:00|2024-08-27 15:53:00+00:00|2024-08-26,2024-08-27 11:33:00-04:00,2024-08-27 11:53:00-04:00,2024-08-26,14,14.0,-0.48,-0.48,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-09-03 18:02:00+00:00|2024-09-03 18:19:00+00:00|2024-09-02,2024-09-03 14:02:00-04:00,2024-09-03 14:19:00-04:00,2024-09-02,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-03 18:21:00+00:00|2024-09-03 18:34:00+00:00|2024-09-02,2024-09-03 14:21:00-04:00,2024-09-03 14:34:00-04:00,2024-09-02,14,14.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-03 19:35:00+00:00|2024-09-03 19:41:00+00:00|2024-09-02,2024-09-03 15:35:00-04:00,2024-09-03 15:41:00-04:00,2024-09-02,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-09 17:42:00+00:00|2024-09-09 18:02:00+00:00|2024-09-08,2024-09-09 13:42:00-04:00,2024-09-09 14:02:00-04:00,2024-09-08,14,14.0,1.4656,1.4656,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-17 16:20:00+00:00|2024-09-17 16:23:00+00:00|2024-09-16,2024-09-17 12:20:00-04:00,2024-09-17 12:23:00-04:00,2024-09-16,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-18 15:33:00+00:00|2024-09-18 15:46:00+00:00|2024-09-17,2024-09-18 11:33:00-04:00,2024-09-18 11:46:00-04:00,2024-09-17,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-18 15:47:00+00:00|2024-09-18 15:55:00+00:00|2024-09-17,2024-09-18 11:47:00-04:00,2024-09-18 11:55:00-04:00,2024-09-17,14,14.0,-0.76,-0.76,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-09-19 18:16:00+00:00|2024-09-19 18:28:00+00:00|2024-09-18,2024-09-19 14:16:00-04:00,2024-09-19 14:28:00-04:00,2024-09-18,14,14.0,-0.92,-0.92,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-09-20 15:11:00+00:00|2024-09-20 15:16:00+00:00|2024-09-19,2024-09-20 11:11:00-04:00,2024-09-20 11:16:00-04:00,2024-09-19,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-20 18:06:00+00:00|2024-09-20 18:26:00+00:00|2024-09-19,2024-09-20 14:06:00-04:00,2024-09-20 14:26:00-04:00,2024-09-19,14,14.0,0.2656,0.2656,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-23 13:32:00+00:00|2024-09-23 13:45:00+00:00|2024-09-22,2024-09-23 09:32:00-04:00,2024-09-23 09:45:00-04:00,2024-09-22,14,14.0,0.25,0.25,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-09-26 13:34:00+00:00|2024-09-26 13:48:00+00:00|2024-09-25,2024-09-26 09:34:00-04:00,2024-09-26 09:48:00-04:00,2024-09-25,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-26 14:28:00+00:00|2024-09-26 14:48:00+00:00|2024-09-25,2024-09-26 10:28:00-04:00,2024-09-26 10:48:00-04:00,2024-09-25,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-09-27 13:36:00+00:00|2024-09-27 13:38:00+00:00|2024-09-26,2024-09-27 09:36:00-04:00,2024-09-27 09:38:00-04:00,2024-09-26,14,14.0,-0.23,-0.23,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-09-27 18:29:00+00:00|2024-09-27 18:45:00+00:00|2024-09-26,2024-09-27 14:29:00-04:00,2024-09-27 14:45:00-04:00,2024-09-26,14,14.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-01 19:34:00+00:00|2024-10-01 19:54:00+00:00|2024-09-30,2024-10-01 15:34:00-04:00,2024-10-01 15:54:00-04:00,2024-09-30,14,14.0,1.0756,1.0756,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-02 16:59:00+00:00|2024-10-02 17:01:00+00:00|2024-10-01,2024-10-02 12:59:00-04:00,2024-10-02 13:01:00-04:00,2024-10-01,14,14.0,-0.5,-0.5,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-03 16:43:00+00:00|2024-10-03 16:49:00+00:00|2024-10-02,2024-10-03 12:43:00-04:00,2024-10-03 12:49:00-04:00,2024-10-02,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-03 16:52:00+00:00|2024-10-03 17:01:00+00:00|2024-10-02,2024-10-03 12:52:00-04:00,2024-10-03 13:01:00-04:00,2024-10-02,14,14.0,0.37,0.37,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-07 18:30:00+00:00|2024-10-07 18:45:00+00:00|2024-10-06,2024-10-07 14:30:00-04:00,2024-10-07 14:45:00-04:00,2024-10-06,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-08 17:08:00+00:00|2024-10-08 17:14:00+00:00|2024-10-07,2024-10-08 13:08:00-04:00,2024-10-08 13:14:00-04:00,2024-10-07,14,14.0,-0.29,-0.29,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-10 16:46:00+00:00|2024-10-10 17:06:00+00:00|2024-10-09,2024-10-10 12:46:00-04:00,2024-10-10 13:06:00-04:00,2024-10-09,14,14.0,0.0456,0.0456,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-11 13:39:00+00:00|2024-10-11 13:43:00+00:00|2024-10-10,2024-10-11 09:39:00-04:00,2024-10-11 09:43:00-04:00,2024-10-10,14,14.0,-1.43,-1.43,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-14 14:58:00+00:00|2024-10-14 15:18:00+00:00|2024-10-13,2024-10-14 10:58:00-04:00,2024-10-14 11:18:00-04:00,2024-10-13,14,14.0,-0.0443999999999999,-0.0443999999999999,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-15 19:05:00+00:00|2024-10-15 19:23:00+00:00|2024-10-14,2024-10-15 15:05:00-04:00,2024-10-15 15:23:00-04:00,2024-10-14,14,14.0,0.29,0.29,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-17 13:33:00+00:00|2024-10-17 13:35:00+00:00|2024-10-16,2024-10-17 09:33:00-04:00,2024-10-17 09:35:00-04:00,2024-10-16,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-17 16:33:00+00:00|2024-10-17 16:38:00+00:00|2024-10-16,2024-10-17 12:33:00-04:00,2024-10-17 12:38:00-04:00,2024-10-16,14,14.0,-1.17,-1.17,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-17 18:08:00+00:00|2024-10-17 18:28:00+00:00|2024-10-16,2024-10-17 14:08:00-04:00,2024-10-17 14:28:00-04:00,2024-10-16,14,14.0,0.7856000000000001,0.7856000000000001,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-23 15:12:00+00:00|2024-10-23 15:27:00+00:00|2024-10-22,2024-10-23 11:12:00-04:00,2024-10-23 11:27:00-04:00,2024-10-22,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-23 17:12:00+00:00|2024-10-23 17:32:00+00:00|2024-10-22,2024-10-23 13:12:00-04:00,2024-10-23 13:32:00-04:00,2024-10-22,14,14.0,0.3156,0.3156,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-23 17:40:00+00:00|2024-10-23 18:00:00+00:00|2024-10-22,2024-10-23 13:40:00-04:00,2024-10-23 14:00:00-04:00,2024-10-22,14,14.0,0.23,0.23,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-24 13:31:00+00:00|2024-10-24 13:33:00+00:00|2024-10-23,2024-10-24 09:31:00-04:00,2024-10-24 09:33:00-04:00,2024-10-23,14,14.0,-1.29,-1.29,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-24 15:47:00+00:00|2024-10-24 15:56:00+00:00|2024-10-23,2024-10-24 11:47:00-04:00,2024-10-24 11:56:00-04:00,2024-10-23,14,14.0,-1.59,-1.59,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-25 17:21:00+00:00|2024-10-25 17:24:00+00:00|2024-10-24,2024-10-25 13:21:00-04:00,2024-10-25 13:24:00-04:00,2024-10-24,14,14.0,-0.18,-0.18,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-25 17:33:00+00:00|2024-10-25 17:41:00+00:00|2024-10-24,2024-10-25 13:33:00-04:00,2024-10-25 13:41:00-04:00,2024-10-24,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-10-28 13:30:00+00:00|2024-10-28 13:50:00+00:00|2024-10-27,2024-10-28 09:30:00-04:00,2024-10-28 09:50:00-04:00,2024-10-27,14,14.0,0.23,0.23,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-10-30 17:39:00+00:00|2024-10-30 17:43:00+00:00|2024-10-29,2024-10-30 13:39:00-04:00,2024-10-30 13:43:00-04:00,2024-10-29,14,14.0,-1.13,-1.13,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-11-01 19:50:00+00:00|2024-11-01 19:54:00+00:00|2024-10-31,2024-11-01 15:50:00-04:00,2024-11-01 15:54:00-04:00,2024-10-31,14,14.0,-1.31,-1.31,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-11-04 16:32:00+00:00|2024-11-04 16:43:00+00:00|2024-11-03,2024-11-04 11:32:00-05:00,2024-11-04 11:43:00-05:00,2024-11-03,14,14.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2024-11-05 18:37:00+00:00|2024-11-05 18:42:00+00:00|2024-11-04,2024-11-05 13:37:00-05:00,2024-11-05 13:42:00-05:00,2024-11-04,14,14.0,-0.96,-0.96,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2024-12-20 21:30:00+00:00|2024-12-20 21:40:00+00:00|2024-12-19,2024-12-20 16:30:00-05:00,2024-12-20 16:40:00-05:00,2024-12-19,15,15.0,-0.84,-0.84,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-01-07 20:33:00+00:00|2025-01-07 20:40:00+00:00|2025-01-06,2025-01-07 15:33:00-05:00,2025-01-07 15:40:00-05:00,2025-01-06,15,15.0,0.26,0.26,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-01-16 21:09:00+00:00|2025-01-16 21:14:00+00:00|2025-01-15,2025-01-16 16:09:00-05:00,2025-01-16 16:14:00-05:00,2025-01-15,15,15.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-01-20 15:25:00+00:00|2025-01-20 15:44:00+00:00|2025-01-19,2025-01-20 10:25:00-05:00,2025-01-20 10:44:00-05:00,2025-01-19,15,15.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-01-27 17:57:00+00:00|2025-01-27 18:02:00+00:00|2025-01-26,2025-01-27 12:57:00-05:00,2025-01-27 13:02:00-05:00,2025-01-26,15,15.0,-0.58,-0.58,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-02-07 18:54:00+00:00|2025-02-07 19:12:00+00:00|2025-02-06,2025-02-07 13:54:00-05:00,2025-02-07 14:12:00-05:00,2025-02-06,16,16.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-02-21 17:36:00+00:00|2025-02-21 17:56:00+00:00|2025-02-20,2025-02-21 12:36:00-05:00,2025-02-21 12:56:00-05:00,2025-02-20,16,16.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-02-21 18:05:00+00:00|2025-02-21 18:13:00+00:00|2025-02-20,2025-02-21 13:05:00-05:00,2025-02-21 13:13:00-05:00,2025-02-20,16,16.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-02-21 19:07:00+00:00|2025-02-21 19:14:00+00:00|2025-02-20,2025-02-21 14:07:00-05:00,2025-02-21 14:14:00-05:00,2025-02-20,16,16.0,0.76,0.76,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-02-25 19:22:00+00:00|2025-02-25 19:34:00+00:00|2025-02-24,2025-02-25 14:22:00-05:00,2025-02-25 14:34:00-05:00,2025-02-24,16,16.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-03-26 18:58:00+00:00|2025-03-26 19:18:00+00:00|2025-03-25,2025-03-26 14:58:00-04:00,2025-03-26 15:18:00-04:00,2025-03-25,16,16.0,0.48,0.48,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-03-28 20:25:00+00:00|2025-03-28 20:45:00+00:00|2025-03-27,2025-03-28 16:25:00-04:00,2025-03-28 16:45:00-04:00,2025-03-27,16,16.0,0.0956,0.0956,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-04-28 20:20:00+00:00|2025-04-28 20:40:00+00:00|2025-04-27,2025-04-28 16:20:00-04:00,2025-04-28 16:40:00-04:00,2025-04-27,16,16.0,0.0556,0.0556,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-05-07 14:53:00+00:00|2025-05-07 14:56:00+00:00|2025-05-06,2025-05-07 10:53:00-04:00,2025-05-07 10:56:00-04:00,2025-05-06,17,17.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-06-05 19:13:00+00:00|2025-06-05 19:16:00+00:00|2025-06-04,2025-06-05 15:13:00-04:00,2025-06-05 15:16:00-04:00,2025-06-04,17,17.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-06-19 13:47:00+00:00|2025-06-19 14:07:00+00:00|2025-06-18,2025-06-19 09:47:00-04:00,2025-06-19 10:07:00-04:00,2025-06-18,17,17.0,-0.8144,-0.8144,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-07-09 14:31:00+00:00|2025-07-09 14:48:00+00:00|2025-07-08,2025-07-09 10:31:00-04:00,2025-07-09 10:48:00-04:00,2025-07-08,17,17.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-07-31 17:27:00+00:00|2025-07-31 17:37:00+00:00|2025-07-30,2025-07-31 13:27:00-04:00,2025-07-31 13:37:00-04:00,2025-07-30,17,17.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-08-14 20:11:00+00:00|2025-08-14 20:31:00+00:00|2025-08-13,2025-08-14 16:11:00-04:00,2025-08-14 16:31:00-04:00,2025-08-13,18,18.0,0.0056,0.0056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-02 15:10:00+00:00|2025-09-02 15:30:00+00:00|2025-09-01,2025-09-02 11:10:00-04:00,2025-09-02 11:30:00-04:00,2025-09-01,18,18.0,1.2956,1.2956,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-02 15:31:00+00:00|2025-09-02 15:36:00+00:00|2025-09-01,2025-09-02 11:31:00-04:00,2025-09-02 11:36:00-04:00,2025-09-01,18,18.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-02 15:40:00+00:00|2025-09-02 16:00:00+00:00|2025-09-01,2025-09-02 11:40:00-04:00,2025-09-02 12:00:00-04:00,2025-09-01,18,18.0,0.0256,0.0256,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-03 15:22:00+00:00|2025-09-03 15:29:00+00:00|2025-09-02,2025-09-03 11:22:00-04:00,2025-09-03 11:29:00-04:00,2025-09-02,18,18.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-03 16:51:00+00:00|2025-09-03 17:01:00+00:00|2025-09-02,2025-09-03 12:51:00-04:00,2025-09-03 13:01:00-04:00,2025-09-02,18,18.0,-1.35,-1.35,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-09-05 13:37:00+00:00|2025-09-05 13:40:00+00:00|2025-09-04,2025-09-05 09:37:00-04:00,2025-09-05 09:40:00-04:00,2025-09-04,18,18.0,-0.57,-0.57,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-09-09 14:39:00+00:00|2025-09-09 14:52:00+00:00|2025-09-08,2025-09-09 10:39:00-04:00,2025-09-09 10:52:00-04:00,2025-09-08,18,18.0,-0.52,-0.52,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-09-16 13:56:00+00:00|2025-09-16 14:08:00+00:00|2025-09-15,2025-09-16 09:56:00-04:00,2025-09-16 10:08:00-04:00,2025-09-15,18,18.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-23 13:59:00+00:00|2025-09-23 14:19:00+00:00|2025-09-22,2025-09-23 09:59:00-04:00,2025-09-23 10:19:00-04:00,2025-09-22,18,18.0,-0.18,-0.18,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-09-24 16:03:00+00:00|2025-09-24 16:12:00+00:00|2025-09-23,2025-09-24 12:03:00-04:00,2025-09-24 12:12:00-04:00,2025-09-23,18,18.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-25 17:36:00+00:00|2025-09-25 17:56:00+00:00|2025-09-24,2025-09-25 13:36:00-04:00,2025-09-25 13:56:00-04:00,2025-09-24,18,18.0,1.0756,1.0756,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-09-30 15:40:00+00:00|2025-09-30 15:49:00+00:00|2025-09-29,2025-09-30 11:40:00-04:00,2025-09-30 11:49:00-04:00,2025-09-29,18,18.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-10-21 20:09:00+00:00|2025-10-21 20:29:00+00:00|2025-10-20,2025-10-21 16:09:00-04:00,2025-10-21 16:29:00-04:00,2025-10-20,18,18.0,-0.65,-0.65,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-10-30 15:42:00+00:00|2025-10-30 15:45:00+00:00|2025-10-29,2025-10-30 11:42:00-04:00,2025-10-30 11:45:00-04:00,2025-10-29,18,18.0,0.41,0.41,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-10-30 15:46:00+00:00|2025-10-30 15:56:00+00:00|2025-10-29,2025-10-30 11:46:00-04:00,2025-10-30 11:56:00-04:00,2025-10-29,18,18.0,-1.0444,-1.0444,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-10-31 17:16:00+00:00|2025-10-31 17:17:00+00:00|2025-10-30,2025-10-31 13:16:00-04:00,2025-10-31 13:17:00-04:00,2025-10-30,18,18.0,0.22,0.22,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-10-31 20:20:00+00:00|2025-10-31 20:40:00+00:00|2025-10-30,2025-10-31 16:20:00-04:00,2025-10-31 16:40:00-04:00,2025-10-30,18,18.0,-0.1843999999999999,-0.1843999999999999,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2025-11-04 19:43:00+00:00|2025-11-04 20:01:00+00:00|2025-11-03,2025-11-04 14:43:00-05:00,2025-11-04 15:01:00-05:00,2025-11-03,18,18.0,0.02,0.02,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-11-05 21:15:00+00:00|2025-11-05 21:24:00+00:00|2025-11-04,2025-11-05 16:15:00-05:00,2025-11-05 16:24:00-05:00,2025-11-04,18,18.0,-0.87,-0.87,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2025-12-04 19:22:00+00:00|2025-12-04 19:25:00+00:00|2025-12-03,2025-12-04 14:22:00-05:00,2025-12-04 14:25:00-05:00,2025-12-03,19,19.0,-1.55,-1.55,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2026-01-08 14:36:00+00:00|2026-01-08 14:42:00+00:00|2026-01-07,2026-01-08 09:36:00-05:00,2026-01-08 09:42:00-05:00,2026-01-07,19,19.0,0.66,0.66,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2026-02-10 18:25:00+00:00|2026-02-10 18:45:00+00:00|2026-02-09,2026-02-10 13:25:00-05:00,2026-02-10 13:45:00-05:00,2026-02-09,20,20.0,0.8556,0.8556,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
2026-02-11 18:12:00+00:00|2026-02-11 18:16:00+00:00|2026-02-10,2026-02-11 13:12:00-05:00,2026-02-11 13:16:00-05:00,2026-02-10,20,20.0,-1.12,-1.12,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2026-02-12 20:31:00+00:00|2026-02-12 20:38:00+00:00|2026-02-11,2026-02-12 15:31:00-05:00,2026-02-12 15:38:00-05:00,2026-02-11,20,20.0,-1.21,-1.21,S26_RECOVERY_UNIVERSE,NO_MAE,,,61,0.7,0.2,4
2026-02-12 20:43:00+00:00|2026-02-12 20:50:00+00:00|2026-02-11,2026-02-12 15:43:00-05:00,2026-02-12 15:50:00-05:00,2026-02-11,20,20.0,1.7056,1.7056,S27_FROZEN,NOT_RECOVERY_UNIVERSE,,,61,0.7,0.2,4
