entry_timestamp,exit_timestamp,session_id,quality,hmm_state,vol_percentile,stop_points,target_points,rr,horizon,mae_threshold_R,recovery_threshold_R,recovery_deadline_bars,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end
2021-09-20 12:22:00-04:00,2021-09-20 12:31:00-04:00,2021-09-20,0.801512327585544,2,0.5856649073994878,20.0,35.0,1.75,20,0.7,0.2,6,-14.5,-15.61,-0.7805,recovery_deadline,9,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-20 14:07:00-04:00,2021-09-20 14:22:00-04:00,2021-09-20,0.946879665115703,2,0.51673148618665,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945000000000001,target,15,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-23 11:20:00-04:00,2021-09-23 11:31:00-04:00,2021-09-23,1.0,2,0.41005348239307293,20.0,35.0,1.75,20,0.7,0.2,6,-30.5,-31.61,-1.5805,recovery_deadline,11,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-27 11:45:00-04:00,2021-09-27 12:02:00-04:00,2021-09-27,1.0,2,0.4021191706455622,20.0,35.0,1.75,20,0.7,0.2,6,-12.25,-13.36,-0.6679999999999999,recovery_deadline,17,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-09-29 11:35:00-04:00,2021-09-29 11:55:00-04:00,2021-09-29,1.0,2,0.49945410727672485,20.0,35.0,1.75,20,0.7,0.2,6,-2.0,-3.11,-0.1555,recovery_deadline,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-01 12:16:00-04:00,2021-10-01 12:26:00-04:00,2021-10-01,0.9197304495289323,2,0.5836976810879617,20.0,35.0,1.75,20,0.7,0.2,6,-23.5,-24.61,-1.2305,recovery_deadline,10,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-06 14:59:00-04:00,2021-10-06 15:11:00-04:00,2021-10-06,0.9288620736037649,2,0.41208108393666637,20.0,35.0,1.75,20,0.7,0.2,6,-9.75,-10.86,-0.5429999999999999,recovery_deadline,12,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-08 11:50:00-04:00,2021-10-08 11:58:00-04:00,2021-10-08,1.0,2,0.4231951579063882,20.0,35.0,1.75,20,0.7,0.2,6,-9.25,-10.36,-0.518,recovery_deadline,8,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-08 15:37:00-04:00,2021-10-08 15:57:00-04:00,2021-10-08,1.0,2,0.42436241239302264,20.0,35.0,1.75,20,0.7,0.2,6,6.0,4.890000000000001,0.24450000000000002,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-11 13:23:00-04:00,2021-10-11 13:43:00-04:00,2021-10-11,0.8458268832182487,2,0.554244630377798,20.0,35.0,1.75,20,0.7,0.2,6,-2.75,-3.86,-0.193,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-13 11:32:00-04:00,2021-10-13 11:47:00-04:00,2021-10-13,0.7570105988948376,2,0.5386527266964183,20.0,35.0,1.75,20,0.7,0.2,6,-45.75,-46.86,-2.343,recovery_deadline,15,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-20 13:18:00-04:00,2021-10-20 13:36:00-04:00,2021-10-20,1.0,2,0.4092132604134697,20.0,35.0,1.75,20,0.7,0.2,6,-14.75,-15.86,-0.7929999999999999,recovery_deadline,18,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-22 11:06:00-04:00,2021-10-22 11:17:00-04:00,2021-10-22,0.9152034480945609,2,0.4154369405857404,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945000000000001,target,11,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-22 11:18:00-04:00,2021-10-22 11:24:00-04:00,2021-10-22,0.8949967083607637,2,0.5688252489220506,20.0,35.0,1.75,20,0.7,0.2,6,35.0,33.89,1.6945000000000001,target,6,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-26 11:07:00-04:00,2021-10-26 11:24:00-04:00,2021-10-26,0.8377277877377498,2,0.5257424895726943,20.0,35.0,1.75,20,0.7,0.2,6,-16.25,-17.36,-0.868,recovery_deadline,17,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-26 12:43:00-04:00,2021-10-26 13:03:00-04:00,2021-10-26,1.0,2,0.4668917321150953,20.0,35.0,1.75,20,0.7,0.2,6,-2.5,-3.61,-0.1805,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-10-27 15:15:00-04:00,2021-10-27 15:35:00-04:00,2021-10-27,0.8921933085501859,2,0.4397228776848111,20.0,35.0,1.75,20,0.7,0.2,6,2.0,0.8900000000000001,0.044500000000000005,timeout,20,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
2021-11-01 09:44:00-04:00,2021-11-01 09:49:00-04:00,2021-11-01,0.7551948051948052,2,0.439642377375388,20.0,35.0,1.75,20,0.7,0.2,6,12.75,11.64,0.5820000000000001,recovery,5,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
