entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,trade_index,entry_price,path_length,max_MAE_R,max_MFE_R,final_close_R,time_to_max_MFE,time_to_max_MAE,outcome,exit_reason_path,net_R_path,window_path,mae_1R,mfe_1R,close_1R,mae_2R,mfe_2R,close_2R,mae_3R,mfe_3R,close_3R,mae_4R,mfe_4R,close_4R,mae_5R,mfe_5R,close_5R,mae_6R,mfe_6R,close_6R,mae_7R,mfe_7R,close_7R,mae_8R,mfe_8R,close_8R,mae_9R,mfe_9R,close_9R,mae_10R,mfe_10R,close_10R,mae_11R,mfe_11R,close_11R,mae_12R,mfe_12R,close_12R,mae_13R,mfe_13R,close_13R,mae_14R,mfe_14R,close_14R,mae_15R,mfe_15R,close_15R,mae_16R,mfe_16R,close_16R,mae_17R,mfe_17R,close_17R,mae_18R,mfe_18R,close_18R,mae_19R,mfe_19R,close_19R,mae_20R,mfe_20R,close_20R
2021-07-15 13:19:00-04:00,2021-07-15 13:39:00-04:00,2021-07-14,0.824087875944383,0.4860469221750959,25.0,1.75,20,27.25,26.14,1.0456,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,31,14751.0,21,0.68,1.13,1.09,20,6,WIN,timeout,1.0456,1,0.28,0.15,-0.08,0.37,0.15,-0.21,0.37,0.15,-0.18,0.54,0.15,-0.41,0.54,0.15,-0.34,0.68,0.15,-0.24,0.68,0.15,-0.45,0.68,0.15,-0.48,0.68,0.15,-0.31,0.68,0.15,-0.25,0.68,0.41,0.07,0.68,0.41,0.2,0.68,0.59,0.52,0.68,0.7,0.67,0.68,0.78,0.58,0.68,0.89,0.59,0.68,0.89,0.7,0.68,0.89,0.71,0.68,0.89,0.84,0.68,1.13,1.09
2021-07-15 13:54:00-04:00,2021-07-15 14:14:00-04:00,2021-07-14,0.9381058254361276,0.424648853199589,25.0,1.75,20,-14.25,-15.36,-0.6144,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,32,14721.75,21,0.93,0.54,-0.57,2,15,LOSS,timeout,-0.6144,1,0.04,0.44,0.39,0.04,0.54,0.44,0.04,0.54,0.1,0.04,0.54,0.3,0.04,0.54,0.45,0.04,0.54,0.13,0.23,0.54,-0.09,0.55,0.54,-0.52,0.56,0.54,-0.33,0.62,0.54,-0.45,0.65,0.54,-0.62,0.79,0.54,-0.79,0.79,0.54,-0.7,0.87,0.54,-0.82,0.93,0.54,-0.63,0.93,0.54,-0.65,0.93,0.54,-0.55,0.93,0.54,-0.7,0.93,0.54,-0.68,0.93,0.54,-0.57
2021-07-16 10:11:00-04:00,2021-07-16 10:31:00-04:00,2021-07-15,1.0,0.5717480162412468,25.0,1.75,20,6.5,5.390000000000001,0.2156,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,33,14778.25,21,0.77,1.58,0.26,19,7,WIN,timeout,0.2156,1,0.11,0.24,0.12,0.5,0.24,-0.24,0.56,0.24,-0.32,0.56,0.24,-0.13,0.56,0.24,-0.11,0.56,0.24,-0.44,0.77,0.24,-0.63,0.77,0.24,-0.44,0.77,0.24,0.0,0.77,0.46,0.43,0.77,1.18,0.88,0.77,1.18,0.83,0.77,1.35,1.06,0.77,1.52,1.51,0.77,1.56,0.69,0.77,1.56,0.58,0.77,1.56,0.85,0.77,1.56,1.42,0.77,1.58,0.56,0.77,1.58,0.26
2021-07-16 11:14:00-04:00,2021-07-16 11:34:00-04:00,2021-07-15,1.0,0.5880662143138435,25.0,1.75,20,-12.5,-13.61,-0.5444,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,34,14717.75,21,0.8,0.36,-0.5,16,8,LOSS,timeout,-0.5444,1,0.27,0.02,-0.06,0.27,0.14,0.06,0.27,0.19,0.13,0.69,0.19,-0.68,0.71,0.19,-0.46,0.71,0.19,-0.61,0.77,0.19,-0.74,0.8,0.19,-0.64,0.8,0.19,-0.31,0.8,0.19,-0.2,0.8,0.19,-0.28,0.8,0.19,-0.29,0.8,0.19,-0.37,0.8,0.19,-0.35,0.8,0.3,0.29,0.8,0.36,0.06,0.8,0.36,-0.07,0.8,0.36,0.24,0.8,0.36,-0.16,0.8,0.36,-0.5
2021-07-19 12:01:00-04:00,2021-07-19 12:21:00-04:00,2021-07-18,0.8963212513730298,0.4933527673038534,25.0,1.75,20,19.5,18.39,0.7356,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,35,14523.5,21,0.12,1.1,0.78,9,15,WIN,timeout,0.7356,1,0.02,0.26,0.18,0.02,0.65,0.41,0.02,0.71,0.7,0.02,0.91,0.83,0.02,0.91,0.51,0.02,0.91,0.7,0.02,0.91,0.61,0.02,1.05,0.99,0.02,1.1,0.81,0.02,1.1,0.82,0.02,1.1,0.72,0.02,1.1,0.52,0.02,1.1,0.47,0.02,1.1,0.23,0.12,1.1,-0.03,0.12,1.1,0.03,0.12,1.1,0.18,0.12,1.1,0.32,0.12,1.1,0.56,0.12,1.1,0.78
2021-07-22 12:09:00-04:00,2021-07-22 12:29:00-04:00,2021-07-21,0.8217430792930238,0.4237028051005119,25.0,1.75,20,-13.5,-14.61,-0.5844,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,36,14863.25,21,0.59,0.51,-0.54,12,19,LOSS,timeout,-0.5844,1,0.15,0.05,-0.09,0.26,0.05,-0.16,0.29,0.08,0.07,0.29,0.08,-0.27,0.31,0.08,-0.18,0.31,0.08,-0.19,0.42,0.08,-0.4,0.56,0.08,-0.54,0.56,0.08,-0.21,0.56,0.08,0.03,0.56,0.25,0.23,0.56,0.51,0.45,0.56,0.51,0.36,0.56,0.51,0.15,0.56,0.51,0.33,0.56,0.51,-0.01,0.56,0.51,-0.12,0.56,0.51,-0.27,0.59,0.51,-0.56,0.59,0.51,-0.54
2021-07-27 09:43:00-04:00,2021-07-27 10:03:00-04:00,2021-07-26,1.0,0.4136583996849524,25.0,1.75,20,25.25,24.14,0.9656,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,37,15062.75,21,0.43,1.61,1.01,17,3,WIN,timeout,0.9656,1,0.17,0.51,0.4,0.27,0.51,-0.11,0.43,0.51,-0.08,0.43,0.51,-0.09,0.43,0.51,0.02,0.43,0.51,0.24,0.43,0.51,-0.11,0.43,0.51,-0.1,0.43,0.51,-0.11,0.43,0.51,-0.06,0.43,0.51,-0.03,0.43,0.51,0.0,0.43,0.51,0.04,0.43,0.51,0.39,0.43,0.93,0.88,0.43,1.04,0.77,0.43,1.61,0.5,0.43,1.61,0.16,0.43,1.61,0.61,0.43,1.61,1.01
2021-07-27 13:13:00-04:00,2021-07-27 13:33:00-04:00,2021-07-26,1.0,0.5397951285312717,25.0,1.75,20,11.25,10.14,0.4056,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,38,14804.75,21,0.6,1.21,0.45,8,3,WIN,timeout,0.4056,1,0.14,0.23,0.06,0.29,0.23,-0.2,0.6,0.23,-0.45,0.6,0.41,0.4,0.6,0.62,0.52,0.6,0.77,0.56,0.6,0.9,0.86,0.6,1.21,1.18,0.6,1.21,0.73,0.6,1.21,0.98,0.6,1.21,0.88,0.6,1.21,0.87,0.6,1.21,0.93,0.6,1.21,0.87,0.6,1.21,0.67,0.6,1.21,0.31,0.6,1.21,0.2,0.6,1.21,0.47,0.6,1.21,0.41,0.6,1.21,0.45
2021-07-28 11:47:00-04:00,2021-07-28 12:06:00-04:00,2021-07-27,0.9477436676386792,0.5278224145501292,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,19,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,39,14993.25,21,1.14,0.3,-1.1,6,20,LOSS,stop,-1.0444,1,0.18,0.25,0.03,0.18,0.25,-0.12,0.33,0.25,-0.08,0.33,0.25,0.11,0.33,0.25,0.06,0.33,0.3,0.02,0.33,0.3,0.05,0.33,0.3,-0.24,0.49,0.3,-0.47,0.61,0.3,-0.49,0.95,0.3,-0.86,0.95,0.3,-0.69,0.95,0.3,-0.58,0.95,0.3,-0.81,0.95,0.3,-0.45,0.95,0.3,-0.51,0.95,0.3,-0.57,0.95,0.3,-0.86,1.05,0.3,-0.98,1.14,0.3,-1.1
2021-07-28 16:05:00-04:00,2021-07-28 16:25:00-04:00,2021-07-27,1.0,0.4143328550283135,25.0,1.75,20,10.0,8.89,0.3556,timeout,20,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,40,14987.75,21,0.49,0.44,0.4,16,9,WIN,timeout,0.3556,1,0.25,0.06,-0.12,0.25,0.09,0.07,0.25,0.15,0.11,0.25,0.26,0.25,0.25,0.27,-0.03,0.25,0.27,0.04,0.25,0.27,0.02,0.45,0.27,-0.36,0.49,0.27,-0.32,0.49,0.27,-0.28,0.49,0.27,-0.05,0.49,0.27,0.03,0.49,0.27,0.22,0.49,0.3,0.12,0.49,0.3,0.21,0.49,0.44,0.32,0.49,0.44,0.24,0.49,0.44,0.3,0.49,0.44,0.33,0.49,0.44,0.4
2021-07-30 10:33:00-04:00,2021-07-30 10:41:00-04:00,2021-07-29,1.0,0.4926647323227065,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,8,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,41,14923.0,21,1.36,0.11,-0.73,1,12,LOSS,stop,-1.0444,1,0.18,0.11,-0.18,0.45,0.11,-0.44,0.9,0.11,-0.72,0.9,0.11,-0.38,0.9,0.11,-0.19,0.9,0.11,-0.44,0.9,0.11,-0.75,1.07,0.11,-0.95,1.18,0.11,-1.04,1.28,0.11,-0.99,1.28,0.11,-1.13,1.36,0.11,-1.12,1.36,0.11,-1.11,1.36,0.11,-0.99,1.36,0.11,-0.82,1.36,0.11,-0.34,1.36,0.11,-0.6,1.36,0.11,-0.75,1.36,0.11,-0.64,1.36,0.11,-0.73
2021-08-02 12:07:00-04:00,2021-08-02 12:23:00-04:00,2021-08-01,1.0,0.4605760482348734,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,16,1,2021-05-06 09:30:00-04:00,2021-08-06 09:30:00-04:00,42,14969.0,21,1.12,0.31,-0.71,3,17,LOSS,stop,-1.0444,1,0.04,0.19,0.08,0.04,0.25,0.22,0.16,0.31,-0.06,0.25,0.31,-0.13,0.42,0.31,-0.4,0.57,0.31,-0.42,0.61,0.31,-0.55,0.75,0.31,-0.59,0.75,0.31,-0.64,0.8,0.31,-0.72,0.87,0.31,-0.71,0.87,0.31,-0.84,0.87,0.31,-0.69,0.87,0.31,-0.72,0.87,0.31,-0.52,1.03,0.31,-1.03,1.12,0.31,-0.87,1.12,0.31,-0.81,1.12,0.31,-0.68,1.12,0.31,-0.71
2021-09-22 09:36:00-04:00,2021-09-22 09:51:00-04:00,2021-09-21,0.750463411585552,0.4675149525038114,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,15,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00,43,15023.75,21,1.95,0.36,-1.7,7,20,LOSS,stop,-1.0444,2,0.55,0.05,-0.32,0.81,0.05,-0.29,0.81,0.05,-0.19,0.81,0.05,-0.41,0.81,0.05,-0.37,0.81,0.05,-0.43,0.81,0.36,0.2,0.81,0.36,0.08,0.81,0.36,-0.2,0.81,0.36,-0.21,0.81,0.36,-0.37,0.81,0.36,-0.5,0.81,0.36,-0.32,0.81,0.36,-0.6,1.17,0.36,-0.99,1.17,0.36,-0.85,1.22,0.36,-1.03,1.22,0.36,-1.03,1.41,0.36,-1.36,1.95,0.36,-1.7
2021-11-08 10:42:00-05:00,2021-11-08 10:46:00-05:00,2021-11-07,0.7595911694432955,0.5843040225601049,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,44,16304.75,21,1.74,-0.01,-1.35,1,17,LOSS,stop,-1.0444,3,0.44,-0.01,-0.34,0.53,-0.01,-0.45,0.78,-0.01,-0.77,1.24,-0.01,-1.14,1.54,-0.01,-1.21,1.54,-0.01,-1.18,1.57,-0.01,-1.48,1.57,-0.01,-1.27,1.57,-0.01,-1.41,1.57,-0.01,-1.36,1.57,-0.01,-1.51,1.57,-0.01,-1.44,1.57,-0.01,-1.39,1.68,-0.01,-1.35,1.68,-0.01,-1.46,1.68,-0.01,-1.64,1.74,-0.01,-1.29,1.74,-0.01,-1.27,1.74,-0.01,-1.09,1.74,-0.01,-1.35
2021-11-08 12:04:00-05:00,2021-11-08 12:24:00-05:00,2021-11-07,1.0,0.4082013884523157,25.0,1.75,20,-9.25,-10.36,-0.4144,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,45,16318.25,21,0.83,0.23,-0.37,12,17,LOSS,timeout,-0.4144,3,0.23,0.01,0.0,0.25,0.12,0.05,0.25,0.12,-0.14,0.47,0.12,-0.3,0.47,0.12,-0.32,0.61,0.12,-0.45,0.61,0.12,-0.31,0.61,0.12,-0.21,0.61,0.12,-0.23,0.61,0.12,-0.13,0.61,0.18,0.05,0.61,0.23,-0.04,0.61,0.23,-0.4,0.65,0.23,-0.57,0.71,0.23,-0.69,0.71,0.23,-0.58,0.83,0.23,-0.67,0.83,0.23,-0.54,0.83,0.23,-0.47,0.83,0.23,-0.37
2021-11-09 13:39:00-05:00,2021-11-09 13:59:00-05:00,2021-11-08,0.9913139575745006,0.4207253001877015,25.0,1.75,20,14.5,13.39,0.5356000000000001,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,46,16183.5,21,0.42,0.94,0.58,10,7,WIN,timeout,0.5356000000000001,3,0.35,0.0,-0.26,0.35,0.05,-0.1,0.35,0.22,-0.14,0.35,0.22,-0.19,0.35,0.24,0.08,0.38,0.24,-0.31,0.42,0.24,0.0,0.42,0.42,0.31,0.42,0.93,0.81,0.42,0.94,0.6,0.42,0.94,0.39,0.42,0.94,0.7,0.42,0.94,0.61,0.42,0.94,0.88,0.42,0.94,0.79,0.42,0.94,0.41,0.42,0.94,0.9,0.42,0.94,0.75,0.42,0.94,0.65,0.42,0.94,0.58
2021-11-10 11:42:00-05:00,2021-11-10 11:52:00-05:00,2021-11-09,1.0,0.4550055232740891,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,10,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,47,16124.75,21,1.53,0.43,-1.25,1,14,LOSS,stop,-1.0444,3,0.02,0.43,0.22,0.02,0.43,0.31,0.23,0.43,-0.2,0.61,0.43,-0.59,0.61,0.43,-0.58,0.7,0.43,-0.66,0.87,0.43,-0.79,0.98,0.43,-0.68,0.98,0.43,-0.87,1.17,0.43,-1.04,1.25,0.43,-1.21,1.27,0.43,-1.06,1.38,0.43,-1.32,1.53,0.43,-1.3,1.53,0.43,-1.08,1.53,0.43,-1.05,1.53,0.43,-1.18,1.53,0.43,-1.16,1.53,0.43,-1.35,1.53,0.43,-1.25
2021-11-11 12:08:00-05:00,2021-11-11 12:28:00-05:00,2021-11-10,0.871254105090312,0.418996470493143,25.0,1.75,20,9.25,8.14,0.3256,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,48,16046.75,21,0.26,0.93,0.37,10,3,WIN,timeout,0.3256,3,0.24,0.01,0.0,0.24,0.19,-0.15,0.26,0.19,-0.08,0.26,0.19,-0.04,0.26,0.19,0.07,0.26,0.19,0.1,0.26,0.19,-0.03,0.26,0.53,0.51,0.26,0.91,0.81,0.26,0.93,0.52,0.26,0.93,0.52,0.26,0.93,0.09,0.26,0.93,0.31,0.26,0.93,0.55,0.26,0.93,0.19,0.26,0.93,0.35,0.26,0.93,0.43,0.26,0.93,0.59,0.26,0.93,0.42,0.26,0.93,0.37
2021-11-15 10:32:00-05:00,2021-11-15 10:52:00-05:00,2021-11-14,0.910427316723056,0.4821503947120263,25.0,1.75,20,-19.75,-20.86,-0.8344,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,49,16162.25,21,0.84,0.65,-0.79,8,3,LOSS,timeout,-0.8344,3,0.32,0.02,-0.2,0.43,0.02,-0.33,0.84,0.02,-0.75,0.84,0.02,-0.36,0.84,0.02,-0.41,0.84,0.02,-0.23,0.84,0.17,0.09,0.84,0.65,0.52,0.84,0.65,0.02,0.84,0.65,0.13,0.84,0.65,-0.17,0.84,0.65,-0.07,0.84,0.65,-0.23,0.84,0.65,-0.11,0.84,0.65,0.11,0.84,0.65,-0.21,0.84,0.65,-0.42,0.84,0.65,-0.51,0.84,0.65,-0.55,0.84,0.65,-0.79
2021-11-17 12:22:00-05:00,2021-11-17 12:42:00-05:00,2021-11-16,1.0,0.4318751291009187,25.0,1.75,20,7.75,6.640000000000001,0.2656,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,50,16325.5,21,0.48,0.82,0.31,8,5,WIN,timeout,0.2656,3,0.23,0.0,-0.13,0.27,0.0,-0.07,0.27,0.0,-0.07,0.27,0.0,-0.21,0.48,0.0,-0.28,0.48,0.69,0.46,0.48,0.74,0.64,0.48,0.82,0.4,0.48,0.82,0.44,0.48,0.82,0.56,0.48,0.82,0.37,0.48,0.82,0.21,0.48,0.82,0.23,0.48,0.82,-0.07,0.48,0.82,0.08,0.48,0.82,-0.2,0.48,0.82,-0.43,0.48,0.82,-0.28,0.48,0.82,0.09,0.48,0.82,0.31
2021-11-17 13:10:00-05:00,2021-11-17 13:23:00-05:00,2021-11-16,0.8232667510004555,0.4467520454075996,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,51,16295.75,21,1.34,0.31,-1.28,1,19,LOSS,stop,-1.0444,3,0.27,0.31,-0.2,0.37,0.31,-0.35,0.47,0.31,-0.43,0.53,0.31,-0.5,0.53,0.31,-0.42,0.53,0.31,-0.18,0.53,0.31,-0.13,0.53,0.31,-0.2,0.53,0.31,-0.44,0.53,0.31,-0.42,0.78,0.31,-0.65,0.78,0.31,-0.74,1.12,0.31,-1.09,1.12,0.31,-0.91,1.25,0.31,-1.23,1.26,0.31,-0.95,1.26,0.31,-1.13,1.27,0.31,-1.16,1.34,0.31,-1.18,1.34,0.31,-1.28
2021-11-17 16:07:00-05:00,2021-11-17 16:20:00-05:00,2021-11-16,0.995829352596056,0.4244928017818172,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,52,16285.25,21,1.18,0.05,-0.93,1,14,LOSS,stop,-1.0444,3,0.1,0.05,-0.02,0.22,0.05,-0.18,0.35,0.05,-0.28,0.35,0.05,-0.22,0.43,0.05,-0.41,0.74,0.05,-0.72,0.76,0.05,-0.66,0.76,0.05,-0.48,0.76,0.05,-0.46,0.76,0.05,-0.48,0.76,0.05,-0.64,0.76,0.05,-0.63,1.1,0.05,-1.07,1.18,0.05,-1.05,1.18,0.05,-0.91,1.18,0.05,-0.99,1.18,0.05,-0.87,1.18,0.05,-0.93,1.18,0.05,-1.03,1.18,0.05,-0.93
2021-11-18 12:57:00-05:00,2021-11-18 13:10:00-05:00,2021-11-17,1.0,0.5484700979819842,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,53,16429.0,21,1.27,0.08,-0.74,1,15,LOSS,stop,-1.0444,3,0.15,0.08,-0.08,0.49,0.08,-0.37,0.49,0.08,-0.13,0.49,0.08,-0.2,0.49,0.08,-0.3,0.49,0.08,-0.38,0.72,0.08,-0.72,0.94,0.08,-0.9,0.99,0.08,-0.91,0.99,0.08,-0.86,0.99,0.08,-0.85,0.99,0.08,-0.67,1.12,0.08,-1.11,1.16,0.08,-1.14,1.27,0.08,-1.21,1.27,0.08,-1.19,1.27,0.08,-1.2,1.27,0.08,-0.94,1.27,0.08,-1.09,1.27,0.08,-0.74
2021-11-22 11:11:00-05:00,2021-11-22 11:28:00-05:00,2021-11-21,1.0,0.5732305315814525,25.0,1.75,20,43.75,42.64,1.7056,target,17,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,54,16650.0,21,0.35,1.88,1.69,17,3,WIN,target,1.7056,3,0.06,0.5,0.04,0.06,0.5,0.11,0.35,0.5,-0.17,0.35,0.5,-0.16,0.35,0.5,0.11,0.35,0.5,0.26,0.35,0.5,0.19,0.35,0.5,0.32,0.35,0.5,0.07,0.35,0.5,0.29,0.35,1.13,0.85,0.35,1.13,0.7,0.35,1.13,0.72,0.35,1.3,1.28,0.35,1.34,1.25,0.35,1.67,1.67,0.35,1.88,1.63,0.35,1.88,1.51,0.35,1.88,1.62,0.35,1.88,1.69
2021-11-22 15:36:00-05:00,2021-11-22 15:44:00-05:00,2021-11-21,1.0,0.4249463389224676,25.0,1.75,20,43.75,42.64,1.7056,target,8,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,55,16538.25,21,0.12,5.71,5.34,20,1,WIN,target,1.7056,3,0.12,0.16,0.09,0.12,0.23,0.15,0.12,0.57,0.4,0.12,0.57,0.35,0.12,0.85,0.84,0.12,0.99,0.77,0.12,1.25,1.07,0.12,1.8,1.62,0.12,1.8,1.49,0.12,1.8,1.27,0.12,1.8,1.36,0.12,2.13,1.94,0.12,2.63,2.34,0.12,3.57,3.37,0.12,3.83,3.45,0.12,3.83,3.64,0.12,4.35,4.25,0.12,5.25,5.05,0.12,5.27,5.04,0.12,5.71,5.34
2021-11-22 15:45:00-05:00,2021-11-22 15:50:00-05:00,2021-11-21,0.9215152652652652,0.4968342209489254,25.0,1.75,20,43.75,42.64,1.7056,target,5,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,56,16501.0,21,0.48,5.45,4.49,17,2,WIN,target,1.7056,3,0.4,0.13,-0.22,0.48,0.13,-0.13,0.48,0.64,0.45,0.48,1.14,0.85,0.48,2.08,1.88,0.48,2.34,1.96,0.48,2.34,2.15,0.48,2.86,2.76,0.48,3.76,3.56,0.48,3.78,3.55,0.48,4.22,3.85,0.48,4.22,3.77,0.48,4.23,4.21,0.48,4.98,4.69,0.48,4.98,4.69,0.48,4.98,4.83,0.48,5.45,5.33,0.48,5.45,4.86,0.48,5.45,4.67,0.48,5.45,4.49
2021-11-24 12:23:00-05:00,2021-11-24 12:36:00-05:00,2021-11-23,0.963720673117654,0.5772854230468715,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,13,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,57,16275.75,21,1.47,0.16,-1.28,2,18,LOSS,stop,-1.0444,3,0.39,0.03,-0.29,0.39,0.16,0.08,0.39,0.16,0.01,0.39,0.16,-0.08,0.39,0.16,-0.1,0.41,0.16,-0.27,0.66,0.16,-0.55,0.66,0.16,-0.44,0.66,0.16,-0.41,0.66,0.16,-0.31,0.66,0.16,-0.19,0.79,0.16,-0.61,1.0,0.16,-0.91,1.15,0.16,-1.05,1.15,0.16,-1.06,1.44,0.16,-1.24,1.44,0.16,-1.4,1.47,0.16,-1.28,1.47,0.16,-1.18,1.47,0.16,-1.28
2021-12-06 14:42:00-05:00,2021-12-06 15:02:00-05:00,2021-12-05,0.9649947540616874,0.5072476133169281,25.0,1.75,20,-4.75,-5.859999999999999,-0.2343999999999999,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,58,15849.25,21,0.5,0.77,-0.19,8,19,LOSS,timeout,-0.2343999999999999,3,0.28,0.46,0.32,0.28,0.76,0.56,0.28,0.76,0.16,0.28,0.76,0.05,0.28,0.76,0.36,0.28,0.76,0.32,0.28,0.76,0.43,0.28,0.77,0.66,0.28,0.77,0.37,0.28,0.77,0.22,0.28,0.77,0.21,0.28,0.77,0.18,0.28,0.77,0.0,0.28,0.77,0.05,0.28,0.77,0.18,0.28,0.77,0.42,0.28,0.77,0.44,0.28,0.77,-0.08,0.5,0.77,-0.21,0.5,0.77,-0.19
2021-12-07 15:24:00-05:00,2021-12-07 15:44:00-05:00,2021-12-06,0.8775949965269682,0.526736238964678,25.0,1.75,20,-9.25,-10.36,-0.4144,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,59,16268.5,21,0.51,0.38,-0.37,16,6,LOSS,timeout,-0.4144,3,0.26,0.12,-0.11,0.33,0.12,-0.19,0.33,0.12,-0.21,0.35,0.12,-0.07,0.35,0.14,0.14,0.51,0.18,-0.3,0.51,0.18,-0.05,0.51,0.18,-0.23,0.51,0.18,-0.08,0.51,0.18,-0.2,0.51,0.18,-0.27,0.51,0.18,-0.15,0.51,0.3,0.12,0.51,0.3,0.13,0.51,0.3,0.15,0.51,0.38,0.29,0.51,0.38,0.0,0.51,0.38,-0.4,0.51,0.38,-0.33,0.51,0.38,-0.37
2021-12-09 12:04:00-05:00,2021-12-09 12:24:00-05:00,2021-12-08,1.0,0.4958777515334944,25.0,1.75,20,-19.25,-20.36,-0.8144,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,60,16274.75,21,0.81,0.46,-0.77,3,20,LOSS,timeout,-0.8144,3,0.04,0.27,0.22,0.15,0.3,-0.08,0.15,0.46,0.05,0.16,0.46,-0.08,0.48,0.46,-0.41,0.48,0.46,-0.27,0.53,0.46,-0.42,0.58,0.46,-0.46,0.67,0.46,-0.39,0.67,0.46,-0.47,0.67,0.46,-0.47,0.67,0.46,-0.41,0.67,0.46,-0.39,0.67,0.46,-0.18,0.67,0.46,0.02,0.67,0.46,-0.1,0.67,0.46,-0.17,0.67,0.46,-0.33,0.67,0.46,-0.55,0.81,0.46,-0.77
2021-12-09 13:23:00-05:00,2021-12-09 13:43:00-05:00,2021-12-08,0.9564679643630096,0.4156016776383737,25.0,1.75,20,3.0,1.89,0.0756,timeout,20,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,61,16267.5,21,0.87,0.27,0.12,20,14,WIN,timeout,0.0756,3,0.14,0.07,0.01,0.19,0.22,0.04,0.28,0.22,-0.05,0.28,0.22,0.12,0.28,0.22,-0.08,0.28,0.22,0.01,0.28,0.22,-0.19,0.51,0.22,-0.4,0.51,0.22,-0.18,0.51,0.22,-0.05,0.51,0.22,-0.21,0.51,0.22,-0.25,0.51,0.22,-0.39,0.87,0.22,-0.6,0.87,0.22,-0.68,0.87,0.22,-0.71,0.87,0.22,-0.52,0.87,0.22,-0.59,0.87,0.22,-0.54,0.87,0.27,0.12
2021-12-09 14:56:00-05:00,2021-12-09 15:01:00-05:00,2021-12-08,1.0,0.5015761538254286,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,5,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00,62,16193.0,21,1.7,1.67,0.78,17,7,LOSS,stop,-1.0444,3,0.38,0.01,-0.34,0.51,0.01,-0.42,0.71,0.01,-0.46,0.89,0.01,-0.77,1.29,0.01,-1.28,1.58,0.01,-1.5,1.7,0.01,-1.37,1.7,0.01,-0.88,1.7,0.01,-0.64,1.7,0.01,-0.11,1.7,0.4,0.17,1.7,0.45,0.41,1.7,1.03,1.0,1.7,1.14,0.48,1.7,1.14,0.83,1.7,1.41,1.38,1.7,1.67,1.41,1.7,1.67,1.18,1.7,1.67,1.39,1.7,1.67,0.78
