rule_type,decision_bar,threshold_a,threshold_b,window,trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R
COMBINED,1,0.5,0.0,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.5,0.0,17,5,0.4,0.2056,1.028,1.4313528029540115,-2.3832
COMBINED,1,0.5,0.0,18,20,0.3,-0.2989,-5.978,0.5100642538683451,-8.836
COMBINED,1,0.5,0.0,19,2,0.0,-0.7194,-1.4388,0.0,-0.3944000000000001
COMBINED,1,0.5,0.0,20,71,0.4084507042253521,0.05996619718309859,4.2576,1.1188450458899972,-7.771600000000001
COMBINED,1,0.5,0.0,21,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
COMBINED,1,0.5,0.0,22,17,0.29411764705882354,-0.14204705882352942,-2.4148,0.7647035896636396,-5.4428
COMBINED,1,0.5,-0.25,1,43,0.5813953488372093,0.2460651162790698,10.580800000000002,1.8766778245451232,-2.777599999999998
COMBINED,1,0.5,-0.25,2,1,0.0,-0.3644,-0.3644,0.0,0.0
COMBINED,1,0.5,-0.25,3,38,0.34210526315789475,-0.18782105263157894,-7.1372,0.6292363636363637,-6.91
COMBINED,1,0.5,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,0.5,-0.25,5,43,0.4186046511627907,0.0588558139534884,2.530800000000001,1.176116910229645,-6.071599999999998
COMBINED,1,0.5,-0.25,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,0.5,-0.25,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,0.5,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,0.5,-0.25,9,40,0.3,-0.2529,-10.116,0.5417066850298099,-13.176399999999997
COMBINED,1,0.5,-0.25,10,41,0.4878048780487805,0.24779512195121953,10.159600000000001,1.8741395925110134,-2.4019999999999984
COMBINED,1,0.5,-0.25,11,35,0.2857142857142857,-0.30011428571428567,-10.503999999999998,0.42380691168403745,-11.320799999999998
COMBINED,1,0.5,-0.25,12,43,0.4418604651162791,0.008158139534883762,0.3508000000000018,1.01721667092012,-4.341199999999999
COMBINED,1,0.5,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.25,14,44,0.5681818181818182,0.41150909090909094,18.1064,2.214901097721356,-2.541999999999998
COMBINED,1,0.5,-0.25,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,0.5,-0.25,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.5,-0.25,17,5,0.4,0.2056,1.028,1.4313528029540115,-2.3832
COMBINED,1,0.5,-0.25,18,20,0.3,-0.2989,-5.978,0.5100642538683451,-8.836
COMBINED,1,0.5,-0.25,19,2,0.0,-0.7194,-1.4388,0.0,-0.3944000000000001
COMBINED,1,0.5,-0.25,20,71,0.4084507042253521,0.050670422535211285,3.5976000000000012,1.0986054466517556,-7.771599999999999
COMBINED,1,0.5,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.25,22,17,0.29411764705882354,-0.14204705882352942,-2.4148,0.7647035896636396,-5.4428
COMBINED,1,0.5,-0.5,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,0.5,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.5,3,38,0.34210526315789475,-0.20729473684210528,-7.8772,0.605942971485743,-7.649999999999999
COMBINED,1,0.5,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,0.5,-0.5,5,43,0.4186046511627907,0.04466976744186048,1.9208000000000005,1.1282242990654203,-6.172399999999998
COMBINED,1,0.5,-0.5,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,0.5,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,0.5,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,0.5,-0.5,9,40,0.3,-0.2669,-10.676,0.5283035540710108,-13.736399999999996
COMBINED,1,0.5,-0.5,10,41,0.5121951219512195,0.2682829268292683,10.999600000000001,1.8808135810377966,-2.7176
COMBINED,1,0.5,-0.5,11,35,0.2857142857142857,-0.35497142857142855,-12.424,0.38342431761786605,-13.240799999999997
COMBINED,1,0.5,-0.5,12,43,0.46511627906976744,0.033274418604651204,1.4308000000000018,1.0681294402224635,-4.1708
COMBINED,1,0.5,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.5,14,44,0.5681818181818182,0.34014545454545464,14.966400000000004,1.8294575361901173,-3.1331999999999987
COMBINED,1,0.5,-0.5,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,0.5,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.5,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,0.5,-0.5,18,20,0.3,-0.3264,-6.5280000000000005,0.4880642429185357,-9.386
COMBINED,1,0.5,-0.5,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,1,0.5,-0.5,20,71,0.4084507042253521,0.03419154929577466,2.4276000000000013,1.0644698683833131,-7.771599999999999
COMBINED,1,0.5,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.5,22,17,0.29411764705882354,-0.1820470588235294,-3.0947999999999998,0.7171839017436124,-6.1228
COMBINED,1,0.5,-0.75,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,0.5,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.75,3,38,0.34210526315789475,-0.22703157894736842,-8.6272,0.5840308582449374,-8.399999999999999
COMBINED,1,0.5,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,0.5,-0.75,5,43,0.4186046511627907,0.03746046511627907,1.6108,1.1053499018966644,-6.1724
COMBINED,1,0.5,-0.75,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,0.5,-0.75,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,0.5,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,0.5,-0.75,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,1,0.5,-0.75,10,41,0.5365853658536586,0.30560000000000004,12.529600000000002,1.9894184907925079,-2.7176
COMBINED,1,0.5,-0.75,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,0.5,-0.75,12,43,0.4883720930232558,0.06234418604651167,2.680800000000002,1.1271919836028241,-4.5608
COMBINED,1,0.5,-0.75,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.75,14,44,0.5681818181818182,0.3287818181818183,14.466400000000004,1.780128993291486,-3.1331999999999987
COMBINED,1,0.5,-0.75,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,0.5,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.5,-0.75,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,0.5,-0.75,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,0.5,-0.75,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,1,0.5,-0.75,20,71,0.4225352112676056,0.03433239436619722,2.437600000000003,1.0621830389485818,-5.6316
COMBINED,1,0.5,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.5,-0.75,22,17,0.29411764705882354,-0.20675294117647058,-3.5147999999999997,0.6906748336677581,-6.5428
COMBINED,1,0.75,0.0,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,0.75,0.0,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,0.0,3,38,0.34210526315789475,-0.20729473684210528,-7.8772,0.605942971485743,-7.649999999999999
COMBINED,1,0.75,0.0,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,0.75,0.0,5,43,0.4186046511627907,0.05653023255813955,2.4308000000000005,1.1679889426399446,-5.3524
COMBINED,1,0.75,0.0,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,0.75,0.0,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,0.75,0.0,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,0.75,0.0,9,40,0.3,-0.2669,-10.676,0.5283035540710108,-13.736399999999996
COMBINED,1,0.75,0.0,10,41,0.5365853658536586,0.31267317073170736,12.819600000000001,2.0360444817999617,-2.7176
COMBINED,1,0.75,0.0,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,0.75,0.0,12,43,0.46511627906976744,0.022111627906976777,0.9508000000000014,1.045059048774477,-4.5608
COMBINED,1,0.75,0.0,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,0.0,14,44,0.5681818181818182,0.3287818181818183,14.466400000000004,1.780128993291486,-3.1331999999999987
COMBINED,1,0.75,0.0,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,0.75,0.0,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.75,0.0,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,0.75,0.0,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,0.75,0.0,19,2,0.0,-0.7194,-1.4388,0.0,-0.3944000000000001
COMBINED,1,0.75,0.0,20,71,0.4225352112676056,0.05179718309859158,3.677600000000002,1.0968799064288044,-5.6316
COMBINED,1,0.75,0.0,21,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
COMBINED,1,0.75,0.0,22,17,0.29411764705882354,-0.20675294117647058,-3.5147999999999997,0.6906748336677581,-6.5428
COMBINED,1,0.75,-0.25,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,0.75,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.25,3,38,0.34210526315789475,-0.20729473684210528,-7.8772,0.605942971485743,-7.649999999999999
COMBINED,1,0.75,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,0.75,-0.25,5,43,0.4186046511627907,0.03746046511627907,1.6108,1.1053499018966644,-6.1724
COMBINED,1,0.75,-0.25,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,0.75,-0.25,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,0.75,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,0.75,-0.25,9,40,0.3,-0.2669,-10.676,0.5283035540710108,-13.736399999999996
COMBINED,1,0.75,-0.25,10,41,0.5365853658536586,0.31267317073170736,12.819600000000001,2.0360444817999617,-2.7176
COMBINED,1,0.75,-0.25,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,0.75,-0.25,12,43,0.4883720930232558,0.06839069767441865,2.9408000000000016,1.1412705122785443,-4.5608
COMBINED,1,0.75,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.25,14,44,0.5681818181818182,0.3287818181818183,14.466400000000004,1.780128993291486,-3.1331999999999987
COMBINED,1,0.75,-0.25,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,0.75,-0.25,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.75,-0.25,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,0.75,-0.25,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,0.75,-0.25,19,2,0.0,-0.7194,-1.4388,0.0,-0.3944000000000001
COMBINED,1,0.75,-0.25,20,71,0.4225352112676056,0.05179718309859158,3.677600000000002,1.0968799064288044,-5.6316
COMBINED,1,0.75,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.25,22,17,0.29411764705882354,-0.20675294117647058,-3.5147999999999997,0.6906748336677581,-6.5428
COMBINED,1,0.75,-0.5,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,0.75,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.5,3,38,0.34210526315789475,-0.20729473684210528,-7.8772,0.605942971485743,-7.649999999999999
COMBINED,1,0.75,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,0.75,-0.5,5,43,0.4186046511627907,0.03746046511627907,1.6108,1.1053499018966644,-6.1724
COMBINED,1,0.75,-0.5,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,0.75,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,0.75,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,0.75,-0.5,9,40,0.3,-0.2669,-10.676,0.5283035540710108,-13.736399999999996
COMBINED,1,0.75,-0.5,10,41,0.5365853658536586,0.31267317073170736,12.819600000000001,2.0360444817999617,-2.7176
COMBINED,1,0.75,-0.5,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,0.75,-0.5,12,43,0.4883720930232558,0.06839069767441865,2.9408000000000016,1.1412705122785443,-4.5608
COMBINED,1,0.75,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.5,14,44,0.5681818181818182,0.3287818181818183,14.466400000000004,1.780128993291486,-3.1331999999999987
COMBINED,1,0.75,-0.5,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,0.75,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.75,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,0.75,-0.5,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,0.75,-0.5,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,1,0.75,-0.5,20,71,0.4225352112676056,0.04334647887323946,3.0776000000000017,1.0798124500783182,-5.6316
COMBINED,1,0.75,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.5,22,17,0.29411764705882354,-0.20675294117647058,-3.5147999999999997,0.6906748336677581,-6.5428
COMBINED,1,0.75,-0.75,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,0.75,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.75,3,38,0.34210526315789475,-0.22703157894736842,-8.6272,0.5840308582449374,-8.399999999999999
COMBINED,1,0.75,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,0.75,-0.75,5,43,0.4186046511627907,0.03746046511627907,1.6108,1.1053499018966644,-6.1724
COMBINED,1,0.75,-0.75,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,0.75,-0.75,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,0.75,-0.75,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,0.75,-0.75,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,1,0.75,-0.75,10,41,0.5365853658536586,0.30560000000000004,12.529600000000002,1.9894184907925079,-2.7176
COMBINED,1,0.75,-0.75,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,0.75,-0.75,12,43,0.4883720930232558,0.06234418604651167,2.680800000000002,1.1271919836028241,-4.5608
COMBINED,1,0.75,-0.75,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.75,14,44,0.5681818181818182,0.3287818181818183,14.466400000000004,1.780128993291486,-3.1331999999999987
COMBINED,1,0.75,-0.75,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,0.75,-0.75,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,0.75,-0.75,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,0.75,-0.75,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,0.75,-0.75,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,1,0.75,-0.75,20,71,0.4225352112676056,0.03433239436619722,2.437600000000003,1.0621830389485818,-5.6316
COMBINED,1,0.75,-0.75,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,0.75,-0.75,22,17,0.29411764705882354,-0.20675294117647058,-3.5147999999999997,0.6906748336677581,-6.5428
COMBINED,1,1.0,0.0,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,1.0,0.0,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,0.0,3,38,0.34210526315789475,-0.22703157894736842,-8.6272,0.5840308582449374,-8.399999999999999
COMBINED,1,1.0,0.0,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,1.0,0.0,5,43,0.4186046511627907,0.05653023255813955,2.4308000000000005,1.1679889426399446,-5.3524
COMBINED,1,1.0,0.0,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,1.0,0.0,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,1.0,0.0,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,1.0,0.0,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,1,1.0,0.0,10,41,0.5365853658536586,0.30560000000000004,12.529600000000002,1.9894184907925079,-2.7176
COMBINED,1,1.0,0.0,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,1.0,0.0,12,43,0.4883720930232558,0.06234418604651167,2.680800000000002,1.1271919836028241,-4.5608
COMBINED,1,1.0,0.0,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,0.0,14,44,0.5681818181818182,0.32196363636363645,14.166400000000003,1.7517884056125157,-3.1331999999999987
COMBINED,1,1.0,0.0,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,1.0,0.0,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,1.0,0.0,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,1.0,0.0,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,1.0,0.0,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,1,1.0,0.0,20,71,0.4225352112676056,0.035318309859154975,2.507600000000003,1.0640831680739267,-5.5616
COMBINED,1,1.0,0.0,21,1,0.0,-0.25439999999999996,-0.25439999999999996,0.0,0.0
COMBINED,1,1.0,0.0,22,17,0.29411764705882354,-0.21616470588235293,-3.6748,0.6810844586385254,-6.7028
COMBINED,1,1.0,-0.25,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,1.0,-0.25,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,-0.25,3,38,0.34210526315789475,-0.22703157894736842,-8.6272,0.5840308582449374,-8.399999999999999
COMBINED,1,1.0,-0.25,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,1.0,-0.25,5,43,0.4186046511627907,0.03746046511627907,1.6108,1.1053499018966644,-6.1724
COMBINED,1,1.0,-0.25,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,1.0,-0.25,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,1.0,-0.25,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,1.0,-0.25,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,1,1.0,-0.25,10,41,0.5365853658536586,0.30560000000000004,12.529600000000002,1.9894184907925079,-2.7176
COMBINED,1,1.0,-0.25,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,1.0,-0.25,12,43,0.4883720930232558,0.06234418604651167,2.680800000000002,1.1271919836028241,-4.5608
COMBINED,1,1.0,-0.25,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,-0.25,14,44,0.5681818181818182,0.32196363636363645,14.166400000000003,1.7517884056125157,-3.1331999999999987
COMBINED,1,1.0,-0.25,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,1.0,-0.25,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,1.0,-0.25,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,1.0,-0.25,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,1.0,-0.25,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,1,1.0,-0.25,20,71,0.4225352112676056,0.035318309859154975,2.507600000000003,1.0640831680739267,-5.5616
COMBINED,1,1.0,-0.25,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,-0.25,22,17,0.29411764705882354,-0.21616470588235293,-3.6748,0.6810844586385254,-6.7028
COMBINED,1,1.0,-0.5,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,1.0,-0.5,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,-0.5,3,38,0.34210526315789475,-0.22703157894736842,-8.6272,0.5840308582449374,-8.399999999999999
COMBINED,1,1.0,-0.5,4,1,1.0,0.0456,0.0456,inf,0.0
COMBINED,1,1.0,-0.5,5,43,0.4186046511627907,0.03746046511627907,1.6108,1.1053499018966644,-6.1724
COMBINED,1,1.0,-0.5,6,69,0.5652173913043478,0.18415072463768115,12.706399999999999,1.5570050850429602,-5.4496
COMBINED,1,1.0,-0.5,7,3,0.3333333333333333,-0.14106666666666665,-0.42319999999999997,0.3943903835145965,-0.6988
COMBINED,1,1.0,-0.5,8,6,0.6666666666666666,0.5189333333333334,3.1136,3.9406875708349074,-0.7944
COMBINED,1,1.0,-0.5,9,40,0.3,-0.25539999999999996,-10.216,0.5392636155358722,-13.276399999999995
COMBINED,1,1.0,-0.5,10,41,0.5365853658536586,0.30560000000000004,12.529600000000002,1.9894184907925079,-2.7176
COMBINED,1,1.0,-0.5,11,35,0.2857142857142857,-0.3655428571428571,-12.793999999999999,0.3765107212475634,-13.610799999999996
COMBINED,1,1.0,-0.5,12,43,0.4883720930232558,0.06234418604651167,2.680800000000002,1.1271919836028241,-4.5608
COMBINED,1,1.0,-0.5,13,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,-0.5,14,44,0.5681818181818182,0.32196363636363645,14.166400000000003,1.7517884056125157,-3.1331999999999987
COMBINED,1,1.0,-0.5,15,5,0.4,0.055600000000000004,0.278,1.088727179879995,-1.0444
COMBINED,1,1.0,-0.5,16,8,0.625,0.2956,2.3648,1.8145494626618903,-2.9031999999999996
COMBINED,1,1.0,-0.5,17,5,0.6,0.6516000000000001,3.2580000000000005,2.7527437056165267,-1.0444
COMBINED,1,1.0,-0.5,18,20,0.35,-0.23240000000000002,-4.648000000000001,0.6179893484121245,-9.386
COMBINED,1,1.0,-0.5,19,2,0.5,0.3306,0.6612,1.6330907698199923,0.0
COMBINED,1,1.0,-0.5,20,71,0.4225352112676056,0.035318309859154975,2.507600000000003,1.0640831680739267,-5.5616
COMBINED,1,1.0,-0.5,21,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,-0.5,22,17,0.29411764705882354,-0.21616470588235293,-3.6748,0.6810844586385254,-6.7028
COMBINED,1,1.0,-0.75,1,43,0.5813953488372093,0.2560651162790698,11.010800000000001,1.9460100350539558,-2.777599999999998
COMBINED,1,1.0,-0.75,2,1,0.0,-1.0444,-1.0444,0.0,0.0
COMBINED,1,1.0,-0.75,3,38,0.34210526315789475,-0.22703157894736842,-8.6272,0.5840308582449374,-8.399999999999999
COMBINED,1,1.0,-0.75,4,1,1.0,0.0456,0.0456,inf,0.0
