mae_threshold,recovery_level,recovery_horizon,trades,triggered_trades,recovered_trades,recovery_pct,benchmark_R,strategy_R,delta_R,benchmark_WR,strategy_WR,delta_WR,benchmark_PF,strategy_PF
0.75,0.0,6,95,95,15,0.15789473684210525,-67.49,-63.660000000000004,3.829999999999991,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.14744877460827638
0.9,0.0,5,95,56,4,0.07142857142857142,-67.49,-63.73000000000001,3.759999999999984,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16364829396325453
0.9,0.25,5,95,56,4,0.07142857142857142,-67.49,-63.73000000000001,3.759999999999984,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16364829396325453
0.8,0.5,5,95,80,6,0.075,-67.49,-63.75,3.739999999999995,0.21052631578947367,0.14736842105263157,-0.06315789473684211,0.18559189091347894,0.12020425062103227
0.7,0.5,5,95,95,7,0.07368421052631578,-67.49,-63.75000000000001,3.739999999999988,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.09497444633730832
0.9,0.0,4,95,56,4,0.07142857142857142,-67.49,-63.85,3.6399999999999935,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16339098532494756
0.9,0.25,4,95,56,4,0.07142857142857142,-67.49,-63.85,3.6399999999999935,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16339098532494756
0.7,0.5,4,95,95,3,0.031578947368421054,-67.49,-64.15,3.339999999999989,0.21052631578947367,0.12631578947368421,-0.08421052631578946,0.18559189091347894,0.07042457614838427
0.7,0.5,6,95,95,7,0.07368421052631578,-67.49,-64.31,3.1799999999999926,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.09269187358916478
0.9,0.0,6,95,56,4,0.07142857142857142,-67.49,-64.44,3.049999999999997,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16213756338577556
0.9,0.25,6,95,56,4,0.07142857142857142,-67.49,-64.44,3.049999999999997,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16213756338577556
0.9,0.0,7,95,56,4,0.07142857142857142,-67.49,-64.53,2.9599999999999937,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16194805194805192
0.9,0.0,8,95,56,4,0.07142857142857142,-67.49,-64.53,2.9599999999999937,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16194805194805192
0.9,0.25,7,95,56,4,0.07142857142857142,-67.49,-64.53,2.9599999999999937,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16194805194805192
0.9,0.25,8,95,56,4,0.07142857142857142,-67.49,-64.53,2.9599999999999937,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.16194805194805192
0.9,0.0,1,95,56,1,0.017857142857142856,-67.49,-64.56,2.9299999999999926,0.21052631578947367,0.1368421052631579,-0.07368421052631577,0.18559189091347894,0.11343037627025543
0.9,0.25,1,95,56,1,0.017857142857142856,-67.49,-64.56,2.9299999999999926,0.21052631578947367,0.1368421052631579,-0.07368421052631577,0.18559189091347894,0.11343037627025543
0.9,0.0,3,95,56,3,0.05357142857142857,-67.49,-64.7,2.789999999999992,0.21052631578947367,0.15789473684210525,-0.05263157894736842,0.18559189091347894,0.14778714436248683
0.9,0.25,3,95,56,3,0.05357142857142857,-67.49,-64.7,2.789999999999992,0.21052631578947367,0.15789473684210525,-0.05263157894736842,0.18559189091347894,0.14778714436248683
0.9,0.5,4,95,56,3,0.05357142857142857,-67.49,-64.75,2.739999999999995,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.15159853249475888
0.9,0.75,4,95,56,3,0.05357142857142857,-67.49,-64.75,2.739999999999995,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.15159853249475888
0.9,0.5,5,95,56,3,0.05357142857142857,-67.49,-64.79,2.6999999999999886,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.1497375328083989
0.9,0.75,5,95,56,3,0.05357142857142857,-67.49,-64.79,2.6999999999999886,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.1497375328083989
0.9,1.0,5,95,56,2,0.03571428571428571,-67.49,-64.79,2.6999999999999886,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.1497375328083989
0.7,0.5,7,95,95,7,0.07368421052631578,-67.49,-64.82,2.6700000000000017,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.09202969603585935
0.7,0.5,8,95,95,7,0.07368421052631578,-67.49,-64.82,2.6700000000000017,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.09202969603585935
0.75,0.5,7,95,95,7,0.07368421052631578,-67.49,-65.13000000000001,2.359999999999985,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.0916317991631799
0.75,0.5,8,95,95,7,0.07368421052631578,-67.49,-65.13000000000001,2.359999999999985,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.0916317991631799
0.75,0.5,5,95,95,7,0.07368421052631578,-67.49,-65.19000000000001,2.299999999999983,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.09307178631051753
0.75,0.5,6,95,95,7,0.07368421052631578,-67.49,-65.42000000000002,2.069999999999979,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.09126267537157937
0.9,0.5,6,95,56,3,0.05357142857142857,-67.49,-65.5,1.9899999999999949,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.14835522038746587
0.9,0.75,6,95,56,3,0.05357142857142857,-67.49,-65.5,1.9899999999999949,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.14835522038746587
0.9,1.0,6,95,56,2,0.03571428571428571,-67.49,-65.53,1.9599999999999937,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.14796515407619296
0.75,0.5,4,95,95,3,0.031578947368421054,-67.49,-65.57,1.9200000000000017,0.21052631578947367,0.11578947368421053,-0.09473684210526315,0.18559189091347894,0.06860795454545454
0.9,0.5,7,95,56,3,0.05357142857142857,-67.49,-65.58999999999999,1.9000000000000057,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.1481818181818182
0.9,0.5,8,95,56,3,0.05357142857142857,-67.49,-65.58999999999999,1.9000000000000057,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.1481818181818182
0.9,0.75,7,95,56,3,0.05357142857142857,-67.49,-65.58999999999999,1.9000000000000057,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.1481818181818182
0.9,0.75,8,95,56,3,0.05357142857142857,-67.49,-65.58999999999999,1.9000000000000057,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.1481818181818182
0.9,1.0,7,95,56,2,0.03571428571428571,-67.49,-65.61999999999999,1.8700000000000045,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.14779220779220778
0.9,1.0,8,95,56,2,0.03571428571428571,-67.49,-65.61999999999999,1.8700000000000045,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.14779220779220778
0.9,0.0,2,95,56,2,0.03571428571428571,-67.49,-65.7,1.789999999999992,0.21052631578947367,0.14736842105263157,-0.06315789473684211,0.18559189091347894,0.121775163748162
0.9,1.0,4,95,56,1,0.017857142857142856,-67.49,-65.88000000000001,1.6099999999999852,0.21052631578947367,0.16842105263157894,-0.04210526315789473,0.18559189091347894,0.13679245283018865
0.9,0.25,2,95,56,1,0.017857142857142856,-67.49,-66.36,1.1299999999999955,0.21052631578947367,0.14736842105263157,-0.06315789473684211,0.18559189091347894,0.11295281379494719
0.9,0.5,3,95,56,1,0.017857142857142856,-67.49,-67.00999999999999,0.480000000000004,0.21052631578947367,0.15789473684210525,-0.05263157894736842,0.18559189091347894,0.11736037934668074
0.9,0.75,3,95,56,1,0.017857142857142856,-67.49,-67.00999999999999,0.480000000000004,0.21052631578947367,0.15789473684210525,-0.05263157894736842,0.18559189091347894,0.11736037934668074
