entry_timestamp,exit_timestamp,session_id,quality,vol_percentile,stop_points,rr,horizon,raw_points,net_points,net_R,exit_reason,holding_bars,window,validation_start,validation_end,entry_past_return_1,entry_past_return_3,entry_past_return_5,entry_past_return_10,entry_past_return_15,entry_past_return_30,entry_realized_vol_5,entry_realized_vol_15,entry_realized_vol_30,entry_realized_vol_60,entry_vol_ratio_5_30,entry_vol_ratio_5_60,entry_variance_5,entry_variance_30,entry_variance_60,entry_variance_ratio_5_30,entry_variance_ratio_5_60,entry_timestamp_et,minutes_from_rth_open,entry_price,early_1_MFE_R,early_1_MAE_R,early_1_close_R,early_1_range_R,early_1_favorable,early_2_MFE_R,early_2_MAE_R,early_2_close_R,early_2_range_R,early_2_favorable,early_3_MFE_R,early_3_MAE_R,early_3_close_R,early_3_range_R,early_3_favorable,early_5_MFE_R,early_5_MAE_R,early_5_close_R,early_5_range_R,early_5_favorable,early_8_MFE_R,early_8_MAE_R,early_8_close_R,early_8_range_R,early_8_favorable,outcome
2024-01-11 11:39:00-05:00,2024-01-11 11:49:00-05:00,2024-01-10,0.777524676479805,0.5848337402729716,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,10,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0006404766556681,-0.0008638022727889,-0.0007000350303376,-0.0009680038284635,-0.0015334800340079,-0.0034210442254002,0.0012231396309341,0.0014694681090134,0.0028692154873168,0.0036454913393731,0.4262975842494235,0.3355212005919943,2.992141113523644e-07,2.744132504219544e-07,2.2149345175740765e-07,1.0903777820213665,1.350893712560319,2024-01-11 11:39:00-05:00,129,16779.0,0.26,0.51,-0.27,0.77,False,0.26,0.59,-0.43,0.85,False,0.26,0.59,-0.12,0.85,False,0.41,0.59,0.37,1.0,False,1.04,0.75,-0.63,1.79,True,LOSS
2024-01-12 11:56:00-05:00,2024-01-12 12:16:00-05:00,2024-01-11,1.0,0.4002573380877935,25.0,1.75,20,-20.25,-21.36,-0.8543999999999999,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0004577774248006,-0.0005020673466361,-0.0012841993602099,-0.0010924122727941,-0.0009891270653574,-0.0038918011824943,0.000921172613627,0.0011636513233276,0.0022533273498362,0.002909094683036,0.4088054998728943,0.3166526751428121,1.697117968193122e-07,1.6924947151734115e-07,1.4104719791447456e-07,1.0027316203579622,1.203227000101191,2024-01-12 11:56:00-05:00,146,16925.75,0.19,0.11,-0.07,0.3,True,0.19,0.5,-0.45,0.69,False,0.19,0.5,-0.1,0.69,False,0.34,0.5,0.14,0.84,False,0.34,0.5,0.12,0.84,False,LOSS
2024-01-16 11:57:00-05:00,2024-01-16 12:17:00-05:00,2024-01-15,1.0,0.5026919496214584,25.0,1.75,20,0.25,-0.8599999999999999,-0.0343999999999999,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0008406274229846,-0.0007226872480016,-0.0017836484014111,-0.0019014635201726,-0.0030935605008179,-0.0038875030552035,0.001175985976697,0.0020024452491288,0.0025759306529305,0.0050065425470768,0.4565285852548773,0.234889839772499,2.765886034776336e-07,2.211806242902465e-07,4.177578045948403e-07,1.2505100949289183,0.6620788419402033,2024-01-16 11:57:00-05:00,147,16944.5,0.06,0.23,-0.01,0.29,False,0.1,0.3,-0.21,0.4,False,0.1,0.67,-0.59,0.77,False,0.1,0.67,-0.09,0.77,False,0.8,0.67,0.48,1.47,True,LOSS
2024-01-18 13:18:00-05:00,2024-01-18 13:32:00-05:00,2024-01-17,1.0,0.4314145690245745,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,14,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0009727913982368,-0.0007665207704429,-0.0010906412282277,-0.0010464491695332,-0.001547178182514,-0.0042232961759807,0.0010331737023869,0.0016582878462118,0.0023486149761374,0.0029499643606533,0.4399076531846748,0.3502326048976903,2.1348957986080665e-07,1.838664102045632e-07,1.45038162152086e-07,1.1611124599826892,1.4719545304010606,2024-01-18 13:18:00-05:00,228,16953.25,0.08,0.37,-0.23,0.45,False,0.11,0.37,-0.11,0.48,False,0.18,0.37,-0.02,0.55,False,0.43,0.55,-0.39,0.98,False,0.43,0.55,-0.02,0.98,False,LOSS
2024-01-22 10:30:00-05:00,2024-01-22 10:50:00-05:00,2024-01-21,0.8890942299769545,0.576700802754308,25.0,1.75,20,15.5,14.39,0.5756,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0009153318716882,-0.0017298445309475,-0.0029289710254349,-0.0025436942992313,-0.0037133351246612,-0.0039128932466258,0.001604732044599,0.0020538849883608,0.0028371442043651,0.0040876791679342,0.5656152556962128,0.3925777877058769,5.150329869926019e-07,2.683129078787638e-07,2.784853496660645e-07,1.9195237048577536,1.8494078328004864,2024-01-22 10:30:00-05:00,60,17472.0,0.28,0.31,-0.16,0.59,False,0.54,0.31,-0.22,0.85,True,0.54,0.65,-0.61,1.19,False,0.54,0.65,-0.27,1.19,False,0.54,0.65,-0.32,1.19,False,WIN
2024-01-24 11:14:00-05:00,2024-01-24 11:22:00-05:00,2024-01-23,1.0,0.4065151328848214,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,8,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0003390165726818,-0.0004519965612216,-0.0009602486087003,-0.0024411766453431,-0.0022861346074982,-0.0037932514407693,0.00064680546388,0.0014691228599876,0.0022728622350974,0.0027974229406581,0.2845775049152367,0.231214756438625,8.367146162103005e-08,1.7219675799107178e-07,1.3042625181534268e-07,0.4859061378226896,0.6415231631396722,2024-01-24 11:14:00-05:00,104,17695.25,0.29,0.12,0.01,0.41,True,0.29,0.31,-0.23,0.6,False,0.29,0.43,-0.4,0.72,False,0.29,0.68,-0.64,0.97,False,0.29,1.11,-0.88,1.4,False,LOSS
2024-01-24 14:28:00-05:00,2024-01-24 14:40:00-05:00,2024-01-23,0.9283246531855504,0.4597173672469216,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0003966960934954,-0.0009914453251082,0.0001558879593883,-0.0014726500445386,-0.0026322508193301,-0.0041715925958378,0.0011196451613961,0.0022022503410636,0.002435754468063,0.0032669279261964,0.4596707821238144,0.3427211088490974,2.507210574875504e-07,1.9776332762297245e-07,1.7788030124936865e-07,1.2677833676299155,1.4094931014090593,2024-01-24 14:28:00-05:00,298,17642.25,0.09,0.25,-0.2,0.34,False,0.09,0.69,-0.63,0.78,False,0.09,0.77,-0.48,0.86,False,0.09,0.77,-0.07,0.86,False,0.18,0.77,-0.72,0.95,False,LOSS
2024-01-24 16:08:00-05:00,2024-01-24 16:28:00-05:00,2024-01-23,0.8749403444305744,0.4450631488345131,25.0,1.75,20,-16.0,-17.11,-0.6844,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,0.0002986454318779,-0.0001848310578309,-0.0015060885755627,-0.0019745025769306,-0.0015060885755623,-0.0038318029371579,0.0010732934214663,0.0017263411407298,0.0023905601374976,0.003083265384849,0.4489715212058393,0.348102834981529,2.303917537125994e-07,1.9049259236643118e-07,1.584420905568075e-07,1.209452561123313,1.454107004666132,2024-01-24 16:08:00-05:00,398,17582.0,0.14,0.39,-0.22,0.53,False,0.14,0.85,-0.82,0.99,False,0.14,0.85,-0.71,0.99,False,0.14,0.96,-0.61,1.1,False,0.14,0.96,-0.34,1.1,False,LOSS
2024-01-31 10:37:00-05:00,2024-01-31 10:57:00-05:00,2024-01-30,1.0,0.4030898136275009,25.0,1.75,20,-6.75,-7.859999999999999,-0.3143999999999999,timeout,20,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0006073138119192,-0.0014598226234396,-0.001532035738817,-0.0031914997521329,-0.0034798212903073,-0.004963362183327,0.0011406684390309,0.0015599012733804,0.0022618989040187,0.0032956193309553,0.5042968264427308,0.3461165639844387,2.6022489756026577e-07,1.7053955506671178e-07,1.8101844624277665e-07,1.525891734961258,1.4375601103727282,2024-01-31 10:37:00-05:00,67,17284.0,0.02,0.49,-0.35,0.51,False,0.02,0.54,-0.3,0.56,False,0.02,0.67,-0.48,0.69,False,0.02,0.79,-0.69,0.81,False,0.02,0.93,-0.45,0.95,False,LOSS
2024-02-01 11:17:00-05:00,2024-02-01 11:33:00-05:00,2024-01-31,0.7563038208308712,0.451290203586924,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,16,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0002893309242607,5.787623169459607e-05,0.0004920547727285,-0.0006508768987692,-7.234057947967312e-05,-0.0038124441457966,0.0010928016824832,0.0016667999855843,0.0024096088446114,0.003281453992187,0.4535182898780655,0.333023618519449,2.388431034476354e-07,1.9354049280098496e-07,1.7946567171400759e-07,1.2340730355235503,1.3308567659014496,2024-02-01 11:17:00-05:00,107,17278.75,0.1,0.18,-0.07,0.28,False,0.1,0.3,-0.05,0.4,False,0.15,0.3,-0.1,0.45,False,0.15,0.73,-0.69,0.88,False,0.15,0.82,-0.18,0.97,False,LOSS
2024-02-05 10:39:00-05:00,2024-02-05 10:42:00-05:00,2024-02-04,0.8900210035135571,0.4893507702576894,25.0,1.75,20,43.75,42.64,1.7056,target,3,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,-0.0007241284153449,-0.0008944353940851,-0.0005112038962823,-0.0014335495574704,-0.0013058908882095,-0.0034455656522309,0.000902350670812,0.0012540543897163,0.0025311893070287,0.0037724579987025,0.3564927634240225,0.2391943584586969,1.6284734662298205e-07,2.135639769338936e-07,2.371906558662413e-07,0.7625225422421763,0.6865672934216109,2024-02-05 10:39:00-05:00,69,17601.0,0.82,0.04,0.77,0.86,True,1.18,0.04,1.04,1.22,True,1.8,0.04,1.69,1.84,True,1.8,0.04,1.42,1.84,True,1.89,0.04,1.15,1.93,True,WIN
2024-02-05 10:43:00-05:00,2024-02-05 10:57:00-05:00,2024-02-04,0.7958230815310466,0.5940601450930106,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,14,11,2023-11-06 09:30:00-05:00,2024-02-06 09:30:00-05:00,0.0005835842199346,-0.0007254468572741,-0.0025438616442603,-0.0023593296806716,-0.0033100147420932,-0.0047980786207728,0.001750868231764,0.0019092302610075,0.0029070102494084,0.0039954096010561,0.6022917298349115,0.4382199590503126,6.131079130001022e-07,2.816902863388592e-07,2.660549646701886e-07,2.176531966965181,2.304440790120692,2024-02-05 10:43:00-05:00,73,17569.0,0.35,0.11,0.14,0.46,True,0.61,0.11,0.26,0.72,True,0.61,0.11,0.1,0.72,True,0.61,0.34,-0.3,0.95,True,0.61,0.65,-0.27,1.26,False,LOSS
2024-02-06 09:50:00-05:00,2024-02-06 10:03:00-05:00,2024-02-05,0.976323277640292,0.5979773050642028,25.0,1.75,20,43.75,42.64,1.7056,target,13,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0013428607775294,-0.0018089065290606,-0.0029378137257897,-0.0025992753619284,-0.0022888478160463,-0.0043612413255304,0.0016355018966578,0.0018097107093751,0.0027416663572607,0.0028523140258892,0.5965357135183693,0.5733947531068128,5.349732907942942e-07,2.50557813817852e-07,1.355949217047421e-07,2.13512914501722,3.945378514685074,2024-02-06 09:50:00-05:00,20,17674.25,0.59,0.0,0.26,0.59,True,0.59,0.3,-0.2,0.89,True,0.59,0.68,-0.41,1.27,False,0.59,0.68,-0.07,1.27,False,0.59,0.68,0.24,1.27,False,WIN
2024-02-06 10:10:00-05:00,2024-02-06 10:15:00-05:00,2024-02-05,1.0,0.5685283423211368,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,5,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0009931614561707,-0.0017019590816039,-0.0011633187102431,-0.0020136709490148,-0.0036414943428702,-0.0061417605039343,0.0013545063048066,0.0017652906613252,0.002637398660959,0.0034333882083077,0.513576625656609,0.3945100940025235,3.669374659521837e-07,2.3186238989429482e-07,1.964692431491077e-07,1.5825657025249724,1.86765857123856,2024-02-06 10:10:00-05:00,40,17611.75,0.0,0.7,-0.48,0.7,False,0.0,0.7,-0.42,0.7,False,0.0,0.7,-0.55,0.7,False,0.0,1.27,-1.11,1.27,False,0.0,1.8,-1.51,1.8,False,LOSS
2024-02-06 10:25:00-05:00,2024-02-06 10:27:00-05:00,2024-02-05,0.9895065336103332,0.5641281245059636,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,2,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0009796197303634,-0.0027518528529207,-0.002596022311236,-0.0022275990170485,-0.000653186436946,-0.0042946807798163,0.0016126171233269,0.0019385892010275,0.0026219037376116,0.0038992773903202,0.6150558085690655,0.4135681978743669,5.201067972894892e-07,2.2914597364340105e-07,2.534060694443748e-07,2.2697618859272817,2.0524638515166185,2024-02-06 10:25:00-05:00,55,17600.25,0.05,0.67,-0.61,0.72,False,0.05,1.0,-0.8,1.05,False,0.05,1.08,-0.86,1.13,False,0.05,1.43,-1.22,1.48,False,0.05,1.61,-1.5,1.66,False,LOSS
2024-02-12 14:19:00-05:00,2024-02-12 14:22:00-05:00,2024-02-11,0.9175501255655608,0.4399427356883135,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,3,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0006128133896515,-0.0016982423101788,-0.0034074900321644,-0.0038516938735029,-0.0034074900321644,-0.0036296166174649,0.001605337648117,0.0019305053960057,0.0022220148497829,0.002901321738701,0.7224693607578224,0.5533125219114127,5.154217928924099e-07,1.6457833308853042e-07,1.402944638576527e-07,3.131771863402899,3.6738569628476103,2024-02-12 14:19:00-05:00,289,17944.5,0.33,0.37,-0.3,0.7,False,0.33,0.99,-0.88,1.32,False,0.33,1.18,-1.01,1.51,False,0.33,1.27,-1.07,1.6,False,0.33,1.49,-0.91,1.82,False,LOSS
2024-02-14 10:54:00-05:00,2024-02-14 11:00:00-05:00,2024-02-13,0.905089782541943,0.4822586028210578,25.0,1.75,20,43.75,42.64,1.7056,target,6,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0007451198511467,-0.0003796587335473,-0.0015177708550481,-0.0008715945107121,-0.0019249284095844,-0.0037761055573057,0.0013620793057007,0.001981732464386,0.0023527291598913,0.0033889497342252,0.578935871124097,0.4019178248485123,3.710520070036527e-07,1.8451114999343424e-07,1.9141633835175746e-07,2.0110004572453017,1.9384552551715128,2024-02-14 10:54:00-05:00,84,17775.75,0.43,0.03,0.18,0.46,True,0.43,0.09,0.32,0.52,True,0.83,0.09,0.66,0.92,True,1.27,0.09,1.25,1.36,True,2.83,0.09,2.11,2.92,True,WIN
2024-02-15 09:58:00-05:00,2024-02-15 10:09:00-05:00,2024-02-14,0.7920031074096211,0.5915087213898014,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0004910798945354,-0.0006734195938995,-0.0017527505135753,-0.0018648220153105,-0.0027749376628112,-0.003879964246934,0.0012661194389327,0.0021031135061232,0.0027181430356039,0.0030871990862677,0.4658030951088068,0.4101191415107127,3.2061168672869454e-07,2.462767187334157e-07,1.5884663663754036e-07,1.301835140477665,2.018372522801809,2024-02-15 09:58:00-05:00,28,17813.5,0.1,0.21,-0.14,0.31,False,0.1,0.54,-0.32,0.64,False,0.1,0.54,-0.32,0.64,False,0.61,0.54,0.53,1.15,True,0.65,0.54,-0.4,1.19,True,LOSS
2024-02-27 09:41:00-05:00,2024-02-27 09:48:00-05:00,2024-02-26,0.9604610093213696,0.4020885664599765,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,7,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0008633775306197,-0.0025184198755414,-0.0036017533148258,-0.0035739901898065,-0.0040458585195436,-0.0037266778397546,0.001714813231315,0.0019961964121695,0.0021087090252393,0.0022566878921056,0.8132052411168292,0.7598805476441,5.881168836586152e-07,1.482217917708673e-07,8.487733737293478e-08,3.967816585079283,6.929021360254767,2024-02-27 09:41:00-05:00,11,17945.0,0.02,0.54,-0.15,0.56,False,0.28,0.54,-0.05,0.82,False,0.28,0.55,-0.43,0.83,False,0.28,0.7,-0.52,0.98,False,0.28,1.14,-1.08,1.42,False,LOSS
2024-02-29 11:38:00-05:00,2024-02-29 11:50:00-05:00,2024-02-28,0.9193514455758474,0.4493140578615468,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,12,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.00126757735612,-0.0014624467246639,-0.0020746462095011,-0.0033257062984464,-0.0034090546808415,-0.0035757306076675,0.0016165772125103,0.00203407529279,0.002250268098989,0.0033041906583908,0.7183931609022893,0.4892505849821726,5.226643768015391e-07,1.687902172442616e-07,1.819612651166192e-07,3.0965324017870963,2.872393618864778,2024-02-29 11:38:00-05:00,128,17936.25,0.67,-0.02,0.55,0.65,True,1.45,-0.02,1.15,1.43,True,1.53,-0.02,0.31,1.51,True,1.53,-0.02,0.53,1.51,True,1.53,0.17,0.01,1.7,True,LOSS
2024-03-05 09:36:00-05:00,2024-03-05 09:56:00-05:00,2024-03-04,0.98238240707076,0.4694180470410511,25.0,1.75,20,26.0,24.89,0.9956,timeout,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0010513647958922,-0.0010513647958922,-0.0031093907848897,-0.0035784145343661,-0.0037301104257669,-0.0039231446485761,0.0019721994941588,0.0021090878336379,0.0023128490468884,0.0025701324399113,0.8527143164886372,0.7673532552380609,7.779141689521139e-07,1.7830902378976157e-07,1.1009301264474145e-07,4.362730233268101,7.065972219893382,2024-03-05 09:36:00-05:00,6,18062.25,0.12,0.45,-0.09,0.57,False,0.12,0.64,-0.52,0.76,False,0.12,0.75,-0.73,0.87,False,0.12,0.93,-0.48,1.05,False,0.33,0.93,-0.13,1.26,False,WIN
2024-03-13 09:43:00-04:00,2024-03-13 10:00:00-04:00,2024-03-12,0.9406545172562928,0.4348662368915666,25.0,1.75,20,43.75,42.64,1.7056,target,17,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.001033746470545,-0.0007210148936648,-0.0013056074968637,-0.001726846080393,-0.0031930025701236,-0.0036134470267898,0.0012319869423378,0.0021304815685503,0.0022055956048826,0.0024082957145613,0.5585733575142077,0.5115596622494941,3.0355836521821056e-07,1.6215506574258985e-07,9.66648041462392e-08,1.8720251743481688,3.1403194564897974,2024-03-13 09:43:00-04:00,13,18370.25,0.15,0.43,0.01,0.58,False,0.82,0.43,0.46,1.25,True,0.96,0.43,0.66,1.39,True,1.17,0.43,0.79,1.6,True,1.39,0.43,0.73,1.82,True,WIN
2024-03-13 10:01:00-04:00,2024-03-13 10:05:00-04:00,2024-03-12,1.0,0.4541138962567408,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.000709761986555,-0.0017325707082264,-0.0021005259036123,-0.0023185095557014,-0.0024138624636968,-0.0044821436707194,0.0011818567761704,0.0014513190147969,0.0022644846353835,0.0027725517581246,0.5219098234112364,0.426270410536857,2.793570878760123e-07,1.7092968879626808e-07,1.281173875246666e-07,1.634339182638888,2.180477554791127,2024-03-13 10:01:00-04:00,31,18309.5,0.26,0.54,-0.43,0.8,False,0.26,0.54,-0.42,0.8,False,0.26,0.87,-0.73,1.13,False,0.26,1.2,-1.04,1.46,False,0.26,1.2,-1.13,1.46,False,LOSS
2024-03-14 15:00:00-04:00,2024-03-14 15:09:00-04:00,2024-03-13,0.9039810326957785,0.4119561207820267,25.0,1.75,20,43.75,42.64,1.7056,target,9,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0008495711547199,-0.001328849234184,-0.0013562296161421,-0.0028199881795352,-0.0033939625577717,-0.0035988735929477,0.0009897295325996,0.0016628157749422,0.0021366262970583,0.0026348710100074,0.4632207017026216,0.3756273186962696,1.9591290953997257e-07,1.5217239777603558e-07,1.1570908732295896e-07,1.2874405109152152,1.6931505906113875,2024-03-14 15:00:00-04:00,330,18236.75,0.45,0.14,-0.08,0.59,True,0.45,0.46,-0.2,0.91,False,0.45,0.46,-0.22,0.91,False,0.45,0.46,0.32,0.91,False,1.19,0.46,1.12,1.65,True,WIN
2024-03-14 15:10:00-04:00,2024-03-14 15:30:00-04:00,2024-03-13,0.984903869200698,0.4199221837727696,25.0,1.75,20,14.0,12.89,0.5156000000000001,timeout,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,1.3737301582080056e-05,-0.0014139322707314,-0.0016471076402393,-0.0020858785403148,-0.0034421081564569,-0.0040442869670116,0.0010685080354006,0.0015648148894576,0.0021600210708161,0.0027159287800917,0.4946748204622392,0.3934227006367027,2.2834188434314162e-07,1.5552303421232326e-07,1.229378189755077e-07,1.4682190679960918,1.8573770565153187,2024-03-14 15:10:00-04:00,340,18198.75,0.26,0.1,0.08,0.36,True,0.29,0.21,0.07,0.5,True,0.66,0.21,0.54,0.87,True,0.7,0.21,0.44,0.91,True,0.74,0.32,0.47,1.06,True,WIN
2024-03-15 09:31:00-04:00,2024-03-15 09:43:00-04:00,2024-03-14,1.0,0.5440460925011857,25.0,1.75,20,43.75,42.64,1.7056,target,12,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0003858184221036,-1.378179287369653e-05,-0.0028075602317707,-0.003741664727072,-0.0039887816970281,-0.0057442989967276,0.0021419874081859,0.0023709939318094,0.0025528630085131,0.0029924657726255,0.8390530165711937,0.7157934529378523,9.176220113654354e-07,2.1723698467448998e-07,1.4924752333892e-07,4.22405978770332,6.148323207224323,2024-03-15 09:31:00-04:00,1,18139.75,0.5,0.8,-0.24,1.3,False,0.5,0.8,-0.06,1.3,False,0.5,0.97,-0.41,1.47,False,0.5,0.97,-0.2,1.47,False,1.5,0.97,1.05,2.47,True,WIN
2024-03-19 09:40:00-04:00,2024-03-19 09:51:00-04:00,2024-03-18,0.9375668158747128,0.4172346255862565,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,11,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.000677839516329,-0.0017006454106088,-0.0027638069663156,-0.0037569104962126,-0.0043357657572178,-0.0035500952435401,0.0013070679397865,0.0020860039827849,0.0021518516754866,0.0026923058548158,0.6074154434881832,0.4854827089754806,3.4168531984355985e-07,1.5434885444316025e-07,1.2080851359792512e-07,2.213721125927677,2.8283215285700547,2024-03-19 09:40:00-04:00,10,18066.0,0.01,0.54,-0.14,0.55,False,0.23,0.54,0.0,0.77,False,0.47,0.54,0.43,1.01,False,0.51,0.54,-0.12,1.05,False,0.51,0.54,-0.45,1.05,False,LOSS
2024-03-26 15:56:00-04:00,2024-03-26 16:00:00-04:00,2024-03-25,1.0,0.4352570746016968,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,4,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.000785993102043,-0.0015849044586094,-0.0016119750180241,-0.0014630778718368,-0.0026671556464944,-0.0048011669103019,0.0010612571806604,0.0017809557858726,0.0022067791900414,0.0023938728098084,0.4809077344256447,0.4433222919414066,2.252533607006871e-07,1.6232914645332997e-07,9.551045049233405e-08,1.3876334941824389,2.3584158543861817,2024-03-26 15:56:00-04:00,386,18440.75,0.06,0.36,-0.15,0.42,False,0.06,0.37,-0.3,0.43,False,0.06,0.56,-0.39,0.62,False,0.06,1.29,-0.79,1.35,False,0.06,1.29,-0.85,1.35,False,LOSS
2024-03-27 09:54:00-04:00,2024-03-27 10:02:00-04:00,2024-03-26,1.0,0.4374923149888458,25.0,1.75,20,43.75,42.64,1.7056,target,8,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.000974210560638,-0.001866403928371,-0.0023392139823661,-0.0013528140591296,-0.0017447880587012,-0.0049828270189932,0.0012488860419275,0.0016277986486113,0.0022137507403463,0.0022867827328323,0.5641493503158309,0.5461323561686888,3.119432691443069e-07,1.6335641134613266e-07,8.715625445299957e-08,1.9095869367706448,3.5791266054523643,2024-03-27 09:54:00-04:00,24,18467.5,0.4,0.34,0.28,0.74,True,0.74,0.34,0.47,1.08,True,0.86,0.34,0.42,1.2,True,0.86,0.34,0.67,1.2,True,2.94,0.34,2.7,3.28,True,WIN
2024-04-01 10:39:00-04:00,2024-04-01 10:59:00-04:00,2024-03-31,1.0,0.5447223734827592,25.0,1.75,20,6.25,5.140000000000001,0.2056,timeout,20,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0009325900321123,-0.0021611992257114,-0.0022286614974616,-0.002525441437316,-0.0030378539675747,-0.00476194587925,0.0013726445810128,0.0015732264247526,0.0025550945402245,0.0036633183024261,0.537218705376033,0.374699785193037,3.768306291567626e-07,2.1761693698284345e-07,2.2366501641484134e-07,1.731623624435406,1.6847991482844966,2024-04-01 10:39:00-04:00,69,18488.25,0.19,0.36,-0.29,0.55,False,0.19,0.58,-0.31,0.77,False,0.19,0.69,-0.62,0.88,False,0.19,0.87,-0.64,1.06,False,0.19,0.87,-0.51,1.06,False,WIN
2024-04-02 09:40:00-04:00,2024-04-02 09:59:00-04:00,2024-04-01,1.0,0.4463410564035904,25.0,1.75,20,-25.0,-26.11,-1.0444,stop,19,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0010554524689778,-0.0024245092659234,-0.0024381903729989,-0.0032177042420035,-0.0027801572329038,-0.0040922243365456,0.0017443785594255,0.0020720957268648,0.0022414683093958,0.0027414413651114,0.7782303020361522,0.6362997879966207,6.085713117167386e-07,1.67472672734195e-07,1.2525834597240317e-07,3.633854418043685,4.858529042454533,2024-04-02 09:40:00-04:00,10,18229.0,0.22,0.44,-0.02,0.66,False,0.22,0.44,-0.24,0.66,False,0.22,0.44,-0.36,0.66,False,0.22,0.83,-0.39,1.05,False,0.22,0.88,-0.46,1.1,False,LOSS
2024-04-04 14:13:00-04:00,2024-04-04 14:18:00-04:00,2024-04-03,1.0,0.411960512216972,25.0,1.75,20,43.75,42.64,1.7056,target,5,12,2024-02-06 09:30:00-05:00,2024-05-06 09:30:00-04:00,-0.0004747275492166,-0.0001085290248375,-0.0018163093260491,-0.0033454133391706,-0.0036698779753718,-0.0048586817466334,0.0016092058888901,0.0018429522087877,0.0021367347436568,0.0023369564644411,0.7531144863288772,0.6885904437569383,5.179087185677789e-07,1.5218784549167778e-07,9.102275861155709e-08,3.403088577110452,5.689881590800528,2024-04-04 14:13:00-04:00,283,18427.25,0.52,0.07,0.44,0.59,True,0.84,0.07,0.64,0.91,True,1.09,0.07,0.54,1.16,True,1.92,0.07,1.58,1.99,True,2.08,0.07,1.46,2.15,True,WIN
