trigger_bar,trigger_mae_R,trigger_close_R,final_R,h1_recovered_-0.50R,h1_recovered_-0.40R,h1_recovered_-0.30R,h1_recovered_-0.20R,h1_recovered_-0.10R,h1_recovered_+0.00R,h1_recovered_+0.10R,h1_recovered_+0.20R,h1_recovered_+0.30R,h1_recovered_+0.40R,h1_close_R,h1_max_close_R,h1_max_MAE_R,h1_close_improvement_R,h1_best_recovery_R,h1_additional_MAE_R,h1_improved,h1_positive,h1_breakeven,h2_recovered_-0.50R,h2_recovered_-0.40R,h2_recovered_-0.30R,h2_recovered_-0.20R,h2_recovered_-0.10R,h2_recovered_+0.00R,h2_recovered_+0.10R,h2_recovered_+0.20R,h2_recovered_+0.30R,h2_recovered_+0.40R,h2_close_R,h2_max_close_R,h2_max_MAE_R,h2_close_improvement_R,h2_best_recovery_R,h2_additional_MAE_R,h2_improved,h2_positive,h2_breakeven,h3_recovered_-0.50R,h3_recovered_-0.40R,h3_recovered_-0.30R,h3_recovered_-0.20R,h3_recovered_-0.10R,h3_recovered_+0.00R,h3_recovered_+0.10R,h3_recovered_+0.20R,h3_recovered_+0.30R,h3_recovered_+0.40R,h3_close_R,h3_max_close_R,h3_max_MAE_R,h3_close_improvement_R,h3_best_recovery_R,h3_additional_MAE_R,h3_improved,h3_positive,h3_breakeven,h4_recovered_-0.50R,h4_recovered_-0.40R,h4_recovered_-0.30R,h4_recovered_-0.20R,h4_recovered_-0.10R,h4_recovered_+0.00R,h4_recovered_+0.10R,h4_recovered_+0.20R,h4_recovered_+0.30R,h4_recovered_+0.40R,h4_close_R,h4_max_close_R,h4_max_MAE_R,h4_close_improvement_R,h4_best_recovery_R,h4_additional_MAE_R,h4_improved,h4_positive,h4_breakeven,h5_recovered_-0.50R,h5_recovered_-0.40R,h5_recovered_-0.30R,h5_recovered_-0.20R,h5_recovered_-0.10R,h5_recovered_+0.00R,h5_recovered_+0.10R,h5_recovered_+0.20R,h5_recovered_+0.30R,h5_recovered_+0.40R,h5_close_R,h5_max_close_R,h5_max_MAE_R,h5_close_improvement_R,h5_best_recovery_R,h5_additional_MAE_R,h5_improved,h5_positive,h5_breakeven,h6_recovered_-0.50R,h6_recovered_-0.40R,h6_recovered_-0.30R,h6_recovered_-0.20R,h6_recovered_-0.10R,h6_recovered_+0.00R,h6_recovered_+0.10R,h6_recovered_+0.20R,h6_recovered_+0.30R,h6_recovered_+0.40R,h6_close_R,h6_max_close_R,h6_max_MAE_R,h6_close_improvement_R,h6_best_recovery_R,h6_additional_MAE_R,h6_improved,h6_positive,h6_breakeven,h8_recovered_-0.50R,h8_recovered_-0.40R,h8_recovered_-0.30R,h8_recovered_-0.20R,h8_recovered_-0.10R,h8_recovered_+0.00R,h8_recovered_+0.10R,h8_recovered_+0.20R,h8_recovered_+0.30R,h8_recovered_+0.40R,h8_close_R,h8_max_close_R,h8_max_MAE_R,h8_close_improvement_R,h8_best_recovery_R,h8_additional_MAE_R,h8_improved,h8_positive,h8_breakeven,h10_recovered_-0.50R,h10_recovered_-0.40R,h10_recovered_-0.30R,h10_recovered_-0.20R,h10_recovered_-0.10R,h10_recovered_+0.00R,h10_recovered_+0.10R,h10_recovered_+0.20R,h10_recovered_+0.30R,h10_recovered_+0.40R,h10_close_R,h10_max_close_R,h10_max_MAE_R,h10_close_improvement_R,h10_best_recovery_R,h10_additional_MAE_R,h10_improved,h10_positive,h10_breakeven,h12_recovered_-0.50R,h12_recovered_-0.40R,h12_recovered_-0.30R,h12_recovered_-0.20R,h12_recovered_-0.10R,h12_recovered_+0.00R,h12_recovered_+0.10R,h12_recovered_+0.20R,h12_recovered_+0.30R,h12_recovered_+0.40R,h12_close_R,h12_max_close_R,h12_max_MAE_R,h12_close_improvement_R,h12_best_recovery_R,h12_additional_MAE_R,h12_improved,h12_positive,h12_breakeven,_source_index,mae_threshold,_window
4,1.06,-0.98,-2.01,False,False,False,False,False,False,False,False,False,False,-1.25,-0.98,1.29,-0.27,0.0,0.22999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.34,-0.98,1.66,-0.3600000000000001,0.0,0.5999999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.95,-0.95,1.66,0.030000000000000027,0.030000000000000027,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.5,-0.5,1.66,0.48,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.67,-0.5,1.66,0.30999999999999994,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-1.12,-0.5,1.66,-0.14000000000000012,0.48,0.5999999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.25,-0.5,1.78,-0.27,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.16,-0.5,1.78,-0.17999999999999994,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-2.44,-0.5,2.6,-1.46,0.48,1.54,False,False,False,151,0.8,20
4,1.06,-0.98,-2.01,False,False,False,False,False,False,False,False,False,False,-1.25,-0.98,1.29,-0.27,0.0,0.22999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.34,-0.98,1.66,-0.3600000000000001,0.0,0.5999999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.95,-0.95,1.66,0.030000000000000027,0.030000000000000027,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.5,-0.5,1.66,0.48,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.67,-0.5,1.66,0.30999999999999994,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-1.12,-0.5,1.66,-0.14000000000000012,0.48,0.5999999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.25,-0.5,1.78,-0.27,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.16,-0.5,1.78,-0.17999999999999994,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-2.44,-0.5,2.6,-1.46,0.48,1.54,False,False,False,151,0.85,20
4,1.06,-0.98,-2.01,False,False,False,False,False,False,False,False,False,False,-1.25,-0.98,1.29,-0.27,0.0,0.22999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.34,-0.98,1.66,-0.3600000000000001,0.0,0.5999999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.95,-0.95,1.66,0.030000000000000027,0.030000000000000027,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.5,-0.5,1.66,0.48,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.67,-0.5,1.66,0.30999999999999994,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-1.12,-0.5,1.66,-0.14000000000000012,0.48,0.5999999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.25,-0.5,1.78,-0.27,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.16,-0.5,1.78,-0.17999999999999994,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-2.44,-0.5,2.6,-1.46,0.48,1.54,False,False,False,151,0.9,20
4,1.06,-0.98,-2.01,False,False,False,False,False,False,False,False,False,False,-1.25,-0.98,1.29,-0.27,0.0,0.22999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.34,-0.98,1.66,-0.3600000000000001,0.0,0.5999999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.95,-0.95,1.66,0.030000000000000027,0.030000000000000027,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.5,-0.5,1.66,0.48,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.67,-0.5,1.66,0.30999999999999994,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-1.12,-0.5,1.66,-0.14000000000000012,0.48,0.5999999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.25,-0.5,1.78,-0.27,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.16,-0.5,1.78,-0.17999999999999994,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-2.44,-0.5,2.6,-1.46,0.48,1.54,False,False,False,151,0.95,20
4,1.06,-0.98,-2.01,False,False,False,False,False,False,False,False,False,False,-1.25,-0.98,1.29,-0.27,0.0,0.22999999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.34,-0.98,1.66,-0.3600000000000001,0.0,0.5999999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.95,-0.95,1.66,0.030000000000000027,0.030000000000000027,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.5,-0.5,1.66,0.48,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.67,-0.5,1.66,0.30999999999999994,0.48,0.5999999999999999,True,False,False,True,False,False,False,False,False,False,False,False,False,-1.12,-0.5,1.66,-0.14000000000000012,0.48,0.5999999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.25,-0.5,1.78,-0.27,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.16,-0.5,1.78,-0.17999999999999994,0.48,0.72,False,False,False,True,False,False,False,False,False,False,False,False,False,-2.44,-0.5,2.6,-1.46,0.48,1.54,False,False,False,151,1.0,20
3,0.84,-0.35,2.81,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.84,-0.41000000000000003,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.56,-0.35,0.87,-0.21000000000000008,0.0,0.030000000000000027,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.99,-0.41000000000000003,0.0,0.15000000000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.78,-0.35,1.05,-0.43000000000000005,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.65,-0.35,1.05,-0.30000000000000004,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-1.21,-0.35,1.45,-0.86,0.0,0.61,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.57,-0.35,1.54,-0.21999999999999997,0.0,0.7000000000000001,False,False,False,True,True,True,True,True,False,False,False,False,False,-0.32,-0.1,1.54,0.02999999999999997,0.24999999999999997,0.7000000000000001,True,False,False,True,True,True,True,True,True,True,True,True,False,0.34,0.34,1.54,0.69,0.69,0.7000000000000001,True,True,True,152,0.6,20
3,0.84,-0.35,2.81,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.84,-0.41000000000000003,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.56,-0.35,0.87,-0.21000000000000008,0.0,0.030000000000000027,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.99,-0.41000000000000003,0.0,0.15000000000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.78,-0.35,1.05,-0.43000000000000005,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.65,-0.35,1.05,-0.30000000000000004,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-1.21,-0.35,1.45,-0.86,0.0,0.61,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.57,-0.35,1.54,-0.21999999999999997,0.0,0.7000000000000001,False,False,False,True,True,True,True,True,False,False,False,False,False,-0.32,-0.1,1.54,0.02999999999999997,0.24999999999999997,0.7000000000000001,True,False,False,True,True,True,True,True,True,True,True,True,False,0.34,0.34,1.54,0.69,0.69,0.7000000000000001,True,True,True,152,0.7,20
3,0.84,-0.35,2.81,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.84,-0.41000000000000003,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.56,-0.35,0.87,-0.21000000000000008,0.0,0.030000000000000027,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.99,-0.41000000000000003,0.0,0.15000000000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.78,-0.35,1.05,-0.43000000000000005,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.65,-0.35,1.05,-0.30000000000000004,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-1.21,-0.35,1.45,-0.86,0.0,0.61,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.57,-0.35,1.54,-0.21999999999999997,0.0,0.7000000000000001,False,False,False,True,True,True,True,True,False,False,False,False,False,-0.32,-0.1,1.54,0.02999999999999997,0.24999999999999997,0.7000000000000001,True,False,False,True,True,True,True,True,True,True,True,True,False,0.34,0.34,1.54,0.69,0.69,0.7000000000000001,True,True,True,152,0.75,20
3,0.84,-0.35,2.81,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.84,-0.41000000000000003,0.0,0.0,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.56,-0.35,0.87,-0.21000000000000008,0.0,0.030000000000000027,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.76,-0.35,0.99,-0.41000000000000003,0.0,0.15000000000000002,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.78,-0.35,1.05,-0.43000000000000005,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.65,-0.35,1.05,-0.30000000000000004,0.0,0.21000000000000008,False,False,False,True,True,False,False,False,False,False,False,False,False,-1.21,-0.35,1.45,-0.86,0.0,0.61,False,False,False,True,True,False,False,False,False,False,False,False,False,-0.57,-0.35,1.54,-0.21999999999999997,0.0,0.7000000000000001,False,False,False,True,True,True,True,True,False,False,False,False,False,-0.32,-0.1,1.54,0.02999999999999997,0.24999999999999997,0.7000000000000001,True,False,False,True,True,True,True,True,True,True,True,True,False,0.34,0.34,1.54,0.69,0.69,0.7000000000000001,True,True,True,152,0.8,20
5,0.87,-0.56,2.81,False,False,False,False,False,False,False,False,False,False,-0.76,-0.56,0.99,-0.19999999999999996,0.0,0.12,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.78,-0.56,1.05,-0.21999999999999997,0.0,0.18000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.65,-0.56,1.05,-0.08999999999999997,0.0,0.18000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.21,-0.56,1.45,-0.6499999999999999,0.0,0.58,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.81,-0.56,1.54,-0.25,0.0,0.67,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.57,-0.56,1.54,-0.009999999999999898,0.0,0.67,False,False,False,True,True,True,True,True,False,False,False,False,False,-0.32,-0.1,1.54,0.24000000000000005,0.4600000000000001,0.67,True,False,False,True,True,True,True,True,True,True,True,True,False,0.34,0.34,1.54,0.9000000000000001,0.9000000000000001,0.67,True,True,True,True,True,True,True,True,True,True,True,True,True,0.97,0.97,1.54,1.53,1.53,0.67,True,True,True,152,0.85,20
6,0.99,-0.76,2.81,False,False,False,False,False,False,False,False,False,False,-0.78,-0.76,1.05,-0.020000000000000018,0.0,0.06000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.65,-0.65,1.05,0.10999999999999999,0.10999999999999999,0.06000000000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.21,-0.65,1.45,-0.44999999999999996,0.10999999999999999,0.45999999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.81,-0.65,1.54,-0.050000000000000044,0.10999999999999999,0.55,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.57,-0.57,1.54,0.19000000000000006,0.19000000000000006,0.55,True,False,False,True,True,True,True,True,False,False,False,False,False,-0.1,-0.1,1.54,0.66,0.66,0.55,True,False,False,True,True,True,True,True,True,True,False,False,False,0.15,0.15,1.54,0.91,0.91,0.55,True,True,True,True,True,True,True,True,True,True,True,True,True,0.54,0.54,1.54,1.3,1.3,0.55,True,True,True,True,True,True,True,True,True,True,True,True,True,0.71,0.97,1.54,1.47,1.73,0.55,True,True,True,152,0.9,20
6,0.99,-0.76,2.81,False,False,False,False,False,False,False,False,False,False,-0.78,-0.76,1.05,-0.020000000000000018,0.0,0.06000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.65,-0.65,1.05,0.10999999999999999,0.10999999999999999,0.06000000000000005,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.21,-0.65,1.45,-0.44999999999999996,0.10999999999999999,0.45999999999999996,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.81,-0.65,1.54,-0.050000000000000044,0.10999999999999999,0.55,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.57,-0.57,1.54,0.19000000000000006,0.19000000000000006,0.55,True,False,False,True,True,True,True,True,False,False,False,False,False,-0.1,-0.1,1.54,0.66,0.66,0.55,True,False,False,True,True,True,True,True,True,True,False,False,False,0.15,0.15,1.54,0.91,0.91,0.55,True,True,True,True,True,True,True,True,True,True,True,True,True,0.54,0.54,1.54,1.3,1.3,0.55,True,True,True,True,True,True,True,True,True,True,True,True,True,0.71,0.97,1.54,1.47,1.73,0.55,True,True,True,152,0.95,20
7,1.05,-0.78,2.81,False,False,False,False,False,False,False,False,False,False,-0.65,-0.65,1.05,0.13,0.13,0.0,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.21,-0.65,1.45,-0.42999999999999994,0.13,0.3999999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.81,-0.65,1.54,-0.030000000000000027,0.13,0.49,False,False,False,False,False,False,False,False,False,False,False,False,False,-0.57,-0.57,1.54,0.21000000000000008,0.21000000000000008,0.49,True,False,False,True,True,True,True,True,False,False,False,False,False,-0.1,-0.1,1.54,0.68,0.68,0.49,True,False,False,True,True,True,True,True,False,False,False,False,False,-0.32,-0.1,1.54,0.46,0.68,0.49,True,False,False,True,True,True,True,True,True,True,True,True,False,0.34,0.34,1.54,1.12,1.12,0.49,True,True,True,True,True,True,True,True,True,True,True,True,True,0.97,0.97,1.54,1.75,1.75,0.49,True,True,True,True,True,True,True,True,True,True,True,True,True,2.02,2.02,1.54,2.8,2.8,0.49,True,True,True,152,1.0,20
4,0.6,-0.55,-1.63,True,False,False,False,False,False,False,False,False,False,-0.41,-0.41,0.75,0.14000000000000007,0.14000000000000007,0.15000000000000002,True,False,False,True,False,False,False,False,False,False,False,False,False,-0.75,-0.41,0.85,-0.19999999999999996,0.14000000000000007,0.25,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.72,-0.41,1.02,-0.16999999999999993,0.14000000000000007,0.42000000000000004,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.32,-0.41,1.33,-0.77,0.14000000000000007,0.7300000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.31,-0.41,1.33,-0.76,0.14000000000000007,0.7300000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.44,-0.41,1.5,-0.8899999999999999,0.14000000000000007,0.9,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.84,-0.41,1.93,-1.29,0.14000000000000007,1.33,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.8,-0.41,1.94,-1.25,0.14000000000000007,1.3399999999999999,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.61,-0.41,2.01,-1.06,0.14000000000000007,1.4099999999999997,False,False,False,153,0.6,20
5,0.75,-0.41,-1.63,True,False,False,False,False,False,False,False,False,False,-0.75,-0.41,0.85,-0.34,0.0,0.09999999999999998,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.72,-0.41,1.02,-0.31,0.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.32,-0.41,1.33,-0.9100000000000001,0.0,0.5800000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.31,-0.41,1.33,-0.9000000000000001,0.0,0.5800000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.44,-0.41,1.5,-1.03,0.0,0.75,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.62,-0.41,1.84,-1.2100000000000002,0.0,1.09,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.89,-0.41,1.94,-1.48,0.0,1.19,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.82,-0.41,2.01,-1.4100000000000001,0.0,1.2599999999999998,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.73,-0.41,2.01,-1.32,0.0,1.2599999999999998,False,False,False,153,0.7,20
5,0.75,-0.41,-1.63,True,False,False,False,False,False,False,False,False,False,-0.75,-0.41,0.85,-0.34,0.0,0.09999999999999998,False,False,False,True,False,False,False,False,False,False,False,False,False,-0.72,-0.41,1.02,-0.31,0.0,0.27,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.32,-0.41,1.33,-0.9100000000000001,0.0,0.5800000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.31,-0.41,1.33,-0.9000000000000001,0.0,0.5800000000000001,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.44,-0.41,1.5,-1.03,0.0,0.75,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.62,-0.41,1.84,-1.2100000000000002,0.0,1.09,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.89,-0.41,1.94,-1.48,0.0,1.19,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.82,-0.41,2.01,-1.4100000000000001,0.0,1.2599999999999998,False,False,False,True,False,False,False,False,False,False,False,False,False,-1.73,-0.41,2.01,-1.32,0.0,1.2599999999999998,False,False,False,153,0.75,20
6,0.85,-0.75,-1.63,False,False,False,False,False,False,False,False,False,False,-0.72,-0.72,1.02,0.030000000000000027,0.030000000000000027,0.17000000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.32,-0.72,1.33,-0.5700000000000001,0.030000000000000027,0.4800000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.31,-0.72,1.33,-0.56,0.030000000000000027,0.4800000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.44,-0.72,1.5,-0.69,0.030000000000000027,0.65,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.62,-0.72,1.84,-0.8700000000000001,0.030000000000000027,0.9900000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.84,-0.72,1.93,-1.09,0.030000000000000027,1.08,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.8,-0.72,1.94,-1.05,0.030000000000000027,1.0899999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.61,-0.72,2.01,-0.8600000000000001,0.030000000000000027,1.1599999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.53,-0.72,2.01,-0.78,0.030000000000000027,1.1599999999999997,False,False,False,153,0.8,20
6,0.85,-0.75,-1.63,False,False,False,False,False,False,False,False,False,False,-0.72,-0.72,1.02,0.030000000000000027,0.030000000000000027,0.17000000000000004,True,False,False,False,False,False,False,False,False,False,False,False,False,-1.32,-0.72,1.33,-0.5700000000000001,0.030000000000000027,0.4800000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.31,-0.72,1.33,-0.56,0.030000000000000027,0.4800000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.44,-0.72,1.5,-0.69,0.030000000000000027,0.65,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.62,-0.72,1.84,-0.8700000000000001,0.030000000000000027,0.9900000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.84,-0.72,1.93,-1.09,0.030000000000000027,1.08,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.8,-0.72,1.94,-1.05,0.030000000000000027,1.0899999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.61,-0.72,2.01,-0.8600000000000001,0.030000000000000027,1.1599999999999997,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.53,-0.72,2.01,-0.78,0.030000000000000027,1.1599999999999997,False,False,False,153,0.85,20
7,1.02,-0.72,-1.63,False,False,False,False,False,False,False,False,False,False,-1.32,-0.72,1.33,-0.6000000000000001,0.0,0.31000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.31,-0.72,1.33,-0.5900000000000001,0.0,0.31000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.44,-0.72,1.5,-0.72,0.0,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.62,-0.72,1.84,-0.9000000000000001,0.0,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.84,-0.72,1.93,-1.12,0.0,0.9099999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-0.72,1.94,-1.17,0.0,0.9199999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.82,-0.72,2.01,-1.1,0.0,0.9899999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.73,-0.72,2.01,-1.01,0.0,0.9899999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.63,-0.72,2.01,-0.9099999999999999,0.0,0.9899999999999998,False,False,False,153,0.9,20
7,1.02,-0.72,-1.63,False,False,False,False,False,False,False,False,False,False,-1.32,-0.72,1.33,-0.6000000000000001,0.0,0.31000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.31,-0.72,1.33,-0.5900000000000001,0.0,0.31000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.44,-0.72,1.5,-0.72,0.0,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.62,-0.72,1.84,-0.9000000000000001,0.0,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.84,-0.72,1.93,-1.12,0.0,0.9099999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-0.72,1.94,-1.17,0.0,0.9199999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.82,-0.72,2.01,-1.1,0.0,0.9899999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.73,-0.72,2.01,-1.01,0.0,0.9899999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.63,-0.72,2.01,-0.9099999999999999,0.0,0.9899999999999998,False,False,False,153,0.95,20
7,1.02,-0.72,-1.63,False,False,False,False,False,False,False,False,False,False,-1.32,-0.72,1.33,-0.6000000000000001,0.0,0.31000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.31,-0.72,1.33,-0.5900000000000001,0.0,0.31000000000000005,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.44,-0.72,1.5,-0.72,0.0,0.48,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.62,-0.72,1.84,-0.9000000000000001,0.0,0.8200000000000001,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.84,-0.72,1.93,-1.12,0.0,0.9099999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.89,-0.72,1.94,-1.17,0.0,0.9199999999999999,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.82,-0.72,2.01,-1.1,0.0,0.9899999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.73,-0.72,2.01,-1.01,0.0,0.9899999999999998,False,False,False,False,False,False,False,False,False,False,False,False,False,-1.63,-0.72,2.01,-0.9099999999999999,0.0,0.9899999999999998,False,False,False,153,1.0,20
