feature,threshold,side,trades,win_rate,mean_R,total_R
early_5_close_R,0.41,LOWER_OR_EQUAL,405,0.34074074074074073,-0.25049876543209876,-101.452
early_5_close_R,0.41,ABOVE,132,0.803030303030303,0.9447666666666669,124.70920000000002
early_5_close_R,0.52,LOWER_OR_EQUAL,430,0.3558139534883721,-0.224446511627907,-96.512
early_5_close_R,0.52,ABOVE,107,0.8504672897196262,1.1193383177570095,119.76920000000003
early_5_close_R,0.66,LOWER_OR_EQUAL,457,0.38293216630196936,-0.1706582056892779,-77.9908
early_5_close_R,0.66,ABOVE,80,0.8625,1.2656000000000003,101.24800000000002
early_5_close_R,0.9240000000000015,LOWER_OR_EQUAL,483,0.4057971014492754,-0.10719503105590059,-51.775199999999984
early_5_close_R,0.9240000000000015,ABOVE,54,0.8888888888888888,1.3894888888888897,75.03240000000004
early_5_close_R,1.2520000000000016,LOWER_OR_EQUAL,510,0.42745098039215684,-0.039301960784313694,-20.043999999999983
early_5_close_R,1.2520000000000016,ABOVE,27,0.9629629629629629,1.6037481481481477,43.30119999999999
early_5_range_R,0.59,LOWER_OR_EQUAL,58,0.46551724137931033,-0.024227586206896527,-1.4051999999999985
early_5_range_R,0.59,ABOVE,479,0.453027139874739,0.05148726513569941,24.662400000000016
early_5_range_R,0.65,LOWER_OR_EQUAL,82,0.4268292682926829,-0.06439999999999999,-5.280799999999998
early_5_range_R,0.65,ABOVE,455,0.4593406593406593,0.06272087912087917,28.538000000000025
early_5_range_R,0.71,LOWER_OR_EQUAL,110,0.43636363636363634,-0.06803636363636359,-7.4839999999999955
early_5_range_R,0.71,ABOVE,427,0.45901639344262296,0.07199344262295086,30.74120000000002
early_5_range_R,0.77,LOWER_OR_EQUAL,136,0.41911764705882354,-0.08013529411764703,-10.898399999999995
early_5_range_R,0.77,ABOVE,401,0.46633416458852867,0.08517605985037408,34.15560000000001
early_5_range_R,0.81,LOWER_OR_EQUAL,165,0.41818181818181815,-0.04633939393939393,-7.645999999999998
early_5_range_R,0.81,ABOVE,372,0.47043010752688175,0.08307311827956992,30.903200000000012
early_5_range_R,0.86,LOWER_OR_EQUAL,194,0.422680412371134,-0.07166804123711337,-13.903599999999994
early_5_range_R,0.86,ABOVE,343,0.47230320699708456,0.10834052478134114,37.16080000000001
early_5_range_R,0.9040000000000007,LOWER_OR_EQUAL,215,0.4511627906976744,-0.019190697674418576,-4.125999999999994
early_5_range_R,0.9040000000000007,ABOVE,322,0.45652173913043476,0.08504099378881991,27.38320000000001
early_5_range_R,0.9520000000000004,LOWER_OR_EQUAL,242,0.4462809917355372,-0.020804958677685923,-5.0347999999999935
early_5_range_R,0.9520000000000004,ABOVE,295,0.4610169491525424,0.09590508474576276,28.292000000000016
early_5_range_R,1.02,LOWER_OR_EQUAL,274,0.4489051094890511,-0.026370802919708017,-7.2255999999999965
early_5_range_R,1.02,ABOVE,263,0.4600760456273764,0.11590418250950574,30.482800000000008
early_5_range_R,1.06,LOWER_OR_EQUAL,296,0.44594594594594594,-0.04021081081081078,-11.902399999999991
early_5_range_R,1.06,ABOVE,241,0.46473029045643155,0.1458904564315353,35.15960000000001
early_5_range_R,1.15,LOWER_OR_EQUAL,326,0.44785276073619634,-0.020995092024539856,-6.844399999999993
early_5_range_R,1.15,ABOVE,211,0.46445497630331756,0.14266161137440764,30.101600000000012
early_5_range_R,1.2140000000000009,LOWER_OR_EQUAL,349,0.4498567335243553,-0.012079083094555824,-4.2155999999999825
early_5_range_R,1.2140000000000009,ABOVE,188,0.4627659574468085,0.1461319148936171,27.472800000000014
early_5_range_R,1.27,LOWER_OR_EQUAL,378,0.4497354497354497,-0.020431746031746006,-7.72319999999999
early_5_range_R,1.27,ABOVE,159,0.46540880503144655,0.194845283018868,30.98040000000001
early_5_range_R,1.36,LOWER_OR_EQUAL,404,0.4430693069306931,-0.03264257425742571,-13.187599999999989
early_5_range_R,1.36,ABOVE,133,0.48872180451127817,0.27402105263157894,36.4448
early_5_range_R,1.46,LOWER_OR_EQUAL,431,0.4385150812064965,-0.03871554524361945,-16.68639999999998
early_5_range_R,1.46,ABOVE,106,0.5188679245283019,0.3768264150943397,39.9436
early_5_range_R,1.59,LOWER_OR_EQUAL,457,0.43326039387308535,-0.04348096280087524,-19.870799999999985
early_5_range_R,1.59,ABOVE,80,0.575,0.5391000000000001,43.12800000000001
early_5_range_R,1.7440000000000015,LOWER_OR_EQUAL,483,0.43478260869565216,-0.028561490683229773,-13.79519999999998
early_5_range_R,1.7440000000000015,ABOVE,54,0.6296296296296297,0.6861555555555554,37.05239999999999
early_5_range_R,2.090000000000008,LOWER_OR_EQUAL,510,0.4470588235294118,0.014619607843137296,7.456000000000021
early_5_range_R,2.090000000000008,ABOVE,27,0.5925925925925926,0.5852296296296295,15.801199999999998
early_5_favorable,0.5,FALSE,286,0.2517482517482518,-0.44170769230769236,-126.32840000000002
early_5_favorable,0.5,TRUE,251,0.6852589641434262,0.5959585657370517,149.5856
early_8_MFE_R,0.07,LOWER_OR_EQUAL,56,0.05357142857142857,-0.8602928571428571,-48.176399999999994
early_8_MFE_R,0.07,ABOVE,481,0.501039501039501,0.14851060291060297,71.43360000000003
early_8_MFE_R,0.13,LOWER_OR_EQUAL,84,0.09523809523809523,-0.7622571428571429,-64.0296
early_8_MFE_R,0.13,ABOVE,453,0.5209713024282561,0.19268609271523182,87.28680000000001
early_8_MFE_R,0.18200000000000016,LOWER_OR_EQUAL,108,0.12037037037037036,-0.6855111111111108,-74.03519999999997
early_8_MFE_R,0.18200000000000016,ABOVE,429,0.5384615384615384,0.22678881118881122,97.29240000000001
early_8_MFE_R,0.24,LOWER_OR_EQUAL,136,0.13970588235294118,-0.6538117647058823,-88.91839999999999
early_8_MFE_R,0.24,ABOVE,401,0.5610972568578554,0.279739650872818,112.17560000000002
early_8_MFE_R,0.2980000000000001,LOWER_OR_EQUAL,161,0.16149068322981366,-0.6259527950310558,-100.77839999999999
early_8_MFE_R,0.2980000000000001,ABOVE,376,0.5797872340425532,0.3298819148936171,124.03560000000004
early_8_MFE_R,0.34,LOWER_OR_EQUAL,191,0.193717277486911,-0.5772272251308899,-110.25039999999996
early_8_MFE_R,0.34,ABOVE,346,0.5982658959537572,0.3858601156069365,133.50760000000002
early_8_MFE_R,0.4,LOWER_OR_EQUAL,217,0.22119815668202766,-0.5404829493087556,-117.28479999999998
early_8_MFE_R,0.4,ABOVE,320,0.6125,0.4391937500000001,140.54200000000003
early_8_MFE_R,0.47,LOWER_OR_EQUAL,243,0.24279835390946503,-0.5085975308641973,-123.58919999999996
early_8_MFE_R,0.47,ABOVE,294,0.6292517006802721,0.49947755102040814,146.8464
early_8_MFE_R,0.5200000000000006,LOWER_OR_EQUAL,269,0.2527881040892193,-0.47659330855018583,-128.2036
early_8_MFE_R,0.5200000000000006,ABOVE,268,0.6567164179104478,0.5651522388059702,151.4608
early_8_MFE_R,0.5980000000000006,LOWER_OR_EQUAL,295,0.2677966101694915,-0.4446033898305085,-131.15800000000002
early_8_MFE_R,0.5980000000000006,ABOVE,242,0.6818181818181818,0.6380793388429753,154.41520000000003
early_8_MFE_R,0.66,LOWER_OR_EQUAL,324,0.2839506172839506,-0.39902962962962957,-129.2856
early_8_MFE_R,0.66,ABOVE,213,0.7136150234741784,0.7161633802816904,152.54280000000006
early_8_MFE_R,0.814000000000001,LOWER_OR_EQUAL,349,0.2979942693409742,-0.3673226361031519,-128.1956
early_8_MFE_R,0.814000000000001,ABOVE,188,0.7446808510638298,0.8056000000000001,151.45280000000002
early_8_MFE_R,0.942000000000001,LOWER_OR_EQUAL,376,0.32180851063829785,-0.32283085106382975,-121.38439999999999
early_8_MFE_R,0.942000000000001,ABOVE,161,0.7639751552795031,0.8983950310559009,144.64160000000004
early_8_MFE_R,1.08,LOWER_OR_EQUAL,406,0.3399014778325123,-0.2946463054187193,-119.62640000000002
early_8_MFE_R,1.08,ABOVE,131,0.8091603053435115,1.090714503816794,142.88360000000003
early_8_MFE_R,1.23,LOWER_OR_EQUAL,432,0.3587962962962963,-0.24349722222222217,-105.19079999999998
early_8_MFE_R,1.23,ABOVE,105,0.8476190476190476,1.223314285714286,128.44800000000004
early_8_MFE_R,1.45,LOWER_OR_EQUAL,457,0.38074398249452956,-0.18369978118161923,-83.95079999999999
early_8_MFE_R,1.45,ABOVE,80,0.875,1.3401,107.20800000000001
early_8_MFE_R,1.6540000000000015,LOWER_OR_EQUAL,483,0.40165631469979296,-0.12183271221532088,-58.845199999999984
early_8_MFE_R,1.6540000000000015,ABOVE,54,0.9259259259259259,1.5204148148148153,82.10240000000003
early_8_MFE_R,2.0120000000000013,LOWER_OR_EQUAL,510,0.43137254901960786,-0.0285176470588235,-14.543999999999984
early_8_MFE_R,2.0120000000000013,ABOVE,27,0.8888888888888888,1.400044444444444,37.80119999999999
early_8_MAE_R,0.09,LOWER_OR_EQUAL,55,0.8363636363636363,1.028872727272727,56.58799999999999
early_8_MAE_R,0.09,ABOVE,482,0.4107883817427386,-0.0691510373443983,-33.33079999999998
early_8_MAE_R,0.16,LOWER_OR_EQUAL,82,0.7926829268292683,0.8724292682926831,71.53920000000001
early_8_MAE_R,0.16,ABOVE,455,0.3934065934065934,-0.10611428571428567,-48.28199999999998
early_8_MAE_R,0.22,LOWER_OR_EQUAL,111,0.7747747747747747,0.8092036036036039,89.82160000000003
early_8_MAE_R,0.22,ABOVE,426,0.37089201877934275,-0.15625446009389665,-66.56439999999998
early_8_MAE_R,0.28,LOWER_OR_EQUAL,137,0.7591240875912408,0.7412934306569343,101.55720000000001
early_8_MAE_R,0.28,ABOVE,400,0.35,-0.19574999999999995,-78.29999999999998
early_8_MAE_R,0.34,LOWER_OR_EQUAL,166,0.7710843373493976,0.759575903614458,126.08960000000003
early_8_MAE_R,0.34,ABOVE,371,0.31266846361185985,-0.2771762803234501,-102.83239999999998
early_8_MAE_R,0.39,LOWER_OR_EQUAL,192,0.7395833333333334,0.7038812500000001,135.14520000000002
early_8_MAE_R,0.39,ABOVE,345,0.2956521739130435,-0.3243130434782608,-111.88799999999998
early_8_MAE_R,0.4440000000000006,LOWER_OR_EQUAL,215,0.7209302325581395,0.6756000000000001,145.25400000000002
early_8_MAE_R,0.4440000000000006,ABOVE,322,0.27639751552795033,-0.378872049689441,-121.9968
early_8_MAE_R,0.5,LOWER_OR_EQUAL,244,0.7090163934426229,0.6353540983606558,155.02640000000002
early_8_MAE_R,0.5,ABOVE,293,0.24232081911262798,-0.4497242320819113,-131.7692
early_8_MAE_R,0.56,LOWER_OR_EQUAL,271,0.6900369003690037,0.5894376383763839,159.73760000000001
early_8_MAE_R,0.56,ABOVE,266,0.21428571428571427,-0.5130842105263157,-136.48039999999997
early_8_MAE_R,0.6280000000000007,LOWER_OR_EQUAL,295,0.6610169491525424,0.5366169491525424,158.30200000000002
early_8_MAE_R,0.6280000000000007,ABOVE,242,0.2024793388429752,-0.5580363636363636,-135.04479999999998
early_8_MAE_R,0.69,LOWER_OR_EQUAL,324,0.6419753086419753,0.49180370370370374,159.3444
early_8_MAE_R,0.69,ABOVE,213,0.16901408450704225,-0.638907042253521,-136.08719999999997
early_8_MAE_R,0.76,LOWER_OR_EQUAL,352,0.6221590909090909,0.43187840909090913,152.02120000000002
early_8_MAE_R,0.76,ABOVE,185,0.13513513513513514,-0.6960216216216215,-128.76399999999998
early_8_MAE_R,0.822000000000001,LOWER_OR_EQUAL,376,0.601063829787234,0.3874617021276596,145.68560000000002
early_8_MAE_R,0.822000000000001,ABOVE,161,0.11180124223602485,-0.7604248447204968,-122.42839999999998
early_8_MAE_R,0.91,LOWER_OR_EQUAL,405,0.5802469135802469,0.33947654320987664,137.48800000000003
early_8_MAE_R,0.91,ABOVE,132,0.06818181818181818,-0.8653848484848485,-114.2308
early_8_MAE_R,0.9780000000000006,LOWER_OR_EQUAL,429,0.5617715617715617,0.2990731934731935,128.3024
early_8_MAE_R,0.9780000000000006,ABOVE,108,0.027777777777777776,-0.9726407407407405,-105.04519999999997
early_8_MAE_R,1.11,LOWER_OR_EQUAL,459,0.5294117647058824,0.22215773420479307,101.97040000000001
early_8_MAE_R,1.11,ABOVE,78,0.01282051282051282,-1.0091435897435894,-78.71319999999997
early_8_MAE_R,1.3240000000000016,LOWER_OR_EQUAL,483,0.5031055900621118,0.15922318840579716,76.90480000000002
early_8_MAE_R,1.3240000000000016,ABOVE,54,0.018518518518518517,-0.9934740740740743,-53.64760000000001
early_8_MAE_R,1.5920000000000016,LOWER_OR_EQUAL,510,0.4764705882352941,0.09550196078431378,48.706000000000024
early_8_MAE_R,1.5920000000000016,ABOVE,27,0.037037037037037035,-0.9425481481481481,-25.4488
early_8_close_R,-0.91,LOWER_OR_EQUAL,55,0.01818181818181818,-0.9905818181818185,-54.48200000000001
early_8_close_R,-0.91,ABOVE,482,0.504149377593361,0.1612846473029046,77.73920000000001
early_8_close_R,-0.7319999999999999,LOWER_OR_EQUAL,81,0.012345679012345678,-1.0078567901234565,-81.63639999999998
early_8_close_R,-0.7319999999999999,ABOVE,456,0.5328947368421053,0.23002982456140356,104.89360000000002
early_8_close_R,-0.58,LOWER_OR_EQUAL,111,0.04504504504504504,-0.9194450450450445,-102.05839999999995
early_8_close_R,-0.58,ABOVE,426,0.5610328638497653,0.2941680751173709,125.31560000000002
early_8_close_R,-0.5,LOWER_OR_EQUAL,137,0.06569343065693431,-0.8796554744525545,-120.51279999999997
early_8_close_R,-0.5,ABOVE,400,0.5875,0.35942500000000005,143.77
early_8_close_R,-0.4019999999999999,LOWER_OR_EQUAL,161,0.09316770186335403,-0.8366981366459626,-134.70839999999998
early_8_close_R,-0.4019999999999999,ABOVE,376,0.6090425531914894,0.42012127659574466,157.9656
early_8_close_R,-0.3,LOWER_OR_EQUAL,189,0.12169312169312169,-0.7558285714285712,-142.85159999999996
early_8_close_R,-0.3,ABOVE,348,0.6350574712643678,0.4773241379310345,166.1088
early_8_close_R,-0.21,LOWER_OR_EQUAL,216,0.12962962962962962,-0.7176407407407405,-155.01039999999995
early_8_close_R,-0.21,ABOVE,321,0.6728971962616822,0.5553507788161994,178.26760000000002
early_8_close_R,-0.12799999999999956,LOWER_OR_EQUAL,242,0.15702479338842976,-0.6597305785123966,-159.65479999999997
early_8_close_R,-0.12799999999999956,ABOVE,295,0.6983050847457627,0.6200406779661016,182.91199999999998
early_8_close_R,-0.01999999999999943,LOWER_OR_EQUAL,269,0.1821561338289963,-0.6003851301115241,-161.50359999999998
early_8_close_R,-0.01999999999999943,ABOVE,268,0.7276119402985075,0.6894059701492538,184.76080000000002
early_8_close_R,0.08800000000000067,LOWER_OR_EQUAL,295,0.2033898305084746,-0.5556542372881356,-163.918
early_8_close_R,0.08800000000000067,ABOVE,242,0.7603305785123967,0.7734512396694215,187.17520000000002
early_8_close_R,0.18,LOWER_OR_EQUAL,325,0.24,-0.4856,-157.82
early_8_close_R,0.18,ABOVE,212,0.7830188679245284,0.8541377358490567,181.07720000000003
early_8_close_R,0.2740000000000009,LOWER_OR_EQUAL,349,0.2664756446991404,-0.4251163323782235,-148.3656
early_8_close_R,0.2740000000000009,ABOVE,188,0.8031914893617021,0.9128872340425535,171.62280000000004
early_8_close_R,0.38,LOWER_OR_EQUAL,377,0.29973474801061006,-0.35904190981432355,-135.35879999999997
early_8_close_R,0.38,ABOVE,160,0.81875,0.9913500000000001,158.616
early_8_close_R,0.4900000000000011,LOWER_OR_EQUAL,403,0.33002481389578164,-0.3014719602977667,-121.49319999999997
early_8_close_R,0.4900000000000011,ABOVE,134,0.8283582089552238,1.080226865671642,144.75040000000004
early_8_close_R,0.7080000000000006,LOWER_OR_EQUAL,429,0.34498834498834496,-0.2597846153846154,-111.44760000000001
early_8_close_R,0.7080000000000006,ABOVE,108,0.8888888888888888,1.247266666666667,134.70480000000003
early_8_close_R,0.96,LOWER_OR_EQUAL,459,0.37037037037037035,-0.19729760348583875,-90.55959999999999
early_8_close_R,0.96,ABOVE,78,0.9487179487179487,1.459189743589744,113.81680000000004
early_8_close_R,1.1640000000000015,LOWER_OR_EQUAL,483,0.39751552795031053,-0.12379958592132499,-59.79519999999997
early_8_close_R,1.1640000000000015,ABOVE,54,0.9629629629629629,1.538007407407408,83.05240000000003
early_8_close_R,1.5340000000000111,LOWER_OR_EQUAL,510,0.42745098039215684,-0.03930196078431371,-20.04399999999999
early_8_close_R,1.5340000000000111,ABOVE,27,0.9629629629629629,1.6037481481481477,43.30119999999999
early_8_range_R,0.706,LOWER_OR_EQUAL,54,0.5,0.03541481481481482,1.9124000000000005
early_8_range_R,0.706,ABOVE,483,0.4492753623188406,0.04419213250517603,21.34480000000002
early_8_range_R,0.7940000000000002,LOWER_OR_EQUAL,81,0.4444444444444444,-0.06279506172839504,-5.0863999999999985
early_8_range_R,0.7940000000000002,ABOVE,456,0.45614035087719296,0.062157017543859716,28.34360000000003
early_8_range_R,0.86,LOWER_OR_EQUAL,109,0.42201834862385323,-0.10109724770642199,-11.019599999999997
early_8_range_R,0.86,ABOVE,428,0.46261682242990654,0.08008598130841124,34.27680000000001
early_8_range_R,0.94,LOWER_OR_EQUAL,136,0.4117647058823529,-0.10006176470588232,-13.608399999999996
early_8_range_R,0.94,ABOVE,401,0.4688279301745636,0.09193416458852874,36.86560000000002
early_8_range_R,0.9880000000000001,LOWER_OR_EQUAL,161,0.4161490683229814,-0.12477267080745337,-20.088399999999993
early_8_range_R,0.9880000000000001,ABOVE,376,0.47074468085106386,0.11528085106382983,43.34560000000002
early_8_range_R,1.05,LOWER_OR_EQUAL,190,0.4368421052631579,-0.07282105263157893,-13.835999999999995
early_8_range_R,1.05,ABOVE,347,0.46397694524495675,0.10689682997118159,37.09320000000001
early_8_range_R,1.11,LOWER_OR_EQUAL,216,0.4166666666666667,-0.11180740740740738,-24.150399999999994
early_8_range_R,1.11,ABOVE,321,0.4797507788161994,0.14768722741433027,47.407600000000016
early_8_range_R,1.19,LOWER_OR_EQUAL,245,0.42448979591836733,-0.1028081632653061,-25.187999999999995
early_8_range_R,1.19,ABOVE,292,0.4794520547945205,0.1659082191780822,48.44520000000001
early_8_range_R,1.25,LOWER_OR_EQUAL,270,0.43333333333333335,-0.10495555555555554,-28.337999999999994
early_8_range_R,1.25,ABOVE,267,0.4756554307116105,0.19324044943820232,51.59520000000002
early_8_range_R,1.33,LOWER_OR_EQUAL,297,0.42424242424242425,-0.1085414141414141,-32.23679999999999
early_8_range_R,1.33,ABOVE,240,0.49166666666666664,0.23122500000000007,55.494000000000014
early_8_range_R,1.42,LOWER_OR_EQUAL,324,0.4166666666666667,-0.12492469135802467,-40.47559999999999
early_8_range_R,1.42,ABOVE,213,0.5117370892018779,0.2992150234741785,63.732800000000026
early_8_range_R,1.49,LOWER_OR_EQUAL,351,0.42165242165242167,-0.11220626780626779,-39.38439999999999
early_8_range_R,1.49,ABOVE,186,0.5161290322580645,0.3367827956989248,62.64160000000001
early_8_range_R,1.5720000000000012,LOWER_OR_EQUAL,376,0.40691489361702127,-0.14158085106382978,-53.234399999999994
early_8_range_R,1.5720000000000012,ABOVE,161,0.5652173913043478,0.47510310559006214,76.4916
early_8_range_R,1.690000000000001,LOWER_OR_EQUAL,403,0.42431761786600497,-0.09070272952853596,-36.55319999999999
early_8_range_R,1.690000000000001,ABOVE,134,0.5447761194029851,0.4463462686567165,59.81040000000001
early_8_range_R,1.82,LOWER_OR_EQUAL,430,0.42093023255813955,-0.0875162790697674,-37.631999999999984
early_8_range_R,1.82,ABOVE,107,0.5887850467289719,0.5690579439252338,60.88920000000001
early_8_range_R,1.97,LOWER_OR_EQUAL,458,0.4279475982532751,-0.05326462882096067,-24.395199999999985
early_8_range_R,1.97,ABOVE,79,0.6075949367088608,0.6031949367088607,47.65239999999999
early_8_range_R,2.2040000000000015,LOWER_OR_EQUAL,483,0.43685300207039335,-0.022184679089026885,-10.715199999999985
early_8_range_R,2.2040000000000015,ABOVE,54,0.6111111111111112,0.6291185185185183,33.972399999999986
early_8_range_R,2.604000000000003,LOWER_OR_EQUAL,510,0.44313725490196076,0.0038352941176470925,1.9560000000000173
early_8_range_R,2.604000000000003,ABOVE,27,0.6666666666666666,0.7889333333333333,21.301199999999998
early_8_favorable,0.5,FALSE,277,0.20577617328519857,-0.5541833935018051,-153.5088
early_8_favorable,0.5,TRUE,260,0.7192307692307692,0.6798692307692309,176.76600000000002
