window,direction,horizon_bars,quantile,mfe_points,mae_points,validation_start,validation_end
18,long_reversion,5,0.25,4.25,-31.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,5,0.5,10.5,-17.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,5,0.75,30.25,-8.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,5,0.9,82.5,-2.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,10,0.1,2.25,-86.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,10,0.25,6.25,-52.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,10,0.5,17.75,-28.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,10,0.75,58.75,-14.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,10,0.9,141.5,-4.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,20,0.1,3.5,-151.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,20,0.25,9.75,-87.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,20,0.5,34.75,-48.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,20,0.75,100.5,-20.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,20,0.9,212.0,-6.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,30,0.1,4.25,-205.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,30,0.25,12.5,-117.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,30,0.5,48.5,-65.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,30,0.75,141.0,-26.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,30,0.9,274.75,-8.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,60,0.1,7.0,-344.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,60,0.25,25.0,-191.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,60,0.5,101.5,-104.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,60,0.75,236.25,-41.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,long_reversion,60,0.9,405.25,-12.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,1,0.1,0.25,-14.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,1,0.25,1.25,-8.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,1,0.5,3.25,-4.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,1,0.75,6.5,-1.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,1,0.9,13.75,-0.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,3,0.1,0.75,-29.474999999999994,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,3,0.25,2.0,-17.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,3,0.5,5.0,-9.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,3,0.75,11.5,-5.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,3,0.9,33.47500000000002,-2.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,5,0.1,0.75,-44.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,5,0.25,2.5,-24.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,5,0.5,6.0,-14.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,5,0.75,16.5,-7.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,5,0.9,51.5,-3.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,10,0.1,1.0,-76.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,10,0.25,3.0,-42.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,10,0.5,8.25,-24.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,10,0.75,30.75,-13.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,10,0.9,83.72500000000002,-5.774999999999977,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,20,0.1,1.25,-130.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,20,0.25,4.0,-76.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,20,0.5,12.625,-43.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,20,0.75,52.25,-22.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,20,0.9,158.97500000000002,-8.75,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,30,0.1,1.75,-178.95,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,30,0.25,4.75,-108.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,30,0.5,18.375,-58.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,30,0.75,77.5,-30.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,30,0.9,199.75,-12.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,60,0.1,2.25,-285.475,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,60,0.25,7.25,-179.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,60,0.5,38.5,-101.0,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,60,0.75,141.0,-51.25,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
18,short_reversion,60,0.9,333.45000000000005,-17.5,2025-08-06 09:30:00-04:00,2025-11-06 09:30:00-05:00
19,long_reversion,1,0.1,0.5,-25.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,1,0.25,2.0,-15.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,1,0.5,5.5,-7.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,1,0.75,12.0,-2.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,1,0.9,24.25,-0.22500000000002274,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,3,0.1,1.0,-51.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,3,0.25,3.5,-30.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,3,0.5,9.0,-16.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,3,0.75,21.25,-7.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,3,0.9,55.799999999999955,-2.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,5,0.1,1.25,-74.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,5,0.25,4.5,-45.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,5,0.5,11.25,-23.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,5,0.75,30.25,-11.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,5,0.9,92.77499999999998,-3.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,10,0.1,2.0,-127.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,10,0.25,6.25,-75.4375,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,10,0.5,17.5,-40.625,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,10,0.75,60.5,-19.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,10,0.9,162.77499999999998,-7.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,20,0.1,3.0,-203.29999999999998,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,20,0.25,9.25,-128.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,20,0.5,32.5,-65.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,20,0.75,115.4375,-30.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,20,0.9,233.82499999999993,-10.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,30,0.1,3.75,-276.325,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,30,0.25,12.25,-170.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,30,0.5,52.625,-89.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,30,0.75,159.9375,-39.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,30,0.9,285.0,-13.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,60,0.1,6.0,-427.775,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,60,0.25,23.5,-270.1875,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,60,0.5,111.75,-151.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,60,0.75,231.4375,-58.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,long_reversion,60,0.9,402.79999999999995,-22.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,1,0.1,0.25,-20.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,1,0.25,1.5,-12.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,1,0.5,4.0,-6.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,1,0.75,9.5,-2.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,1,0.9,19.75,-0.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,3,0.1,0.75,-41.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,3,0.25,2.5,-24.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,3,0.5,6.75,-13.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,3,0.75,16.75,-6.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,3,0.9,51.75,-2.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,5,0.1,1.0,-59.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,5,0.25,3.25,-36.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,5,0.5,8.75,-19.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,5,0.75,25.5,-9.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,5,0.9,89.25,-4.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,10,0.1,1.5,-100.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,10,0.25,4.25,-61.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,10,0.5,13.5,-33.0,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,10,0.75,55.5,-16.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,10,0.9,158.79999999999995,-6.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,20,0.1,2.0,-169.27499999999998,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,20,0.25,6.5,-105.125,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,20,0.5,28.25,-53.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,20,0.75,109.75,-25.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,20,0.9,241.27499999999998,-11.5,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,30,0.1,2.5,-216.27499999999998,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,30,0.25,9.0,-137.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,30,0.5,50.25,-69.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,30,0.75,150.5,-34.6875,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,30,0.9,347.8749999999999,-14.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,60,0.1,4.0,-304.775,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,60,0.25,19.5,-207.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,60,0.5,98.125,-119.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,60,0.75,256.8125,-59.25,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
19,short_reversion,60,0.9,511.25,-23.75,2025-11-06 09:30:00-05:00,2026-02-06 09:30:00-05:00
20,long_reversion,1,0.1,0.75,-23.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,1,0.25,2.75,-14.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,1,0.5,6.25,-8.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,1,0.75,12.75,-3.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,1,0.9,25.25,0.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,3,0.1,1.5,-46.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,3,0.25,4.5,-29.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,3,0.5,10.0,-17.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,3,0.75,24.0625,-8.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,3,0.9,71.25,-2.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,5,0.1,2.0,-66.625,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,5,0.25,5.25,-42.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,5,0.5,12.75,-25.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,5,0.75,39.5,-13.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,5,0.9,106.125,-4.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,10,0.1,2.75,-111.625,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,10,0.25,7.75,-69.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,10,0.5,22.5,-41.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,10,0.75,74.3125,-21.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,10,0.9,193.0,-7.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,20,0.1,4.25,-188.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,20,0.25,11.75,-112.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,20,0.5,44.375,-68.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,20,0.75,130.75,-33.6875,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,20,0.9,312.0,-11.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,30,0.1,5.25,-258.375,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,30,0.25,16.5,-153.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,30,0.5,63.75,-90.125,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,30,0.75,185.25,-45.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,30,0.9,373.125,-15.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,60,0.1,7.25,-383.625,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,60,0.25,29.5,-263.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,60,0.5,115.375,-157.625,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,60,0.75,316.5,-72.1875,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,long_reversion,60,0.9,552.5,-21.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,1,0.1,0.75,-22.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,1,0.25,2.25,-13.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,1,0.5,5.25,-6.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,1,0.75,11.75,-2.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,1,0.9,23.550000000000068,-0.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,3,0.1,1.25,-44.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,3,0.25,3.5,-26.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,3,0.5,8.75,-15.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,3,0.75,20.0,-7.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,3,0.9,55.30000000000007,-2.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,5,0.1,1.5,-63.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,5,0.25,4.25,-37.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,5,0.5,10.75,-21.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,5,0.75,29.25,-12.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,5,0.9,85.55000000000007,-4.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,10,0.1,2.0,-110.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,10,0.25,5.5,-64.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,10,0.5,15.5,-37.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,10,0.75,58.0,-20.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,10,0.9,147.4000000000002,-8.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,20,0.1,2.75,-195.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,20,0.25,7.75,-111.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,20,0.5,28.25,-62.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,20,0.75,98.25,-30.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,20,0.9,250.1500000000002,-11.949999999999932,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,30,0.1,3.25,-254.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,30,0.25,9.25,-153.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,30,0.5,42.25,-83.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,30,0.75,137.0,-39.75,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,30,0.9,308.8000000000004,-15.25,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,60,0.1,3.75,-370.05,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,60,0.25,12.75,-255.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,60,0.5,74.75,-149.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,60,0.75,252.0,-65.5,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
20,short_reversion,60,0.9,435.80000000000007,-22.0,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
21,long_reversion,1,0.1,1.0,-34.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,1,0.25,3.5,-20.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,1,0.5,8.5,-10.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,1,0.75,17.5,-4.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,1,0.9,34.25,-0.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,3,0.1,2.25,-67.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,3,0.25,6.0,-40.6875,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,3,0.5,13.25,-23.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,3,0.75,30.0,-12.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,3,0.9,92.0,-4.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,5,0.1,2.75,-97.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,5,0.25,7.0,-58.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,5,0.5,16.25,-34.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,5,0.75,46.25,-18.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,5,0.9,154.97500000000014,-7.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,10,0.1,3.75,-166.89999999999998,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,10,0.25,9.5,-94.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,10,0.5,25.0,-57.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,10,0.75,100.75,-29.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,10,0.9,251.5,-11.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,20,0.1,5.0,-295.9,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,20,0.25,13.25,-157.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,20,0.5,51.625,-95.375,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,20,0.75,191.0,-47.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,20,0.9,375.5500000000002,-17.424999999999955,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,30,0.1,6.0,-392.04999999999995,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,30,0.25,17.0,-218.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,30,0.5,85.5,-128.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,30,0.75,244.4375,-62.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,30,0.9,473.10000000000036,-21.924999999999955,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,60,0.1,9.25,-592.075,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,60,0.25,36.3125,-393.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,60,0.5,171.625,-207.875,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,60,0.75,366.375,-97.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,long_reversion,60,0.9,659.9750000000001,-30.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,1,0.1,0.75,-27.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,1,0.25,2.5,-16.25,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,1,0.5,6.25,-8.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,1,0.75,13.25,-3.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,1,0.9,27.75,-0.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,3,0.1,1.25,-56.0,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,3,0.25,4.25,-32.5,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
21,short_reversion,3,0.5,9.75,-18.75,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
