observations,wins,losses,win_rate,tp,sl,rr,horizon,expectancy_r,breakeven_wr,edge_vs_breakeven,context,side,hmm_state,vol_bucket,zscore,candidate,research_score
226,91,135,0.4026548672566372,47.5,17.5,2.7142857142857144,3,0.49557522123893816,0.2692307692307692,0.13342409802586797,S3,SHORT,1,20-40,3.5,False,2.4267612577221227
226,91,135,0.4026548672566372,47.5,17.5,2.7142857142857144,7,0.49557522123893816,0.2692307692307692,0.13342409802586797,S3,SHORT,1,20-40,3.5,False,2.4267612577221227
2255,804,1451,0.3565410199556541,42.5,15.0,2.8333333333333335,12,0.36674057649667413,0.2608695652173913,0.09567145473826283,S1,SHORT,2,80-100,2.0,False,2.4254944797792715
226,88,138,0.3893805309734513,50.0,17.5,2.857142857142857,8,0.5018963337547409,0.25925925925925924,0.13012127171419208,S3,SHORT,1,20-40,3.5,False,2.421571979822581
840,405,435,0.48214285714285715,27.5,15.0,1.8333333333333333,7,0.3660714285714286,0.35294117647058826,0.1292016806722689,D1,LONG,1,20-40,2.5,False,2.4213176328506063
840,385,455,0.4583333333333333,35.0,17.5,2.0,15,0.3749999999999999,0.3333333333333333,0.125,D1,LONG,1,20-40,2.5,False,2.4202438778027777
372,185,187,0.49731182795698925,27.5,15.0,1.8333333333333333,6,0.40905017921146947,0.35294117647058826,0.144370651486401,D2,LONG,1,20-40,3.0,False,2.4157113623889708
247,106,141,0.4291497975708502,42.5,17.5,2.4285714285714284,7,0.4713707345286293,0.2916666666666667,0.13748313090418351,S2,SHORT,0,20-40,3.0,False,2.414738566100467
247,106,141,0.4291497975708502,42.5,17.5,2.4285714285714284,8,0.4713707345286293,0.2916666666666667,0.13748313090418351,S2,SHORT,0,20-40,3.0,False,2.414738566100467
861,394,467,0.45760743321718933,35.0,17.5,2.0,20,0.372822299651568,0.3333333333333333,0.12427409988385602,A2,LONG,0,20-40,2.5,False,2.4131717792731773
247,70,177,0.2834008097165992,45.0,10.0,4.5,10,0.5587044534412955,0.18181818181818182,0.10158262789841738,S2,SHORT,0,20-40,3.0,False,2.4131699881795066
247,119,128,0.4817813765182186,40.0,20.0,2.0,5,0.44534412955465585,0.3333333333333333,0.1484480431848853,S2,SHORT,0,20-40,3.0,False,2.410639607335818
226,70,156,0.30973451327433627,50.0,12.5,4.0,8,0.5486725663716814,0.2,0.10973451327433625,S3,SHORT,1,20-40,3.5,False,2.410191984428851
2255,1039,1216,0.4607538802660754,37.5,20.0,1.875,6,0.32466740576496667,0.34782608695652173,0.11292779330955366,S1,SHORT,2,80-100,2.0,False,2.4084852941337513
2255,871,1384,0.38625277161862526,25.0,10.0,2.5,5,0.3518847006651884,0.2857142857142857,0.10053848590433956,S1,SHORT,2,80-100,2.0,False,2.407970445187293
154,76,78,0.4935064935064935,10.0,5.0,2.0,5,0.48051948051948046,0.3333333333333333,0.1601731601731602,B1,LONG,2,60-80,3.5,False,2.407727237888333
154,76,78,0.4935064935064935,10.0,5.0,2.0,12,0.48051948051948046,0.3333333333333333,0.1601731601731602,B1,LONG,2,60-80,3.5,False,2.407727237888333
154,76,78,0.4935064935064935,12.0,6.0,2.0,10,0.48051948051948046,0.3333333333333333,0.1601731601731602,B1,LONG,2,60-80,3.5,False,2.407727237888333
154,76,78,0.4935064935064935,15.0,7.5,2.0,6,0.48051948051948046,0.3333333333333333,0.1601731601731602,B1,LONG,2,60-80,3.5,False,2.407727237888333
154,76,78,0.4935064935064935,15.0,7.5,2.0,9,0.48051948051948046,0.3333333333333333,0.1601731601731602,B1,LONG,2,60-80,3.5,False,2.407727237888333
2255,1000,1255,0.4434589800443459,30.0,15.0,2.0,5,0.33037694013303776,0.3333333333333333,0.1101256467110126,S1,SHORT,2,80-100,2.0,False,2.406721900903495
226,67,159,0.29646017699115046,42.5,10.0,4.25,4,0.5564159292035399,0.19047619047619047,0.10598398651496,S3,SHORT,1,20-40,3.5,False,2.404137826879387
5154,1805,3349,0.3502134264648816,35.0,12.5,2.8,20,0.3308110205665501,0.2631578947368421,0.08705553172803954,C1,LONG,0,40-60,2.0,False,2.4041321559765487
2255,731,1524,0.32416851441241684,32.5,10.0,3.25,8,0.3777161862527716,0.23529411764705882,0.08887439676535802,S1,SHORT,2,80-100,2.0,False,2.4036696296010054
840,268,572,0.319047619047619,35.0,10.0,3.5,20,0.4357142857142857,0.2222222222222222,0.09682539682539681,D1,LONG,1,20-40,2.5,False,2.4033787651849035
2255,772,1483,0.34235033259423503,30.0,10.0,3.0,7,0.3694013303769401,0.25,0.09235033259423503,S1,SHORT,2,80-100,2.0,False,2.4026160161441235
861,425,436,0.49361207897793263,35.0,20.0,1.75,15,0.35743321718931464,0.36363636363636365,0.129975715341569,A2,LONG,0,20-40,2.5,False,2.400549252708672
247,96,151,0.38866396761133604,42.5,15.0,2.8333333333333335,10,0.48987854251012164,0.2608695652173913,0.12779440239394474,S2,SHORT,0,20-40,3.0,False,2.400201786355602
861,375,486,0.4355400696864111,32.5,15.0,2.1666666666666665,20,0.3792102206736352,0.31578947368421056,0.11975059600220056,A2,LONG,0,20-40,2.5,False,2.3979563635046763
247,76,171,0.3076923076923077,50.0,12.5,4.0,12,0.5384615384615385,0.2,0.1076923076923077,S2,SHORT,0,20-40,3.0,False,2.397852147000747
226,85,141,0.37610619469026546,45.0,15.0,3.0,6,0.5044247787610618,0.25,0.12610619469026546,S3,SHORT,1,20-40,3.5,False,2.397446389587873
5154,1546,3608,0.29996119518820336,35.0,10.0,3.5,20,0.34982537834691496,0.2222222222222222,0.07773897296598115,C1,LONG,0,40-60,2.0,False,2.3920521425294408
247,102,145,0.41295546558704455,45.0,17.5,2.5714285714285716,10,0.4748409485251591,0.27999999999999997,0.13295546558704457,S2,SHORT,0,20-40,3.0,False,2.390118993299881
2255,630,1625,0.2793791574279379,40.0,10.0,4.0,12,0.3968957871396894,0.2,0.07937915742793789,S1,SHORT,2,80-100,2.0,False,2.388462557622638
2255,817,1438,0.3623059866962306,27.5,10.0,2.75,6,0.35864745011086474,0.26666666666666666,0.09563932002956393,S1,SHORT,2,80-100,2.0,False,2.387933947736598
2255,1079,1176,0.47849223946784925,35.0,20.0,1.75,4,0.3158536585365854,0.36363636363636365,0.1148558758314856,S1,SHORT,2,80-100,2.0,False,2.3863627331453414
2255,892,1363,0.39556541019955654,30.0,12.5,2.4,7,0.3449223946784922,0.29411764705882354,0.101447763140733,S1,SHORT,2,80-100,2.0,False,2.385128955773259
2255,707,1548,0.31352549889135256,42.5,12.5,3.4,15,0.3795121951219511,0.22727272727272727,0.0862527716186253,S1,SHORT,2,80-100,2.0,False,2.3839111600717002
861,371,490,0.43089430894308944,27.5,12.5,2.2,15,0.37886178861788633,0.3125,0.11839430894308944,A2,LONG,0,20-40,2.5,False,2.383856061053624
5154,2442,2712,0.47380675203725264,30.0,17.5,1.7142857142857142,12,0.2860468983868285,0.3684210526315789,0.10538569940567372,C1,LONG,0,40-60,2.0,False,2.3810056924714837
861,334,527,0.3879210220673635,32.5,12.5,2.6,20,0.39651567944250865,0.2777777777777778,0.11014324428958572,A2,LONG,0,20-40,2.5,False,2.3797621454401057
247,89,158,0.3603238866396761,47.5,15.0,3.1666666666666665,12,0.501349527665317,0.24000000000000005,0.12032388663967608,S2,SHORT,0,20-40,3.0,False,2.37806848486869
226,78,148,0.34513274336283184,42.5,12.5,3.4,5,0.5185840707964601,0.22727272727272727,0.11786001609010457,S3,SHORT,1,20-40,3.5,False,2.3776057469520846
226,97,129,0.42920353982300885,42.5,17.5,2.4285714285714284,4,0.4715549936788873,0.2916666666666667,0.13753687315634217,S3,SHORT,1,20-40,3.5,False,2.3770534378423087
247,123,124,0.4979757085020243,37.5,20.0,1.875,4,0.4316801619433197,0.34782608695652173,0.15014962154550254,S2,SHORT,0,20-40,3.0,False,2.3752199236956977
372,157,215,0.4220430107526882,30.0,12.5,2.4,8,0.4349462365591399,0.29411764705882354,0.12792536369386465,D2,LONG,1,20-40,3.0,False,2.374784701889964
226,79,147,0.3495575221238938,50.0,15.0,3.3333333333333335,7,0.5147492625368733,0.23076923076923073,0.11878829135466307,S3,SHORT,1,20-40,3.5,False,2.3723800530672845
372,153,219,0.4112903225806452,25.0,10.0,2.5,6,0.43951612903225823,0.2857142857142857,0.1255760368663595,D2,LONG,1,20-40,3.0,False,2.371750825791913
840,400,440,0.47619047619047616,32.5,17.5,1.8571428571428572,10,0.3605442176870748,0.35,0.1261904761904762,D1,LONG,1,20-40,2.5,False,2.3703057462133486
372,136,236,0.3655913978494624,45.0,15.0,3.0,20,0.4623655913978494,0.25,0.11559139784946237,D2,LONG,1,20-40,3.0,False,2.3699322117698074
2255,795,1460,0.352549889135255,50.0,17.5,2.857142857142857,15,0.3598352866645549,0.25925925925925924,0.09329062987599573,S1,SHORT,2,80-100,2.0,False,2.368736284624685
861,392,469,0.45528455284552843,25.0,12.5,2.0,10,0.36585365853658536,0.3333333333333333,0.12195121951219512,A2,LONG,0,20-40,2.5,False,2.362321517855395
247,83,164,0.3360323886639676,35.0,10.0,3.5,6,0.5121457489878543,0.2222222222222222,0.11381016644174541,S2,SHORT,0,20-40,3.0,False,2.3606871783590653
3267,1428,1839,0.43709825528007346,25.0,12.5,2.0,15,0.3112947658402204,0.3333333333333333,0.10376492194674014,A1,LONG,0,20-40,2.0,False,2.3605285117048407
247,95,152,0.38461538461538464,50.0,17.5,2.857142857142857,12,0.4835164835164836,0.25925925925925924,0.1253561253561254,S2,SHORT,0,20-40,3.0,False,2.358237485680035
247,95,152,0.38461538461538464,50.0,17.5,2.857142857142857,20,0.4835164835164836,0.25925925925925924,0.1253561253561254,S2,SHORT,0,20-40,3.0,False,2.358237485680035
247,92,155,0.3724696356275304,45.0,15.0,3.0,15,0.48987854251012153,0.25,0.12246963562753038,S2,SHORT,0,20-40,3.0,False,2.356462346057549
226,81,145,0.3584070796460177,40.0,12.5,3.2,6,0.5053097345132744,0.23809523809523808,0.12031184155077962,S3,SHORT,1,20-40,3.5,False,2.3531342048574087
226,95,131,0.42035398230088494,50.0,20.0,2.5,7,0.47123893805309736,0.2857142857142857,0.13463969658659924,S3,SHORT,1,20-40,3.5,False,2.352836807644452
2255,995,1260,0.44124168514412415,25.0,12.5,2.0,4,0.3237250554323724,0.3333333333333333,0.10790835181079084,S1,SHORT,2,80-100,2.0,False,2.352722075920091
247,106,141,0.4291497975708502,30.0,12.5,2.4,4,0.45910931174089065,0.29411764705882354,0.13503215051202666,S2,SHORT,0,20-40,3.0,False,2.3519257346877924
2255,768,1487,0.34057649667405765,37.5,12.5,3.0,12,0.3623059866962306,0.25,0.09057649667405765,S1,SHORT,2,80-100,2.0,False,2.351505039442786
840,296,544,0.3523809523809524,37.5,12.5,3.0,20,0.4095238095238096,0.25,0.1023809523809524,D1,LONG,1,20-40,2.5,False,2.350845896000535
5154,2225,2929,0.4317035312378735,25.0,12.5,2.0,10,0.29511059371362036,0.3333333333333333,0.09837019790454016,C1,LONG,0,40-60,2.0,False,2.350243988587285
226,72,154,0.3185840707964602,47.5,12.5,3.8,7,0.5292035398230088,0.20833333333333334,0.11025073746312683,S3,SHORT,1,20-40,3.5,False,2.3500752620955736
5154,2020,3134,0.39192859914629413,35.0,15.0,2.3333333333333335,20,0.30642866382098055,0.3,0.09192859914629414,C1,LONG,0,40-60,2.0,False,2.3361992822594106
247,110,137,0.44534412955465585,45.0,20.0,2.25,7,0.4473684210526314,0.3076923076923077,0.13765182186234814,S2,SHORT,0,20-40,3.0,False,2.3317233547732674
247,110,137,0.44534412955465585,45.0,20.0,2.25,8,0.4473684210526314,0.3076923076923077,0.13765182186234814,S2,SHORT,0,20-40,3.0,False,2.3317233547732674
840,417,423,0.49642857142857144,30.0,17.5,1.7142857142857142,8,0.34744897959183674,0.3684210526315789,0.12800751879699251,D1,LONG,1,20-40,2.5,False,2.331570118081633
372,182,190,0.489247311827957,32.5,17.5,1.8571428571428572,8,0.3978494623655915,0.35,0.13924731182795702,D2,LONG,1,20-40,3.0,False,2.330564567056024
372,181,191,0.48655913978494625,37.5,20.0,1.875,10,0.3988575268817205,0.34782608695652173,0.13873305282842452,D2,LONG,1,20-40,3.0,False,2.33012061128004
247,123,124,0.4979757085020243,32.5,17.5,1.8571428571428572,3,0.4227877385772122,0.35,0.1479757085020243,S2,SHORT,0,20-40,3.0,False,2.3262914275284614
247,103,144,0.41700404858299595,37.5,15.0,2.5,7,0.4595141700404859,0.2857142857142857,0.13128976286871025,S2,SHORT,0,20-40,3.0,False,2.3232285047980277
226,93,133,0.41150442477876104,45.0,17.5,2.5714285714285716,5,0.4696586599241467,0.27999999999999997,0.13150442477876106,S3,SHORT,1,20-40,3.5,False,2.3223991132980224
2255,802,1453,0.3556541019955654,35.0,12.5,2.8,10,0.3514855875831485,0.2631578947368421,0.09249620725872332,S1,SHORT,2,80-100,2.0,False,2.322196250075766
247,78,169,0.3157894736842105,47.5,12.5,3.8,15,0.5157894736842105,0.20833333333333334,0.10745614035087717,S2,SHORT,0,20-40,3.0,False,2.3199164170151265
840,398,442,0.4738095238095238,32.5,17.5,1.8571428571428572,12,0.3537414965986394,0.35,0.12380952380952381,D1,LONG,1,20-40,2.5,False,2.3199108426353194
2255,828,1427,0.3671840354767184,40.0,15.0,2.6666666666666665,10,0.3463414634146341,0.27272727272727276,0.09445676274944564,S1,SHORT,2,80-100,2.0,False,2.319043647288264
2255,1036,1219,0.45942350332594234,32.5,17.5,1.8571428571428572,5,0.31263858093126395,0.35,0.10942350332594236,S1,SHORT,2,80-100,2.0,False,2.3160401561440214
2255,625,1630,0.2771618625277162,50.0,12.5,4.0,20,0.38580931263858087,0.2,0.07716186252771617,S1,SHORT,2,80-100,2.0,False,2.3151404754044016
372,166,206,0.44623655913978494,32.5,15.0,2.1666666666666665,12,0.4130824372759856,0.31578947368421056,0.13044708545557437,D2,LONG,1,20-40,3.0,False,2.314589290940285
372,183,189,0.49193548387096775,27.5,15.0,1.8333333333333333,5,0.39381720430107525,0.35294117647058826,0.1389943074003795,D2,LONG,1,20-40,3.0,False,2.3132128497392417
247,113,134,0.4574898785425101,37.5,17.5,2.142857142857143,6,0.4378253325621746,0.3181818181818182,0.13930806036069193,S2,SHORT,0,20-40,3.0,False,2.3113027940615076
840,332,508,0.3952380952380952,25.0,10.0,2.5,10,0.3833333333333332,0.2857142857142857,0.10952380952380952,D1,LONG,1,20-40,2.5,False,2.3111408204542077
372,174,198,0.46774193548387094,35.0,17.5,2.0,12,0.4032258064516129,0.3333333333333333,0.13440860215053763,D2,LONG,1,20-40,3.0,False,2.3107095810264626
372,174,198,0.46774193548387094,40.0,20.0,2.0,15,0.4032258064516129,0.3333333333333333,0.13440860215053763,D2,LONG,1,20-40,3.0,False,2.3107095810264626
2255,935,1320,0.4146341463414634,27.5,12.5,2.2,6,0.3268292682926829,0.3125,0.1021341463414634,S1,SHORT,2,80-100,2.0,False,2.3081366316719323
2255,1117,1138,0.4953436807095344,32.5,20.0,1.625,3,0.30027716186252773,0.38095238095238093,0.11439129975715345,S1,SHORT,2,80-100,2.0,False,2.3077487629817623
247,101,146,0.4089068825910931,45.0,17.5,2.5714285714285716,15,0.46038172353961815,0.27999999999999997,0.12890688259109312,S2,SHORT,0,20-40,3.0,False,2.3070618241270595
226,61,165,0.26991150442477874,47.5,10.0,4.75,5,0.5519911504424778,0.17391304347826086,0.09599846094651787,S3,SHORT,1,20-40,3.5,False,2.305518786797323
2255,950,1305,0.4212860310421286,37.5,17.5,2.142857142857143,8,0.3240418118466898,0.3181818181818182,0.1031042128603104,S1,SHORT,2,80-100,2.0,False,2.305094311630186
154,71,83,0.461038961038961,11.0,5.0,2.2,15,0.47532467532467526,0.3125,0.14853896103896103,B1,LONG,2,60-80,3.5,False,2.30386449429315
2255,990,1265,0.43902439024390244,40.0,20.0,2.0,8,0.31707317073170727,0.3333333333333333,0.10569105691056913,S1,SHORT,2,80-100,2.0,False,2.2989500182125417
372,148,224,0.3978494623655914,32.5,12.5,2.6,10,0.432258064516129,0.2777777777777778,0.12007168458781359,D2,LONG,1,20-40,3.0,False,2.2981804001871198
247,106,141,0.4291497975708502,47.5,20.0,2.375,15,0.4483805668016194,0.2962962962962963,0.13285350127455392,S2,SHORT,0,20-40,3.0,False,2.296964507201702
247,75,172,0.30364372469635625,40.0,10.0,4.0,7,0.5182186234817813,0.2,0.10364372469635624,S2,SHORT,0,20-40,3.0,False,2.296139874158892
247,75,172,0.30364372469635625,40.0,10.0,4.0,8,0.5182186234817813,0.2,0.10364372469635624,S2,SHORT,0,20-40,3.0,False,2.296139874158892
154,75,79,0.487012987012987,15.0,7.5,2.0,8,0.461038961038961,0.3333333333333333,0.1536796536796537,B1,LONG,2,60-80,3.5,False,2.295017872398065
154,75,79,0.487012987012987,15.0,7.5,2.0,10,0.461038961038961,0.3333333333333333,0.1536796536796537,B1,LONG,2,60-80,3.5,False,2.295017872398065
2255,900,1355,0.3991130820399113,35.0,15.0,2.3333333333333335,8,0.33037694013303776,0.3,0.09911308203991132,S1,SHORT,2,80-100,2.0,False,2.2935974872300053
372,141,231,0.3790322580645161,35.0,12.5,2.8,15,0.4403225806451613,0.2631578947368421,0.11587436332767403,D2,LONG,1,20-40,3.0,False,2.2919928334201485
247,112,135,0.4534412955465587,32.5,15.0,2.1666666666666665,5,0.4358974358974359,0.31578947368421056,0.13765182186234814,S2,SHORT,0,20-40,3.0,False,2.291395410076976
226,96,130,0.4247787610619469,42.5,17.5,2.4285714285714284,6,0.4563843236409606,0.2916666666666667,0.1331120943952802,S3,SHORT,1,20-40,3.5,False,2.2896247265640794
372,164,208,0.44086021505376344,27.5,12.5,2.2,7,0.41075268817204313,0.3125,0.12836021505376344,D2,LONG,1,20-40,3.0,False,2.2884583035795423
861,301,560,0.34959349593495936,30.0,10.0,3.0,20,0.39837398373983746,0.25,0.09959349593495936,A2,LONG,0,20-40,2.5,False,2.2877101337453527
861,389,472,0.4518002322880372,25.0,12.5,2.0,12,0.3554006968641116,0.3333333333333333,0.11846689895470386,A2,LONG,0,20-40,2.5,False,2.28645642907529
226,87,139,0.38495575221238937,42.5,15.0,2.8333333333333335,4,0.4756637168141593,0.2608695652173913,0.12408618699499807,S3,SHORT,1,20-40,3.5,False,2.283585742341808
861,425,436,0.49361207897793263,30.0,17.5,1.7142857142857142,15,0.33980421436867414,0.3684210526315789,0.1251910263463537,A2,LONG,0,20-40,2.5,False,2.282151500312108
5154,2298,2856,0.4458672875436554,37.5,20.0,1.875,20,0.2818684516880092,0.34782608695652173,0.09804120058713367,C1,LONG,0,40-60,2.0,False,2.2789095318324755
5154,2211,2943,0.4289871944121071,30.0,15.0,2.0,15,0.28696158323632126,0.3333333333333333,0.09565386107877377,C1,LONG,0,40-60,2.0,False,2.2786829169455487
2255,646,1609,0.2864745011086475,47.5,12.5,3.8,20,0.3750776053215078,0.20833333333333334,0.07814116777531413,S1,SHORT,2,80-100,2.0,False,2.277712693722339
372,158,214,0.42473118279569894,35.0,15.0,2.3333333333333335,15,0.41577060931899656,0.3,0.12473118279569895,D2,LONG,1,20-40,3.0,False,2.2767050647229636
2255,941,1314,0.4172949002217295,32.5,15.0,2.1666666666666665,7,0.32143385070214325,0.31578947368421056,0.10150542653751893,S1,SHORT,2,80-100,2.0,False,2.276636797033635
3267,1158,2109,0.3544536271808999,27.5,10.0,2.75,20,0.3292011019283746,0.26666666666666666,0.08778696051423324,A1,LONG,0,20-40,2.0,False,2.276156297900923
2255,762,1493,0.33791574279379155,45.0,15.0,3.0,15,0.3516629711751662,0.25,0.08791574279379155,S1,SHORT,2,80-100,2.0,False,2.2752030020321428
3267,1336,1931,0.408937863483318,27.5,12.5,2.2,20,0.3086011631466178,0.3125,0.09643786348331801,A1,LONG,0,20-40,2.0,False,2.269781523576478
840,358,482,0.4261904761904762,27.5,12.5,2.2,10,0.3638095238095239,0.3125,0.11369047619047618,D1,LONG,1,20-40,2.5,False,2.2692672369357383
247,91,156,0.3684210526315789,30.0,10.0,3.0,5,0.4736842105263157,0.25,0.11842105263157893,S2,SHORT,0,20-40,3.0,False,2.2679893872728525
840,317,523,0.3773809523809524,40.0,15.0,2.6666666666666665,20,0.3837301587301587,0.27272727272727276,0.10465367965367961,D1,LONG,1,20-40,2.5,False,2.2673856999423
2255,987,1268,0.4376940133037694,30.0,15.0,2.0,6,0.31308203991130823,0.3333333333333333,0.10436067997043608,S1,SHORT,2,80-100,2.0,False,2.266796111880422
2255,814,1441,0.36097560975609755,47.5,17.5,2.7142857142857144,15,0.34076655052264804,0.2692307692307692,0.09174484052532833,S1,SHORT,2,80-100,2.0,False,2.2653795078852252
840,379,461,0.4511904761904762,25.0,12.5,2.0,8,0.35357142857142854,0.3333333333333333,0.11785714285714288,D1,LONG,1,20-40,2.5,False,2.2649359476850344
2255,684,1571,0.3033259423503326,35.0,10.0,3.5,10,0.3649667405764968,0.2222222222222222,0.0811037201281104,S1,SHORT,2,80-100,2.0,False,2.26380097220296
372,182,190,0.489247311827957,27.5,15.0,1.8333333333333333,4,0.3862007168458781,0.35294117647058826,0.13630613535736874,D2,LONG,1,20-40,3.0,False,2.2623273162187973
372,156,216,0.41935483870967744,47.5,20.0,2.375,20,0.41532258064516137,0.2962962962962963,0.12305854241338116,D2,LONG,1,20-40,3.0,False,2.2610293250343947
247,117,130,0.47368421052631576,30.0,15.0,2.0,4,0.42105263157894723,0.3333333333333333,0.14035087719298245,S2,SHORT,0,20-40,3.0,False,2.2603530593695766
247,117,130,0.47368421052631576,40.0,20.0,2.0,6,0.42105263157894723,0.3333333333333333,0.14035087719298245,S2,SHORT,0,20-40,3.0,False,2.2603530593695766
372,173,199,0.4650537634408602,35.0,17.5,2.0,10,0.3951612903225806,0.3333333333333333,0.13172043010752688,D2,LONG,1,20-40,3.0,False,2.258205124435362
2255,881,1374,0.39068736141906873,30.0,12.5,2.4,8,0.3283370288248336,0.29411764705882354,0.0965697143602452,S1,SHORT,2,80-100,2.0,False,2.258074751043172
2255,594,1661,0.2634146341463415,42.5,10.0,4.25,15,0.3829268292682928,0.19047619047619047,0.07293844367015101,S1,SHORT,2,80-100,2.0,False,2.257196860039612
2255,986,1269,0.43725055432372506,35.0,17.5,2.0,7,0.3117516629711752,0.3333333333333333,0.10391722099039175,S1,SHORT,2,80-100,2.0,False,2.256096364485116
372,166,206,0.44623655913978494,37.5,17.5,2.142857142857143,15,0.40245775729646693,0.3181818181818182,0.12805474095796676,D2,LONG,1,20-40,3.0,False,2.255056935455921
372,110,262,0.2956989247311828,40.0,10.0,4.0,20,0.478494623655914,0.2,0.0956989247311828,D2,LONG,1,20-40,3.0,False,2.2545678963911535
2255,1066,1189,0.4727272727272727,35.0,20.0,1.75,5,0.29999999999999993,0.36363636363636365,0.10909090909090907,S1,SHORT,2,80-100,2.0,False,2.2532299133185103
226,63,163,0.27876106194690264,45.0,10.0,4.5,6,0.5331858407079645,0.18181818181818182,0.09694288012872082,S3,SHORT,1,20-40,3.5,False,2.252571461562095
840,365,475,0.43452380952380953,42.5,20.0,2.125,20,0.35788690476190477,0.32,0.11452380952380953,D1,LONG,1,20-40,2.5,False,2.252409998521547
247,87,160,0.3522267206477733,40.0,12.5,3.2,7,0.4793522267206477,0.23809523809523808,0.11413148255253519,S2,SHORT,0,20-40,3.0,False,2.2523281372653066
247,87,160,0.3522267206477733,40.0,12.5,3.2,8,0.4793522267206477,0.23809523809523808,0.11413148255253519,S2,SHORT,0,20-40,3.0,False,2.2523281372653066
247,95,152,0.38461538461538464,35.0,12.5,2.8,6,0.46153846153846145,0.2631578947368421,0.12145748987854255,S2,SHORT,0,20-40,3.0,False,2.251044872694578
372,134,238,0.3602150537634409,30.0,10.0,3.0,12,0.4408602150537634,0.25,0.11021505376344087,D2,LONG,1,20-40,3.0,False,2.2456673854123848
2255,916,1339,0.4062084257206208,45.0,20.0,2.25,12,0.32017738359201775,0.3076923076923077,0.09851611802831312,S1,SHORT,2,80-100,2.0,False,2.240329554426342
840,378,462,0.45,30.0,15.0,2.0,10,0.35,0.3333333333333333,0.1166666666666667,D1,LONG,1,20-40,2.5,False,2.239251726941005
372,148,224,0.3978494623655914,45.0,17.5,2.5714285714285716,20,0.42089093701996927,0.27999999999999997,0.1178494623655914,D2,LONG,1,20-40,3.0,False,2.237744952563151
372,123,249,0.33064516129032256,42.5,12.5,3.4,20,0.45483870967741913,0.22727272727272727,0.1033724340175953,D2,LONG,1,20-40,3.0,False,2.2372290163498203
226,92,134,0.40707964601769914,45.0,17.5,2.5714285714285716,3,0.45385587863463983,0.27999999999999997,0.12707964601769917,S3,SHORT,1,20-40,3.5,False,2.23336202933748
2255,649,1606,0.28780487804878047,37.5,10.0,3.75,12,0.3670731707317072,0.21052631578947367,0.0772785622593068,S1,SHORT,2,80-100,2.0,False,2.2328753009058735
2255,1022,1233,0.4532150776053215,37.5,20.0,1.875,7,0.3029933481152992,0.34782608695652173,0.10538899064879975,S1,SHORT,2,80-100,2.0,False,2.2300631342733452
154,71,83,0.461038961038961,13.0,6.0,2.1666666666666665,15,0.4599567099567099,0.31578947368421056,0.14524948735475046,B1,LONG,2,60-80,3.5,False,2.229377072118827
2255,524,1731,0.23237250554323724,50.0,10.0,5.0,20,0.39423503325942355,0.16666666666666666,0.06570583887657058,S1,SHORT,2,80-100,2.0,False,2.2293610416455314
861,337,524,0.3914053426248548,25.0,10.0,2.5,15,0.36991869918699194,0.2857142857142857,0.10569105691056913,A2,LONG,0,20-40,2.5,False,2.2288475597543465
840,408,432,0.4857142857142857,35.0,20.0,1.75,15,0.33571428571428574,0.36363636363636365,0.12207792207792206,D1,LONG,1,20-40,2.5,False,2.2286000768665586
840,329,511,0.39166666666666666,25.0,10.0,2.5,12,0.37083333333333324,0.2857142857142857,0.10595238095238096,D1,LONG,1,20-40,2.5,False,2.2268582075667487
5154,2484,2670,0.4819557625145518,32.5,20.0,1.625,15,0.26513387660069854,0.38095238095238093,0.10100338156217087,C1,LONG,0,40-60,2.0,False,2.2253972861211007
2255,758,1497,0.33614190687361417,30.0,10.0,3.0,8,0.3445676274944567,0.25,0.08614190687361417,S1,SHORT,2,80-100,2.0,False,2.224577928852624
840,419,421,0.4988095238095238,25.0,15.0,1.6666666666666667,4,0.3301587301587302,0.37499999999999994,0.12380952380952387,D1,LONG,1,20-40,2.5,False,2.2208372255578217
2255,871,1384,0.38625277161862526,42.5,17.5,2.4285714285714284,12,0.3242952169781437,0.2916666666666667,0.09458610495195857,S1,SHORT,2,80-100,2.0,False,2.219173770620893
247,105,142,0.4251012145748988,47.5,20.0,2.375,10,0.4347165991902834,0.2962962962962963,0.12880491827860252,S2,SHORT,0,20-40,3.0,False,2.2172631587970257
226,58,168,0.25663716814159293,50.0,10.0,5.0,7,0.5398230088495575,0.16666666666666666,0.08997050147492627,S3,SHORT,1,20-40,3.5,False,2.2158216631039434
247,110,137,0.44534412955465585,27.5,12.5,2.2,3,0.4251012145748988,0.3125,0.13284412955465585,S2,SHORT,0,20-40,3.0,False,2.215664726255142
247,63,184,0.2550607287449393,50.0,10.0,5.0,15,0.5303643724696359,0.16666666666666666,0.08839406207827263,S2,SHORT,0,20-40,3.0,False,2.2078928422352413
840,359,481,0.42738095238095236,32.5,15.0,2.1666666666666665,15,0.35337301587301584,0.31578947368421056,0.1115914786967418,D1,LONG,1,20-40,2.5,False,2.2070024882971486
861,406,455,0.4715447154471545,27.5,15.0,1.8333333333333333,15,0.3360433604336044,0.35294117647058826,0.11860353897656623,A2,LONG,0,20-40,2.5,False,2.206769440604019
226,83,143,0.3672566371681416,37.5,12.5,3.0,3,0.46902654867256643,0.25,0.11725663716814161,S3,SHORT,1,20-40,3.5,False,2.2066873201345767
