window,feature,feature_value,horizon_bars,observations,mean_future_points,median_future_points,positive_probability,cost_covered_probability
10,vwap_distance_bucket,0:1,30,160,-1.1609375,2.375,0.51875,0.5125
10,vwap_distance_bucket,0:1,60,160,-2.9765625,7.375,0.55625,0.54375
10,vwap_distance_bucket,1:2,1,123,0.12601626016260162,0.5,0.5528455284552846,0.43902439024390244
10,vwap_distance_bucket,1:2,3,123,-0.5752032520325203,0.25,0.5040650406504065,0.45528455284552843
10,vwap_distance_bucket,1:2,5,123,-2.1991869918699187,-0.5,0.4796747967479675,0.44715447154471544
10,vwap_distance_bucket,1:2,10,123,-5.471544715447155,-0.75,0.4796747967479675,0.4715447154471545
10,vwap_distance_bucket,1:2,20,123,-9.154471544715447,-2.75,0.4715447154471545,0.45528455284552843
10,vwap_distance_bucket,1:2,30,123,-15.038617886178862,-8.75,0.34146341463414637,0.34146341463414637
10,vwap_distance_bucket,1:2,60,123,-13.461382113821138,-1.5,0.4634146341463415,0.4634146341463415
10,vwap_distance_bucket,>=2,1,826,0.15587167070217917,0.5,0.5290556900726392,0.43825665859564167
10,vwap_distance_bucket,>=2,3,826,-0.04782082324455206,0.5,0.5254237288135594,0.4576271186440678
10,vwap_distance_bucket,>=2,5,826,-0.3174939467312349,1.0,0.5375302663438256,0.49878934624697335
10,vwap_distance_bucket,>=2,10,826,-1.257869249394673,0.25,0.5012106537530266,0.48062953995157387
10,vwap_distance_bucket,>=2,20,826,-2.1077481840193704,0.5,0.5048426150121066,0.48668280871670705
10,vwap_distance_bucket,>=2,30,826,-2.0121065375302662,2.5,0.5508474576271186,0.5242130750605327
10,vwap_distance_bucket,>=2,60,826,-0.4022397094430993,6.625,0.5702179176755447,0.5556900726392252
10,ou_residual_bucket,<=-2,1,1672,0.11767344497607655,0.5,0.5316985645933014,0.45095693779904306
10,ou_residual_bucket,<=-2,3,1672,0.08821770334928229,0.75,0.5167464114832536,0.48086124401913877
10,ou_residual_bucket,<=-2,5,1672,0.4526016746411483,1.125,0.5340909090909091,0.5
10,ou_residual_bucket,<=-2,10,1672,-0.014952153110047847,0.75,0.507177033492823,0.4874401913875598
10,ou_residual_bucket,<=-2,20,1672,-1.2467105263157894,0.375,0.5041866028708134,0.4868421052631579
10,ou_residual_bucket,<=-2,30,1672,-1.3210227272727273,-0.25,0.4964114832535885,0.48086124401913877
10,ou_residual_bucket,<=-2,60,1672,-1.3410586124401913,4.25,0.5340909090909091,0.5257177033492823
10,ou_residual_bucket,-2:-1,1,2404,0.06905158069883527,0.25,0.5087354409317804,0.43427620632279534
10,ou_residual_bucket,-2:-1,3,2404,0.10950499168053245,0.25,0.5066555740432612,0.4554908485856905
10,ou_residual_bucket,-2:-1,5,2404,-0.293365224625624,0.25,0.5008319467554077,0.46547420965058234
10,ou_residual_bucket,-2:-1,10,2404,-1.199459234608985,-0.75,0.4750415973377704,0.45299500831946754
10,ou_residual_bucket,-2:-1,20,2404,-2.041181364392679,-1.25,0.4767054908485857,0.4646422628951747
10,ou_residual_bucket,-2:-1,30,2404,-2.170549084858569,-0.125,0.4954242928452579,0.4825291181364393
10,ou_residual_bucket,-2:-1,60,2404,-3.321651414309484,0.0,0.4966722129783694,0.48835274542429286
10,half_life_bucket,<=5,1,1348,-0.002781899109792285,0.5,0.5207715133531158,0.44287833827893175
10,half_life_bucket,<=5,3,1348,-0.6556008902077152,0.0,0.49629080118694363,0.44881305637982194
10,half_life_bucket,<=5,5,1348,-1.1581973293768546,0.0,0.49629080118694363,0.4599406528189911
10,half_life_bucket,<=5,10,1348,-2.307678041543027,-0.75,0.47477744807121663,0.45103857566765576
10,half_life_bucket,<=5,20,1348,-3.204933234421365,-1.5,0.4681008902077151,0.45252225519287836
10,half_life_bucket,<=5,30,1348,-2.8497774480712166,-0.875,0.48813056379821956,0.47477744807121663
10,half_life_bucket,<=5,60,1348,-5.216802670623146,-1.0,0.4896142433234421,0.4807121661721068
10,vol_ratio_bucket,<=0.5,1,2744,0.3483053935860058,0.5,0.5244169096209913,0.4478862973760933
10,vol_ratio_bucket,<=0.5,3,2744,0.4918913994169096,0.5,0.5174927113702624,0.4712099125364432
10,vol_ratio_bucket,<=0.5,5,2744,0.39504373177842567,0.75,0.5204081632653061,0.4839650145772595
10,vol_ratio_bucket,<=0.5,10,2744,-0.6118804664723032,-0.25,0.4897959183673469,0.46610787172011664
10,vol_ratio_bucket,<=0.5,20,2744,-1.4418731778425655,-0.75,0.48287172011661805,0.46610787172011664
10,vol_ratio_bucket,<=0.5,30,2744,-1.4801384839650147,-0.25,0.4938046647230321,0.47959183673469385
10,vol_ratio_bucket,<=0.5,60,2744,-1.2052660349854227,2.25,0.5174927113702624,0.5083819241982507
10,vol_ratio_bucket,0.5:0.75,1,1119,-0.4436997319034853,0.25,0.5022341376228776,0.42091152815013405
10,vol_ratio_bucket,0.5:0.75,3,1119,-0.8147899910634495,0.0,0.4924039320822163,0.4477211796246649
10,vol_ratio_bucket,0.5:0.75,5,1119,-0.9548704200178731,0.0,0.4932975871313673,0.46380697050938335
10,vol_ratio_bucket,0.5:0.75,10,1119,-1.0198838248436104,-0.25,0.48257372654155495,0.46380697050938335
10,vol_ratio_bucket,0.5:0.75,20,1119,-2.2911081322609474,-0.25,0.4941912421805183,0.484361036639857
10,vol_ratio_bucket,0.5:0.75,30,1119,-2.420241286863271,0.25,0.5013404825737265,0.48614834673815904
10,vol_ratio_bucket,0.5:0.75,60,1119,-5.401474530831099,0.0,0.49865951742627346,0.4915102770330652
10,vol_ratio_bucket,0.75:1.0,1,213,-0.45305164319248825,0.5,0.5211267605633803,0.460093896713615
10,vol_ratio_bucket,0.75:1.0,3,213,-0.12793427230046947,0.75,0.5211267605633803,0.49295774647887325
10,vol_ratio_bucket,0.75:1.0,5,213,0.16901408450704225,1.75,0.5492957746478874,0.5070422535211268
10,vol_ratio_bucket,0.75:1.0,10,213,-0.41431924882629106,0.0,0.49765258215962443,0.49765258215962443
10,vol_ratio_bucket,0.75:1.0,20,213,-2.2124413145539905,2.25,0.5211267605633803,0.5164319248826291
10,vol_ratio_bucket,0.75:1.0,30,213,-3.084507042253521,-0.75,0.49295774647887325,0.48826291079812206
10,vol_ratio_bucket,0.75:1.0,60,213,-4.112676056338028,1.5,0.5117370892018779,0.5070422535211268
11,vwap_distance_bucket,<=-2,1,1793,-0.05605131065253765,0.25,0.5164528722810932,0.43558282208588955
11,vwap_distance_bucket,<=-2,3,1793,-0.3580591187953151,0.5,0.5192414947016174,0.4662576687116564
11,vwap_distance_bucket,<=-2,5,1793,-0.14347462353597323,0.75,0.5253764640267707,0.4935861684327942
11,vwap_distance_bucket,<=-2,10,1793,-0.7440044617958729,1.0,0.5220301171221416,0.4974902398215282
11,vwap_distance_bucket,<=-2,20,1793,-0.2371723368655884,2.25,0.5476854433909648,0.5276073619631901
11,vwap_distance_bucket,<=-2,30,1793,2.2501394311210263,4.5,0.5750139431121026,0.562186279977691
11,vwap_distance_bucket,<=-2,60,1793,3.9892638036809815,7.75,0.5750139431121026,0.5660903513664249
11,vwap_distance_bucket,-2:-1,1,292,-0.0273972602739726,0.75,0.547945205479452,0.4794520547945205
11,vwap_distance_bucket,-2:-1,3,292,-0.136986301369863,1.25,0.5376712328767124,0.5102739726027398
11,vwap_distance_bucket,-2:-1,5,292,-0.5761986301369864,0.125,0.5,0.4691780821917808
11,vwap_distance_bucket,-2:-1,10,292,0.7251712328767124,1.5,0.541095890410959,0.523972602739726
11,vwap_distance_bucket,-2:-1,20,292,2.391267123287671,2.875,0.547945205479452,0.5308219178082192
11,vwap_distance_bucket,-2:-1,30,292,5.698630136986301,0.875,0.5136986301369864,0.4931506849315068
11,vwap_distance_bucket,-2:-1,60,292,5.470890410958904,2.625,0.523972602739726,0.5068493150684932
11,vwap_distance_bucket,-1:0,1,238,0.16911764705882354,0.0,0.48739495798319327,0.40336134453781514
11,vwap_distance_bucket,-1:0,3,238,0.6313025210084033,1.5,0.5672268907563025,0.5126050420168067
11,vwap_distance_bucket,-1:0,5,238,0.44012605042016806,0.75,0.5462184873949579,0.46638655462184875
11,vwap_distance_bucket,-1:0,10,238,1.2048319327731092,0.75,0.542016806722689,0.4789915966386555
11,vwap_distance_bucket,-1:0,20,238,2.119747899159664,0.875,0.5210084033613446,0.49159663865546216
11,vwap_distance_bucket,-1:0,30,238,3.668067226890756,-0.25,0.48739495798319327,0.4789915966386555
11,vwap_distance_bucket,-1:0,60,238,4.216386554621849,6.75,0.5546218487394958,0.5504201680672269
11,vwap_distance_bucket,0:1,1,220,0.10909090909090909,0.5,0.5409090909090909,0.45454545454545453
11,vwap_distance_bucket,0:1,3,220,1.294318181818182,1.5,0.55,0.5181818181818182
11,vwap_distance_bucket,0:1,5,220,1.2170454545454545,1.5,0.5545454545454546,0.5272727272727272
11,vwap_distance_bucket,0:1,10,220,0.7102272727272727,0.75,0.5272727272727272,0.4909090909090909
11,vwap_distance_bucket,0:1,20,220,1.9352272727272728,0.875,0.509090909090909,0.4863636363636364
11,vwap_distance_bucket,0:1,30,220,4.569318181818182,0.875,0.5045454545454545,0.4954545454545455
11,vwap_distance_bucket,0:1,60,220,-1.2761363636363636,1.875,0.5227272727272727,0.5045454545454545
11,vwap_distance_bucket,1:2,1,206,0.4720873786407767,0.75,0.5485436893203883,0.44660194174757284
11,vwap_distance_bucket,1:2,3,206,0.9065533980582524,0.75,0.5388349514563107,0.4854368932038835
11,vwap_distance_bucket,1:2,5,206,1.6116504854368932,1.125,0.5242718446601942,0.5
11,vwap_distance_bucket,1:2,10,206,2.188106796116505,2.625,0.558252427184466,0.5339805825242718
11,vwap_distance_bucket,1:2,20,206,4.065533980582524,6.125,0.6359223300970874,0.6213592233009708
11,vwap_distance_bucket,1:2,30,206,6.66626213592233,5.125,0.6262135922330098,0.6019417475728155
11,vwap_distance_bucket,1:2,60,206,5.578883495145631,6.625,0.5728155339805825,0.5679611650485437
11,vwap_distance_bucket,>=2,1,747,0.5548862115127176,0.0,0.49531459170013387,0.36010709504685406
11,vwap_distance_bucket,>=2,3,747,1.7426372155287817,0.25,0.5100401606425703,0.41231593038821956
11,vwap_distance_bucket,>=2,5,747,3.361111111111111,1.0,0.5662650602409639,0.47925033467202144
11,vwap_distance_bucket,>=2,10,747,6.184738955823293,1.25,0.5542168674698795,0.5087014725568942
11,vwap_distance_bucket,>=2,20,747,10.120147255689425,3.25,0.5582329317269076,0.5408299866131191
11,vwap_distance_bucket,>=2,30,747,10.454149933065596,4.75,0.5876840696117804,0.5729585006693441
11,vwap_distance_bucket,>=2,60,747,7.7275769745649265,3.5,0.5448460508701473,0.535475234270415
11,ou_residual_bucket,<=-2,1,1575,0.05904761904761905,0.5,0.525079365079365,0.44253968253968257
11,ou_residual_bucket,<=-2,3,1575,0.17761904761904762,0.5,0.518095238095238,0.4692063492063492
11,ou_residual_bucket,<=-2,5,1575,0.41873015873015873,1.0,0.5295238095238095,0.4965079365079365
11,ou_residual_bucket,<=-2,10,1575,0.8136507936507936,1.25,0.5333333333333333,0.5022222222222222
11,ou_residual_bucket,<=-2,20,1575,1.7496825396825397,1.75,0.525079365079365,0.5085714285714286
11,ou_residual_bucket,<=-2,30,1575,3.443015873015873,3.25,0.553015873015873,0.539047619047619
11,ou_residual_bucket,<=-2,60,1575,3.381111111111111,4.25,0.5517460317460318,0.5428571428571428
11,ou_residual_bucket,-2:-1,1,1921,0.19495054659031755,0.25,0.508589276418532,0.40655908381051536
11,ou_residual_bucket,-2:-1,3,1921,0.5006507027589797,0.5,0.5309734513274337,0.46330036439354505
11,ou_residual_bucket,-2:-1,5,1921,1.1089276418532015,0.75,0.5398230088495575,0.48308172826652784
11,ou_residual_bucket,-2:-1,10,1921,1.6189484643414889,1.25,0.5351379489849037,0.5028630921395106
11,ou_residual_bucket,-2:-1,20,1921,3.5631181676210306,3.0,0.5720978656949506,0.5497136907860489
11,ou_residual_bucket,-2:-1,30,1921,5.901353461738678,4.5,0.5752212389380531,0.5611660593440916
11,ou_residual_bucket,-2:-1,60,1921,5.762363352420614,6.25,0.5658511192087454,0.5554398750650703
11,half_life_bucket,<=5,1,1425,0.15070175438596492,0.25,0.5129824561403509,0.4357894736842105
11,half_life_bucket,<=5,3,1425,0.30105263157894735,0.5,0.52,0.4652631578947368
11,half_life_bucket,<=5,5,1425,0.7391228070175438,1.0,0.536140350877193,0.49543859649122807
11,half_life_bucket,<=5,10,1425,0.10245614035087719,0.75,0.5178947368421053,0.48771929824561405
11,half_life_bucket,<=5,20,1425,0.7396491228070176,0.75,0.5094736842105263,0.49403508771929827
11,half_life_bucket,<=5,30,1425,1.886140350877193,1.5,0.5214035087719299,0.5094736842105263
11,half_life_bucket,<=5,60,1425,0.5778947368421052,2.25,0.5221052631578947,0.5108771929824562
11,vol_ratio_bucket,<=0.5,1,2108,0.3326612903225806,0.25,0.5104364326375711,0.40702087286527516
11,vol_ratio_bucket,<=0.5,3,2108,0.7816650853889943,0.5,0.5284629981024668,0.45683111954459205
11,vol_ratio_bucket,<=0.5,5,2108,1.3438092979127134,0.5,0.5232447817836812,0.4663187855787476
11,vol_ratio_bucket,<=0.5,10,2108,1.8916034155597723,0.75,0.5227703984819735,0.48671726755218214
11,vol_ratio_bucket,<=0.5,20,2108,3.7314990512333965,2.5,0.5569259962049335,0.5374762808349146
11,vol_ratio_bucket,<=0.5,30,2108,5.266722011385199,4.0,0.5735294117647058,0.5583491461100569
11,vol_ratio_bucket,<=0.5,60,2108,6.0716318785578745,6.25,0.5645161290322581,0.5536053130929791
11,vol_ratio_bucket,0.5:0.75,1,1139,-0.27941176470588236,0.25,0.5153643546971027,0.4302019315188762
11,vol_ratio_bucket,0.5:0.75,3,1139,-0.5278753292361721,0.5,0.5215100965759438,0.47761194029850745
11,vol_ratio_bucket,0.5:0.75,5,1139,-0.1780070237050044,1.75,0.559262510974539,0.5267778753292361
11,vol_ratio_bucket,0.5:0.75,10,1139,0.36347673397717295,2.0,0.5575065847234416,0.5302897278314311
11,vol_ratio_bucket,0.5:0.75,20,1139,1.543459174714662,3.0,0.5425812115891132,0.5215100965759438
11,vol_ratio_bucket,0.5:0.75,30,1139,4.317164179104478,3.5,0.5583845478489904,0.5452151009657594
11,vol_ratio_bucket,0.5:0.75,60,1139,4.116988586479368,5.0,0.5610184372256365,0.553116769095698
11,vol_ratio_bucket,0.75:1.0,1,249,0.3393574297188755,1.25,0.5662650602409639,0.5220883534136547
11,vol_ratio_bucket,0.75:1.0,3,249,0.7831325301204819,1.0,0.5140562248995983,0.4899598393574297
11,vol_ratio_bucket,0.75:1.0,5,249,0.641566265060241,2.25,0.5261044176706827,0.5100401606425703
11,vol_ratio_bucket,0.75:1.0,10,249,-0.040160642570281124,1.75,0.5261044176706827,0.5100401606425703
11,vol_ratio_bucket,0.75:1.0,20,249,-0.09437751004016064,2.75,0.5381526104417671,0.5220883534136547
11,vol_ratio_bucket,0.75:1.0,30,249,2.9708835341365463,5.25,0.5261044176706827,0.5180722891566265
11,vol_ratio_bucket,0.75:1.0,60,249,-4.391566265060241,2.25,0.5100401606425703,0.5020080321285141
12,vwap_distance_bucket,<=-2,1,2169,-0.09266943291839558,0.0,0.4956201014292301,0.4260027662517289
12,vwap_distance_bucket,<=-2,3,2169,0.044490548639926235,0.5,0.5108344859382203,0.4702627939142462
12,vwap_distance_bucket,<=-2,5,2169,0.07964499769479022,0.75,0.5237436606731213,0.49100968188105115
12,vwap_distance_bucket,<=-2,10,2169,0.169432918395574,1.25,0.5260488704472107,0.5002305209774089
12,vwap_distance_bucket,<=-2,20,2169,1.5065698478561549,2.0,0.5214384508990318,0.5076071922544951
12,vwap_distance_bucket,<=-2,30,2169,0.7969110189027202,1.25,0.5057630244352236,0.5016136468418626
12,vwap_distance_bucket,<=-2,60,2169,0.5452973720608575,4.75,0.5449515905947441,0.5366528354080221
12,vwap_distance_bucket,-2:-1,1,328,0.6242378048780488,1.125,0.5701219512195121,0.5
12,vwap_distance_bucket,-2:-1,3,328,2.0655487804878048,1.75,0.573170731707317,0.524390243902439
12,vwap_distance_bucket,-2:-1,5,328,2.4992378048780486,2.625,0.6067073170731707,0.5548780487804879
12,vwap_distance_bucket,-2:-1,10,328,1.7149390243902438,3.25,0.5792682926829268,0.551829268292683
12,vwap_distance_bucket,-2:-1,20,328,0.22408536585365854,4.25,0.573170731707317,0.5548780487804879
12,vwap_distance_bucket,-2:-1,30,328,-0.40853658536585363,3.5,0.5365853658536586,0.5274390243902439
12,vwap_distance_bucket,-2:-1,60,328,-5.602134146341464,0.25,0.5030487804878049,0.4817073170731707
12,vwap_distance_bucket,-1:0,1,267,0.17134831460674158,0.0,0.49812734082397003,0.4419475655430712
12,vwap_distance_bucket,-1:0,3,267,0.3202247191011236,1.25,0.5243445692883895,0.5056179775280899
12,vwap_distance_bucket,-1:0,5,267,0.25187265917602997,1.5,0.5580524344569289,0.5131086142322098
12,vwap_distance_bucket,-1:0,10,267,0.9410112359550562,1.0,0.5093632958801498,0.49812734082397003
12,vwap_distance_bucket,-1:0,20,267,0.150749063670412,1.75,0.5430711610486891,0.5205992509363296
12,vwap_distance_bucket,-1:0,30,267,-2.439138576779026,1.75,0.5205992509363296,0.5056179775280899
12,vwap_distance_bucket,-1:0,60,267,0.9850187265917603,11.5,0.5805243445692884,0.5730337078651685
12,vwap_distance_bucket,0:1,1,178,0.9971910112359551,1.125,0.5449438202247191,0.5
12,vwap_distance_bucket,0:1,3,178,-0.1544943820224719,0.625,0.5280898876404494,0.47191011235955055
12,vwap_distance_bucket,0:1,5,178,-0.28230337078651685,1.25,0.5393258426966292,0.5112359550561798
12,vwap_distance_bucket,0:1,10,178,-3.1320224719101124,-3.125,0.38764044943820225,0.37640449438202245
12,vwap_distance_bucket,0:1,20,178,-2.529494382022472,-3.25,0.43258426966292135,0.4157303370786517
12,vwap_distance_bucket,0:1,30,178,-4.602528089887641,-0.5,0.4887640449438202,0.47752808988764045
12,vwap_distance_bucket,0:1,60,178,-1.5351123595505618,5.25,0.5617977528089888,0.550561797752809
12,vwap_distance_bucket,1:2,1,159,-0.25157232704402516,0.25,0.5220125786163522,0.44654088050314467
12,vwap_distance_bucket,1:2,3,159,-1.509433962264151,0.0,0.48427672955974843,0.4025157232704403
12,vwap_distance_bucket,1:2,5,159,-2.6682389937106916,-1.5,0.42138364779874216,0.389937106918239
12,vwap_distance_bucket,1:2,10,159,-5.3742138364779874,-4.25,0.389937106918239,0.3836477987421384
12,vwap_distance_bucket,1:2,20,159,-6.580188679245283,-3.75,0.44025157232704404,0.4276729559748428
12,vwap_distance_bucket,1:2,30,159,-6.212264150943396,-7.25,0.44654088050314467,0.4339622641509434
12,vwap_distance_bucket,1:2,60,159,-9.375786163522013,-7.75,0.42138364779874216,0.42138364779874216
12,vwap_distance_bucket,>=2,1,719,-0.07232267037552156,0.5,0.5340751043115438,0.43532684283727396
12,vwap_distance_bucket,>=2,3,719,-0.4398470097357441,0.75,0.5368567454798331,0.4659248956884562
12,vwap_distance_bucket,>=2,5,719,-1.916203059805285,0.75,0.5382475660639777,0.4853963838664812
12,vwap_distance_bucket,>=2,10,719,-4.953755215577191,0.5,0.5076495132127955,0.47983310152990266
12,vwap_distance_bucket,>=2,20,719,-7.116481223922114,0.5,0.5048678720445062,0.48956884561891517
12,vwap_distance_bucket,>=2,30,719,-5.6582058414464536,1.25,0.5229485396383866,0.5048678720445062
12,vwap_distance_bucket,>=2,60,719,-5.436022253129346,1.5,0.5118219749652295,0.502086230876217
12,ou_residual_bucket,<=-2,1,1706,0.3484759671746776,0.5,0.518757327080891,0.458968347010551
12,ou_residual_bucket,<=-2,3,1706,0.30539273153575613,1.0,0.52989449003517,0.4847596717467761
12,ou_residual_bucket,<=-2,5,1706,0.1619284876905041,1.0,0.5381008206330598,0.49824150058616645
12,ou_residual_bucket,<=-2,10,1706,-0.917936694021102,0.625,0.5128956623681126,0.4917936694021102
12,ou_residual_bucket,<=-2,20,1706,-2.4221864009378664,1.5,0.5234466588511137,0.5093786635404455
12,ou_residual_bucket,<=-2,30,1706,-3.6299824150058617,0.5,0.5029308323563892,0.4947245017584994
12,ou_residual_bucket,<=-2,60,1706,-5.871189917936694,1.0,0.5064478311840562,0.49941383352872215
12,ou_residual_bucket,-2:-1,1,2114,-0.21736045411542101,0.25,0.5080416272469253,0.423841059602649
12,ou_residual_bucket,-2:-1,3,2114,-0.11601229895931883,0.5,0.5151371807000946,0.4649952696310312
12,ou_residual_bucket,-2:-1,5,2114,-0.5055581835383159,0.75,0.5279091769157994,0.4900662251655629
12,ou_residual_bucket,-2:-1,10,2114,-1.0532166508987701,0.75,0.5146641438032167,0.48864711447492903
12,ou_residual_bucket,-2:-1,20,2114,0.4259697256385998,0.75,0.511352885525071,0.49526963103122046
12,ou_residual_bucket,-2:-1,30,2114,0.5963812677388837,1.5,0.5146641438032167,0.5056764427625354
12,ou_residual_bucket,-2:-1,60,2114,1.869441816461684,5.625,0.554872280037843,0.543519394512772
12,half_life_bucket,<=5,1,1599,0.06347717323327079,0.5,0.5228267667292058,0.44840525328330205
12,half_life_bucket,<=5,3,1599,-0.2784552845528455,0.5,0.5215759849906192,0.47529706066291433
12,half_life_bucket,<=5,5,1599,-0.474671669793621,0.75,0.5247029393370857,0.48530331457160725
12,half_life_bucket,<=5,10,1599,-1.2417135709818636,0.0,0.4984365228267667,0.474671669793621
12,half_life_bucket,<=5,20,1599,-0.3883677298311445,0.5,0.5053158223889931,0.49218261413383363
12,half_life_bucket,<=5,30,1599,0.7534396497811132,1.25,0.5109443402126329,0.5040650406504065
12,half_life_bucket,<=5,60,1599,2.9169793621013134,2.0,0.5165728580362726,0.5090681676047529
12,vol_ratio_bucket,<=0.5,1,2322,0.16236003445305772,0.25,0.5232558139534884,0.4435831180017227
12,vol_ratio_bucket,<=0.5,3,2322,0.4810508182601206,0.75,0.533161068044789,0.48320413436692505
12,vol_ratio_bucket,<=0.5,5,2322,0.10335917312661498,1.25,0.5396210163652024,0.5008613264427217
12,vol_ratio_bucket,<=0.5,10,2322,-0.5434969853574505,0.75,0.5167958656330749,0.4892334194659776
12,vol_ratio_bucket,<=0.5,20,2322,1.33182601205857,2.125,0.5318690783807063,0.5146425495262704
12,vol_ratio_bucket,<=0.5,30,2322,1.0473729543496986,2.25,0.529285099052541,0.5189491817398794
12,vol_ratio_bucket,<=0.5,60,2322,1.6330749354005167,6.5,0.5628768303186907,0.5529715762273901
12,vol_ratio_bucket,0.5:0.75,1,1224,-0.32455065359477125,0.0,0.4934640522875817,0.42401960784313725
12,vol_ratio_bucket,0.5:0.75,3,1224,-0.9201388888888888,0.25,0.5016339869281046,0.45016339869281047
12,vol_ratio_bucket,0.5:0.75,5,1224,-1.1180555555555556,0.5,0.5130718954248366,0.4722222222222222
12,vol_ratio_bucket,0.5:0.75,10,1224,-1.7007761437908497,0.875,0.5163398692810458,0.4959150326797386
12,vol_ratio_bucket,0.5:0.75,20,1224,-3.224264705882353,0.0,0.49673202614379086,0.4852941176470588
12,vol_ratio_bucket,0.5:0.75,30,1224,-3.541462418300654,-1.0,0.48447712418300654,0.47794117647058826
12,vol_ratio_bucket,0.5:0.75,60,1224,-6.5245098039215685,-0.75,0.494281045751634,0.4852941176470588
12,vol_ratio_bucket,0.75:1.0,1,274,0.5666058394160584,0.375,0.5109489051094891,0.4744525547445255
12,vol_ratio_bucket,0.75:1.0,3,274,1.0401459854014599,1.125,0.5145985401459854,0.5
12,vol_ratio_bucket,0.75:1.0,5,274,1.2262773722627738,2.25,0.5583941605839416,0.5291970802919708
12,vol_ratio_bucket,0.75:1.0,10,274,-1.6377737226277371,-0.875,0.4781021897810219,0.4708029197080292
12,vol_ratio_bucket,0.75:1.0,20,274,-8.677919708029197,-3.0,0.4781021897810219,0.4635036496350365
12,vol_ratio_bucket,0.75:1.0,30,274,-11.055656934306569,-4.375,0.45255474452554745,0.4489051094890511
12,vol_ratio_bucket,0.75:1.0,60,274,-6.825729927007299,-4.0,0.4562043795620438,0.4489051094890511
13,vwap_distance_bucket,<=-2,1,2202,-0.1782470481380563,0.25,0.5004541326067211,0.43642143505903724
13,vwap_distance_bucket,<=-2,3,2202,-0.7887148047229791,0.5,0.5131698455949137,0.4709355131698456
13,vwap_distance_bucket,<=-2,5,2202,-0.9841053587647594,0.75,0.5186194368755677,0.4895549500454133
13,vwap_distance_bucket,<=-2,10,2202,-1.1950499545867392,0.75,0.5145322434150772,0.4950045413260672
13,vwap_distance_bucket,<=-2,20,2202,-0.7579473206176204,1.5,0.5177111716621253,0.5063578564940963
13,vwap_distance_bucket,<=-2,30,2202,-2.6981153496821073,0.75,0.5049954586739328,0.4950045413260672
13,vwap_distance_bucket,<=-2,60,2202,-4.3987284287011805,2.25,0.5136239782016349,0.5054495912806539
13,vwap_distance_bucket,-2:-1,1,331,0.5521148036253777,0.5,0.5287009063444109,0.4561933534743202
13,vwap_distance_bucket,-2:-1,3,331,1.4373111782477341,2.0,0.5800604229607251,0.5347432024169184
13,vwap_distance_bucket,-2:-1,5,331,1.13595166163142,1.75,0.56797583081571,0.5287009063444109
13,vwap_distance_bucket,-2:-1,10,331,1.8089123867069485,2.0,0.5468277945619335,0.5196374622356495
13,vwap_distance_bucket,-2:-1,20,331,2.894259818731118,6.75,0.6072507552870091,0.5891238670694864
13,vwap_distance_bucket,-2:-1,30,331,-1.3806646525679758,5.25,0.5861027190332326,0.5740181268882175
13,vwap_distance_bucket,-2:-1,60,331,-6.696374622356496,5.25,0.5558912386706949,0.5468277945619335
13,vwap_distance_bucket,-1:0,1,260,-0.05384615384615385,0.375,0.5153846153846153,0.45
13,vwap_distance_bucket,-1:0,3,260,-0.28365384615384615,0.0,0.49230769230769234,0.46153846153846156
13,vwap_distance_bucket,-1:0,5,260,1.710576923076923,1.375,0.5307692307692308,0.5076923076923077
13,vwap_distance_bucket,-1:0,10,260,3.1788461538461537,3.0,0.55,0.5423076923076923
13,vwap_distance_bucket,-1:0,20,260,5.084615384615384,6.75,0.5961538461538461,0.5769230769230769
13,vwap_distance_bucket,-1:0,30,260,2.6961538461538463,8.0,0.5846153846153846,0.573076923076923
13,vwap_distance_bucket,-1:0,60,260,3.7423076923076923,7.75,0.55,0.5461538461538461
13,vwap_distance_bucket,0:1,1,205,1.0109756097560976,1.0,0.5219512195121951,0.4585365853658537
13,vwap_distance_bucket,0:1,3,205,1.9170731707317072,1.0,0.5414634146341464,0.4975609756097561
13,vwap_distance_bucket,0:1,5,205,3.078048780487805,1.5,0.5560975609756098,0.5121951219512195
13,vwap_distance_bucket,0:1,10,205,6.181707317073171,1.75,0.5414634146341464,0.5170731707317073
13,vwap_distance_bucket,0:1,20,205,10.095121951219513,4.25,0.5463414634146342,0.5317073170731708
13,vwap_distance_bucket,0:1,30,205,3.6634146341463416,6.75,0.5951219512195122,0.5756097560975609
13,vwap_distance_bucket,0:1,60,205,0.8890243902439025,5.75,0.5902439024390244,0.5853658536585366
13,vwap_distance_bucket,1:2,1,183,0.006830601092896175,0.25,0.5081967213114754,0.4262295081967213
13,vwap_distance_bucket,1:2,3,183,1.6352459016393444,0.75,0.5300546448087432,0.4972677595628415
13,vwap_distance_bucket,1:2,5,183,2.587431693989071,1.25,0.5355191256830601,0.5027322404371585
13,vwap_distance_bucket,1:2,10,183,1.744535519125683,1.25,0.5136612021857924,0.5081967213114754
13,vwap_distance_bucket,1:2,20,183,8.21311475409836,2.75,0.5683060109289617,0.546448087431694
13,vwap_distance_bucket,1:2,30,183,1.1256830601092895,1.75,0.5245901639344263,0.5191256830601093
13,vwap_distance_bucket,1:2,60,183,-0.28825136612021857,1.0,0.5136612021857924,0.4918032786885246
