side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,breakeven_wr,wr_edge_vs_breakeven,wr_ge_50,positive_expectancy,sufficient_sample,candidate,research_score
SHORT,0,0-20,2.0,4503,30.0,15.0,2.0,30,0.2274039529202753,-0.31778814123917415,0.3333333333333333,-0.10592938041305802,False,False,True,False,-0.013413280035532
SHORT,2,40-60,2.5,823,15.0,10.0,1.5,10,0.2600243013365735,-0.34993924665856624,0.4,-0.13997569866342652,False,False,True,False,-0.0134629404617254
LONG,2,20-40,3.0,348,5.0,5.0,1.0,20,0.3045977011494253,-0.3908045977011494,0.5,-0.1954022988505747,False,False,True,False,-0.013793103448275827
SHORT,0,80-100,3.0,251,30.0,15.0,2.0,10,0.2270916334661354,-0.31872509960159384,0.3333333333333333,-0.10624169986719792,False,False,True,False,-0.013944223107569827
SHORT,0,20-40,2.5,784,30.0,15.0,2.0,20,0.2270408163265306,-0.3188775510204082,0.3333333333333333,-0.10629251700680273,False,False,True,False,-0.014030612244897978
LONG,2,20-40,3.0,348,10.0,5.0,2.0,10,0.2270114942528735,-0.3189655172413795,0.3333333333333333,-0.1063218390804598,False,False,True,False,-0.01408045977011503
SHORT,1,40-60,3.0,260,30.0,15.0,2.0,20,0.2269230769230769,-0.3192307692307693,0.3333333333333333,-0.10641025641025642,False,False,True,False,-0.014230769230769272
SHORT,2,60-80,2.5,869,30.0,15.0,2.0,30,0.2266973532796317,-0.3199079401611049,0.3333333333333333,-0.10663598005370162,False,False,True,False,-0.014614499424626098
LONG,2,20-40,1.5,5263,30.0,15.0,2.0,30,0.2261067832034961,-0.32167965038951174,0.3333333333333333,-0.10722655012983723,False,False,True,False,-0.015618468554056644
SHORT,2,60-80,2.0,2499,15.0,10.0,1.5,10,0.2585034013605442,-0.3537414965986394,0.4,-0.1414965986394558,False,False,True,False,-0.01578231292517004
SHORT,2,20-40,3.0,341,30.0,15.0,2.0,10,0.2258064516129032,-0.32258064516129037,0.3333333333333333,-0.10752688172043012,False,False,True,False,-0.016129032258064547
LONG,2,0-20,3.0,598,30.0,15.0,2.0,30,0.225752508361204,-0.322742474916388,0.3333333333333333,-0.10758082497212931,False,False,True,False,-0.01622073578595319
LONG,0,20-40,1.5,8519,20.0,10.0,2.0,10,0.2256133348984622,-0.3231599953046135,0.3333333333333333,-0.10771999843487112,False,False,True,False,-0.01645733067261428
SHORT,2,60-80,3.5,133,20.0,10.0,2.0,20,0.225563909774436,-0.32330827067669204,0.3333333333333333,-0.10776942355889732,False,False,True,False,-0.016541353383458808
SHORT,1,80-100,4.0,102,10.0,5.0,2.0,10,0.2254901960784313,-0.3235294117647062,0.3333333333333333,-0.10784313725490202,False,False,True,False,-0.016666666666666812
SHORT,1,80-100,4.0,102,10.0,5.0,2.0,20,0.2254901960784313,-0.3235294117647062,0.3333333333333333,-0.10784313725490202,False,False,True,False,-0.016666666666666812
SHORT,1,80-100,4.0,102,10.0,5.0,2.0,30,0.2254901960784313,-0.3235294117647062,0.3333333333333333,-0.10784313725490202,False,False,True,False,-0.016666666666666812
SHORT,1,80-100,4.0,102,10.0,5.0,2.0,60,0.2254901960784313,-0.3235294117647062,0.3333333333333333,-0.10784313725490202,False,False,True,False,-0.016666666666666812
SHORT,1,80-100,4.0,102,10.0,5.0,2.0,120,0.2254901960784313,-0.3235294117647062,0.3333333333333333,-0.10784313725490202,False,False,True,False,-0.016666666666666812
SHORT,2,0-20,3.5,244,20.0,10.0,2.0,10,0.2254098360655737,-0.323770491803279,0.3333333333333333,-0.10792349726775963,False,False,True,False,-0.016803278688524746
SHORT,0,80-100,2.0,3644,20.0,10.0,2.0,10,0.2253018660812294,-0.3240944017563118,0.3333333333333333,-0.10803146725210391,False,False,True,False,-0.016986827661910016
SHORT,0,20-40,1.5,10677,30.0,15.0,2.0,30,0.225156879273204,-0.3245293621803881,0.3333333333333333,-0.10817645406012932,False,False,True,False,-0.01723330523555322
LONG,2,20-40,3.0,348,5.0,5.0,1.0,10,0.3017241379310345,-0.39655172413793105,0.5,-0.19827586206896552,False,False,True,False,-0.017672413793103452
LONG,0,80-100,3.5,116,5.0,5.0,1.0,10,0.3017241379310345,-0.39655172413793105,0.5,-0.19827586206896552,False,False,True,False,-0.017672413793103452
LONG,0,20-40,3.0,236,30.0,15.0,2.0,10,0.2245762711864407,-0.3262711864406779,0.3333333333333333,-0.10875706214689262,False,False,True,False,-0.0182203389830508
SHORT,2,60-80,3.0,285,10.0,5.0,2.0,10,0.2245614035087719,-0.3263157894736842,0.3333333333333333,-0.10877192982456141,False,False,True,False,-0.018245614035087728
LONG,2,60-80,3.0,312,20.0,10.0,2.0,10,0.2243589743589743,-0.32692307692307704,0.3333333333333333,-0.108974358974359,False,False,True,False,-0.018589743589743656
SHORT,1,60-80,3.5,174,10.0,5.0,2.0,10,0.2241379310344827,-0.32758620689655193,0.3333333333333333,-0.10919540229885061,False,False,True,False,-0.018965517241379404
SHORT,1,60-80,3.5,174,10.0,5.0,2.0,20,0.2241379310344827,-0.32758620689655193,0.3333333333333333,-0.10919540229885061,False,False,True,False,-0.018965517241379404
SHORT,1,60-80,3.5,174,10.0,5.0,2.0,30,0.2241379310344827,-0.32758620689655193,0.3333333333333333,-0.10919540229885061,False,False,True,False,-0.018965517241379404
SHORT,1,60-80,3.5,174,10.0,5.0,2.0,60,0.2241379310344827,-0.32758620689655193,0.3333333333333333,-0.10919540229885061,False,False,True,False,-0.018965517241379404
SHORT,1,60-80,3.5,174,10.0,5.0,2.0,120,0.2241379310344827,-0.32758620689655193,0.3333333333333333,-0.10919540229885061,False,False,True,False,-0.018965517241379404
SHORT,1,0-20,2.0,2700,20.0,10.0,2.0,10,0.224074074074074,-0.327777777777778,0.3333333333333333,-0.1092592592592593,False,False,True,False,-0.019074074074074184
LONG,1,0-20,2.0,3468,30.0,15.0,2.0,20,0.2240484429065743,-0.32785467128027707,0.3333333333333333,-0.10928489042675901,False,False,True,False,-0.019117647058823666
LONG,2,0-20,3.5,233,5.0,5.0,1.0,60,0.3004291845493562,-0.3991416309012876,0.5,-0.1995708154506438,False,False,True,False,-0.019420600858369122
LONG,2,0-20,3.5,233,5.0,5.0,1.0,120,0.3004291845493562,-0.3991416309012876,0.5,-0.1995708154506438,False,False,True,False,-0.019420600858369122
SHORT,1,40-60,1.5,5231,30.0,15.0,2.0,20,0.2234754349072835,-0.3295736952781495,0.3333333333333333,-0.10985789842604982,False,False,True,False,-0.020091760657618044
LONG,2,80-100,2.0,2308,15.0,10.0,1.5,10,0.255632582322357,-0.3609185441941074,0.4,-0.144367417677643,False,False,True,False,-0.020160311958405522
SHORT,2,40-60,3.0,282,10.0,5.0,2.0,10,0.2234042553191489,-0.32978723404255333,0.3333333333333333,-0.10992907801418442,False,False,True,False,-0.020212765957446872
LONG,1,20-40,2.5,946,30.0,15.0,2.0,10,0.2230443974630021,-0.33086680761099374,0.3333333333333333,-0.11028893587033123,False,False,True,False,-0.020824524312896445
SHORT,2,0-20,3.0,481,5.0,5.0,1.0,60,0.2993762993762994,-0.4012474012474012,0.5,-0.2006237006237006,False,False,True,False,-0.020841995841995795
SHORT,2,0-20,3.0,481,5.0,5.0,1.0,120,0.2993762993762994,-0.4012474012474012,0.5,-0.2006237006237006,False,False,True,False,-0.020841995841995795
SHORT,2,40-60,3.5,139,30.0,15.0,2.0,10,0.2230215827338129,-0.3309352517985613,0.3333333333333333,-0.11031175059952042,False,False,True,False,-0.02086330935251807
SHORT,2,40-60,1.5,4669,15.0,10.0,1.5,10,0.2550867423431142,-0.3622831441422145,0.4,-0.14491325765688584,False,False,True,False,-0.02099271792675086
SHORT,1,60-80,2.0,2611,30.0,15.0,2.0,20,0.2229031022596706,-0.3312906932209882,0.3333333333333333,-0.1104302310736627,False,False,True,False,-0.021064726158559966
SHORT,1,60-80,3.0,351,5.0,5.0,1.0,20,0.2991452991452991,-0.40170940170940184,0.5,-0.20085470085470092,False,False,True,False,-0.02115384615384622
SHORT,1,60-80,3.0,351,5.0,5.0,1.0,30,0.2991452991452991,-0.40170940170940184,0.5,-0.20085470085470092,False,False,True,False,-0.02115384615384622
SHORT,1,60-80,3.0,351,5.0,5.0,1.0,60,0.2991452991452991,-0.40170940170940184,0.5,-0.20085470085470092,False,False,True,False,-0.02115384615384622
SHORT,1,60-80,3.0,351,5.0,5.0,1.0,120,0.2991452991452991,-0.40170940170940184,0.5,-0.20085470085470092,False,False,True,False,-0.02115384615384622
SHORT,2,0-20,3.0,481,10.0,5.0,2.0,10,0.2224532224532224,-0.33264033264033277,0.3333333333333333,-0.1108801108801109,False,False,True,False,-0.02182952182952189
SHORT,2,0-20,3.0,481,30.0,15.0,2.0,20,0.2224532224532224,-0.33264033264033277,0.3333333333333333,-0.1108801108801109,False,False,True,False,-0.02182952182952189
LONG,2,20-40,3.5,144,20.0,10.0,2.0,60,0.2222222222222222,-0.33333333333333337,0.3333333333333333,-0.1111111111111111,False,False,True,False,-0.02222222222222223
SHORT,1,40-60,3.5,108,10.0,5.0,2.0,10,0.2222222222222222,-0.33333333333333337,0.3333333333333333,-0.1111111111111111,False,False,True,False,-0.02222222222222223
SHORT,1,40-60,3.5,108,10.0,5.0,2.0,20,0.2222222222222222,-0.33333333333333337,0.3333333333333333,-0.1111111111111111,False,False,True,False,-0.02222222222222223
SHORT,1,40-60,3.5,108,30.0,15.0,2.0,20,0.2222222222222222,-0.33333333333333337,0.3333333333333333,-0.1111111111111111,False,False,True,False,-0.02222222222222223
SHORT,2,40-60,2.0,2119,15.0,10.0,1.5,10,0.2538933459178858,-0.36526663520528546,0.4,-0.1461066540821142,False,False,True,False,-0.02281264747522414
LONG,1,80-100,2.5,1492,30.0,15.0,2.0,10,0.2218498659517426,-0.3344504021447722,0.3333333333333333,-0.1114834673815907,False,False,True,False,-0.022855227882037553
SHORT,2,20-40,2.5,943,20.0,10.0,2.0,20,0.2216330858960763,-0.33510074231177106,0.3333333333333333,-0.11170024743725701,False,False,True,False,-0.023223753976670255
LONG,0,20-40,2.0,3191,30.0,15.0,2.0,20,0.2215606392980257,-0.3353180821059229,0.3333333333333333,-0.11177269403530762,False,False,True,False,-0.023346913193356297
SHORT,2,0-20,3.0,481,5.0,5.0,1.0,30,0.2972972972972973,-0.4054054054054053,0.5,-0.2027027027027027,False,False,True,False,-0.0236486486486486
SHORT,2,60-80,3.0,285,20.0,10.0,2.0,20,0.2210526315789473,-0.3368421052631581,0.3333333333333333,-0.11228070175438601,False,False,True,False,-0.024210526315789578
LONG,1,0-20,1.5,7283,30.0,15.0,2.0,20,0.220925442812028,-0.337223671563916,0.3333333333333333,-0.11240789052130531,False,False,True,False,-0.0244267472195524
LONG,2,40-60,2.5,965,30.0,15.0,2.0,30,0.2207253886010362,-0.33782383419689144,0.3333333333333333,-0.11260794473229713,False,False,True,False,-0.024766839378238464
LONG,2,40-60,3.0,322,30.0,15.0,2.0,20,0.2204968944099379,-0.3385093167701863,0.3333333333333333,-0.11283643892339543,False,False,True,False,-0.02515527950310557
LONG,2,0-20,3.5,233,5.0,5.0,1.0,20,0.296137339055794,-0.40772532188841204,0.5,-0.20386266094420602,False,False,True,False,-0.025214592274678115
LONG,2,0-20,3.5,233,5.0,5.0,1.0,30,0.296137339055794,-0.40772532188841204,0.5,-0.20386266094420602,False,False,True,False,-0.025214592274678115
SHORT,2,80-100,2.0,2189,15.0,10.0,1.5,10,0.2521699406121516,-0.36957514846962103,0.4,-0.14783005938784843,False,False,True,False,-0.025440840566468836
SHORT,1,40-60,1.5,5231,20.0,10.0,2.0,10,0.220225578283311,-0.339323265150067,0.3333333333333333,-0.11310775505002232,False,False,True,False,-0.02561651691837129
LONG,1,40-60,2.5,990,30.0,15.0,2.0,10,0.2202020202020202,-0.3393939393939394,0.3333333333333333,-0.11313131313131311,False,False,True,False,-0.025656565656565652
LONG,1,80-100,3.5,213,5.0,5.0,1.0,10,0.2957746478873239,-0.40845070422535223,0.5,-0.20422535211267612,False,False,True,False,-0.025704225352112746
LONG,1,80-100,3.5,213,5.0,5.0,1.0,20,0.2957746478873239,-0.40845070422535223,0.5,-0.20422535211267612,False,False,True,False,-0.025704225352112746
LONG,1,80-100,3.5,213,5.0,5.0,1.0,30,0.2957746478873239,-0.40845070422535223,0.5,-0.20422535211267612,False,False,True,False,-0.025704225352112746
LONG,1,80-100,3.5,213,5.0,5.0,1.0,60,0.2957746478873239,-0.40845070422535223,0.5,-0.20422535211267612,False,False,True,False,-0.025704225352112746
LONG,1,80-100,3.5,213,5.0,5.0,1.0,120,0.2957746478873239,-0.40845070422535223,0.5,-0.20422535211267612,False,False,True,False,-0.025704225352112746
LONG,1,80-100,2.0,3899,30.0,15.0,2.0,10,0.2200564247242882,-0.33983072582713536,0.3333333333333333,-0.1132769086090451,False,False,True,False,-0.02590407796871003
LONG,0,40-60,1.5,8453,30.0,15.0,2.0,20,0.2200402224062463,-0.3398793327812611,0.3333333333333333,-0.11329311092708702,False,False,True,False,-0.02593162190938128
SHORT,2,60-80,1.5,5420,15.0,10.0,1.5,10,0.2518450184501845,-0.3703874538745388,0.4,-0.14815498154981555,False,False,True,False,-0.025936346863468667
LONG,2,0-20,4.0,100,10.0,5.0,2.0,30,0.22,-0.34,0.3333333333333333,-0.11333333333333331,False,False,True,False,-0.025999999999999992
SHORT,1,60-80,2.0,2611,20.0,10.0,2.0,10,0.2198391420911528,-0.34048257372654167,0.3333333333333333,-0.11349419124218052,False,False,True,False,-0.026273458445040254
SHORT,0,80-100,2.0,3644,30.0,15.0,2.0,20,0.2195389681668496,-0.34138309549945123,0.3333333333333333,-0.11379436516648372,False,False,True,False,-0.02678375411635568
SHORT,2,60-80,2.0,2499,30.0,15.0,2.0,30,0.2192877150860344,-0.3421368547418968,0.3333333333333333,-0.11404561824729892,False,False,True,False,-0.02721088435374151
LONG,2,40-60,2.0,2572,30.0,15.0,2.0,30,0.2192846034214619,-0.3421461897356143,0.3333333333333333,-0.11404872991187143,False,False,True,False,-0.027216174183514755
SHORT,0,60-80,2.5,1017,20.0,10.0,2.0,10,0.2192723697148476,-0.3421828908554573,0.3333333333333333,-0.11406096361848572,False,False,True,False,-0.027236971484759103
LONG,2,60-80,1.5,5060,30.0,15.0,2.0,30,0.2191699604743083,-0.3424901185770751,0.3333333333333333,-0.114163372859025,False,False,True,False,-0.02741106719367587
SHORT,2,60-80,2.5,869,15.0,10.0,1.5,10,0.2508630609896433,-0.3728423475258918,0.4,-0.14913693901035674,False,False,True,False,-0.027433831990793987
SHORT,2,20-40,2.0,2575,20.0,10.0,2.0,20,0.2190291262135922,-0.34291262135922346,0.3333333333333333,-0.11430420711974112,False,False,True,False,-0.02765048543689327
LONG,2,0-20,2.0,3836,30.0,15.0,2.0,30,0.218978102189781,-0.343065693430657,0.3333333333333333,-0.11435523114355231,False,False,True,False,-0.027737226277372292
SHORT,1,0-20,2.0,2700,30.0,15.0,2.0,20,0.2188888888888888,-0.3433333333333336,0.3333333333333333,-0.11444444444444452,False,False,True,False,-0.027888888888889032
SHORT,1,80-100,4.0,102,5.0,5.0,1.0,10,0.2941176470588235,-0.41176470588235303,0.5,-0.20588235294117652,False,False,True,False,-0.02794117647058828
SHORT,1,80-100,4.0,102,5.0,5.0,1.0,20,0.2941176470588235,-0.41176470588235303,0.5,-0.20588235294117652,False,False,True,False,-0.02794117647058828
SHORT,1,80-100,4.0,102,5.0,5.0,1.0,30,0.2941176470588235,-0.41176470588235303,0.5,-0.20588235294117652,False,False,True,False,-0.02794117647058828
SHORT,1,80-100,4.0,102,5.0,5.0,1.0,60,0.2941176470588235,-0.41176470588235303,0.5,-0.20588235294117652,False,False,True,False,-0.02794117647058828
SHORT,1,80-100,4.0,102,5.0,5.0,1.0,120,0.2941176470588235,-0.41176470588235303,0.5,-0.20588235294117652,False,False,True,False,-0.02794117647058828
SHORT,0,0-20,2.5,1034,15.0,10.0,1.5,10,0.2504835589941973,-0.3737911025145068,0.4,-0.14951644100580275,False,False,True,False,-0.02801257253384915
SHORT,2,40-60,2.5,823,30.0,15.0,2.0,30,0.2187120291616039,-0.3438639125151883,0.3333333333333333,-0.11462130417172942,False,False,True,False,-0.028189550425273352
SHORT,0,60-80,3.5,119,10.0,5.0,2.0,10,0.2184873949579832,-0.3445378151260504,0.3333333333333333,-0.11484593837535012,False,False,True,False,-0.028571428571428557
SHORT,0,60-80,3.5,119,10.0,5.0,2.0,20,0.2184873949579832,-0.3445378151260504,0.3333333333333333,-0.11484593837535012,False,False,True,False,-0.028571428571428557
SHORT,0,60-80,3.5,119,10.0,5.0,2.0,30,0.2184873949579832,-0.3445378151260504,0.3333333333333333,-0.11484593837535012,False,False,True,False,-0.028571428571428557
SHORT,0,60-80,3.5,119,10.0,5.0,2.0,60,0.2184873949579832,-0.3445378151260504,0.3333333333333333,-0.11484593837535012,False,False,True,False,-0.028571428571428557
SHORT,0,60-80,3.5,119,10.0,5.0,2.0,120,0.2184873949579832,-0.3445378151260504,0.3333333333333333,-0.11484593837535012,False,False,True,False,-0.028571428571428557
SHORT,2,20-40,2.5,943,10.0,5.0,2.0,10,0.2184517497348886,-0.34464475079533424,0.3333333333333333,-0.11488158359844472,False,False,True,False,-0.028632025450689387
SHORT,1,60-80,3.0,351,5.0,5.0,1.0,10,0.2934472934472934,-0.4131054131054132,0.5,-0.20655270655270658,False,False,True,False,-0.028846153846153882
SHORT,2,0-20,1.5,7338,30.0,15.0,2.0,30,0.2183156173344235,-0.3450531479967295,0.3333333333333333,-0.11501771599890981,False,False,True,False,-0.028863450531480022
SHORT,2,0-20,3.0,481,5.0,5.0,1.0,10,0.2931392931392931,-0.4137214137214138,0.5,-0.2068607068607069,False,False,True,False,-0.02926195426195431
SHORT,2,0-20,3.0,481,5.0,5.0,1.0,20,0.2931392931392931,-0.4137214137214138,0.5,-0.2068607068607069,False,False,True,False,-0.02926195426195431
SHORT,2,0-20,2.0,3332,30.0,15.0,2.0,30,0.2178871548619447,-0.3463385354141658,0.3333333333333333,-0.1154461784713886,False,False,True,False,-0.02959183673469396
LONG,0,0-20,2.5,1085,20.0,10.0,2.0,10,0.2175115207373271,-0.34746543778801875,0.3333333333333333,-0.11582181259600621,False,False,True,False,-0.030230414746543928
LONG,0,0-20,3.0,253,20.0,10.0,2.0,10,0.217391304347826,-0.34782608695652206,0.3333333333333333,-0.11594202898550732,False,False,True,False,-0.03043478260869581
LONG,0,0-20,3.0,253,30.0,15.0,2.0,20,0.217391304347826,-0.34782608695652206,0.3333333333333333,-0.11594202898550732,False,False,True,False,-0.03043478260869581
LONG,2,80-100,2.5,944,30.0,15.0,2.0,30,0.2171610169491525,-0.34851694915254255,0.3333333333333333,-0.11617231638418082,False,False,True,False,-0.030826271186440764
LONG,0,0-20,2.0,4136,20.0,10.0,2.0,10,0.2168762088974855,-0.34937137330754353,0.3333333333333333,-0.11645712443584783,False,False,True,False,-0.03131044487427466
SHORT,2,60-80,3.5,133,15.0,10.0,1.5,10,0.2481203007518796,-0.379699248120301,0.4,-0.15187969924812042,False,False,True,False,-0.031616541353383605
LONG,1,60-80,3.5,127,5.0,5.0,1.0,10,0.2913385826771653,-0.41732283464566944,0.5,-0.20866141732283472,False,False,True,False,-0.031692913385826846
LONG,1,60-80,3.5,127,5.0,5.0,1.0,20,0.2913385826771653,-0.41732283464566944,0.5,-0.20866141732283472,False,False,True,False,-0.031692913385826846
LONG,1,60-80,3.5,127,5.0,5.0,1.0,30,0.2913385826771653,-0.41732283464566944,0.5,-0.20866141732283472,False,False,True,False,-0.031692913385826846
LONG,1,60-80,3.5,127,5.0,5.0,1.0,60,0.2913385826771653,-0.41732283464566944,0.5,-0.20866141732283472,False,False,True,False,-0.031692913385826846
LONG,1,60-80,3.5,127,5.0,5.0,1.0,120,0.2913385826771653,-0.41732283464566944,0.5,-0.20866141732283472,False,False,True,False,-0.031692913385826846
SHORT,2,20-40,1.5,5581,30.0,15.0,2.0,30,0.2164486651137789,-0.3506540046586633,0.3333333333333333,-0.11688466821955443,False,False,True,False,-0.032037269306575876
SHORT,2,0-20,2.0,3332,15.0,10.0,1.5,10,0.2475990396158463,-0.38100240096038424,0.4,-0.1524009603841537,False,False,True,False,-0.03241146458583438
SHORT,2,0-20,3.0,481,20.0,10.0,2.0,10,0.2162162162162162,-0.35135135135135137,0.3333333333333333,-0.11711711711711711,False,False,True,False,-0.032432432432432434
SHORT,2,40-60,1.5,4669,30.0,15.0,2.0,30,0.2161062325979867,-0.35168130220603994,0.3333333333333333,-0.11722710073534662,False,False,True,False,-0.03261940458342261
SHORT,0,60-80,2.0,3855,30.0,15.0,2.0,20,0.216083009079118,-0.35175097276264594,0.3333333333333333,-0.1172503242542153,False,False,True,False,-0.032658884565499355
LONG,1,80-100,1.5,8900,30.0,15.0,2.0,10,0.216067415730337,-0.35179775280898895,0.3333333333333333,-0.11726591760299632,False,False,True,False,-0.032685393258427065
LONG,2,0-20,2.5,1584,20.0,10.0,2.0,10,0.2159090909090909,-0.35227272727272724,0.3333333333333333,-0.1174242424242424,False,False,True,False,-0.03295454545454543
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,20,0.2158273381294964,-0.3525179856115108,0.3333333333333333,-0.11750599520383692,False,False,True,False,-0.033093525179856115
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,30,0.2158273381294964,-0.3525179856115108,0.3333333333333333,-0.11750599520383692,False,False,True,False,-0.033093525179856115
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,60,0.2158273381294964,-0.3525179856115108,0.3333333333333333,-0.11750599520383692,False,False,True,False,-0.033093525179856115
SHORT,2,40-60,3.5,139,10.0,5.0,2.0,120,0.2158273381294964,-0.3525179856115108,0.3333333333333333,-0.11750599520383692,False,False,True,False,-0.033093525179856115
LONG,2,80-100,1.5,4658,15.0,10.0,1.5,10,0.2471017604121941,-0.38224559896951477,0.4,-0.15289823958780593,False,False,True,False,-0.033169815371403996
LONG,2,0-20,1.5,7797,30.0,15.0,2.0,30,0.2157239964088752,-0.3528280107733744,0.3333333333333333,-0.1176093369244581,False,False,True,False,-0.03326920610491214
SHORT,2,20-40,3.5,153,10.0,5.0,2.0,60,0.2156862745098039,-0.35294117647058826,0.3333333333333333,-0.11764705882352941,False,False,True,False,-0.03333333333333335
SHORT,2,20-40,3.5,153,10.0,5.0,2.0,120,0.2156862745098039,-0.35294117647058826,0.3333333333333333,-0.11764705882352941,False,False,True,False,-0.03333333333333335
SHORT,2,60-80,1.5,5420,30.0,15.0,2.0,30,0.2156826568265682,-0.3529520295202954,0.3333333333333333,-0.11765067650676511,False,False,True,False,-0.03333948339483406
LONG,2,20-40,3.0,348,20.0,10.0,2.0,10,0.2155172413793103,-0.3534482758620691,0.3333333333333333,-0.11781609195402301,False,False,True,False,-0.03362068965517248
SHORT,1,80-100,2.0,3453,30.0,15.0,2.0,10,0.2151752099623515,-0.35447437011294547,0.3333333333333333,-0.1181581233709818,False,False,True,False,-0.03420214306400242
SHORT,2,0-20,1.5,7338,15.0,10.0,1.5,10,0.2462523848460071,-0.3843690378849823,0.4,-0.15374761515399293,False,False,True,False,-0.034465113109839185
LONG,0,80-100,2.5,922,30.0,15.0,2.0,10,0.2147505422993492,-0.3557483731019524,0.3333333333333333,-0.11858279103398411,False,False,True,False,-0.03492407809110634
LONG,2,0-20,3.5,233,10.0,5.0,2.0,10,0.2145922746781116,-0.3562231759656652,0.3333333333333333,-0.11874105865522172,False,False,True,False,-0.03519313304721028
LONG,1,20-40,3.5,118,5.0,5.0,1.0,60,0.288135593220339,-0.423728813559322,0.5,-0.211864406779661,False,False,True,False,-0.03601694915254236
LONG,1,20-40,3.5,118,5.0,5.0,1.0,120,0.288135593220339,-0.423728813559322,0.5,-0.211864406779661,False,False,True,False,-0.03601694915254236
SHORT,2,80-100,3.5,103,30.0,15.0,2.0,10,0.2135922330097087,-0.35922330097087396,0.3333333333333333,-0.11974110032362462,False,False,True,False,-0.03689320388349523
LONG,2,40-60,1.5,5279,30.0,15.0,2.0,30,0.2134874029172191,-0.3595377912483427,0.3333333333333333,-0.11984593041611422,False,False,True,False,-0.037071415040727515
LONG,2,60-80,2.0,2483,30.0,15.0,2.0,30,0.2134514699959726,-0.3596455900120822,0.3333333333333333,-0.11988186333736073,False,False,True,False,-0.03713250100684656
LONG,0,60-80,3.5,136,10.0,5.0,2.0,10,0.213235294117647,-0.36029411764705904,0.3333333333333333,-0.12009803921568632,False,False,True,False,-0.03750000000000012
LONG,0,60-80,3.5,136,10.0,5.0,2.0,20,0.213235294117647,-0.36029411764705904,0.3333333333333333,-0.12009803921568632,False,False,True,False,-0.03750000000000012
LONG,0,60-80,3.5,136,10.0,5.0,2.0,30,0.213235294117647,-0.36029411764705904,0.3333333333333333,-0.12009803921568632,False,False,True,False,-0.03750000000000012
LONG,0,60-80,3.5,136,10.0,5.0,2.0,60,0.213235294117647,-0.36029411764705904,0.3333333333333333,-0.12009803921568632,False,False,True,False,-0.03750000000000012
LONG,0,60-80,3.5,136,10.0,5.0,2.0,120,0.213235294117647,-0.36029411764705904,0.3333333333333333,-0.12009803921568632,False,False,True,False,-0.03750000000000012
SHORT,2,20-40,2.0,2575,30.0,15.0,2.0,30,0.2132038834951456,-0.36038834951456317,0.3333333333333333,-0.12012944983818771,False,False,True,False,-0.03755339805825246
SHORT,1,60-80,1.5,6537,30.0,15.0,2.0,20,0.2129417163836622,-0.3611748508490134,0.3333333333333333,-0.12039161694967113,False,False,True,False,-0.037999082147774255
LONG,0,0-20,2.5,1085,30.0,15.0,2.0,20,0.2129032258064516,-0.3612903225806452,0.3333333333333333,-0.12043010752688171,False,False,True,False,-0.03806451612903228
SHORT,2,80-100,2.0,2189,30.0,15.0,2.0,30,0.2128825947921425,-0.36135221562357256,0.3333333333333333,-0.12045073854119082,False,False,True,False,-0.03809958885335775
SHORT,2,40-60,2.0,2119,30.0,15.0,2.0,30,0.2128362435110901,-0.3614912694667297,0.3333333333333333,-0.12049708982224322,False,False,True,False,-0.03817838603114683
SHORT,2,40-60,3.0,282,30.0,15.0,2.0,10,0.2127659574468085,-0.3617021276595745,0.3333333333333333,-0.1205673758865248,False,False,True,False,-0.03829787234042552
LONG,2,20-40,3.0,348,30.0,15.0,2.0,10,0.2126436781609195,-0.36206896551724144,0.3333333333333333,-0.12068965517241381,False,False,True,False,-0.038505747126436805
SHORT,0,60-80,1.5,11293,30.0,15.0,2.0,20,0.2121668290091207,-0.36349951297263783,0.3333333333333333,-0.12116650432421261,False,False,True,False,-0.03931639068449479
LONG,2,20-40,3.5,144,15.0,10.0,1.5,30,0.2430555555555555,-0.39236111111111127,0.4,-0.15694444444444453,False,False,True,False,-0.03934027777777786
LONG,1,20-40,3.5,118,30.0,15.0,2.0,10,0.211864406779661,-0.364406779661017,0.3333333333333333,-0.12146892655367231,False,False,True,False,-0.03983050847457629
SHORT,0,80-100,1.5,10840,20.0,10.0,2.0,10,0.2116236162361623,-0.3651291512915131,0.3333333333333333,-0.12170971709717102,False,False,True,False,-0.04023985239852407
SHORT,1,60-80,1.5,6537,20.0,10.0,2.0,10,0.2114119626740095,-0.3657641119779715,0.3333333333333333,-0.12192137065932382,False,False,True,False,-0.040599663454183824
SHORT,2,60-80,3.0,285,15.0,10.0,1.5,10,0.2421052631578947,-0.3947368421052632,0.4,-0.1578947368421053,False,False,True,False,-0.040789473684210556
LONG,2,0-20,3.0,598,10.0,5.0,2.0,10,0.2107023411371237,-0.3678929765886289,0.3333333333333333,-0.12263099219620963,False,False,True,False,-0.041806020066889715
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,10,0.2106355382619974,-0.36809338521400775,0.3333333333333333,-0.12269779507133591,False,False,True,False,-0.04191958495460439
