candidate,event_id,window,timestamp,side,entry,zscore,tp,sl,rr,horizon,tp_level,sl_level,first_tp_bar,first_sl_bar,tp_hit,sl_hit,outcome,resolution,max_favorable_raw,max_adverse_raw
C1,82811,3,2020-02-04 20:52:00+00:00,LONG,9342.0,-2.600394,50.0,12.5,4.0,3,9392.0,9329.5,,,False,False,UNRESOLVED,NEITHER,-1.0,5.0
C1,82812,3,2020-02-04 20:53:00+00:00,LONG,9337.0,-3.0636883,50.0,12.5,4.0,3,9387.0,9324.5,,,False,False,UNRESOLVED,NEITHER,4.0,-1.25
C1,82813,3,2020-02-04 20:54:00+00:00,LONG,9338.25,-2.4071217,50.0,12.5,4.0,3,9388.25,9325.75,,,False,False,UNRESOLVED,NEITHER,2.75,0.5
C1,82993,3,2020-02-05 16:39:00+00:00,LONG,9339.0,-2.3512414,50.0,12.5,4.0,3,9389.0,9326.5,,,False,False,UNRESOLVED,NEITHER,-3.5,8.25
C1,83978,3,2020-02-07 18:34:00+00:00,LONG,9436.25,-3.3365433,50.0,12.5,4.0,3,9486.25,9423.75,,,False,False,UNRESOLVED,NEITHER,5.5,-1.75
C1,84323,3,2020-02-10 17:04:00+00:00,LONG,9466.5,-2.3534806,50.0,12.5,4.0,3,9516.5,9454.0,,,False,False,UNRESOLVED,NEITHER,2.25,2.0
C1,84324,3,2020-02-10 17:05:00+00:00,LONG,9464.5,-2.5824792,50.0,12.5,4.0,3,9514.5,9452.0,,,False,False,UNRESOLVED,NEITHER,4.25,-0.75
C1,84325,3,2020-02-10 17:06:00+00:00,LONG,9465.25,-2.1268694,50.0,12.5,4.0,3,9515.25,9452.75,,,False,False,UNRESOLVED,NEITHER,3.5,-2.75
C1,84727,3,2020-02-11 16:33:00+00:00,LONG,9578.25,-3.2301686,50.0,12.5,4.0,3,9628.25,9565.75,,,False,False,UNRESOLVED,NEITHER,1.25,5.25
C1,84728,3,2020-02-11 16:34:00+00:00,LONG,9578.25,-2.6865506,50.0,12.5,4.0,3,9628.25,9565.75,,,False,False,UNRESOLVED,NEITHER,1.25,10.0
C1,84729,3,2020-02-11 16:35:00+00:00,LONG,9579.5,-2.1966362,50.0,12.5,4.0,3,9629.5,9567.0,,3.0,False,True,LOSS,SL_ONLY,-6.5,19.0
C1,84730,3,2020-02-11 16:36:00+00:00,LONG,9573.0,-2.5884738,50.0,12.5,4.0,3,9623.0,9560.5,,2.0,False,True,LOSS,SL_ONLY,-4.75,12.5
C1,84866,3,2020-02-11 18:52:00+00:00,LONG,9558.5,-3.0436525,50.0,12.5,4.0,3,9608.5,9546.0,,,False,False,UNRESOLVED,NEITHER,-4.5,10.25
C1,84867,3,2020-02-11 18:53:00+00:00,LONG,9554.0,-3.04327,50.0,12.5,4.0,3,9604.0,9541.5,,,False,False,UNRESOLVED,NEITHER,2.25,5.75
C1,84868,3,2020-02-11 18:54:00+00:00,LONG,9548.25,-3.0583184,50.0,12.5,4.0,3,9598.25,9535.75,,,False,False,UNRESOLVED,NEITHER,8.0,-5.0
C1,84869,3,2020-02-11 18:55:00+00:00,LONG,9553.25,-2.1682434,50.0,12.5,4.0,3,9603.25,9540.75,,,False,False,UNRESOLVED,NEITHER,4.0,-2.5
C1,86128,3,2020-02-14 18:09:00+00:00,LONG,9595.0,-2.2075026,50.0,12.5,4.0,3,9645.0,9582.5,,,False,False,UNRESOLVED,NEITHER,10.75,-4.5
C1,86195,3,2020-02-14 19:16:00+00:00,LONG,9591.5,-3.081973,50.0,12.5,4.0,3,9641.5,9579.0,,,False,False,UNRESOLVED,NEITHER,1.5,0.25
C1,86196,3,2020-02-14 19:17:00+00:00,LONG,9593.0,-2.3608785,50.0,12.5,4.0,3,9643.0,9580.5,,,False,False,UNRESOLVED,NEITHER,2.75,1.75
C1,86197,3,2020-02-14 19:18:00+00:00,LONG,9591.25,-2.3548787,50.0,12.5,4.0,3,9641.25,9578.75,,,False,False,UNRESOLVED,NEITHER,6.75,-1.5
C1,86611,3,2020-02-18 15:27:00+00:00,LONG,9613.25,-2.3649964,50.0,12.5,4.0,3,9663.25,9600.75,,2.0,False,True,LOSS,SL_ONLY,0.25,17.5
C1,86612,3,2020-02-18 15:28:00+00:00,LONG,9613.5,-2.1252189,50.0,12.5,4.0,3,9663.5,9601.0,,1.0,False,True,LOSS,SL_ONLY,-7.5,17.75
C1,87476,3,2020-02-20 15:22:00+00:00,LONG,9700.0,-2.893376,50.0,12.5,4.0,3,9750.0,9687.5,,,False,False,UNRESOLVED,NEITHER,2.25,1.25
C1,87477,3,2020-02-20 15:23:00+00:00,LONG,9701.75,-2.2446737,50.0,12.5,4.0,3,9751.75,9689.25,,,False,False,UNRESOLVED,NEITHER,2.25,3.0
C1,87478,3,2020-02-20 15:24:00+00:00,LONG,9698.75,-2.3874931,50.0,12.5,4.0,3,9748.75,9686.25,,,False,False,UNRESOLVED,NEITHER,6.75,-3.5
C1,104325,3,2020-04-15 20:46:00+00:00,LONG,8571.75,-2.2097995,50.0,12.5,4.0,3,8621.75,8559.25,,,False,False,UNRESOLVED,NEITHER,2.5,0.0
C1,107169,3,2020-04-24 17:10:00+00:00,LONG,8671.5,-2.7862697,50.0,12.5,4.0,3,8721.5,8659.0,,,False,False,UNRESOLVED,NEITHER,2.25,2.0
C1,107170,3,2020-04-24 17:11:00+00:00,LONG,8669.5,-2.7189891,50.0,12.5,4.0,3,8719.5,8657.0,,,False,False,UNRESOLVED,NEITHER,4.25,-0.75
C1,107171,3,2020-04-24 17:12:00+00:00,LONG,8670.25,-2.281927,50.0,12.5,4.0,3,8720.25,8657.75,,,False,False,UNRESOLVED,NEITHER,3.5,2.25
C1,107526,3,2020-04-27 15:52:00+00:00,LONG,8840.5,-3.6753085,50.0,12.5,4.0,3,8890.5,8828.0,,,False,False,UNRESOLVED,NEITHER,3.25,-0.5
C1,107527,3,2020-04-27 15:53:00+00:00,LONG,8843.25,-2.6625078,50.0,12.5,4.0,3,8893.25,8830.75,,,False,False,UNRESOLVED,NEITHER,0.5,2.25
C1,107528,3,2020-04-27 15:54:00+00:00,LONG,8841.0,-2.6885626,50.0,12.5,4.0,3,8891.0,8828.5,,,False,False,UNRESOLVED,NEITHER,3.5,-1.5
C1,108462,3,2020-04-29 16:58:00+00:00,LONG,8945.25,-2.3040874,50.0,12.5,4.0,3,8995.25,8932.75,,,False,False,UNRESOLVED,NEITHER,7.0,-2.25
C1,109716,3,2020-05-04 16:07:00+00:00,LONG,8765.75,-2.1255734,50.0,12.5,4.0,3,8815.75,8753.25,,,False,False,UNRESOLVED,NEITHER,2.5,1.25
C1,109717,3,2020-05-04 16:08:00+00:00,LONG,8764.5,-2.3878684,50.0,12.5,4.0,3,8814.5,8752.0,,,False,False,UNRESOLVED,NEITHER,3.75,1.75
C1,109720,3,2020-05-04 16:11:00+00:00,LONG,8762.75,-2.2244608,50.0,12.5,4.0,3,8812.75,8750.25,,,False,False,UNRESOLVED,NEITHER,-2.75,7.25
C1,109721,3,2020-05-04 16:12:00+00:00,LONG,8760.0,-2.4314163,50.0,12.5,4.0,3,8810.0,8747.5,,,False,False,UNRESOLVED,NEITHER,-2.5,4.5
C1,109722,3,2020-05-04 16:13:00+00:00,LONG,8757.0,-2.5623806,50.0,12.5,4.0,3,8807.0,8744.5,,,False,False,UNRESOLVED,NEITHER,3.0,1.5
C1,109723,3,2020-05-04 16:14:00+00:00,LONG,8755.5,-2.4323432,50.0,12.5,4.0,3,8805.5,8743.0,,,False,False,UNRESOLVED,NEITHER,5.25,-2.0
C1,110170,3,2020-05-05 16:26:00+00:00,LONG,8977.25,-2.6006825,50.0,12.5,4.0,3,9027.25,8964.75,,,False,False,UNRESOLVED,NEITHER,-0.5,1.5
C1,110171,3,2020-05-05 16:27:00+00:00,LONG,8975.75,-2.7089996,50.0,12.5,4.0,3,9025.75,8963.25,,,False,False,UNRESOLVED,NEITHER,3.5,-0.75
C1,110209,3,2020-05-05 17:05:00+00:00,LONG,8968.25,-2.2627454,50.0,12.5,4.0,3,9018.25,8955.75,,,False,False,UNRESOLVED,NEITHER,3.5,-1.5
C1,110304,3,2020-05-05 18:40:00+00:00,LONG,8997.5,-2.0997627,50.0,12.5,4.0,3,9047.5,8985.0,,,False,False,UNRESOLVED,NEITHER,6.75,-3.75
C1,110340,3,2020-05-05 19:16:00+00:00,LONG,8996.25,-3.1895585,50.0,12.5,4.0,3,9046.25,8983.75,,2.0,False,True,LOSS,SL_ONLY,-11.25,17.5
C1,110699,3,2020-05-06 18:00:00+00:00,LONG,9032.75,-2.3821318,50.0,12.5,4.0,3,9082.75,9020.25,,,False,False,UNRESOLVED,NEITHER,-1.0,4.75
C1,110700,3,2020-05-06 18:01:00+00:00,LONG,9030.5,-2.4863331,50.0,12.5,4.0,3,9080.5,9018.0,,,False,False,UNRESOLVED,NEITHER,1.25,2.5
C1,110701,3,2020-05-06 18:02:00+00:00,LONG,9028.0,-2.5578704,50.0,12.5,4.0,3,9078.0,9015.5,,,False,False,UNRESOLVED,NEITHER,3.75,1.5
C1,110703,3,2020-05-06 18:04:00+00:00,LONG,9029.5,-2.0462718,50.0,12.5,4.0,3,9079.5,9017.0,,,False,False,UNRESOLVED,NEITHER,0.25,3.0
C1,110710,3,2020-05-06 18:11:00+00:00,LONG,9016.5,-2.2052975,50.0,12.5,4.0,3,9066.5,9004.0,,,False,False,UNRESOLVED,NEITHER,-1.25,8.0
C1,111154,3,2020-05-07 18:20:00+00:00,LONG,9090.0,-3.655317,50.0,12.5,4.0,3,9140.0,9077.5,,,False,False,UNRESOLVED,NEITHER,0.25,4.5
C1,111155,3,2020-05-07 18:21:00+00:00,LONG,9090.25,-2.9205885,50.0,12.5,4.0,3,9140.25,9077.75,,,False,False,UNRESOLVED,NEITHER,-0.5,9.25
C1,111156,3,2020-05-07 18:22:00+00:00,LONG,9089.75,-2.5678449,50.0,12.5,4.0,3,9139.75,9077.25,,,False,False,UNRESOLVED,NEITHER,-3.5,8.75
C1,111157,3,2020-05-07 18:23:00+00:00,LONG,9085.5,-2.8072245,50.0,12.5,4.0,3,9135.5,9073.0,,,False,False,UNRESOLVED,NEITHER,0.75,4.5
C1,111158,3,2020-05-07 18:24:00+00:00,LONG,9081.0,-2.881039,50.0,12.5,4.0,3,9131.0,9068.5,,,False,False,UNRESOLVED,NEITHER,8.75,-4.0
C1,111550,3,2020-05-08 17:41:00+00:00,LONG,9172.5,-2.2600384,50.0,12.5,4.0,3,9222.5,9160.0,,,False,False,UNRESOLVED,NEITHER,-0.25,6.75
C1,111551,3,2020-05-08 17:42:00+00:00,LONG,9165.75,-2.6029918,50.0,12.5,4.0,3,9215.75,9153.25,,,False,False,UNRESOLVED,NEITHER,6.5,-4.25
C1,111736,3,2020-05-11 13:32:00+00:00,LONG,9167.75,-2.501713,50.0,12.5,4.0,3,9217.75,9155.25,,,False,False,UNRESOLVED,NEITHER,10.75,-2.0
C1,111737,3,2020-05-11 13:33:00+00:00,LONG,9169.75,-2.1205978,50.0,12.5,4.0,3,9219.75,9157.25,,,False,False,UNRESOLVED,NEITHER,14.5,-8.0
C1,112383,3,2020-05-12 17:04:00+00:00,LONG,9310.25,-2.2502942,50.0,12.5,4.0,3,9360.25,9297.75,,,False,False,UNRESOLVED,NEITHER,3.75,-2.25
C1,112389,3,2020-05-12 17:10:00+00:00,LONG,9304.5,-2.485036,50.0,12.5,4.0,3,9354.5,9292.0,,3.0,False,True,LOSS,SL_ONLY,-1.0,13.0
C1,112390,3,2020-05-12 17:11:00+00:00,LONG,9303.5,-2.3093817,50.0,12.5,4.0,3,9353.5,9291.0,,,False,False,UNRESOLVED,NEITHER,-5.5,12.0
C1,112391,3,2020-05-12 17:12:00+00:00,LONG,9298.0,-2.6158068,50.0,12.5,4.0,3,9348.0,9285.5,,,False,False,UNRESOLVED,NEITHER,-3.25,6.5
C1,112392,3,2020-05-12 17:13:00+00:00,LONG,9291.5,-2.8184512,50.0,12.5,4.0,3,9341.5,9279.0,,,False,False,UNRESOLVED,NEITHER,3.25,5.5
C1,112393,3,2020-05-12 17:14:00+00:00,LONG,9292.75,-2.3251216,50.0,12.5,4.0,3,9342.75,9280.25,,,False,False,UNRESOLVED,NEITHER,2.0,7.25
C1,112453,3,2020-05-12 18:14:00+00:00,LONG,9265.5,-3.1628537,50.0,12.5,4.0,3,9315.5,9253.0,,,False,False,UNRESOLVED,NEITHER,3.75,6.25
C1,112454,3,2020-05-12 18:15:00+00:00,LONG,9269.25,-2.2676368,50.0,12.5,4.0,3,9319.25,9256.75,,,False,False,UNRESOLVED,NEITHER,-3.0,12.25
C1,112455,3,2020-05-12 18:16:00+00:00,LONG,9266.25,-2.3967924,50.0,12.5,4.0,3,9316.25,9253.75,,,False,False,UNRESOLVED,NEITHER,-6.25,9.25
C1,112456,3,2020-05-12 18:17:00+00:00,LONG,9259.25,-2.7769175,50.0,12.5,4.0,3,9309.25,9246.75,,,False,False,UNRESOLVED,NEITHER,4.0,2.25
C1,112457,3,2020-05-12 18:18:00+00:00,LONG,9257.0,-2.5701046,50.0,12.5,4.0,3,9307.0,9244.5,,,False,False,UNRESOLVED,NEITHER,8.0,-3.0
C1,114215,4,2020-05-18 18:36:00+00:00,LONG,9332.0,-2.2210188,50.0,12.5,4.0,3,9382.0,9319.5,,,False,False,UNRESOLVED,NEITHER,-1.25,5.25
C1,114946,4,2020-05-20 16:17:00+00:00,LONG,9467.5,-2.4814577,50.0,12.5,4.0,3,9517.5,9455.0,,,False,False,UNRESOLVED,NEITHER,-1.75,6.75
C1,116364,4,2020-05-26 14:40:00+00:00,LONG,9502.25,-2.0926979,50.0,12.5,4.0,3,9552.25,9489.75,,2.0,False,True,LOSS,SL_ONLY,-6.5,23.0
C1,116365,4,2020-05-26 14:41:00+00:00,LONG,9495.75,-2.70827,50.0,12.5,4.0,3,9545.75,9483.25,,2.0,False,True,LOSS,SL_ONLY,-7.75,16.5
C1,116513,4,2020-05-26 17:09:00+00:00,LONG,9456.75,-2.6448355,50.0,12.5,4.0,3,9506.75,9444.25,,,False,False,UNRESOLVED,NEITHER,0.75,2.5
C1,116514,4,2020-05-26 17:10:00+00:00,LONG,9457.5,-2.1925514,50.0,12.5,4.0,3,9507.5,9445.0,,,False,False,UNRESOLVED,NEITHER,3.0,3.25
C1,116515,4,2020-05-26 17:11:00+00:00,LONG,9454.25,-2.4794958,50.0,12.5,4.0,3,9504.25,9441.75,,,False,False,UNRESOLVED,NEITHER,6.25,-2.75
C1,116609,4,2020-05-26 18:45:00+00:00,LONG,9438.0,-2.3124905,50.0,12.5,4.0,3,9488.0,9425.5,,,False,False,UNRESOLVED,NEITHER,4.0,-1.0
C1,116640,4,2020-05-26 19:16:00+00:00,LONG,9429.75,-2.2317345,50.0,12.5,4.0,3,9479.75,9417.25,,,False,False,UNRESOLVED,NEITHER,-4.75,6.25
C1,116641,4,2020-05-26 19:17:00+00:00,LONG,9425.0,-2.6821382,50.0,12.5,4.0,3,9475.0,9412.5,,,False,False,UNRESOLVED,NEITHER,-0.25,2.0
C1,116642,4,2020-05-26 19:18:00+00:00,LONG,9423.5,-2.5110111,50.0,12.5,4.0,3,9473.5,9411.0,,,False,False,UNRESOLVED,NEITHER,5.75,0.5
C1,116643,4,2020-05-26 19:19:00+00:00,LONG,9424.75,-2.0546937,50.0,12.5,4.0,3,9474.75,9412.25,,,False,False,UNRESOLVED,NEITHER,8.0,1.75
C1,116644,4,2020-05-26 19:20:00+00:00,LONG,9423.0,-2.0606854,50.0,12.5,4.0,3,9473.0,9410.5,,,False,False,UNRESOLVED,NEITHER,14.0,-6.25
C1,117342,4,2020-05-28 16:28:00+00:00,LONG,9510.0,-2.636057,50.0,12.5,4.0,3,9560.0,9497.5,,,False,False,UNRESOLVED,NEITHER,8.25,-5.0
C1,118034,4,2020-06-01 13:30:00+00:00,LONG,9513.75,-5.2397575,50.0,12.5,4.0,3,9563.75,9501.25,,,False,False,UNRESOLVED,NEITHER,28.5,-18.25
C1,118114,4,2020-06-01 14:50:00+00:00,LONG,9551.0,-2.1349492,50.0,12.5,4.0,3,9601.0,9538.5,,,False,False,UNRESOLVED,NEITHER,14.25,-3.5
C1,118144,4,2020-06-01 15:20:00+00:00,LONG,9544.75,-2.2109525,50.0,12.5,4.0,3,9594.75,9532.25,,,False,False,UNRESOLVED,NEITHER,3.75,-0.25
C1,118185,4,2020-06-01 16:01:00+00:00,LONG,9552.75,-2.5340755,50.0,12.5,4.0,3,9602.75,9540.25,,,False,False,UNRESOLVED,NEITHER,12.25,-3.25
C1,118808,4,2020-06-02 19:09:00+00:00,LONG,9594.25,-2.0084174,50.0,12.5,4.0,3,9644.25,9581.75,,,False,False,UNRESOLVED,NEITHER,6.75,-2.0
C1,118812,4,2020-06-02 19:13:00+00:00,LONG,9590.25,-2.4697635,50.0,12.5,4.0,3,9640.25,9577.75,,,False,False,UNRESOLVED,NEITHER,12.5,-5.0
C1,119015,4,2020-06-03 15:21:00+00:00,LONG,9676.75,-2.7049935,50.0,12.5,4.0,3,9726.75,9664.25,,,False,False,UNRESOLVED,NEITHER,7.0,-4.25
C1,119025,4,2020-06-03 15:31:00+00:00,LONG,9673.75,-2.554148,50.0,12.5,4.0,3,9723.75,9661.25,,,False,False,UNRESOLVED,NEITHER,7.75,-3.25
C1,119038,4,2020-06-03 15:44:00+00:00,LONG,9668.25,-2.1604917,50.0,12.5,4.0,3,9718.25,9655.75,,,False,False,UNRESOLVED,NEITHER,1.75,3.75
C1,119041,4,2020-06-03 15:47:00+00:00,LONG,9664.5,-2.3944502,50.0,12.5,4.0,3,9714.5,9652.0,,,False,False,UNRESOLVED,NEITHER,10.5,-8.5
C1,119062,4,2020-06-03 16:08:00+00:00,LONG,9659.25,-3.1305318,50.0,12.5,4.0,3,9709.25,9646.75,,,False,False,UNRESOLVED,NEITHER,-6.5,8.0
C1,119071,4,2020-06-03 16:17:00+00:00,LONG,9644.0,-2.0506058,50.0,12.5,4.0,3,9694.0,9631.5,,,False,False,UNRESOLVED,NEITHER,7.0,-2.5
C1,119292,4,2020-06-03 19:58:00+00:00,LONG,9694.0,-2.3459113,50.0,12.5,4.0,3,9744.0,9681.5,,,False,False,UNRESOLVED,NEITHER,3.0,9.5
C1,120031,4,2020-06-05 17:47:00+00:00,LONG,9819.25,-2.2456863,50.0,12.5,4.0,3,9869.25,9806.75,,,False,False,UNRESOLVED,NEITHER,3.25,0.5
C1,120051,4,2020-06-05 18:07:00+00:00,LONG,9812.5,-2.150158,50.0,12.5,4.0,3,9862.5,9800.0,,,False,False,UNRESOLVED,NEITHER,0.75,1.75
C1,120053,4,2020-06-05 18:09:00+00:00,LONG,9810.75,-2.124336,50.0,12.5,4.0,3,9860.75,9798.25,,,False,False,UNRESOLVED,NEITHER,2.0,-1.0
C1,120102,4,2020-06-05 18:58:00+00:00,LONG,9819.0,-2.174827,50.0,12.5,4.0,3,9869.0,9806.5,,,False,False,UNRESOLVED,NEITHER,11.75,-2.0
C1,120337,4,2020-06-08 15:38:00+00:00,LONG,9800.75,-2.3697114,50.0,12.5,4.0,3,9850.75,9788.25,,,False,False,UNRESOLVED,NEITHER,3.75,-1.0
C1,120338,4,2020-06-08 15:39:00+00:00,LONG,9801.75,-2.0815592,50.0,12.5,4.0,3,9851.75,9789.25,,,False,False,UNRESOLVED,NEITHER,2.75,-0.25
C1,120342,4,2020-06-08 15:43:00+00:00,LONG,9798.0,-2.086203,50.0,12.5,4.0,3,9848.0,9785.5,,,False,False,UNRESOLVED,NEITHER,10.25,-3.25
C1,120549,4,2020-06-08 19:10:00+00:00,LONG,9858.5,-2.0143929,50.0,12.5,4.0,3,9908.5,9846.0,,,False,False,UNRESOLVED,NEITHER,4.75,-1.0
C1,120797,4,2020-06-09 16:03:00+00:00,LONG,9942.0,-2.2513807,50.0,12.5,4.0,3,9992.0,9929.5,,,False,False,UNRESOLVED,NEITHER,3.25,2.0
C1,120798,4,2020-06-09 16:04:00+00:00,LONG,9940.5,-2.4007838,50.0,12.5,4.0,3,9990.5,9928.0,,,False,False,UNRESOLVED,NEITHER,4.75,0.5
C1,120799,4,2020-06-09 16:05:00+00:00,LONG,9940.0,-2.2301035,50.0,12.5,4.0,3,9990.0,9927.5,,,False,False,UNRESOLVED,NEITHER,12.25,-4.5
C1,121217,4,2020-06-10 15:48:00+00:00,LONG,10048.75,-2.0170083,50.0,12.5,4.0,3,10098.75,10036.25,,,False,False,UNRESOLVED,NEITHER,5.75,1.75
C1,121218,4,2020-06-10 15:49:00+00:00,LONG,10047.0,-2.0703502,50.0,12.5,4.0,3,10097.0,10034.5,,,False,False,UNRESOLVED,NEITHER,7.75,-5.75
C1,121237,4,2020-06-10 16:08:00+00:00,LONG,10030.5,-2.4998243,50.0,12.5,4.0,3,10080.5,10018.0,,,False,False,UNRESOLVED,NEITHER,13.25,-7.0
C1,121333,4,2020-06-10 17:44:00+00:00,LONG,10053.0,-3.0308,50.0,12.5,4.0,3,10103.0,10040.5,,,False,False,UNRESOLVED,NEITHER,7.75,-6.5
C1,121514,4,2020-06-11 13:30:00+00:00,LONG,9926.25,-5.263165,50.0,12.5,4.0,3,9976.25,9913.75,,,False,False,UNRESOLVED,NEITHER,12.5,3.5
C1,123062,4,2020-06-16 17:34:00+00:00,LONG,9953.5,-2.6626687,50.0,12.5,4.0,3,10003.5,9941.0,,,False,False,UNRESOLVED,NEITHER,3.0,3.0
C1,123063,4,2020-06-16 17:35:00+00:00,LONG,9956.5,-2.0002108,50.0,12.5,4.0,3,10006.5,9944.0,,,False,False,UNRESOLVED,NEITHER,-5.0,6.5
C1,123064,4,2020-06-16 17:36:00+00:00,LONG,9951.5,-2.5062623,50.0,12.5,4.0,3,10001.5,9939.0,,,False,False,UNRESOLVED,NEITHER,-1.0,2.75
C1,123065,4,2020-06-16 17:37:00+00:00,LONG,9950.5,-2.3285284,50.0,12.5,4.0,3,10000.5,9938.0,,,False,False,UNRESOLVED,NEITHER,4.75,1.75
C1,123066,4,2020-06-16 17:38:00+00:00,LONG,9950.0,-2.1277413,50.0,12.5,4.0,3,10000.0,9937.5,,,False,False,UNRESOLVED,NEITHER,11.5,1.25
C1,123067,4,2020-06-16 17:39:00+00:00,LONG,9948.75,-2.0426216,50.0,12.5,4.0,3,9998.75,9936.25,,,False,False,UNRESOLVED,NEITHER,16.25,-6.5
C1,123688,4,2020-06-18 13:30:00+00:00,LONG,9954.25,-4.134447,50.0,12.5,4.0,3,10004.25,9941.75,,,False,False,UNRESOLVED,NEITHER,22.5,-15.0
C1,123813,4,2020-06-18 15:35:00+00:00,LONG,9977.5,-2.6422534,50.0,12.5,4.0,3,10027.5,9965.0,,,False,False,UNRESOLVED,NEITHER,1.0,5.25
C1,123814,4,2020-06-18 15:36:00+00:00,LONG,9978.5,-2.1972318,50.0,12.5,4.0,3,10028.5,9966.0,,,False,False,UNRESOLVED,NEITHER,-5.75,6.25
C1,123815,4,2020-06-18 15:37:00+00:00,LONG,9972.5,-2.5690804,50.0,12.5,4.0,3,10022.5,9960.0,,,False,False,UNRESOLVED,NEITHER,0.25,1.0
C1,123816,4,2020-06-18 15:38:00+00:00,LONG,9972.25,-2.268067,50.0,12.5,4.0,3,10022.25,9959.75,,,False,False,UNRESOLVED,NEITHER,1.75,0.75
C1,123841,4,2020-06-18 16:03:00+00:00,LONG,9956.5,-2.2606695,50.0,12.5,4.0,3,10006.5,9944.0,,,False,False,UNRESOLVED,NEITHER,6.0,-3.25
C1,124022,4,2020-06-18 19:04:00+00:00,LONG,9939.0,-2.2208228,50.0,12.5,4.0,3,9989.0,9926.5,,,False,False,UNRESOLVED,NEITHER,4.0,-1.75
C1,124100,4,2020-06-18 20:37:00+00:00,LONG,9978.75,-2.093815,50.0,12.5,4.0,3,10028.75,9966.25,,,False,False,UNRESOLVED,NEITHER,5.25,-3.0
C1,124186,4,2020-06-19 14:33:00+00:00,LONG,10087.5,-2.3154898,50.0,12.5,4.0,3,10137.5,10075.0,,,False,False,UNRESOLVED,NEITHER,5.5,0.25
C1,124187,4,2020-06-19 14:34:00+00:00,LONG,10087.25,-2.2933915,50.0,12.5,4.0,3,10137.25,10074.75,,,False,False,UNRESOLVED,NEITHER,5.75,-3.75
C1,124193,4,2020-06-19 14:40:00+00:00,LONG,10084.5,-2.167851,50.0,12.5,4.0,3,10134.5,10072.0,,,False,False,UNRESOLVED,NEITHER,0.5,0.5
C1,124194,4,2020-06-19 14:41:00+00:00,LONG,10084.0,-2.0081084,50.0,12.5,4.0,3,10134.0,10071.5,,,False,False,UNRESOLVED,NEITHER,1.0,2.0
C1,124199,4,2020-06-19 14:46:00+00:00,LONG,10071.75,-2.507297,50.0,12.5,4.0,3,10121.75,10059.25,,,False,False,UNRESOLVED,NEITHER,8.25,-1.25
C1,124200,4,2020-06-19 14:47:00+00:00,LONG,10073.0,-2.1342432,50.0,12.5,4.0,3,10123.0,10060.5,,,False,False,UNRESOLVED,NEITHER,7.0,-3.0
C1,124270,4,2020-06-19 15:57:00+00:00,LONG,10050.75,-2.2059345,50.0,12.5,4.0,3,10100.75,10038.25,,,False,False,UNRESOLVED,NEITHER,1.75,1.75
C1,124273,4,2020-06-19 16:00:00+00:00,LONG,10049.0,-2.0282423,50.0,12.5,4.0,3,10099.0,10036.5,,,False,False,UNRESOLVED,NEITHER,-3.25,4.5
C1,124274,4,2020-06-19 16:01:00+00:00,LONG,10044.5,-2.38958,50.0,12.5,4.0,3,10094.5,10032.0,,,False,False,UNRESOLVED,NEITHER,1.25,4.75
C1,124275,4,2020-06-19 16:02:00+00:00,LONG,10045.75,-2.0080874,50.0,12.5,4.0,3,10095.75,10033.25,,3.0,False,True,LOSS,SL_ONLY,-1.25,15.5
C1,124277,4,2020-06-19 16:04:00+00:00,LONG,10039.75,-2.2791345,50.0,12.5,4.0,3,10089.75,10027.25,,,False,False,UNRESOLVED,NEITHER,-9.5,12.0
C1,124278,4,2020-06-19 16:05:00+00:00,LONG,10030.25,-2.8466365,50.0,12.5,4.0,3,10080.25,10017.75,,,False,False,UNRESOLVED,NEITHER,0.0,2.5
C1,124279,4,2020-06-19 16:06:00+00:00,LONG,10030.25,-2.4833128,50.0,12.5,4.0,3,10080.25,10017.75,,,False,False,UNRESOLVED,NEITHER,-0.5,2.5
C1,124280,4,2020-06-19 16:07:00+00:00,LONG,10027.75,-2.3628495,50.0,12.5,4.0,3,10077.75,10015.25,,,False,False,UNRESOLVED,NEITHER,7.5,-1.75
C1,124640,4,2020-06-22 14:52:00+00:00,LONG,10036.0,-2.2690868,50.0,12.5,4.0,3,10086.0,10023.5,,,False,False,UNRESOLVED,NEITHER,2.75,1.5
C1,124641,4,2020-06-22 14:53:00+00:00,LONG,10036.0,-2.0225406,50.0,12.5,4.0,3,10086.0,10023.5,,,False,False,UNRESOLVED,NEITHER,2.75,5.25
C1,124643,4,2020-06-22 14:55:00+00:00,LONG,10034.5,-2.0072033,50.0,12.5,4.0,3,10084.5,10022.0,,,False,False,UNRESOLVED,NEITHER,-3.25,7.25
C1,124644,4,2020-06-22 14:56:00+00:00,LONG,10030.75,-2.3913512,50.0,12.5,4.0,3,10080.75,10018.25,,,False,False,UNRESOLVED,NEITHER,0.5,8.75
C1,124645,4,2020-06-22 14:57:00+00:00,LONG,10031.25,-2.047112,50.0,12.5,4.0,3,10081.25,10018.75,,,False,False,UNRESOLVED,NEITHER,-4.0,11.0
C1,124646,4,2020-06-22 14:58:00+00:00,LONG,10027.25,-2.3720975,50.0,12.5,4.0,3,10077.25,10014.75,,,False,False,UNRESOLVED,NEITHER,-4.5,7.0
C1,124647,4,2020-06-22 14:59:00+00:00,LONG,10022.0,-2.668487,50.0,12.5,4.0,3,10072.0,10009.5,,,False,False,UNRESOLVED,NEITHER,0.75,1.75
