candidate,event_id,window,timestamp,side,zscore,tp,sl,rr,horizon,first_tp_bar,first_sl_bar,tp_hit,sl_hit,outcome,resolution,terminal_favorable,terminal_adverse
C1,107169,3,2020-04-24 13:10:00-04:00,LONG,-2.7862697,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.0,1.25
C1,107170,3,2020-04-24 13:11:00-04:00,LONG,-2.7189891,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.0,0.0
C1,107171,3,2020-04-24 13:12:00-04:00,LONG,-2.281927,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.75,3.75
C1,107526,3,2020-04-27 11:52:00-04:00,LONG,-3.6753085,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.0,0.5
C1,107527,3,2020-04-27 11:53:00-04:00,LONG,-2.6625078,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.5,3.75
C1,107528,3,2020-04-27 11:54:00-04:00,LONG,-2.6885626,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.25,0.25
C1,108462,3,2020-04-29 12:58:00-04:00,LONG,-2.3040874,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.25,0.0
C1,109716,3,2020-05-04 12:07:00-04:00,LONG,-2.1255734,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.75,1.0
C1,109717,3,2020-05-04 12:08:00-04:00,LONG,-2.3878684,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.75,2.0
C1,109720,3,2020-05-04 12:11:00-04:00,LONG,-2.2244608,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,8.25
C1,109721,3,2020-05-04 12:12:00-04:00,LONG,-2.4314163,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,7.75
C1,109722,3,2020-05-04 12:13:00-04:00,LONG,-2.5623806,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.25,0.0
C1,109723,3,2020-05-04 12:14:00-04:00,LONG,-2.4323432,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.5,0.0
C1,110170,3,2020-05-05 12:26:00-04:00,LONG,-2.6006825,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.0,1.75
C1,110171,3,2020-05-05 12:27:00-04:00,LONG,-2.7089996,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.25,0.25
C1,110209,3,2020-05-05 13:05:00-04:00,LONG,-2.2627454,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.75,0.0
C1,110304,3,2020-05-05 14:40:00-04:00,LONG,-2.0997627,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.5,0.0
C1,110340,3,2020-05-05 15:16:00-04:00,LONG,-3.1895585,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,19.25
C1,110699,3,2020-05-06 14:00:00-04:00,LONG,-2.3821318,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,1.5,5.5
C1,110700,3,2020-05-06 14:01:00-04:00,LONG,-2.4863331,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.0,3.75
C1,110701,3,2020-05-06 14:02:00-04:00,LONG,-2.5578704,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,3.0
C1,110703,3,2020-05-06 14:04:00-04:00,LONG,-2.0462718,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.25,3.0
C1,110710,3,2020-05-06 14:11:00-04:00,LONG,-2.2052975,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,8.25
C1,111154,3,2020-05-07 14:20:00-04:00,LONG,-3.655317,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.5
C1,111155,3,2020-05-07 14:21:00-04:00,LONG,-2.9205885,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,10.0
C1,111156,3,2020-05-07 14:22:00-04:00,LONG,-2.5678449,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,11.25
C1,111157,3,2020-05-07 14:23:00-04:00,LONG,-2.8072245,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.5,2.5
C1,111158,3,2020-05-07 14:24:00-04:00,LONG,-2.881039,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.5,0.0
C1,111550,3,2020-05-08 13:41:00-04:00,LONG,-2.2600384,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.25,3.0
C1,111551,3,2020-05-08 13:42:00-04:00,LONG,-2.6029918,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.0,0.0
C1,111736,3,2020-05-11 09:32:00-04:00,LONG,-2.501713,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.0,0.0
C1,111737,3,2020-05-11 09:33:00-04:00,LONG,-2.1205978,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,16.5,0.0
C1,112383,3,2020-05-12 13:04:00-04:00,LONG,-2.2502942,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.75,0.0
C1,112389,3,2020-05-12 13:10:00-04:00,LONG,-2.485036,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,14.25
C1,112390,3,2020-05-12 13:11:00-04:00,LONG,-2.3093817,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,11.75
C1,112391,3,2020-05-12 13:12:00-04:00,LONG,-2.6158068,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,5.75
C1,112392,3,2020-05-12 13:13:00-04:00,LONG,-2.8184512,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.75,7.25
C1,112393,3,2020-05-12 13:14:00-04:00,LONG,-2.3251216,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,7.75
C1,112453,3,2020-05-12 14:14:00-04:00,LONG,-3.1628537,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,7.0
C1,112454,3,2020-05-12 14:15:00-04:00,LONG,-2.2676368,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,13.75
C1,112455,3,2020-05-12 14:16:00-04:00,LONG,-2.3967924,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,14.25
C1,112456,3,2020-05-12 14:17:00-04:00,LONG,-2.7769175,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,0.0
C1,112457,3,2020-05-12 14:18:00-04:00,LONG,-2.5701046,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.5,0.0
C1,114215,4,2020-05-18 14:36:00-04:00,LONG,-2.2210188,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,5.5
C1,114946,4,2020-05-20 12:17:00-04:00,LONG,-2.4814577,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.0,7.25
C1,116364,4,2020-05-26 10:40:00-04:00,LONG,-2.0926979,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,23.5
C1,116365,4,2020-05-26 10:41:00-04:00,LONG,-2.70827,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,17.0
C1,116513,4,2020-05-26 13:09:00-04:00,LONG,-2.6448355,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.5,3.75
C1,116514,4,2020-05-26 13:10:00-04:00,LONG,-2.1925514,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.0,0.75
C1,116515,4,2020-05-26 13:11:00-04:00,LONG,-2.4794958,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.25,0.0
C1,116609,4,2020-05-26 14:45:00-04:00,LONG,-2.3124905,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.25,0.0
C1,116640,4,2020-05-26 15:16:00-04:00,LONG,-2.2317345,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.0
C1,116641,4,2020-05-26 15:17:00-04:00,LONG,-2.6821382,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.75,5.0
C1,116642,4,2020-05-26 15:18:00-04:00,LONG,-2.5110111,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,1.5
C1,116643,4,2020-05-26 15:19:00-04:00,LONG,-2.0546937,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.25,0.0
C1,116644,4,2020-05-26 15:20:00-04:00,LONG,-2.0606854,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.5,0.0
C1,117342,4,2020-05-28 12:28:00-04:00,LONG,-2.636057,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.75,0.0
C1,118034,4,2020-06-01 09:30:00-04:00,LONG,-5.2397575,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,30.0,0.0
C1,118114,4,2020-06-01 10:50:00-04:00,LONG,-2.1349492,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,16.25,0.0
C1,118144,4,2020-06-01 11:20:00-04:00,LONG,-2.2109525,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.5,1.0
C1,118185,4,2020-06-01 12:01:00-04:00,LONG,-2.5340755,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.75,0.0
C1,118808,4,2020-06-02 15:09:00-04:00,LONG,-2.0084174,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,0.0
C1,118812,4,2020-06-02 15:13:00-04:00,LONG,-2.4697635,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.75,0.0
C1,119015,4,2020-06-03 11:21:00-04:00,LONG,-2.7049935,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.75,0.0
C1,119025,4,2020-06-03 11:31:00-04:00,LONG,-2.554148,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.0,0.0
C1,119038,4,2020-06-03 11:44:00-04:00,LONG,-2.1604917,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.0,7.0
C1,119041,4,2020-06-03 11:47:00-04:00,LONG,-2.3944502,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,13.5,0.0
C1,119062,4,2020-06-03 12:08:00-04:00,LONG,-3.1305318,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,12.0
C1,119071,4,2020-06-03 12:17:00-04:00,LONG,-2.0506058,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.25,0.0
C1,119292,4,2020-06-03 15:58:00-04:00,LONG,-2.3459113,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,12.5
C1,120031,4,2020-06-05 13:47:00-04:00,LONG,-2.2456863,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,0.5
C1,120051,4,2020-06-05 14:07:00-04:00,LONG,-2.150158,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.5,1.75
C1,120053,4,2020-06-05 14:09:00-04:00,LONG,-2.124336,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,0.0
C1,120102,4,2020-06-05 14:58:00-04:00,LONG,-2.174827,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.75,0.0
C1,120337,4,2020-06-08 11:38:00-04:00,LONG,-2.3697114,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.0,0.0
C1,120338,4,2020-06-08 11:39:00-04:00,LONG,-2.0815592,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,0.5
C1,120342,4,2020-06-08 11:43:00-04:00,LONG,-2.086203,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.5,0.0
C1,120549,4,2020-06-08 15:10:00-04:00,LONG,-2.0143929,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.5,0.0
C1,120797,4,2020-06-09 12:03:00-04:00,LONG,-2.2513807,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.75,2.75
C1,120798,4,2020-06-09 12:04:00-04:00,LONG,-2.4007838,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,0.0
C1,120799,4,2020-06-09 12:05:00-04:00,LONG,-2.2301035,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.75,0.0
C1,121217,4,2020-06-10 11:48:00-04:00,LONG,-2.0170083,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.5,0.0
C1,121218,4,2020-06-10 11:49:00-04:00,LONG,-2.0703502,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.0,0.0
C1,121237,4,2020-06-10 12:08:00-04:00,LONG,-2.4998243,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.25,0.0
C1,121333,4,2020-06-10 13:44:00-04:00,LONG,-3.0308,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.25,0.0
C1,121514,4,2020-06-11 09:30:00-04:00,LONG,-5.263165,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,14.75,10.5
C1,123062,4,2020-06-16 13:34:00-04:00,LONG,-2.6626687,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.75,6.25
C1,123063,4,2020-06-16 13:35:00-04:00,LONG,-2.0002108,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.5
C1,123064,4,2020-06-16 13:36:00-04:00,LONG,-2.5062623,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,5.25
C1,123065,4,2020-06-16 13:37:00-04:00,LONG,-2.3285284,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.75,4.0
C1,123066,4,2020-06-16 13:38:00-04:00,LONG,-2.1277413,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,13.0,0.0
C1,123067,4,2020-06-16 13:39:00-04:00,LONG,-2.0426216,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,16.5,0.0
C1,123688,4,2020-06-18 09:30:00-04:00,LONG,-4.134447,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,21.5,0.0
C1,123813,4,2020-06-18 11:35:00-04:00,LONG,-2.6422534,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,6.25
C1,123814,4,2020-06-18 11:36:00-04:00,LONG,-2.1972318,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.25
C1,123815,4,2020-06-18 11:37:00-04:00,LONG,-2.5690804,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.0,3.5
C1,123816,4,2020-06-18 11:38:00-04:00,LONG,-2.268067,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.75,2.5
C1,123841,4,2020-06-18 12:03:00-04:00,LONG,-2.2606695,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.25,0.0
C1,124022,4,2020-06-18 15:04:00-04:00,LONG,-2.2208228,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.0,0.0
C1,124100,4,2020-06-18 16:37:00-04:00,LONG,-2.093815,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,0.0
C1,124186,4,2020-06-19 10:33:00-04:00,LONG,-2.3154898,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.5,0.0
C1,124187,4,2020-06-19 10:34:00-04:00,LONG,-2.2933915,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.5,0.0
C1,124193,4,2020-06-19 10:40:00-04:00,LONG,-2.167851,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.25,2.25
C1,124194,4,2020-06-19 10:41:00-04:00,LONG,-2.0081084,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.25,2.5
C1,124199,4,2020-06-19 10:46:00-04:00,LONG,-2.507297,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,9.0,0.0
C1,124200,4,2020-06-19 10:47:00-04:00,LONG,-2.1342432,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.5,2.25
C1,124270,4,2020-06-19 11:57:00-04:00,LONG,-2.2059345,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.0,8.25
C1,124273,4,2020-06-19 12:00:00-04:00,LONG,-2.0282423,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,7.0
C1,124274,4,2020-06-19 12:01:00-04:00,LONG,-2.38958,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.25,4.75
C1,124275,4,2020-06-19 12:02:00-04:00,LONG,-2.0080874,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,19.25
C1,124277,4,2020-06-19 12:04:00-04:00,LONG,-2.2791345,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,13.25
C1,124278,4,2020-06-19 12:05:00-04:00,LONG,-2.8466365,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.25,2.75
C1,124279,4,2020-06-19 12:06:00-04:00,LONG,-2.4833128,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.0,2.5
C1,124280,4,2020-06-19 12:07:00-04:00,LONG,-2.3628495,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,0.0
C1,124640,4,2020-06-22 10:52:00-04:00,LONG,-2.2690868,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.75,2.75
C1,124641,4,2020-06-22 10:53:00-04:00,LONG,-2.0225406,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,7.25
C1,124643,4,2020-06-22 10:55:00-04:00,LONG,-2.0072033,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.0
C1,124644,4,2020-06-22 10:56:00-04:00,LONG,-2.3913512,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.25
C1,124645,4,2020-06-22 10:57:00-04:00,LONG,-2.047112,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,18.75
C1,124646,4,2020-06-22 10:58:00-04:00,LONG,-2.3720975,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,9.25
C1,124647,4,2020-06-22 10:59:00-04:00,LONG,-2.668487,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.25,1.0
C1,124648,4,2020-06-22 11:00:00-04:00,LONG,-2.4802842,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.0,0.0
C1,125268,4,2020-06-23 14:05:00-04:00,LONG,-2.1940014,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,4.75
C1,125269,4,2020-06-23 14:06:00-04:00,LONG,-2.2418818,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,0.0
C1,125270,4,2020-06-23 14:07:00-04:00,LONG,-2.1032186,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.25,0.0
C1,125314,4,2020-06-23 14:51:00-04:00,LONG,-2.0778456,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.5,0.0
C1,125428,4,2020-06-24 09:30:00-04:00,LONG,-2.3425844,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.5,0.0
C1,126076,4,2020-06-25 13:03:00-04:00,LONG,-2.3148766,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,3.25,2.0
C1,126135,4,2020-06-25 14:02:00-04:00,LONG,-2.3494713,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.0,0.0
C1,127055,4,2020-06-29 14:52:00-04:00,LONG,-2.343826,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.25,0.0
C1,127358,4,2020-06-30 12:40:00-04:00,LONG,-2.3532877,50.0,12.5,4.0,3,,1.0,False,True,LOSS,SL_ONLY,0.0,9.25
C1,127391,4,2020-06-30 13:13:00-04:00,LONG,-2.0675807,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,8.0
C1,127393,4,2020-06-30 13:15:00-04:00,LONG,-2.434113,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.0,0.0
C1,127807,4,2020-07-01 12:53:00-04:00,LONG,-2.2566833,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,15.5,0.0
C1,127909,4,2020-07-01 14:35:00-04:00,LONG,-2.6302025,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.75,1.75
C1,127910,4,2020-07-01 14:36:00-04:00,LONG,-3.1810918,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.5,0.0
C1,127911,4,2020-07-01 14:37:00-04:00,LONG,-2.2036448,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.25,0.5
C1,127918,4,2020-07-01 14:44:00-04:00,LONG,-2.2037845,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.25,0.0
C1,127919,4,2020-07-01 14:45:00-04:00,LONG,-2.081939,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,0.0
C1,128375,4,2020-07-02 15:06:00-04:00,LONG,-2.1878967,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.25,3.5
C1,128376,4,2020-07-02 15:07:00-04:00,LONG,-2.0083556,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.5,7.0
C1,128377,4,2020-07-02 15:08:00-04:00,LONG,-2.3164322,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.5,7.0
C1,128379,4,2020-07-02 15:10:00-04:00,LONG,-2.373943,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,6.75
C1,128380,4,2020-07-02 15:11:00-04:00,LONG,-2.4643097,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.75,3.75
C1,128382,4,2020-07-02 15:13:00-04:00,LONG,-2.0442092,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,2.75,0.75
C1,128409,4,2020-07-02 15:40:00-04:00,LONG,-2.0406914,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,10.0
C1,128410,4,2020-07-02 15:41:00-04:00,LONG,-2.7328987,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.25,7.0
C1,128411,4,2020-07-02 15:42:00-04:00,LONG,-2.651442,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.75,4.5
C1,128412,4,2020-07-02 15:43:00-04:00,LONG,-2.45194,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.0,0.0
C1,128413,4,2020-07-02 15:44:00-04:00,LONG,-2.04706,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,5.5
C1,128416,4,2020-07-02 15:47:00-04:00,LONG,-2.0382066,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,14.75
C1,128856,4,2020-07-06 12:22:00-04:00,LONG,-2.183307,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.75,2.75
C1,128857,4,2020-07-06 12:23:00-04:00,LONG,-2.4061456,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.75,0.0
C1,128962,4,2020-07-06 14:08:00-04:00,LONG,-2.0809922,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,0.0
C1,129277,4,2020-07-07 12:08:00-04:00,LONG,-2.0853112,50.0,12.5,4.0,3,,3.0,False,True,LOSS,SL_ONLY,0.0,15.25
C1,129278,4,2020-07-07 12:09:00-04:00,LONG,-2.299524,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.25
C1,129312,4,2020-07-07 12:43:00-04:00,LONG,-2.7126868,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.5,0.0
C1,129383,4,2020-07-07 13:54:00-04:00,LONG,-2.587116,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,4.0,0.0
C1,129393,4,2020-07-07 14:04:00-04:00,LONG,-2.0087688,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,12.25,0.0
C1,129410,4,2020-07-07 14:21:00-04:00,LONG,-2.189437,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,1.75,2.0
C1,129411,4,2020-07-07 14:22:00-04:00,LONG,-2.0103748,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.25,0.25
C1,129747,4,2020-07-08 12:43:00-04:00,LONG,-2.5358734,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,11.75,0.0
C1,129922,4,2020-07-08 15:38:00-04:00,LONG,-2.3283892,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.25,0.0
C1,129923,4,2020-07-08 15:39:00-04:00,LONG,-2.2277427,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,6.75,0.0
C1,130593,4,2020-07-10 12:19:00-04:00,LONG,-2.0656922,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.75
C1,130594,4,2020-07-10 12:20:00-04:00,LONG,-2.8315299,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,8.75
C1,130595,4,2020-07-10 12:21:00-04:00,LONG,-2.2420268,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,9.75
C1,130596,4,2020-07-10 12:22:00-04:00,LONG,-2.867175,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.5,1.0
C1,130597,4,2020-07-10 12:23:00-04:00,LONG,-3.0120296,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.0,0.0
C1,130598,4,2020-07-10 12:24:00-04:00,LONG,-2.1096277,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,0.0,8.75
C1,130601,4,2020-07-10 12:27:00-04:00,LONG,-2.5720992,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.5,0.0
C1,130602,4,2020-07-10 12:28:00-04:00,LONG,-2.0291834,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,7.75,0.0
C1,130995,4,2020-07-13 11:46:00-04:00,LONG,-3.0229545,50.0,12.5,4.0,3,,2.0,False,True,LOSS,SL_ONLY,0.0,9.25
C1,130996,4,2020-07-13 11:47:00-04:00,LONG,-3.2839236,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,8.5,0.0
C1,130997,4,2020-07-13 11:48:00-04:00,LONG,-2.7857454,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,10.0,0.0
C1,130998,4,2020-07-13 11:49:00-04:00,LONG,-2.2221875,50.0,12.5,4.0,3,,,False,False,UNRESOLVED,NEITHER,5.25,0.0
