target_points,horizon_bars,window,probability_decile,observations,mean_probability,realized_probability,mean_future_mfe
3.0,10,15,1,100,0.85565877,0.88,13.3475
3.0,10,15,2,100,0.8784528,0.88,15.78
3.0,10,15,3,100,0.8976609,0.9,20.905
3.0,10,15,4,100,0.9157525,0.94,24.8775
3.0,10,15,5,100,0.92939514,0.97,22.795
3.0,10,15,6,100,0.94011027,0.94,27.125
3.0,10,15,7,100,0.9484371,0.94,34.245
3.0,10,15,8,100,0.95597285,0.94,34.705
3.0,10,15,9,100,0.96708894,0.95,37.0625
3.0,10,16,0,114,0.8374105,0.8421052631578947,14.114035087719298
3.0,10,16,1,113,0.9090292,0.9026548672566371,34.008849557522126
3.0,10,16,2,113,0.9279132,0.9026548672566371,33.20575221238938
3.0,10,16,3,113,0.9373682,0.8761061946902655,36.6570796460177
3.0,10,16,4,113,0.94456035,0.9734513274336283,42.31637168141593
3.0,10,16,5,113,0.9499922,0.9823008849557522,48.85398230088496
3.0,10,16,6,113,0.9546102,0.9292035398230089,41.400442477876105
3.0,10,16,7,113,0.9595593,0.9469026548672567,40.69911504424779
3.0,10,16,8,113,0.9654384,0.9380530973451328,39.953539823008846
3.0,10,16,9,113,0.97424996,0.9646017699115044,46.008849557522126
3.0,10,17,0,100,0.8001821,0.97,25.2575
3.0,10,17,1,100,0.86767226,0.85,15.2475
3.0,10,17,2,100,0.8910791,0.91,25.605
3.0,10,17,3,99,0.9076883,0.9494949494949495,22.166666666666668
3.0,10,17,4,100,0.920017,0.95,22.775
3.0,10,17,5,100,0.9290118,0.94,24.885
3.0,10,17,6,99,0.93740976,0.9595959595959596,28.34090909090909
3.0,10,17,7,100,0.9449796,0.94,26.8925
3.0,10,17,8,100,0.9556283,0.9,29.7025
3.0,10,17,9,100,0.9684025,0.95,32.43
3.0,10,18,0,90,0.8091752,0.8555555555555555,33.27777777777778
3.0,10,18,1,89,0.87608945,0.8764044943820225,17.64887640449438
3.0,10,18,2,89,0.8964901,0.9550561797752809,19.724719101123597
3.0,10,18,3,89,0.90985435,0.9438202247191011,21.679775280898877
3.0,10,18,4,89,0.92152274,0.9325842696629213,23.23314606741573
3.0,10,18,5,89,0.9313053,0.9213483146067416,24.15730337078652
3.0,10,18,6,89,0.93962955,0.9325842696629213,27.578651685393258
3.0,10,18,7,89,0.9483238,0.9213483146067416,33.103932584269664
3.0,10,18,8,89,0.9573069,0.8651685393258427,31.134831460674157
3.0,10,18,9,89,0.96840394,0.9662921348314607,88.73314606741573
3.0,10,19,0,109,0.82662284,0.926605504587156,18.80275229357798
3.0,10,19,1,109,0.9093262,0.926605504587156,18.818807339449542
3.0,10,19,2,109,0.9269341,0.8532110091743119,23.78440366972477
3.0,10,19,3,109,0.9376003,0.944954128440367,26.53669724770642
3.0,10,19,4,109,0.94483197,0.926605504587156,32.31651376146789
3.0,10,19,5,109,0.9505851,0.981651376146789,34.89449541284404
3.0,10,19,6,109,0.95561713,0.981651376146789,39.559633027522935
3.0,10,19,7,109,0.960615,0.981651376146789,43.29816513761468
3.0,10,19,8,109,0.9652678,0.944954128440367,40.73623853211009
3.0,10,19,9,109,0.9735557,0.9724770642201835,50.571100917431195
3.0,10,20,0,106,0.8665355,0.9056603773584906,40.3561320754717
3.0,10,20,1,106,0.9187019,0.9245283018867925,39.72641509433962
3.0,10,20,2,106,0.9319275,0.9528301886792453,27.058962264150942
3.0,10,20,3,105,0.93914443,0.9428571428571428,35.49285714285714
3.0,10,20,4,106,0.94451445,0.9433962264150944,27.8561320754717
3.0,10,20,5,106,0.94959253,0.9433962264150944,28.45754716981132
3.0,10,20,6,105,0.9545139,0.9809523809523809,28.764285714285716
3.0,10,20,7,106,0.9595357,0.9433962264150944,33.54716981132076
3.0,10,20,8,106,0.9652093,0.9339622641509434,39.74528301886792
3.0,10,20,9,106,0.97426605,0.9716981132075472,45.905660377358494
3.0,10,21,0,115,0.9023004,0.9043478260869565,24.830434782608695
3.0,10,21,1,114,0.932793,0.9122807017543859,25.361842105263158
3.0,10,21,2,114,0.9428084,0.9385964912280702,41.16228070175438
3.0,10,21,3,115,0.9502302,0.9391304347826087,36.93695652173913
3.0,10,21,4,114,0.95492023,0.9736842105263158,39.574561403508774
3.0,10,21,5,114,0.95955366,0.9736842105263158,36.36184210526316
3.0,10,21,6,115,0.96353143,0.9652173913043478,47.0
3.0,10,21,7,114,0.967587,0.9824561403508771,50.151315789473685
3.0,10,21,8,114,0.97210616,0.9824561403508771,52.776315789473685
3.0,10,21,9,115,0.97877544,0.9565217391304348,61.428260869565214
3.0,10,22,0,24,0.7980857,0.7083333333333334,16.1875
3.0,10,22,1,23,0.8976764,0.9565217391304348,33.51086956521739
3.0,10,22,2,24,0.914619,0.875,17.833333333333332
3.0,10,22,3,23,0.92753583,0.9130434782608695,17.402173913043477
3.0,10,22,4,24,0.94120616,0.8333333333333334,22.989583333333332
3.0,10,22,5,23,0.9475289,1.0,27.51086956521739
3.0,10,22,6,23,0.95234555,1.0,17.77173913043478
3.0,10,22,7,24,0.9575266,0.7916666666666666,18.78125
3.0,10,22,8,23,0.9645772,1.0,39.42391304347826
3.0,10,22,9,24,0.97561294,1.0,69.5625
3.0,20,1,0,124,0.81743973,0.8629032258064516,21.179435483870968
3.0,20,1,1,124,0.8813876,0.9032258064516129,15.903225806451612
3.0,20,1,2,124,0.8951295,0.9112903225806451,15.459677419354838
3.0,20,1,3,124,0.90562654,0.8870967741935484,15.451612903225806
3.0,20,1,4,124,0.91464627,0.8709677419354839,15.955645161290322
3.0,20,1,5,123,0.92352873,0.8943089430894309,19.821138211382113
3.0,20,1,6,124,0.9302133,0.8870967741935484,22.026209677419356
3.0,20,1,7,124,0.93712795,0.9032258064516129,23.858870967741936
3.0,20,1,8,124,0.94530725,0.9435483870967742,30.110887096774192
3.0,20,1,9,124,0.96134186,0.967741935483871,35.36491935483871
3.0,20,2,0,99,0.78253937,0.8080808080808081,15.68939393939394
3.0,20,2,1,99,0.8686491,0.8181818181818182,13.080808080808081
3.0,20,2,2,99,0.8854798,0.8888888888888888,14.863636363636363
3.0,20,2,3,99,0.8986514,0.9191919191919192,16.727272727272727
3.0,20,2,4,99,0.909138,0.8585858585858586,15.573232323232324
3.0,20,2,5,99,0.9180255,0.9393939393939394,17.21969696969697
3.0,20,2,6,99,0.9252458,0.898989898989899,17.91919191919192
3.0,20,2,7,99,0.9336664,0.9090909090909091,17.28787878787879
3.0,20,2,8,99,0.94510597,0.8686868686868687,20.982323232323232
3.0,20,2,9,99,0.9620606,0.98989898989899,31.29040404040404
3.0,20,3,0,147,0.8771107,0.8435374149659864,16.93027210884354
3.0,20,3,1,147,0.91108817,0.9387755102040817,22.85544217687075
3.0,20,3,2,147,0.928017,0.9319727891156463,24.687074829931973
3.0,20,3,3,146,0.93833065,0.9452054794520548,26.41780821917808
3.0,20,3,4,147,0.9459027,0.9523809523809523,33.6343537414966
3.0,20,3,5,147,0.9542915,0.9455782312925171,37.5187074829932
3.0,20,3,6,146,0.9619544,0.952054794520548,43.48458904109589
3.0,20,3,7,147,0.9683187,0.9659863945578231,49.11904761904762
3.0,20,3,8,147,0.9740552,0.9659863945578231,41.585034013605444
3.0,20,3,9,147,0.9809509,0.9523809523809523,32.46938775510204
3.0,20,4,0,174,0.8917061,0.9137931034482759,24.649425287356323
3.0,20,4,1,174,0.9242286,0.9022988505747126,27.60919540229885
3.0,20,4,2,174,0.9372812,0.9080459770114943,26.37787356321839
3.0,20,4,3,174,0.9465743,0.9482758620689655,31.58477011494253
3.0,20,4,4,174,0.9536245,0.9137931034482759,32.84770114942529
3.0,20,4,5,173,0.9589406,0.930635838150289,35.10115606936416
3.0,20,4,6,174,0.9640468,0.9540229885057471,35.80603448275862
3.0,20,4,7,174,0.9697671,0.9540229885057471,42.270114942528735
3.0,20,4,8,174,0.97488844,0.9367816091954023,41.24425287356322
3.0,20,4,9,174,0.9815467,0.9597701149425287,48.97701149425287
3.0,20,5,0,136,0.86971664,0.8529411764705882,39.6360294117647
3.0,20,5,1,135,0.9174346,0.9111111111111111,40.42777777777778
3.0,20,5,2,135,0.9323999,0.9111111111111111,36.65185185185185
3.0,20,5,3,135,0.9420412,0.9703703703703703,34.11666666666667
3.0,20,5,4,135,0.94928116,0.9037037037037037,29.8
3.0,20,5,5,135,0.9558002,0.9333333333333333,35.72962962962963
3.0,20,5,6,135,0.96127295,0.9333333333333333,34.864814814814814
3.0,20,5,7,135,0.96654785,0.9851851851851852,38.666666666666664
3.0,20,5,8,135,0.9723429,0.9481481481481482,42.49074074074074
3.0,20,5,9,136,0.981037,0.9485294117647058,43.68014705882353
3.0,20,6,0,137,0.86130196,0.9635036496350365,26.228102189781023
3.0,20,6,1,137,0.91135573,0.9635036496350365,23.496350364963504
3.0,20,6,2,137,0.92548496,0.9124087591240876,23.472627737226276
3.0,20,6,3,137,0.9340623,0.9416058394160584,28.366788321167885
3.0,20,6,4,137,0.94166833,0.9416058394160584,28.697080291970803
3.0,20,6,5,136,0.9490711,0.9044117647058824,26.799632352941178
3.0,20,6,6,137,0.9556472,0.8832116788321168,29.552919708029197
3.0,20,6,7,137,0.9621477,0.9416058394160584,32.925182481751825
3.0,20,6,8,137,0.96894526,0.9197080291970803,29.826642335766422
3.0,20,6,9,137,0.97836083,0.927007299270073,36.68978102189781
3.0,20,7,0,121,0.84910935,0.7603305785123967,18.136363636363637
3.0,20,7,1,121,0.8976941,0.8512396694214877,18.708677685950413
3.0,20,7,2,120,0.9093297,0.9166666666666666,19.733333333333334
3.0,20,7,3,121,0.91888785,0.9256198347107438,23.644628099173552
3.0,20,7,4,121,0.9273372,0.9173553719008265,21.973140495867767
3.0,20,7,5,120,0.9352865,0.925,19.629166666666666
3.0,20,7,6,121,0.94315445,0.8842975206611571,21.34504132231405
3.0,20,7,7,120,0.9516211,0.8833333333333333,21.314583333333335
3.0,20,7,8,121,0.96015805,0.9504132231404959,24.574380165289256
3.0,20,7,9,121,0.9736549,0.9669421487603306,46.54338842975206
3.0,20,8,0,131,0.818762,0.8244274809160306,14.50381679389313
3.0,20,8,1,131,0.8846834,0.8473282442748091,19.608778625954198
3.0,20,8,2,130,0.89973706,0.9076923076923077,18.821153846153845
3.0,20,8,3,131,0.91043985,0.9236641221374046,19.177480916030536
3.0,20,8,4,130,0.918698,0.9,21.505769230769232
3.0,20,8,5,131,0.926576,0.8931297709923665,20.41793893129771
3.0,20,8,6,130,0.9345479,0.9307692307692308,23.11346153846154
3.0,20,8,7,131,0.942557,0.9389312977099237,23.341603053435115
3.0,20,8,8,130,0.9541219,0.9307692307692308,27.28076923076923
3.0,20,8,9,131,0.9727061,0.9083969465648855,37.849236641221374
3.0,20,9,0,101,0.78427356,0.8217821782178217,17.74009900990099
3.0,20,9,1,101,0.8684279,0.8910891089108911,20.98267326732673
3.0,20,9,2,101,0.88519317,0.8811881188118812,24.007425742574256
3.0,20,9,3,100,0.8978254,0.88,23.855
3.0,20,9,4,101,0.91033405,0.900990099009901,25.571782178217823
3.0,20,9,5,101,0.92015094,0.9306930693069307,24.096534653465348
3.0,20,9,6,100,0.9276952,0.87,21.2375
3.0,20,9,7,101,0.9373838,0.9504950495049505,26.29950495049505
3.0,20,9,8,101,0.94836336,0.9504950495049505,24.215346534653467
3.0,20,9,9,101,0.96499956,0.9702970297029703,30.987623762376238
3.0,20,10,0,90,0.7745261,0.8333333333333334,17.56388888888889
3.0,20,10,1,90,0.8711923,0.8777777777777778,19.058333333333334
3.0,20,10,2,89,0.89035577,0.8651685393258427,17.115168539325843
3.0,20,10,3,90,0.9023168,0.8666666666666667,21.26388888888889
3.0,20,10,4,90,0.91135544,0.9222222222222223,22.022222222222222
3.0,20,10,5,89,0.9195893,0.9438202247191011,24.803370786516854
3.0,20,10,6,90,0.92653215,0.8888888888888888,23.794444444444444
3.0,20,10,7,89,0.93416727,0.9325842696629213,25.56741573033708
3.0,20,10,8,90,0.9435986,0.8888888888888888,24.058333333333334
3.0,20,10,9,90,0.96163774,0.9333333333333333,37.419444444444444
3.0,20,11,0,109,0.71110845,0.7064220183486238,13.509174311926605
3.0,20,11,1,108,0.83586013,0.8703703703703703,18.256944444444443
3.0,20,11,2,109,0.86484253,0.8073394495412844,19.224770642201836
3.0,20,11,3,108,0.882666,0.8611111111111112,18.60185185185185
3.0,20,11,4,109,0.89592475,0.908256880733945,20.293577981651374
3.0,20,11,5,108,0.90808135,0.8888888888888888,21.453703703703702
3.0,20,11,6,108,0.9183338,0.9259259259259259,21.70601851851852
3.0,20,11,7,109,0.9301979,0.944954128440367,26.119266055045873
3.0,20,11,8,108,0.9440795,0.9166666666666666,28.171296296296298
3.0,20,11,9,109,0.9613523,0.9357798165137615,31.5802752293578
3.0,20,12,0,121,0.7678316,0.8181818181818182,32.04545454545455
3.0,20,12,1,121,0.84934306,0.8347107438016529,13.723140495867769
3.0,20,12,2,121,0.8675929,0.9173553719008265,17.285123966942148
3.0,20,12,3,120,0.8825646,0.8916666666666667,16.997916666666665
3.0,20,12,4,121,0.8958418,0.8677685950413223,22.357438016528924
3.0,20,12,5,121,0.90827876,0.9090909090909091,17.766528925619834
3.0,20,12,6,120,0.9206243,0.9083333333333333,24.510416666666668
3.0,20,12,7,121,0.93375933,0.9256198347107438,34.014462809917354
3.0,20,12,8,121,0.9478803,0.9669421487603306,37.35950413223141
3.0,20,12,9,121,0.9666171,0.9008264462809917,36.574380165289256
3.0,20,13,0,129,0.7235623,0.8604651162790697,18.26937984496124
3.0,20,13,1,129,0.8601306,0.8837209302325582,17.660852713178294
3.0,20,13,2,128,0.88820064,0.9140625,20.47265625
3.0,20,13,3,129,0.90392154,0.937984496124031,21.25581395348837
3.0,20,13,4,129,0.91629547,0.9147286821705426,24.637596899224807
3.0,20,13,5,128,0.9269562,0.9296875,28.4140625
3.0,20,13,6,129,0.93697774,0.9767441860465116,36.51744186046512
3.0,20,13,7,128,0.9452505,0.96875,32.857421875
3.0,20,13,8,129,0.9545546,0.9302325581395349,28.96511627906977
3.0,20,13,9,129,0.9672897,0.9689922480620154,38.37984496124031
3.0,20,14,0,125,0.80287594,0.808,35.158
3.0,20,14,1,125,0.8819886,0.968,37.778
3.0,20,14,2,124,0.9087922,0.9435483870967742,31.802419354838708
3.0,20,14,3,125,0.9251268,0.912,30.222
3.0,20,14,4,124,0.93754494,0.9516129032258065,31.012096774193548
3.0,20,14,5,125,0.9461666,0.944,35.29
3.0,20,14,6,124,0.9535626,0.9596774193548387,49.80241935483871
3.0,20,14,7,125,0.95977163,0.976,56.59
3.0,20,14,8,124,0.9663145,0.9919354838709677,58.86693548387097
3.0,20,14,9,125,0.97447145,0.984,47.608
3.0,20,15,0,100,0.8417489,0.97,17.3
3.0,20,15,1,100,0.8869885,0.97,21.675
3.0,20,15,2,100,0.9078476,0.96,24.36
3.0,20,15,3,100,0.922856,0.93,25.2225
3.0,20,15,4,100,0.9349955,0.97,31.4675
3.0,20,15,5,100,0.9466152,0.94,31.08
3.0,20,15,6,100,0.9563601,0.98,33.7625
3.0,20,15,7,100,0.9642168,0.96,43.87
3.0,20,15,8,100,0.9711142,0.97,46.9025
3.0,20,15,9,100,0.97875535,0.97,54.47
3.0,20,16,0,114,0.87804896,0.9210526315789473,25.028508771929825
3.0,20,16,1,113,0.93205786,0.9292035398230089,29.008849557522122
3.0,20,16,2,113,0.94902223,0.9203539823008849,39.652654867256636
3.0,20,16,3,113,0.95987755,0.9380530973451328,52.57079646017699
3.0,20,16,4,113,0.9654931,0.9823008849557522,69.23008849557522
3.0,20,16,5,113,0.96971214,0.9646017699115044,66.34292035398231
3.0,20,16,6,113,0.97334236,0.9823008849557522,67.65265486725664
3.0,20,16,7,113,0.97630525,0.9646017699115044,62.11725663716814
3.0,20,16,8,113,0.9803012,0.9646017699115044,49.69469026548673
3.0,20,16,9,113,0.9856127,0.9734513274336283,64.42035398230088
3.0,20,17,0,100,0.8610781,0.95,27.9525
3.0,20,17,1,100,0.9041494,0.96,24.3075
3.0,20,17,2,100,0.9204831,0.94,30.91
3.0,20,17,3,99,0.9318539,0.9696969696969697,35.01010101010101
3.0,20,17,4,100,0.9395315,0.88,27.075
3.0,20,17,5,100,0.94616246,0.92,30.795
3.0,20,17,6,99,0.9537485,0.9494949494949495,33.68434343434343
3.0,20,17,7,100,0.9612465,0.97,36.635
3.0,20,17,8,100,0.9704789,0.97,51.065
3.0,20,17,9,100,0.9815751,0.95,55.51
3.0,20,18,0,90,0.86085004,0.8888888888888888,40.19444444444444
3.0,20,18,1,89,0.915966,0.9101123595505618,23.542134831460675
3.0,20,18,2,89,0.93065995,0.9887640449438202,28.873595505617978
3.0,20,18,3,89,0.940216,0.9325842696629213,31.134831460674157
3.0,20,18,4,89,0.9477987,0.9662921348314607,39.168539325842694
3.0,20,18,5,89,0.95378596,0.9550561797752809,27.109550561797754
3.0,20,18,6,89,0.9600999,0.9550561797752809,31.839887640449437
3.0,20,18,7,89,0.96759516,0.9101123595505618,29.68820224719101
3.0,20,18,8,89,0.9757788,0.9325842696629213,44.42134831460674
3.0,20,18,9,89,0.983433,0.9662921348314607,93.08707865168539
3.0,20,19,0,109,0.86735845,0.926605504587156,20.690366972477065
3.0,20,19,1,109,0.9294462,0.926605504587156,31.30504587155963
3.0,20,19,2,109,0.94562507,0.926605504587156,40.190366972477065
3.0,20,19,3,109,0.9543196,0.9541284403669725,34.97018348623853
3.0,20,19,4,109,0.9605231,0.9724770642201835,38.31651376146789
3.0,20,19,5,109,0.96641636,0.9908256880733946,49.99082568807339
3.0,20,19,6,109,0.97134453,0.981651376146789,44.19954128440367
3.0,20,19,7,109,0.9769206,0.981651376146789,40.75
3.0,20,19,8,109,0.9813121,0.944954128440367,57.690366972477065
3.0,20,19,9,109,0.9874767,0.9908256880733946,71.78899082568807
3.0,20,20,0,106,0.8959978,0.9339622641509434,54.617924528301884
3.0,20,20,1,106,0.9360292,0.9528301886792453,49.653301886792455
3.0,20,20,2,106,0.9485998,0.9528301886792453,45.12971698113208
3.0,20,20,3,105,0.95670617,0.9619047619047619,45.72380952380952
3.0,20,20,4,106,0.9621063,0.9622641509433962,50.903301886792455
3.0,20,20,5,106,0.9670966,0.9905660377358491,48.259433962264154
3.0,20,20,6,105,0.9714519,0.9809523809523809,51.576190476190476
3.0,20,20,7,106,0.97569263,0.9528301886792453,57.45518867924528
3.0,20,20,8,106,0.9800178,0.9528301886792453,54.7311320754717
3.0,20,20,9,106,0.9859441,0.9622641509433962,58.87971698113208
3.0,20,21,0,115,0.9260748,0.9304347826086956,36.4804347826087
3.0,20,21,1,114,0.951242,0.9649122807017544,42.844298245614034
3.0,20,21,2,114,0.9612831,0.9649122807017544,45.18421052631579
3.0,20,21,3,115,0.9675879,0.9217391304347826,45.447826086956525
3.0,20,21,4,114,0.97248363,0.9912280701754386,59.199561403508774
3.0,20,21,5,114,0.97654563,1.0,53.771929824561404
3.0,20,21,6,115,0.97997075,0.9565217391304348,59.243478260869566
3.0,20,21,7,114,0.98319554,1.0,69.18859649122807
3.0,20,21,8,114,0.9864166,0.9649122807017544,79.08771929824562
3.0,20,21,9,115,0.9901245,0.991304347826087,85.67608695652174
3.0,20,22,0,24,0.8574765,0.9166666666666666,24.770833333333332
3.0,20,22,1,23,0.9286984,0.9130434782608695,18.16304347826087
3.0,20,22,2,24,0.9425328,0.9583333333333334,38.875
3.0,20,22,3,23,0.95190096,0.8260869565217391,21.184782608695652
3.0,20,22,4,24,0.95883244,0.875,27.65625
3.0,20,22,5,23,0.96436167,0.9565217391304348,31.402173913043477
3.0,20,22,6,23,0.96819925,1.0,38.66304347826087
3.0,20,22,7,24,0.9728561,0.9583333333333334,39.604166666666664
3.0,20,22,8,23,0.97868013,0.9565217391304348,54.5
3.0,20,22,9,24,0.98575926,1.0,91.86458333333333
3.0,30,1,0,124,0.8394351,0.8790322580645161,23.346774193548388
3.0,30,1,1,124,0.89925414,0.9112903225806451,17.788306451612904
3.0,30,1,2,124,0.91189015,0.9435483870967742,20.848790322580644
3.0,30,1,3,124,0.92154515,0.9596774193548387,18.449596774193548
3.0,30,1,4,124,0.9286381,0.9032258064516129,20.118951612903224
3.0,30,1,5,123,0.9348742,0.8617886178861789,20.796747967479675
3.0,30,1,6,124,0.94156516,0.8870967741935484,25.961693548387096
3.0,30,1,7,124,0.9483845,0.9516129032258065,29.467741935483872
3.0,30,1,8,124,0.9569797,0.9435483870967742,34.63911290322581
3.0,30,1,9,124,0.969584,0.9596774193548387,41.53225806451613
3.0,30,2,0,99,0.8227542,0.8282828282828283,20.598484848484848
3.0,30,2,1,99,0.8914771,0.898989898989899,13.330808080808081
3.0,30,2,2,99,0.9078325,0.9595959595959596,21.73989898989899
3.0,30,2,3,99,0.9188221,0.9494949494949495,23.52020202020202
3.0,30,2,4,99,0.92683697,0.9292929292929293,23.143939393939394
3.0,30,2,5,99,0.93372166,0.898989898989899,19.684343434343436
3.0,30,2,6,99,0.94051754,0.9494949494949495,22.237373737373737
3.0,30,2,7,99,0.9469854,0.9090909090909091,18.608585858585858
3.0,30,2,8,99,0.95588034,0.9191919191919192,21.80808080808081
3.0,30,2,9,99,0.9698019,0.9696969696969697,37.08585858585859
3.0,30,3,0,147,0.89767706,0.9523809523809523,28.44047619047619
3.0,30,3,1,147,0.92679185,0.9183673469387755,26.011904761904763
3.0,30,3,2,147,0.93940413,0.9523809523809523,33.33843537414966
3.0,30,3,3,146,0.94806725,0.9657534246575342,27.470890410958905
3.0,30,3,4,147,0.9545016,0.9319727891156463,39.20238095238095
3.0,30,3,5,147,0.96076185,0.9795918367346939,47.25850340136054
3.0,30,3,6,146,0.966959,0.952054794520548,46.273972602739725
3.0,30,3,7,147,0.9721228,0.9455782312925171,51.74659863945578
3.0,30,3,8,147,0.9769623,0.9863945578231292,54.664965986394556
3.0,30,3,9,147,0.98288834,0.9591836734693877,45.125850340136054
3.0,30,4,0,174,0.9160072,0.9137931034482759,31.847701149425287
3.0,30,4,1,174,0.93641907,0.9137931034482759,31.761494252873565
3.0,30,4,2,174,0.9468205,0.9540229885057471,38.132183908045974
3.0,30,4,3,174,0.9543887,0.9195402298850575,35.19109195402299
3.0,30,4,4,174,0.9596922,0.9482758620689655,39.65229885057471
3.0,30,4,5,173,0.9646072,0.953757225433526,45.119942196531795
3.0,30,4,6,174,0.9693388,0.9482758620689655,43.547413793103445
3.0,30,4,7,174,0.97396404,0.9367816091954023,44.416666666666664
3.0,30,4,8,174,0.97835535,0.9712643678160919,52.51724137931034
3.0,30,4,9,174,0.98460335,0.9597701149425287,60.50431034482759
3.0,30,5,0,136,0.90193415,0.8529411764705882,59.869485294117645
3.0,30,5,1,135,0.93073505,0.9185185185185185,40.92407407407408
3.0,30,5,2,135,0.9416859,0.9407407407407408,43.18888888888889
3.0,30,5,3,135,0.94962895,0.9481481481481482,36.14074074074074
3.0,30,5,4,135,0.9553087,0.9185185185185185,35.52777777777778
3.0,30,5,5,135,0.960893,0.9333333333333333,40.72222222222222
3.0,30,5,6,135,0.9660815,0.9851851851851852,47.55740740740741
3.0,30,5,7,135,0.9712368,0.9629629629629629,52.44074074074074
3.0,30,5,8,135,0.97704244,0.9703703703703703,52.73148148148148
