condition,condition_value,horizon_bars,observations,mean_return,median_return,std_return,win_rate_positive,mean_displacement_points,median_displacement_points,window,validation_start,validation_end
zscore_30,>=2.5,10,451,-5.3570755578496e-05,1.0271897116664874e-05,0.001858089568887812,0.5033259423503326,-1.332039911308204,0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_30,>=2.5,20,451,0.00021987391233880776,-6.376853842504637e-05,0.003216006025012489,0.48558758314855877,5.263303769401331,-1.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_30,>=2.5,30,451,0.00023277290881011287,2.8044459816856104e-05,0.003633258491623851,0.5055432372505543,5.631929046563193,0.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_30,>=2.5,60,446,0.0003385981423566204,0.0003012973106979455,0.00470338239767478,0.531390134529148,8.497757847533633,7.625,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.0:0,1,6386,5.037706588108401e-06,0.0,0.0006309409240869825,0.49608518634513,0.12316003758221108,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.0:0,3,6386,8.579869229458775e-06,1.0074610992116817e-05,0.0010526667699244372,0.506263701847792,0.19848105230191043,0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.0:0,5,6386,1.991014805336522e-05,1.9756113819768828e-05,0.0013839202172654058,0.5087691825869088,0.46942530535546506,0.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.0:0,10,6386,4.618306576267787e-05,2.764019427725639e-05,0.002004335606184637,0.5087691825869088,1.1380363294707172,0.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.0:0,20,6386,9.854878748049746e-05,0.00011988072909674408,0.0028888282878501794,0.5328844347009082,2.486180707798309,3.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.0:0,30,6386,0.00015520003427808905,0.00015436581373862168,0.0035607185080402605,0.5350767303476355,3.9569761979329785,4.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.0:0,60,6374,0.00026391174062480267,0.00028504832434339544,0.0048944995289854935,0.538280514590524,6.841543771572011,7.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.5:-1.0,1,2704,2.6593306835669636e-05,0.0,0.0005611433396203717,0.4966715976331361,0.6842640532544378,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.5:-1.0,3,2704,7.439292900175004e-05,3.604415410041195e-05,0.0011244941498366585,0.5225591715976331,1.888960798816568,1.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.5:-1.0,5,2704,8.757282739206805e-05,5.941097356987335e-05,0.0013632773841601518,0.525887573964497,2.234744822485207,1.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.5:-1.0,10,2704,0.00011889397719400058,0.00011052136514344557,0.0018183310729054493,0.5421597633136095,3.0610207100591715,2.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.5:-1.0,20,2704,0.00018511635936584666,0.0001554318737134741,0.002414064306617214,0.5358727810650887,4.826275887573964,4.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.5:-1.0,30,2704,0.0002405953221274158,0.00016926001686035086,0.0029534199255331,0.5369822485207101,6.253235946745562,4.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-1.5:-1.0,60,2703,0.0005057659242970697,0.0005389382915657048,0.0041971973606403645,0.5734369219385868,13.242230854605994,14.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.0:-1.5,1,1981,-1.0025176601470667e-05,0.0,0.0006239374586874774,0.4871277132761232,-0.26186269560827863,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.0:-1.5,3,1981,-4.7520662083797495e-05,-5.2341222900320616e-05,0.0009660842225459507,0.47046945986875316,-1.180085815244826,-1.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.0:-1.5,5,1981,-3.636673146754874e-05,-3.073109269524643e-05,0.0012481896892566752,0.48006057546693587,-0.8929833417465927,-0.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.0:-1.5,10,1981,-3.363904007858115e-05,-2.0225105423321565e-05,0.0017673216810405548,0.49268046441191315,-0.8046441191317516,-0.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.0:-1.5,20,1981,6.0698781092019806e-05,0.00012827976830709353,0.0023448716916999565,0.5285209490156486,1.598813730439172,3.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.0:-1.5,30,1981,9.244163690339247e-05,0.00011912325285901026,0.0027452111333939842,0.5270065623422514,2.4631499242806663,3.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.0:-1.5,60,1978,0.0004368159062934742,0.0005538185582419919,0.003730491531201244,0.5733063700707786,11.23546511627907,14.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.5:-2.0,1,1060,-7.263782611175566e-08,1.0186930178179843e-05,0.0006373070569582999,0.5047169811320755,0.03278301886792453,0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.5:-2.0,3,1060,1.7485382551384382e-05,1.0071197004357657e-05,0.0011946674245468844,0.5028301886792453,0.49481132075471695,0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.5:-2.0,5,1060,5.479318324516804e-06,4.001940949460714e-05,0.0014970718163123595,0.519811320754717,0.21108490566037735,1.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.5:-2.0,10,1060,7.763149051548674e-05,0.0001216387858665735,0.0020030071788797493,0.5349056603773585,2.017452830188679,3.125,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.5:-2.0,20,1060,0.00010360236860839571,0.00021858929301055152,0.0025823715740629395,0.5415094339622641,2.727122641509434,5.375,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.5:-2.0,30,1060,0.00021055568723955866,0.000265906590367182,0.0030720714911107324,0.5660377358490566,5.474528301886792,6.875,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,-2.5:-2.0,60,1060,0.00047467423544872444,0.0004987180508267963,0.004022223106555472,0.5424528301886793,12.137264150943397,12.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,0:1.0,1,6843,5.623556627186513e-06,0.0,0.0006530217823707714,0.49130498319450533,0.14251790150518778,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,0:1.0,3,6841,1.9339732411897995e-05,0.0,0.0010788982864300765,0.49948837889197484,0.4884885250694343,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,0:1.0,5,6839,2.9253267004152853e-05,0.0,0.0013569233909963515,0.4989033484427548,0.7438587512794268,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,0:1.0,10,6834,4.6648737677051054e-05,1.014108458274876e-05,0.001861535284378477,0.5042434884401522,1.1972124670763828,0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,0:1.0,20,6825,2.8834389777567016e-05,4.613567579547784e-05,0.002542600391870548,0.5128205128205128,0.8106959706959707,1.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,0:1.0,30,6825,6.860327311420803e-05,7.055526997468142e-05,0.0032443191426280806,0.5170695970695971,1.8233699633699634,1.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,0:1.0,60,6822,0.00011137685077622459,0.00018199179350186778,0.004515201174163965,0.5259454705364995,2.8781515684549985,4.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.0:1.5,1,3737,-3.658184487334944e-06,0.0,0.00043174809198616215,0.4961198822584961,-0.08957720096333957,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.0:1.5,3,3737,4.659763900627805e-06,1.0089901018028868e-05,0.0007705976075035114,0.5065560610115065,0.12871287128712872,0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.0:1.5,5,3737,1.1278026053026777e-05,1.9767143054849612e-05,0.0011216654244044048,0.5103023815895104,0.2966283114797966,0.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.0:1.5,10,3737,1.7930326699979802e-05,3.988473312133145e-05,0.00167410409483176,0.5161894567835162,0.4729060743912229,1.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.0:1.5,20,3736,9.563095368308547e-05,3.0257154495783034e-05,0.0024794411762257607,0.5115096359743041,2.3606129550321198,0.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.0:1.5,30,3735,0.00017164989320752027,0.00010582010582016466,0.002957577531637162,0.5282463186077644,4.25669344042838,2.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.0:1.5,60,3732,0.00031388729307097645,0.0001982605148882488,0.004428658651519525,0.5305466237942122,7.746382636655949,5.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.5:2.0,1,2583,1.1440929464094797e-05,9.903833773972082e-06,0.0004953750704041097,0.5040650406504065,0.2795199380565234,0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.5:2.0,3,2583,9.573870349055418e-06,0.0,0.0008663178681675913,0.49554781262098335,0.21641502129307008,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.5:2.0,5,2583,2.8160720915405797e-05,0.0,0.0010902695302313437,0.49903213317847467,0.6895083236546651,0.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.5:2.0,10,2583,5.718671808528843e-05,2.7603466995484993e-05,0.0016047374621288456,0.5114208284939993,1.423925667828107,0.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.5:2.0,20,2583,0.00011553122357019033,6.189778612242236e-05,0.002471550159718009,0.5272938443670151,2.8711769260549747,1.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.5:2.0,30,2578,0.00012959033813441436,9.880504957582303e-05,0.0027630212118378472,0.5263770364623739,3.1799844840961984,2.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,1.5:2.0,60,2577,0.00032017398153813824,7.999146757686759e-05,0.004241921603879244,0.5141637563057819,7.95372526193248,2.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,2.0:2.5,1,1005,-2.504502482006639e-05,-1.8214106825786835e-05,0.0004795862333384403,0.46368159203980097,-0.6241293532338309,-0.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,2.0:2.5,3,1005,-2.8729555081048097e-05,-1.0325884928330531e-05,0.0008447319093659345,0.48059701492537316,-0.667910447761194,-0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,2.0:2.5,5,1005,-4.746387328051583e-05,-9.302758267826228e-06,0.001091308254617839,0.49154228855721394,-1.1355721393034826,-0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,2.0:2.5,10,1005,-5.2838646643304676e-05,-2.9588425008109098e-05,0.001527463854381816,0.4845771144278607,-1.3335820895522388,-0.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,2.0:2.5,20,1005,-6.862065497807956e-05,-3.743986222126683e-05,0.0020036061234539725,0.4845771144278607,-1.7201492537313432,-1.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,2.0:2.5,30,1001,1.1521030895614756e-05,7.047358247413982e-05,0.0022115155243756946,0.5134865134865135,0.3274225774225774,1.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,2.0:2.5,60,1000,-6.409936082618673e-05,-4.3746829811397436e-05,0.00336176412965432,0.492,-1.648,-1.125,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,<=-2.5,1,721,3.992092345156475e-05,1.912320122388067e-05,0.0008488829559268101,0.5117891816920943,1.0162968099861305,0.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,<=-2.5,3,721,0.0001084064482377245,4.950348009469252e-05,0.0013494417203272111,0.5284327323162274,2.765256588072122,1.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,<=-2.5,5,721,0.0001775794957104066,0.0001447527141134053,0.0017443122728678423,0.5464632454923717,4.544729542302358,3.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,<=-2.5,10,721,0.00029471164635712713,0.00019800999950492226,0.002151948538166448,0.5423023578363384,7.496879334257975,5.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,<=-2.5,20,721,0.0004667736448849629,0.00039441747572821484,0.0026840779486070696,0.5783633841886269,11.782246879334258,9.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,<=-2.5,30,721,0.0005322529393096334,0.0005294627778538175,0.0030457235899523445,0.5783633841886269,13.36130374479889,13.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,<=-2.5,60,721,0.0007364427692801992,0.0007218345703232654,0.004329219716279921,0.5547850208044383,18.555478502080444,19.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,>=2.5,1,639,-9.159481603543104e-06,-9.95906822953696e-06,0.0008345727969398343,0.48513302034428796,-0.23630672926447574,-0.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,>=2.5,3,639,-1.110695434340398e-07,-3.0202051726102574e-05,0.0013094948836003852,0.48200312989045385,0.05829420970266041,-0.75,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,>=2.5,5,639,-4.3066725921462275e-05,-7.857619926920911e-05,0.0015347669107645475,0.4538341158059468,-0.9796557120500783,-2.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,>=2.5,10,639,-1.7976367890084213e-05,-7.620136209929296e-05,0.001852950377374304,0.4757433489827856,-0.36071987480438183,-2.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,>=2.5,20,639,0.00018293517863328783,4.000440048401721e-05,0.0024033340748380984,0.5070422535211268,4.516823161189358,1.0,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,>=2.5,30,639,7.319816707613707e-06,0.0001315456615229582,0.0028965540200401843,0.5211267605633803,0.34937402190923317,3.25,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_60,>=2.5,60,633,0.00026569961634625186,0.00036469397616722965,0.0040827677184660585,0.5655608214849921,6.9399684044233805,9.5,20,2026-02-06 09:30:00-05:00,2026-05-06 09:30:00-04:00
zscore_30,-1.0:0,1,6632,9.209509345793716e-06,0.0,0.0007256569586055176,0.4996984318455971,0.2686218335343788,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.0:0,3,6632,-3.807487680140814e-06,0.0,0.001328617463177181,0.4923100120627262,-0.1287696019300362,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.0:0,5,6632,-2.361217626968678e-05,0.0,0.0017448615621144545,0.4959288299155609,-0.7202201447527141,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.0:0,10,6631,-1.0998036176675818e-05,8.568906864514503e-06,0.0026166939822182826,0.5035439601870004,-0.398808626149902,0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.0:0,20,6631,-3.734912101401798e-05,-3.3407944409202806e-05,0.0037335162774779934,0.48876489217312624,-1.2954682551651335,-1.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.0:0,30,6626,4.294235253019603e-05,3.3996997140017804e-05,0.004583330778868673,0.5069423483247811,0.9017506791427709,1.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.0:0,60,6607,0.00015289725698462543,-2.4741655876514557e-05,0.006028173173226477,0.4968972302103829,3.8854623883759647,-0.75,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.5:-1.0,1,3331,7.318938703298882e-07,8.163731805010954e-06,0.0007372831924057567,0.5007505253677574,0.002927048934253978,0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.5:-1.0,3,3331,1.76686469119173e-05,0.0,0.0011855849781152886,0.4959471630141099,0.4785349744821375,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.5:-1.0,5,3331,8.716558553116891e-06,1.690788583785796e-05,0.0015843275008498115,0.5067547283098168,0.2036175322725908,0.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.5:-1.0,10,3331,-2.455142916315994e-05,2.5442918811569015e-05,0.0023298781454941324,0.5094566196337437,-0.7924046832782948,0.75,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.5:-1.0,20,3331,-7.304045031261199e-05,-2.567328181557471e-05,0.0036495386003769364,0.4890423296307415,-2.3228760132092465,-0.75,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.5:-1.0,30,3331,-1.5505741148234898e-05,-8.151885938834091e-06,0.004605598650219938,0.4995496847793455,-0.7584058841188832,-0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-1.5:-1.0,60,3329,0.00028218584957615716,1.7858896856015605e-05,0.0061115226738071874,0.5031541003304295,7.515244818263743,0.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.0:-1.5,1,2455,-8.689897816673045e-06,0.0,0.0006023352739347391,0.4965376782077393,-0.24083503054989816,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.0:-1.5,3,2455,-2.0337121875053617e-05,0.0,0.001124543398482594,0.4961303462321792,-0.5579429735234216,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.0:-1.5,5,2455,-3.79302071714296e-05,-8.17233826944097e-06,0.0014944837370208263,0.49572301425661913,-1.0658859470468431,-0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.0:-1.5,10,2455,-1.3504079487958199e-05,0.0,0.0023728512933631407,0.49775967413441957,-0.3840122199592668,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.0:-1.5,20,2455,1.3076902857301691e-05,-1.6353363478049943e-05,0.0033043563265780845,0.4965376782077393,0.35723014256619146,-0.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.0:-1.5,30,2455,4.527173365390244e-05,8.641175199830542e-06,0.0041755323204360996,0.5022403258655804,1.3177189409368635,0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.0:-1.5,60,2452,0.0003642819677264531,8.517782640538041e-05,0.005636559063397459,0.5106035889070146,10.213703099510603,2.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.5:-2.0,1,1162,-9.616307976125587e-06,1.691730026676108e-05,0.000988848232825244,0.5137693631669535,-0.3044320137693632,0.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.5:-2.0,3,1162,1.21381755869364e-05,3.797152675133475e-05,0.0012480425649397363,0.5223752151462995,0.35628227194492257,1.125,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.5:-2.0,5,1162,7.239582243856648e-05,0.0001006590784127237,0.001524627256204657,0.5395869191049913,2.1368330464716006,3.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.5:-2.0,10,1162,6.129998023401514e-05,8.476207909557942e-05,0.0021743305206757776,0.5232358003442341,1.810025817555938,2.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.5:-2.0,20,1162,3.616775866620782e-05,0.00012619072289554722,0.002892020977017585,0.5301204819277109,0.9827882960413081,3.75,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.5:-2.0,30,1162,-3.400640677703631e-05,8.356915219165373e-06,0.0035128439656157613,0.5008605851979346,-1.0697074010327023,0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,-2.5:-2.0,60,1158,0.00016587919649312645,0.00017672070500929227,0.005035161816282861,0.5259067357512953,4.564550949913644,5.125,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,0:1.0,1,6966,9.632192714033074e-07,0.0,0.0007404101152516989,0.49483204134366926,0.022753373528567326,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,0:1.0,3,6966,9.60069006675674e-06,0.0,0.0013756100262455203,0.49684180304335346,0.2588644846396784,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,0:1.0,5,6966,2.2711244537683458e-05,0.0,0.0017850354128453759,0.49655469422911286,0.61053689348263,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,0:1.0,10,6963,3.0827296761220295e-05,0.0,0.0023592511229536413,0.4996409593565992,0.7881660203935086,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,0:1.0,20,6958,9.669671395168215e-05,5.271924495586777e-05,0.0033536074846377563,0.5176774935326243,2.6299583213567117,1.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,0:1.0,30,6953,7.644379611394206e-05,0.00011906786868509656,0.0040290162217984805,0.5263914856896303,1.9391629512440673,3.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,0:1.0,60,6953,-1.397101303313228e-05,0.00019793651186383876,0.005760578430059751,0.5249532575866532,-0.8439522508269811,6.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.0:1.5,1,3865,1.2296209245196559e-05,8.412622298559214e-06,0.0005843947993943716,0.5050452781371281,0.3578266494178525,0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.0:1.5,3,3865,4.805536439341504e-05,1.6734021101694196e-05,0.0010904560932989797,0.5104786545924968,1.3759379042690816,0.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.0:1.5,5,3863,6.721045353476758e-05,0.0,0.0013900671943263441,0.4988351022521356,1.9161273621537664,0.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.0:1.5,10,3862,7.03134672028652e-05,-8.134150545124896e-06,0.0019196375714221243,0.49585706887622993,1.9649145520455722,-0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.0:1.5,20,3859,0.00013507824003001522,5.8905204695536284e-05,0.002845253786799272,0.5198237885462555,3.76425239699404,1.75,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.0:1.5,30,3859,0.00011838219164201642,0.00011090636090638206,0.003596121411703948,0.5242290748898678,3.192407359419539,3.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.0:1.5,60,3859,-1.585778627328105e-05,0.0002116097577491427,0.0051996759766112744,0.5291526302150816,-0.9217413837781808,6.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.5:2.0,1,2575,-1.1417045772699585e-05,8.20176337912315e-06,0.0008664003256689356,0.5033009708737864,-0.37087378640776697,0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.5:2.0,3,2573,-1.0332876041727321e-05,8.41857136846258e-06,0.001066899596906297,0.5040808394869801,-0.3502720559657987,0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.5:2.0,5,2573,-4.221622444575632e-06,4.957366646829442e-05,0.0013010467421619763,0.5270112708900117,-0.19529731830547997,1.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.5:2.0,10,2573,4.806551028068364e-05,4.90576836595924e-05,0.001806774664211507,0.5200155460551885,1.2990672366886902,1.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.5:2.0,20,2571,2.3760208213068216e-05,3.53497415050974e-05,0.0024958695048674356,0.5064177362893816,0.573026059898872,1.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.5:2.0,30,2571,-2.2228900575159884e-05,8.484138902331573e-05,0.0031683542613366047,0.5219758848697005,-0.8267211201866977,2.5,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,1.5:2.0,60,2571,2.3434540662408716e-05,0.0002744488152959246,0.005063186380356122,0.5363671723064956,0.32876312718786466,8.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,2.0:2.5,1,1052,-3.2966130365042724e-05,-8.620727485919577e-06,0.0006423840155943849,0.48098859315589354,-1.008555133079848,-0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,2.0:2.5,3,1052,-6.834399899155843e-05,-8.679556494362028e-06,0.001022968721172322,0.4876425855513308,-2.0641634980988592,-0.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,2.0:2.5,5,1052,-6.540239046950823e-05,3.436744639695455e-05,0.0013747458784213835,0.5133079847908745,-1.9904942965779469,1.0,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,2.0:2.5,10,1052,-6.488909206085119e-05,4.1960901839721565e-05,0.0019337536141261057,0.5161596958174905,-2.015922053231939,1.25,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,2.0:2.5,20,1052,-7.12143009226981e-05,2.1272003730588018e-05,0.0027241678896364747,0.5057034220532319,-2.30180608365019,0.625,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
zscore_30,2.0:2.5,30,1052,-0.00013225557421435056,2.5088577776499754e-05,0.0032511283129011454,0.5047528517110266,-4.070817490494297,0.75,21,2026-05-06 09:30:00-04:00,2026-08-06 09:30:00-04:00
