tp,sl,rr,horizon,observations,wins,losses,ambiguous,unresolved,resolved,win_rate_resolved,resolved_rate,ambiguous_rate,expectancy_resolved_r,expectancy_all_r,score,side,hmm_state,vol_bucket,zscore
20.0,25.0,0.8,18,247,97,68,0,82,165,0.5878787878787879,0.6680161943319838,0.0,0.05818181818181822,0.03886639676113364,0.04024675405695735,SHORT,0,20-40,3.0
5.0,6.25,0.8,38,3267,1844,1404,0,19,3248,0.5677339901477833,0.9941842669115396,0.0,0.021921182266009864,0.02179369452096726,0.04024630541871922,LONG,0,20-40,2.0
65.0,72.22222222222221,0.9,45,372,79,55,0,238,134,0.5895522388059702,0.3602150537634409,0.0,0.12014925373134333,0.04327956989247314,0.04024600212175864,LONG,1,20-40,3.0
45.0,56.25,0.8,117,840,373,284,0,183,657,0.5677321156773212,0.7821428571428571,0.0,0.02191780821917816,0.017142857142857182,0.04024353120243537,LONG,1,20-40,2.5
45.0,50.0,0.9,36,247,65,47,0,135,112,0.5803571428571429,0.4534412955465587,0.0,0.10267857142857151,0.0465587044534413,0.04023892322108243,SHORT,0,20-40,3.0
45.0,50.0,0.9,37,247,65,47,0,135,112,0.5803571428571429,0.4534412955465587,0.0,0.10267857142857151,0.0465587044534413,0.04023892322108243,SHORT,0,20-40,3.0
30.0,30.0,1.0,45,2255,1065,963,0,227,2028,0.5251479289940828,0.8993348115299334,0.0,0.050295857988165604,0.04523281596452328,0.04023668639053248,SHORT,2,80-100,2.0
60.0,75.0,0.8,18,580,94,53,0,433,147,0.6394557823129252,0.253448275862069,0.0,0.15102040816326545,0.03827586206896552,0.040236290432599006,LONG,0,80-100,2.5
25.0,25.0,1.0,118,2255,1159,1048,0,48,2207,0.5251472587222474,0.9787139689578714,0.0,0.05029451744449487,0.049223946784922396,0.0402356139555959,SHORT,2,80-100,2.0
80.0,100.0,0.8,118,5154,1276,955,0,2923,2231,0.5719408337068579,0.43286767559177336,0.0,0.02949350067234424,0.01276678308110207,0.04023282887077997,LONG,0,40-60,2.0
45.0,56.25,0.8,72,2255,1073,817,0,365,1890,0.5677248677248677,0.8381374722838137,0.0,0.021904761904761982,0.01835920177383596,0.04023280423280429,SHORT,2,80-100,2.0
75.0,93.75,0.8,79,840,180,126,0,534,306,0.5882352941176471,0.36428571428571427,0.0,0.058823529411764774,0.02142857142857143,0.040232791986393526,LONG,1,20-40,2.5
65.0,81.25,0.8,120,861,244,184,0,433,428,0.5700934579439252,0.49709639953542395,0.0,0.026168224299065346,0.013008130081300832,0.04023180993940909,LONG,0,20-40,2.5
30.0,37.5,0.8,78,5154,2536,1931,0,687,4467,0.5677188269532124,0.8667054714784633,0.0,0.021893888515782334,0.01897555296856814,0.040223863890754365,LONG,0,40-60,2.0
40.0,40.0,1.0,53,840,282,255,0,303,537,0.5251396648044693,0.6392857142857142,0.0,0.05027932960893855,0.03214285714285714,0.04022346368715084,LONG,1,20-40,2.5
25.0,22.727272727272727,1.1,103,5154,2548,2486,0,120,5034,0.5061581247516885,0.9767171129220024,0.0,0.06293206197854595,0.06146682188591389,0.04022248708780298,LONG,0,40-60,2.0
50.0,55.55555555555556,0.9,117,840,347,289,0,204,636,0.5455974842767296,0.7571428571428571,0.0,0.03663522012578624,0.027738095238095253,0.04022012578616359,LONG,1,20-40,2.5
50.0,55.55555555555556,0.9,118,840,347,289,0,204,636,0.5455974842767296,0.7571428571428571,0.0,0.03663522012578624,0.027738095238095253,0.04022012578616359,LONG,1,20-40,2.5
5.0,7.142857142857143,0.7,9,3267,1768,1220,0,279,2988,0.5917001338688086,0.9146005509641874,0.0,0.005890227576974605,0.00538720538720536,0.040214190093708205,LONG,0,20-40,2.0
35.0,38.888888888888886,0.9,54,2255,1071,892,0,292,1963,0.5455934793683138,0.870509977827051,0.0,0.03662761079979626,0.03188470066518846,0.04021395822720328,SHORT,2,80-100,2.0
80.0,160.0,0.5,98,372,89,37,0,246,126,0.7063492063492064,0.3387096774193548,0.0,0.05952380952380959,0.020161290322580645,0.04021365933986364,LONG,1,20-40,3.0
45.0,64.28571428571429,0.7,92,3267,1055,728,0,1484,1783,0.5916993830622547,0.5457606366697276,0.0,0.005888951205832937,0.0032139577594123047,0.04021312394840163,LONG,0,20-40,2.0
5.0,6.25,0.8,28,3267,1832,1395,0,40,3227,0.5677099473194918,0.987756351392715,0.0,0.0218779051750852,0.021610039791858014,0.040210722032847826,LONG,0,20-40,2.0
45.0,64.28571428571429,0.7,99,3267,1126,777,0,1364,1903,0.5916973200210195,0.5824915824915825,0.0,0.005885444035733101,0.003428221610039771,0.040210194429847655,LONG,0,20-40,2.0
40.0,40.0,1.0,24,154,63,51,0,40,114,0.5526315789473685,0.7402597402597403,0.0,0.10526315789473695,0.07792207792207792,0.04020997519600281,LONG,2,60-80,3.5
45.0,50.0,0.9,115,840,365,304,0,171,669,0.5455904334828101,0.7964285714285714,0.0,0.03662182361733923,0.029166666666666667,0.040209267563527586,LONG,1,20-40,2.5
45.0,56.25,0.8,115,5154,2289,1743,0,1122,4032,0.5677083333333334,0.7823050058207218,0.0,0.02187500000000009,0.017112922002328296,0.0402083333333334,LONG,0,40-60,2.0
25.0,31.25,0.8,60,2255,1199,913,0,143,2112,0.5677083333333334,0.9365853658536586,0.0,0.02187500000000009,0.020487804878048802,0.0402083333333334,SHORT,2,80-100,2.0
45.0,56.25,0.8,77,2255,1090,830,0,335,1920,0.5677083333333334,0.8514412416851441,0.0,0.02187500000000009,0.01862527716186253,0.0402083333333334,SHORT,2,80-100,2.0
40.0,57.142857142857146,0.7,20,372,92,54,0,226,146,0.6301369863013698,0.3924731182795699,0.0,0.0712328767123287,0.027956989247311805,0.040208194458432475,LONG,1,20-40,3.0
70.0,77.77777777777777,0.9,87,840,213,173,0,454,386,0.5518134715025906,0.4595238095238095,0.0,0.0484455958549222,0.02226190476190478,0.04020802516888705,LONG,1,20-40,2.5
70.0,77.77777777777777,0.9,88,840,213,173,0,454,386,0.5518134715025906,0.4595238095238095,0.0,0.0484455958549222,0.02226190476190478,0.04020802516888705,LONG,1,20-40,2.5
50.0,55.55555555555556,0.9,92,861,268,223,0,370,491,0.5458248472505092,0.570267131242741,0.0,0.03706720977596745,0.02113821138211384,0.040203474330819236,LONG,0,20-40,2.5
25.0,22.727272727272727,1.1,10,840,199,190,0,451,389,0.5115681233933161,0.4630952380952381,0.0,0.07429305912596396,0.03440476190476191,0.040195963346930146,LONG,1,20-40,2.5
15.0,13.636363636363635,1.1,89,3267,1607,1568,0,92,3175,0.5061417322834646,0.9718396082032446,0.0,0.06289763779527568,0.06112641567187023,0.04019527559055124,LONG,0,20-40,2.0
25.0,22.727272727272727,1.1,110,5154,2555,2493,0,106,5048,0.5061410459587956,0.9794334497477687,0.0,0.06289619651347078,0.061602638727202175,0.040194136291600714,LONG,0,40-60,2.0
80.0,114.28571428571429,0.7,67,5154,669,389,0,4096,1058,0.6323251417769377,0.20527745440434614,0.0,0.07495274102079397,0.015386107877376785,0.04019402405898333,LONG,0,40-60,2.0
45.0,56.25,0.8,92,5154,2109,1606,0,1439,3715,0.5676985195154778,0.7207993791230113,0.0,0.021857335127860034,0.0157547535894451,0.040193808882907134,LONG,0,40-60,2.0
15.0,16.666666666666668,0.9,26,861,395,329,0,137,724,0.5455801104972375,0.8408826945412311,0.0,0.03660220994475133,0.03077816492450639,0.04019337016574581,LONG,0,20-40,2.5
60.0,75.0,0.8,28,580,117,76,0,387,193,0.6062176165803109,0.33275862068965517,0.0,0.09119170984455971,0.03034482758620691,0.04019097005201247,LONG,0,80-100,2.5
45.0,64.28571428571429,0.7,66,247,84,52,0,111,136,0.6176470588235294,0.5506072874493927,0.0,0.050000000000000044,0.027530364372469623,0.04018896541560224,SHORT,0,20-40,3.0
45.0,64.28571428571429,0.7,67,247,84,52,0,111,136,0.6176470588235294,0.5506072874493927,0.0,0.050000000000000044,0.027530364372469623,0.04018896541560224,SHORT,0,20-40,3.0
45.0,64.28571428571429,0.7,68,247,84,52,0,111,136,0.6176470588235294,0.5506072874493927,0.0,0.050000000000000044,0.027530364372469623,0.04018896541560224,SHORT,0,20-40,3.0
40.0,44.44444444444444,0.9,29,840,214,174,0,452,388,0.5515463917525774,0.46190476190476193,0.0,0.047938144329897014,0.022142857142857138,0.040186212366918814,LONG,1,20-40,2.5
55.0,61.11111111111111,0.9,55,840,214,174,0,452,388,0.5515463917525774,0.46190476190476193,0.0,0.047938144329897014,0.022142857142857138,0.040186212366918814,LONG,1,20-40,2.5
70.0,77.77777777777777,0.9,89,840,214,174,0,452,388,0.5515463917525774,0.46190476190476193,0.0,0.047938144329897014,0.022142857142857138,0.040186212366918814,LONG,1,20-40,2.5
30.0,27.27272727272727,1.1,59,861,330,322,0,209,652,0.5061349693251533,0.7572590011614402,0.0,0.06288343558282206,0.047619047619047686,0.04018404907975457,LONG,0,20-40,2.5
20.0,20.0,1.0,24,3267,1150,1040,0,1077,2190,0.5251141552511416,0.6703397612488522,0.0,0.05022831050228316,0.03367003367003367,0.040182648401826525,LONG,0,20-40,2.0
45.0,56.25,0.8,111,5154,2256,1718,0,1180,3974,0.5676899849018621,0.7710516103996896,0.0,0.021841972823351763,0.016841288319751683,0.04018117765475589,LONG,0,40-60,2.0
15.0,16.666666666666668,0.9,75,3267,1700,1416,0,151,3116,0.5455712451861361,0.9537802265074993,0.0,0.03658536585365857,0.03489439853076217,0.04017971758664958,LONG,0,20-40,2.0
55.0,78.57142857142857,0.7,41,861,134,70,0,657,204,0.6568627450980392,0.23693379790940766,0.0,0.11666666666666664,0.027642276422764223,0.04017959785978528,LONG,0,20-40,2.5
20.0,22.22222222222222,0.9,117,3267,1706,1421,0,140,3127,0.5455708346658139,0.9571472298745026,0.0,0.036584585865046426,0.03501683501683504,0.04017908538535342,LONG,0,20-40,2.0
15.0,16.666666666666668,0.9,80,3267,1712,1426,0,129,3138,0.5455704270235819,0.960514233241506,0.0,0.036583811344805706,0.035139271502907854,0.0401784576163162,LONG,0,20-40,2.0
65.0,108.33333333333334,0.6,64,861,134,59,0,668,193,0.694300518134715,0.22415795586527293,0.0,0.11088082901554408,0.024854819976771185,0.04017813072664646,LONG,0,20-40,2.5
25.0,25.0,1.0,31,5154,2008,1816,0,1330,3824,0.5251046025104602,0.7419480015521924,0.0,0.05020920502092041,0.037252619324796274,0.04016736401673633,LONG,0,40-60,2.0
5.0,5.555555555555555,0.9,24,861,461,384,0,16,845,0.5455621301775148,0.9814169570267132,0.0,0.03656804733727803,0.035888501742160316,0.040165680473372725,LONG,0,20-40,2.5
55.0,61.11111111111111,0.9,103,5154,1850,1541,0,1763,3391,0.545561781185491,0.6579355840124176,0.0,0.036567384252433,0.02405898331393093,0.040165143025656214,LONG,0,40-60,2.0
40.0,66.66666666666667,0.6,108,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,109,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,110,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,111,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,112,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,113,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,114,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,115,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,116,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,117,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,118,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,119,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
40.0,66.66666666666667,0.6,120,154,84,46,0,24,130,0.6461538461538462,0.8441558441558441,0.0,0.033846153846153915,0.028571428571428564,0.04016458447630012,LONG,2,60-80,3.5
55.0,91.66666666666667,0.6,96,247,84,46,0,117,130,0.6461538461538462,0.5263157894736842,0.0,0.033846153846153915,0.01781376518218623,0.04016458447630012,SHORT,0,20-40,3.0
40.0,33.333333333333336,1.2,36,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
40.0,33.333333333333336,1.2,37,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
40.0,33.333333333333336,1.2,38,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
55.0,45.833333333333336,1.2,70,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
55.0,45.833333333333336,1.2,71,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
55.0,45.833333333333336,1.2,72,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
55.0,45.833333333333336,1.2,73,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
55.0,45.833333333333336,1.2,74,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
55.0,45.833333333333336,1.2,75,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,99,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,100,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,101,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,102,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,103,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,104,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,105,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,106,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
70.0,58.333333333333336,1.2,107,154,63,60,0,31,123,0.5121951219512195,0.7987012987012987,0.0,0.12682926829268293,0.10129870129870126,0.04016259635956649,LONG,2,60-80,3.5
30.0,33.333333333333336,0.9,29,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
30.0,33.333333333333336,0.9,30,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
30.0,33.333333333333336,0.9,31,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
40.0,44.44444444444444,0.9,65,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
40.0,44.44444444444444,0.9,66,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
55.0,61.11111111111111,0.9,96,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
55.0,61.11111111111111,0.9,97,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
55.0,61.11111111111111,0.9,98,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
55.0,61.11111111111111,0.9,99,154,72,54,0,28,126,0.5714285714285714,0.8181818181818182,0.0,0.08571428571428563,0.07012987012987011,0.04015968127363559,LONG,2,60-80,3.5
35.0,38.888888888888886,0.9,25,247,72,54,0,121,126,0.5714285714285714,0.5101214574898786,0.0,0.08571428571428563,0.043724696356275294,0.04015968127363559,SHORT,0,20-40,3.0
45.0,50.0,0.9,44,247,72,54,0,121,126,0.5714285714285714,0.5101214574898786,0.0,0.08571428571428563,0.043724696356275294,0.04015968127363559,SHORT,0,20-40,3.0
15.0,13.636363636363635,1.1,93,3267,1613,1574,0,80,3187,0.5061186068402886,0.97551270278543,0.0,0.06284907436460618,0.06131007040097955,0.04015688735487916,LONG,0,20-40,2.0
5.0,5.555555555555555,0.9,1,372,117,92,0,163,209,0.5598086124401914,0.5618279569892473,0.0,0.06363636363636371,0.035752688172043,0.04015286579534455,LONG,1,20-40,3.0
50.0,55.55555555555556,0.9,44,372,117,92,0,163,209,0.5598086124401914,0.5618279569892473,0.0,0.06363636363636371,0.035752688172043,0.04015286579534455,LONG,1,20-40,3.0
5.0,6.25,0.8,19,3267,1812,1380,0,75,3192,0.5676691729323309,0.9770431588613406,0.0,0.021804511278195604,0.02130394857667589,0.040150375939849714,LONG,0,20-40,2.0
50.0,55.55555555555556,0.9,58,840,244,202,0,394,446,0.547085201793722,0.530952380952381,0.0,0.03946188340807183,0.020952380952380945,0.04015003252934707,LONG,1,20-40,2.5
65.0,92.85714285714286,0.7,94,3267,689,452,0,2126,1141,0.6038562664329535,0.3492500765228038,0.0,0.026555652936020968,0.009274563820018351,0.040146923783287394,LONG,0,20-40,2.0
25.0,22.727272727272727,1.1,57,5154,2360,2303,0,491,4663,0.5061119450997212,0.9047341870391928,0.0,0.06283508470941468,0.05684904928211098,0.0401458288655373,LONG,0,40-60,2.0
25.0,27.77777777777778,0.9,95,3267,1575,1312,0,380,2887,0.545549012816072,0.8836853382307928,0.0,0.036543124350536915,0.03229262320171411,0.040145479736750964,LONG,0,20-40,2.0
35.0,38.888888888888886,0.9,61,2255,1090,908,0,257,1998,0.5455455455455456,0.8860310421286031,0.0,0.0365365365365366,0.03237250554323725,0.04014014014014019,SHORT,2,80-100,2.0
10.0,10.0,1.0,110,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,111,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,112,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,113,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,114,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,115,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,116,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,117,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,118,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,119,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
10.0,10.0,1.0,120,861,450,407,0,4,857,0.5250875145857643,0.9953542392566783,0.0,0.05017502917152861,0.04994192799070848,0.040140023337222885,LONG,0,20-40,2.5
5.0,6.25,0.8,18,3267,1808,1377,0,82,3185,0.5676609105180533,0.9749005203550658,0.0,0.021789638932496025,0.02124273033363945,0.04013814756671895,LONG,0,20-40,2.0
5.0,6.25,0.8,53,3267,1850,1409,0,8,3259,0.5676587910401963,0.997551270278543,0.0,0.02178582387235345,0.021732476277930825,0.040135010739490606,LONG,0,20-40,2.0
5.0,6.25,0.8,54,3267,1850,1409,0,8,3259,0.5676587910401963,0.997551270278543,0.0,0.02178582387235345,0.021732476277930825,0.040135010739490606,LONG,0,20-40,2.0
30.0,42.85714285714286,0.7,97,3267,1501,1036,0,730,2537,0.5916436736302719,0.7765534129170493,0.0,0.0057942451714622645,0.00449954086317724,0.04013401655498613,LONG,0,20-40,2.0
45.0,56.25,0.8,108,5154,2236,1703,0,1215,3939,0.5676567656765676,0.7642607683352736,0.0,0.0217821782178218,0.01664726426076837,0.040132013201320135,LONG,0,40-60,2.0
45.0,56.25,0.8,60,2255,1032,786,0,437,1818,0.5676567656765676,0.8062084257206208,0.0,0.0217821782178218,0.017560975609756106,0.040132013201320135,SHORT,2,80-100,2.0
55.0,68.75,0.8,76,580,250,189,0,141,439,0.5694760820045558,0.756896551724138,0.0,0.02505694760820043,0.01896551724137931,0.04012735988561321,LONG,0,80-100,2.5
55.0,61.11111111111111,0.9,100,5154,1821,1517,0,1816,3338,0.5455362492510485,0.6476523088863019,0.0,0.03651887357699213,0.023651532790065984,0.04012582384661467,LONG,0,40-60,2.0
65.0,81.25,0.8,79,5154,1225,912,0,3017,2137,0.5732335049134301,0.4146294140473419,0.0,0.03182030884417414,0.013193636010865347,0.04012417539774936,LONG,0,40-60,2.0
25.0,31.25,0.8,102,5154,2807,2138,0,209,4945,0.5676440849342771,0.9594489716724874,0.0,0.02175935288169878,0.020876988746604562,0.0401132457027301,LONG,0,40-60,2.0
55.0,78.57142857142857,0.7,70,247,71,42,0,134,113,0.6283185840707964,0.4574898785425101,0.0,0.06814159292035393,0.031174089068825895,0.0401102141720256,SHORT,0,20-40,3.0
65.0,92.85714285714286,0.7,94,247,71,42,0,134,113,0.6283185840707964,0.4574898785425101,0.0,0.06814159292035393,0.031174089068825895,0.0401102141720256,SHORT,0,20-40,3.0
70.0,100.0,0.7,109,247,71,42,0,134,113,0.6283185840707964,0.4574898785425101,0.0,0.06814159292035393,0.031174089068825895,0.0401102141720256,SHORT,0,20-40,3.0
70.0,100.0,0.7,110,247,71,42,0,134,113,0.6283185840707964,0.4574898785425101,0.0,0.06814159292035393,0.031174089068825895,0.0401102141720256,SHORT,0,20-40,3.0
70.0,100.0,0.7,111,247,71,42,0,134,113,0.6283185840707964,0.4574898785425101,0.0,0.06814159292035393,0.031174089068825895,0.0401102141720256,SHORT,0,20-40,3.0
70.0,100.0,0.7,112,247,71,42,0,134,113,0.6283185840707964,0.4574898785425101,0.0,0.06814159292035393,0.031174089068825895,0.0401102141720256,SHORT,0,20-40,3.0
70.0,100.0,0.7,113,247,71,42,0,134,113,0.6283185840707964,0.4574898785425101,0.0,0.06814159292035393,0.031174089068825895,0.0401102141720256,SHORT,0,20-40,3.0
35.0,50.0,0.7,84,2255,1201,829,0,225,2030,0.5916256157635468,0.9002217294900222,0.0,0.005763546798029484,0.005188470066518817,0.0401083743842364,SHORT,2,80-100,2.0
20.0,20.0,1.0,40,3267,1372,1241,0,654,2613,0.5250669728281668,0.7998163452708907,0.0,0.05013394565633367,0.04009794918885828,0.04010715652506693,LONG,0,20-40,2.0
45.0,56.25,0.8,71,2255,1070,815,0,370,1885,0.5676392572944297,0.835920177383592,0.0,0.021750663129973424,0.01818181818181818,0.04010610079575592,SHORT,2,80-100,2.0
70.0,87.5,0.8,97,580,225,169,0,186,394,0.5710659898477157,0.6793103448275862,0.0,0.027918781725888353,0.01896551724137931,0.04010392590628064,LONG,0,80-100,2.5
15.0,15.0,1.0,70,3267,1634,1478,0,155,3112,0.5250642673521851,0.9525558616467708,0.0,0.05012853470437029,0.047750229568411386,0.04010282776349623,LONG,0,20-40,2.0
40.0,44.44444444444444,0.9,32,372,124,98,0,150,222,0.5585585585585585,0.5967741935483871,0.0,0.06126126126126119,0.03655913978494626,0.04010005504253593,LONG,1,20-40,3.0
60.0,75.0,0.8,83,580,235,177,0,168,412,0.5703883495145631,0.7103448275862069,0.0,0.02669902912621358,0.01896551724137931,0.04009939108077007,LONG,0,80-100,2.5
55.0,78.57142857142857,0.7,47,3267,445,263,0,2559,708,0.6285310734463276,0.21671258034894397,0.0,0.06850282485875697,0.014845423936333027,0.04009794918885824,LONG,0,20-40,2.0
30.0,50.0,0.6,14,154,71,38,0,45,109,0.6513761467889908,0.7077922077922078,0.0,0.04220183486238527,0.02987012987012988,0.040093834891791955,LONG,2,60-80,3.5
30.0,27.27272727272727,1.1,61,861,333,325,0,203,658,0.506079027355623,0.7642276422764228,0.0,0.06276595744680846,0.04796747967479676,0.040091185410334296,LONG,0,20-40,2.5
45.0,75.0,0.6,86,247,92,51,0,104,143,0.6433566433566433,0.5789473684210527,0.0,0.029370629370629342,0.017004048582995934,0.04009052693156263,SHORT,0,20-40,3.0
15.0,15.0,1.0,76,3267,1645,1488,0,134,3133,0.5250558570060645,0.9589837771655954,0.0,0.050111714012128994,0.04805632078359351,0.0400893712097032,LONG,0,20-40,2.0
50.0,62.5,0.8,43,840,208,152,0,480,360,0.5777777777777777,0.42857142857142855,0.0,0.039999999999999925,0.01714285714285715,0.04008285296783167,LONG,1,20-40,2.5
