feature,condition,threshold,horizon_bars,observations,mean_return,median_return,win_rate_positive,window,validation_start,validation_end
half_life_30,bottom_10pct,0.1781643792836046,20,1189,2.935175851748343e-05,3.226743248041508e-05,0.5147182506307821,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,bottom_10pct,0.1781643792836046,30,1189,6.342392588876116e-05,0.00014597593019116673,0.5449957947855341,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,bottom_10pct,0.1781643792836046,60,1180,6.360300272719006e-06,0.00018487043521964175,0.538135593220339,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,top_10pct,0.5399904102988616,1,1189,7.203969021619291e-06,0.0,0.4852817493692178,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,top_10pct,0.5399904102988616,3,1189,4.045563189734072e-06,0.0,0.488645920941968,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,top_10pct,0.5399904102988616,5,1189,1.1464066344490034e-05,0.0,0.4928511354079058,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,top_10pct,0.5399904102988616,10,1189,5.583004305727493e-05,0.0,0.4987384356602187,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,top_10pct,0.5399904102988616,20,1189,0.00016127718465766818,3.1824836102201104e-05,0.5046257359125316,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,top_10pct,0.5399904102988616,30,1189,0.00021320830101076907,5.2031843488231644e-05,0.5189234650967199,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_30,top_10pct,0.5399904102988616,60,1189,0.00010828365256484971,0.000250609817221914,0.5500420521446594,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,bottom_10pct,0.17000994161263772,1,1220,-1.3592534966196272e-05,0.0,0.47622950819672133,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,bottom_10pct,0.17000994161263772,3,1220,-2.2841774979522488e-05,0.0,0.49754098360655735,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,bottom_10pct,0.17000994161263772,5,1220,-1.5901261381873108e-05,1.6545471282269908e-05,0.5122950819672131,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,bottom_10pct,0.17000994161263772,10,1219,-4.0377508478678606e-05,1.6930786942870313e-05,0.5086136177194421,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,bottom_10pct,0.17000994161263772,20,1218,-4.0719208092990614e-05,0.00011208152852193454,0.5451559934318555,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,bottom_10pct,0.17000994161263772,30,1216,-7.32470014776325e-05,8.016750389350236e-05,0.5197368421052632,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,bottom_10pct,0.17000994161263772,60,1215,0.00015506714360394826,0.00021501108134036606,0.5506172839506173,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,top_10pct,0.4571358285532511,1,1220,9.264982637806e-06,0.0,0.49508196721311476,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,top_10pct,0.4571358285532511,3,1220,3.5976928016369434e-05,1.6446390403435096e-05,0.5131147540983606,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,top_10pct,0.4571358285532511,5,1220,2.356061477435271e-05,1.6008021492486257e-05,0.5016393442622951,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,top_10pct,0.4571358285532511,10,1220,-1.4217258538260175e-05,-3.320715739213442e-05,0.4672131147540984,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,top_10pct,0.4571358285532511,20,1220,2.6182047119477994e-06,3.217881955785984e-05,0.5131147540983606,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,top_10pct,0.4571358285532511,30,1220,0.00012071707549275636,9.940300918009903e-05,0.5311475409836065,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
half_life_60,top_10pct,0.4571358285532511,60,1219,0.00014393308908264326,0.0003083014214317892,0.5767022149302707,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,bottom_10pct,-1.6939084935656057,1,2946,1.0847704283895285e-05,1.6555883421531803e-05,0.5186693822131704,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,bottom_10pct,-1.6939084935656057,3,2946,6.754349837461448e-06,1.6622202690164123e-05,0.5122199592668024,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,bottom_10pct,-1.6939084935656057,5,2946,1.5446800460687524e-05,3.2432258564196736e-05,0.5200271554650373,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,bottom_10pct,-1.6939084935656057,10,2946,5.097130630995317e-05,9.660837716252146e-05,0.544806517311609,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,bottom_10pct,-1.6939084935656057,20,2946,-6.476204387077676e-06,8.431513494266962e-05,0.5329260013577732,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,bottom_10pct,-1.6939084935656057,30,2945,-7.02135041643194e-05,9.562514941419131e-05,0.5219015280135824,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,bottom_10pct,-1.6939084935656057,60,2945,-0.00017035557708213473,0.00015926356527407037,0.5324278438030561,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,top_10pct,1.7331228717394287,1,2946,2.2583675505617066e-06,-1.593143258016294e-05,0.46673455532926,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,top_10pct,1.7331228717394287,3,2946,-4.760880058339745e-06,0.0,0.4847250509164969,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,top_10pct,1.7331228717394287,5,2944,-1.1985210966261279e-05,0.0,0.48811141304347827,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,top_10pct,1.7331228717394287,10,2940,-1.2898483104161702e-05,-3.269077534334697e-05,0.46904761904761905,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,top_10pct,1.7331228717394287,20,2936,6.176526243837552e-05,1.6516231732932596e-05,0.5034059945504087,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,top_10pct,1.7331228717394287,30,2936,0.00013390146742247078,9.04329788669056e-05,0.5296321525885559,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_ou_residual_30,top_10pct,1.7331228717394287,60,2936,0.00028832217719142997,0.000239929472735545,0.5534741144414169,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,bottom_10pct,0.0006433099548621699,1,2945,8.505957780385922e-06,0.0,0.47062818336162987,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,bottom_10pct,0.0006433099548621699,3,2943,2.492987161494643e-05,0.0,0.4869181107713218,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,bottom_10pct,0.0006433099548621699,5,2941,3.57261305482941e-05,0.0,0.4937096225773546,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,bottom_10pct,0.0006433099548621699,10,2936,4.030254893829756e-05,1.62081121697355e-05,0.510558583106267,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,bottom_10pct,0.0006433099548621699,20,2926,9.682755730347407e-05,6.397655369771993e-05,0.5348598769651401,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,bottom_10pct,0.0006433099548621699,30,2916,0.0001312853404211016,0.00011211391153376216,0.5435528120713305,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,bottom_10pct,0.0006433099548621699,60,2916,0.00013006139624241654,6.390583494897406e-05,0.5195473251028807,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,top_10pct,0.003208652240980309,1,2946,-1.6137777919450085e-06,-1.6900599272284822e-05,0.47963340122199594,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,top_10pct,0.003208652240980309,3,2946,-1.278219564724127e-05,0.0,0.49049558723693143,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,top_10pct,0.003208652240980309,5,2946,-9.656528639306087e-06,-3.225961592384641e-05,0.4874405974202308,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,top_10pct,0.003208652240980309,10,2946,2.7239069335553156e-06,-1.705341642915803e-05,0.49321113374066533,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,top_10pct,0.003208652240980309,20,2946,3.00098641218786e-05,-3.376839033553125e-05,0.49287169042769857,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,top_10pct,0.003208652240980309,30,2946,9.829033569659545e-05,8.335415673854651e-05,0.5078071961982349,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_30,top_10pct,0.003208652240980309,60,2946,0.00015222601465675749,8.075192878531645e-05,0.5105227427019687,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,bottom_10pct,0.0010819176042475066,1,2946,1.5063080160915213e-05,0.0,0.48336727766463,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,bottom_10pct,0.0010819176042475066,3,2946,2.9767686556567272e-05,0.0,0.4969450101832994,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,bottom_10pct,0.0010819176042475066,5,2946,3.0390031939079313e-05,1.5921285202447066e-05,0.5010183299389002,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,bottom_10pct,0.0010819176042475066,10,2946,1.5937450842207273e-05,3.190479682124714e-05,0.5251188051595383,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,bottom_10pct,0.0010819176042475066,20,2946,5.0363080189382755e-05,4.791796464043152e-05,0.5257976917854719,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,bottom_10pct,0.0010819176042475066,30,2946,5.102560673060651e-05,6.377805241419843e-05,0.5319076714188731,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,bottom_10pct,0.0010819176042475066,60,2946,0.00013538649082595487,9.66526451178229e-05,0.5393754243041412,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,top_10pct,0.004644390395910311,1,2946,3.1276680279154697e-06,-1.7039261068496625e-05,0.4786150712830957,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,top_10pct,0.004644390395910311,3,2946,7.911311225558106e-07,0.0,0.49490835030549896,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,top_10pct,0.004644390395910311,5,2946,2.2239939290689024e-06,1.59504955398182e-05,0.5010183299389002,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,top_10pct,0.004644390395910311,10,2946,8.85798106941806e-06,1.6228546174446024e-05,0.5003394433129668,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,top_10pct,0.004644390395910311,20,2946,-2.3100889697282324e-05,1.6530038188355967e-05,0.5010183299389002,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,top_10pct,0.004644390395910311,30,2946,-2.324955052724556e-05,1.6944893928116933e-05,0.5016972165648337,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
realized_vol_60,top_10pct,0.004644390395910311,60,2946,8.748730176511017e-06,-8.159873267610251e-05,0.4894772572980312,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,bottom_10pct,0.18416319579322504,1,2946,-8.072260863857018e-06,0.0,0.4786150712830957,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,bottom_10pct,0.18416319579322504,3,2946,-1.3915308946722856e-06,0.0,0.48710115410726407,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,bottom_10pct,0.18416319579322504,5,2946,2.438283891401205e-06,0.0,0.49966055668703324,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,bottom_10pct,0.18416319579322504,10,2946,1.53139336886631e-05,3.4279053593322395e-05,0.5291921249151391,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,bottom_10pct,0.18416319579322504,20,2943,5.2396028574524946e-05,4.965983016336217e-05,0.526673462453279,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,bottom_10pct,0.18416319579322504,30,2943,0.00010584335427796254,6.622626202412718e-05,0.5327896704043493,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,bottom_10pct,0.18416319579322504,60,2923,0.0003516472787945169,0.00042471168610536125,0.5651727677044133,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,top_10pct,0.5642157078655037,1,2946,-1.5150130033578176e-05,-1.6009096735547512e-05,0.4680923285811269,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,top_10pct,0.5642157078655037,3,2946,-1.0755048989558574e-05,0.0,0.4911744738628649,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,top_10pct,0.5642157078655037,5,2946,6.207241952542845e-07,0.0,0.48879837067209775,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,top_10pct,0.5642157078655037,10,2946,2.5692866891991728e-05,3.243357670079661e-05,0.5132382892057027,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,top_10pct,0.5642157078655037,20,2946,2.967544545372041e-05,9.856509624994736e-05,0.5322471147318398,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,top_10pct,0.5642157078655037,30,2941,9.025640549655853e-06,7.979317608763914e-05,0.5202312138728323,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_30,top_10pct,0.5642157078655037,60,2941,0.00020237199182860464,0.000277773238999357,0.5589935396123767,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,bottom_10pct,0.10935730394779487,1,2946,7.00893391077102e-06,0.0,0.4789545145960625,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,bottom_10pct,0.10935730394779487,3,2946,2.8434804302451198e-05,0.0,0.4942294636795655,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,bottom_10pct,0.10935730394779487,5,2946,5.285116837864024e-05,1.613384641585558e-05,0.5105227427019687,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,bottom_10pct,0.10935730394779487,10,2944,9.150078007745227e-05,3.193587335581505e-05,0.5217391304347826,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,bottom_10pct,0.10935730394779487,20,2934,0.00027141433161642756,8.286448728789253e-05,0.5524880708929789,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,bottom_10pct,0.10935730394779487,30,2931,0.00034129410256924267,0.0001601640079440525,0.5704537700443535,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,bottom_10pct,0.10935730394779487,60,2910,0.0005172496848639426,0.0006013417230190665,0.5756013745704467,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,top_10pct,0.4005663938063735,1,2946,-7.215500123117426e-06,-1.5863220085732266e-05,0.47793618465716226,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,top_10pct,0.4005663938063735,3,2946,-1.1222263695784291e-05,0.0,0.49660556687033264,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,top_10pct,0.4005663938063735,5,2946,4.995403447898817e-07,1.6179815264916186e-05,0.5027155465037338,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,top_10pct,0.4005663938063735,10,2946,3.5334799647746955e-05,3.2640804278116775e-05,0.5149355057705364,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,top_10pct,0.4005663938063735,20,2946,8.450445130464568e-05,9.867769812754723e-05,0.5339443312966734,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,top_10pct,0.4005663938063735,30,2946,9.311520710477946e-05,9.951488885651116e-05,0.5271554650373388,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_5_60,top_10pct,0.4005663938063735,60,2946,0.00024325683593407133,0.00028851788711004023,0.560081466395112,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,bottom_10pct,0.4788921645062074,1,2946,2.1713159201381912e-05,0.0,0.47352342158859473,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,bottom_10pct,0.4788921645062074,3,2944,6.795448561794068e-05,0.0,0.49320652173913043,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,bottom_10pct,0.4788921645062074,5,2942,0.0001201444532912741,1.6276836451334376e-05,0.5159755268524813,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,bottom_10pct,0.4788921645062074,10,2937,0.0002273826506126637,3.264133698910321e-05,0.5277494041538985,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,bottom_10pct,0.4788921645062074,20,2927,0.00040537623679484414,0.0001301786702248009,0.5606422958660745,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,bottom_10pct,0.4788921645062074,30,2917,0.0005628201721042672,0.0003971734489549572,0.594446348988687,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,bottom_10pct,0.4788921645062074,60,2914,0.0006159006697487152,0.0007134865534975665,0.579958819492107,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,top_10pct,0.854030868293411,1,2946,4.786445244840511e-07,0.0,0.4986422267481331,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,top_10pct,0.854030868293411,3,2946,-9.505873215655835e-06,1.66623852156933e-05,0.5081466395112016,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,top_10pct,0.854030868293411,5,2946,-1.3767956923436558e-05,1.594274663607731e-05,0.5010183299389002,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,top_10pct,0.854030868293411,10,2946,-3.1820879936092733e-06,6.613264837829202e-05,0.5230821452817379,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,top_10pct,0.854030868293411,20,2946,-1.0118556881182689e-06,8.123345288746364e-05,0.5186693822131704,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,top_10pct,0.854030868293411,30,2946,6.39042563709393e-05,9.711725495942236e-05,0.515274949083503,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
vol_ratio_30_60,top_10pct,0.854030868293411,60,2946,0.00021801268379232166,0.0003098884863140805,0.5458248472505092,2,2021-08-06 09:30:00-04:00,2021-11-06 09:30:00-04:00
normalized_vwap_distance,bottom_10pct,-8.175320470073085,1,2810,-1.12273268078526e-06,-1.5421040008622988e-05,0.4718861209964413,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-8.175320470073085,3,2810,1.5031021622300459e-05,0.0,0.4903914590747331,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-8.175320470073085,5,2810,1.336930709135425e-05,0.0,0.49323843416370106,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-8.175320470073085,10,2810,1.4523767820702011e-05,1.7988710361294125e-05,0.503202846975089,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-8.175320470073085,20,2810,-8.325705174151587e-07,0.0,0.496797153024911,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-8.175320470073085,30,2810,1.2826110562906778e-05,-6.694646207494603e-05,0.49110320284697506,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,bottom_10pct,-8.175320470073085,60,2810,-0.0006409621238288713,-0.0003169095388518839,0.4782918149466192,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.060491129779498,1,2810,-2.75013438531134e-06,0.0,0.4832740213523132,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.060491129779498,3,2810,-1.4874615616790474e-05,0.0,0.4935943060498221,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.060491129779498,5,2810,-8.446858206832875e-06,0.0,0.499288256227758,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
normalized_vwap_distance,top_10pct,12.060491129779498,10,2810,3.4536475094090794e-06,1.5116700962214402e-05,0.501423487544484,3,2021-11-06 09:30:00-04:00,2022-02-06 09:30:00-05:00
