target_points,horizon_bars,feature,gain_normalized
50.0,60,variance_ratio_5_60,0.006570333797883775
50.0,60,ou_residual_60,0.006511234500933261
50.0,60,autocorrelation_60,0.006510451613437562
50.0,60,half_life_120,0.006506286694535187
50.0,60,displacement_10,0.006495380286304723
50.0,60,realized_vol_5,0.006434929934108541
50.0,60,log_return_10,0.006430499937518367
50.0,60,mean_distance_30,0.00635402482224717
50.0,60,vol_ratio_5_60,0.0062017438689335475
50.0,60,displacement_15,0.006169431909386601
50.0,60,return_10,0.006106546836062556
50.0,60,past_return_10,0.006049915039468379
50.0,60,variance_ratio_5_30,0.006045207791473894
50.0,60,log_return_15,0.005987817787432245
50.0,60,return_30,0.005969022955035879
50.0,60,log_return_30,0.005771978051468197
50.0,60,mean_distance_15,0.005768829147287068
50.0,60,mean_distance_5,0.005697482060419307
50.0,60,ou_residual_30,0.005684236973701488
50.0,60,vol_ratio_5_30,0.005631527342345743
50.0,60,vol_ratio_5_15,0.005307118619038235
50.0,60,displacement_5,0.005200187065860345
50.0,60,rolling_std_5,0.005197918097976418
50.0,60,log_zscore_15,0.00518969389321726
50.0,60,return_5,0.005108643700146959
50.0,60,log_zscore_30,0.004983181189302178
50.0,60,abs_zscore_15,0.004751610857922407
50.0,60,log_zscore_5,0.0046294260149200754
50.0,60,normalized_range_5,0.0045838563791697935
50.0,60,past_return_5,0.004519735130348376
50.0,60,return_1,0.00442444114568865
50.0,60,log_return_5,0.0043867108705897065
50.0,60,normalized_ou_residual_30,0.004374586267485505
50.0,60,zscore_30,0.004358919082386862
50.0,60,zscore_15,0.004341424476089222
50.0,60,displacement_1,0.0043334081835512605
50.0,60,abs_zscore_30,0.004147413219990475
50.0,60,past_return_3,0.0041266508577834995
50.0,60,abs_zscore_5,0.00410067905960161
50.0,60,log_return_1,0.004096617107279599
50.0,60,return,0.00402859858946786
50.0,60,zscore_5,0.004012072492124779
50.0,60,short_return,0.004006191345286511
50.0,60,log_return,0.003696827284459557
50.0,60,long_return,0.001427633570572306
50.0,60,zscore_direction_60,0.0011006073050555728
50.0,60,direction_60,0.0009785433565931661
50.0,60,direction_30,0.0009204485852803503
50.0,60,direction_5,0.0006999506260312739
50.0,60,direction_10,0.0001984990556680021
50.0,60,direction_15,0.000166894147349965
50.0,60,direction_1,0.0
50.0,60,past_return_1,0.0
50.0,60,vwap_side,0.0
50.0,60,zscore_direction_15,0.0
50.0,60,zscore_direction_30,0.0
50.0,60,zscore_direction_5,0.0
50.0,120,atr_15,0.07171102681951154
50.0,120,atr_30,0.034072433753559984
50.0,120,minutes_until_rth_close,0.025996678020982517
50.0,120,rth_progress,0.02418966876298544
50.0,120,atr_5,0.021239256109332756
50.0,120,rolling_mean_30,0.019639037859936554
50.0,120,rolling_mean_60,0.018208605858186882
50.0,120,minutes_since_rth_open,0.017382640657680377
50.0,120,low,0.01711381665830101
50.0,120,rolling_mean_15,0.0165216757782868
50.0,120,atr_60,0.015055158752061072
50.0,120,vwap,0.01407099160410109
50.0,120,variance_60,0.013998082661557765
50.0,120,close,0.01379853580147028
50.0,120,typical_price,0.013473860564686004
50.0,120,log_price,0.013362365153928598
50.0,120,variance_30,0.012710970560354846
50.0,120,rolling_mean_5,0.0125281540011721
50.0,120,high,0.012493402431053775
50.0,120,open,0.011754705282371668
50.0,120,realized_vol_60,0.0109785795211792
50.0,120,realized_vol_30,0.01012182974123529
50.0,120,realized_vol_15,0.00966509934958248
50.0,120,vwap_distance_pct,0.009586611141761145
50.0,120,vwap_distance,0.009516375272401742
50.0,120,normalized_vwap_distance,0.009464100358032045
50.0,120,rolling_range_60,0.009403334309657415
50.0,120,normalized_ou_residual_120,0.00934584831286754
50.0,120,ar1_coefficient_120,0.009054276826126235
50.0,120,rolling_range_30,0.008950791210823116
50.0,120,ou_residual_120,0.008948934707968008
50.0,120,autocorrelation_120,0.008863692171871662
50.0,120,half_life_120,0.008648386469022148
50.0,120,mean_reversion_speed_120,0.008562720668989988
50.0,120,displacement_60,0.00852599884161637
50.0,120,ou_residual_60,0.008474610590686401
50.0,120,displacement_30,0.008446676190942526
50.0,120,vol_ratio_15_60,0.00827537217576589
50.0,120,return_60,0.008242175692603701
50.0,120,normalized_range_60,0.008233324291982822
50.0,120,log_return_60,0.008201768510930595
50.0,120,mean_distance_60,0.008030874011594625
50.0,120,half_life_60,0.007912432752727043
50.0,120,rolling_std_60,0.007881688752344676
50.0,120,rolling_range_15,0.007796132094448521
50.0,120,vol_ratio_30_60,0.007568144106439182
50.0,120,ar1_coefficient_60,0.00730537221811357
50.0,120,variance_5,0.007280575898697688
50.0,120,mean_reversion_speed_60,0.007253489789686033
50.0,120,normalized_range_30,0.007221196622898181
50.0,120,autocorrelation_60,0.00717048364735785
50.0,120,vol_ratio_15_30,0.007163368786374728
50.0,120,mean_reversion_speed_30,0.007107757774758197
50.0,120,return_30,0.007106598555332138
50.0,120,ar1_coefficient_30,0.007009534231786217
50.0,120,return_15,0.006907809060066938
50.0,120,past_return_30,0.006899522262669745
50.0,120,mean_distance_15,0.006876260552200533
50.0,120,mean_distance_30,0.006854820464338575
50.0,120,realized_vol_5,0.006839573494203034
50.0,120,log_return_30,0.006826022673132164
50.0,120,normalized_range_15,0.0067596894334114735
50.0,120,half_life_30,0.006716767522177525
50.0,120,log_return_10,0.006707977170922926
50.0,120,rolling_range_5,0.006671201748152574
50.0,120,rolling_std_15,0.006554251913690851
50.0,120,log_return_15,0.0065136332109215715
50.0,120,true_range,0.006476044876589661
50.0,120,ou_residual_30,0.006469545985705086
50.0,120,zscore_60,0.006436052355205729
50.0,120,displacement_15,0.006428359032032036
50.0,120,log_zscore_60,0.006422650368352022
50.0,120,abs_zscore_60,0.006345444336710941
50.0,120,rolling_std_30,0.006181961768085048
50.0,120,volume,0.006154786241019056
50.0,120,normalized_ou_residual_60,0.006095303150470413
50.0,120,variance_ratio_5_30,0.006090313672930712
50.0,120,autocorrelation_30,0.006064282109340032
50.0,120,vol_ratio_5_60,0.0059819696914582025
50.0,120,past_return_15,0.005880674724245355
50.0,120,vol_ratio_5_15,0.00579502885895116
50.0,120,variance_ratio_5_60,0.005760395633322852
50.0,120,vol_ratio_5_30,0.005734604716833148
50.0,120,return_10,0.005675531480283965
50.0,120,past_return_10,0.005395000966797982
50.0,120,log_return_1,0.005226540922497709
50.0,120,rolling_std_5,0.005174326965407957
50.0,120,displacement_10,0.0051363130499209675
50.0,120,log_zscore_30,0.0050190474860192765
50.0,120,return_1,0.005014676079597501
50.0,120,return_5,0.004885302091549549
50.0,120,displacement_5,0.004785181588626334
50.0,120,long_return,0.004753215202418644
50.0,120,log_zscore_5,0.004606844513632712
50.0,120,log_zscore_15,0.004596239537931979
50.0,120,abs_zscore_15,0.0044140507622311516
50.0,120,past_return_5,0.004391585576481053
50.0,120,mean_distance_5,0.004364935137952368
50.0,120,normalized_range_5,0.0042870064665164265
50.0,120,log_return_5,0.00417629090536918
50.0,120,zscore_15,0.00416368128554452
50.0,120,return,0.004138556253608493
50.0,120,short_return,0.004131480926714305
50.0,120,zscore_30,0.0041105740459724555
50.0,120,displacement_1,0.004069805666360827
50.0,120,past_return_3,0.004017733580743273
50.0,120,abs_zscore_30,0.003974892903074977
50.0,120,abs_zscore_5,0.003908360321518211
50.0,120,log_return,0.0037423324150343737
50.0,120,zscore_5,0.00372142850288323
50.0,120,normalized_ou_residual_30,0.0025782905272319027
50.0,120,vwap_side,0.0011718915775418282
50.0,120,direction_10,0.000930456378098045
50.0,120,zscore_direction_60,0.000858735004883437
50.0,120,direction_30,0.0003044339606449718
50.0,120,direction_60,0.00019109570643021946
50.0,120,direction_1,0.0
50.0,120,direction_15,0.0
50.0,120,direction_5,0.0
50.0,120,past_return_1,0.0
50.0,120,zscore_direction_15,0.0
50.0,120,zscore_direction_30,0.0
50.0,120,zscore_direction_5,0.0
75.0,5,atr_5,0.08439252986794427
75.0,5,atr_15,0.05951511019486047
75.0,5,rth_progress,0.03513187878499074
75.0,5,minutes_until_rth_close,0.03016065914804737
75.0,5,atr_30,0.028237443772100267
75.0,5,rolling_range_15,0.02225204049387858
75.0,5,minutes_since_rth_open,0.021145973620670184
75.0,5,variance_60,0.017371382165168012
75.0,5,realized_vol_15,0.015454167344917854
75.0,5,variance_30,0.013413288386627323
75.0,5,realized_vol_60,0.012329434266402609
75.0,5,rolling_range_5,0.011481087566131637
75.0,5,realized_vol_30,0.010870563215576112
75.0,5,mean_distance_15,0.010745784844316188
75.0,5,atr_60,0.010734879411756992
75.0,5,ou_residual_120,0.009360172519726413
75.0,5,true_range,0.008164968829424609
75.0,5,rolling_std_30,0.008084998510423162
75.0,5,return_5,0.00806949858642405
75.0,5,log_zscore_60,0.008043265746285519
75.0,5,realized_vol_5,0.007985857226664112
75.0,5,zscore_60,0.00779123797214457
75.0,5,variance_5,0.007731730728188441
75.0,5,rolling_std_60,0.007607439710270791
75.0,5,return_60,0.007525868248194456
75.0,5,log_return_10,0.007335992341506339
75.0,5,rolling_mean_60,0.007305726120691924
75.0,5,log_return_5,0.0072031960866990544
75.0,5,volume,0.007161624263972044
75.0,5,return_15,0.007096333506827553
75.0,5,mean_reversion_speed_30,0.007030054039898373
75.0,5,vol_ratio_15_60,0.006934834078752569
75.0,5,displacement_60,0.006858573871709052
75.0,5,mean_distance_60,0.006689422944050637
75.0,5,vol_ratio_30_60,0.006614285898173139
75.0,5,return_30,0.006462680242423501
75.0,5,rolling_range_60,0.006426974598850522
75.0,5,zscore_30,0.006387330037319944
75.0,5,ar1_coefficient_30,0.006367105380853727
75.0,5,variance_ratio_5_60,0.006344597542747145
75.0,5,rolling_std_15,0.0063036466904339335
75.0,5,log_return_60,0.006294013444511663
75.0,5,vol_ratio_5_60,0.006292975624091923
75.0,5,mean_distance_30,0.006274294252285645
75.0,5,rolling_mean_30,0.006228847440243477
75.0,5,abs_zscore_60,0.00616425894466894
75.0,5,normalized_range_60,0.006163211095900763
75.0,5,vol_ratio_5_15,0.0061403586573544
75.0,5,log_return_30,0.006118697258422063
75.0,5,rolling_mean_15,0.006019542947234143
75.0,5,rolling_range_30,0.0059615528000341285
75.0,5,displacement_30,0.005913412758326601
75.0,5,displacement_5,0.005879031749264825
75.0,5,vwap_distance,0.005766458765027069
75.0,5,rolling_mean_5,0.005746038805227727
75.0,5,past_return_5,0.005532400372127692
75.0,5,vol_ratio_15_30,0.005373684179392599
75.0,5,ar1_coefficient_120,0.00533137179999834
75.0,5,vwap_distance_pct,0.005283160345806252
75.0,5,autocorrelation_60,0.005278791589218946
75.0,5,displacement_10,0.005236049559676931
75.0,5,open,0.005178596536141066
75.0,5,rolling_std_5,0.005170704508643775
75.0,5,log_zscore_30,0.005123256716788525
75.0,5,return_10,0.005112936620467475
75.0,5,normalized_range_5,0.005092075582416285
75.0,5,autocorrelation_120,0.005079456970893911
75.0,5,ar1_coefficient_60,0.005007369399425529
75.0,5,past_return_10,0.00499199061388416
75.0,5,abs_zscore_30,0.004975652931967662
75.0,5,mean_distance_5,0.00495419731097562
75.0,5,mean_reversion_speed_60,0.004869277189884867
75.0,5,half_life_120,0.0048540212724003055
75.0,5,displacement_15,0.004846374626227078
75.0,5,vwap,0.0048378324912240105
75.0,5,half_life_60,0.004809554167357939
75.0,5,normalized_ou_residual_120,0.004766540058578054
75.0,5,past_return_15,0.0047420411304171595
75.0,5,high,0.004703729125183253
75.0,5,vol_ratio_5_30,0.004677675121153395
75.0,5,mean_reversion_speed_120,0.00466264973926757
75.0,5,log_return_15,0.004543650706875182
75.0,5,normalized_range_15,0.004483844752290419
75.0,5,zscore_15,0.004477409457433082
75.0,5,half_life_30,0.004466141119510645
75.0,5,normalized_vwap_distance,0.0044490675375397715
75.0,5,ou_residual_30,0.004445856536871621
75.0,5,ou_residual_60,0.004401208902154828
75.0,5,typical_price,0.0043396768437343695
75.0,5,log_zscore_5,0.004321333974422444
75.0,5,variance_ratio_5_30,0.004302223091058079
75.0,5,past_return_3,0.00421973678194696
75.0,5,displacement_1,0.004119358956813812
75.0,5,short_return,0.004117092649851527
75.0,5,normalized_range_30,0.004114941793626973
75.0,5,zscore_5,0.004108006079193382
75.0,5,autocorrelation_30,0.0041048296815937475
75.0,5,return,0.00406425851508088
75.0,5,low,0.0039008736355407607
75.0,5,past_return_30,0.0038562225554848
75.0,5,abs_zscore_5,0.003821312017472727
75.0,5,close,0.0038180844747417028
75.0,5,log_zscore_15,0.0037698090142969575
75.0,5,log_return,0.0036614955114644197
75.0,5,abs_zscore_15,0.00357361530352916
75.0,5,log_return_1,0.0035326017975984584
75.0,5,return_1,0.0031001713966058255
75.0,5,normalized_ou_residual_60,0.0029175426239990408
75.0,5,normalized_ou_residual_30,0.0028274316628951403
75.0,5,long_return,0.002285780052521399
75.0,5,log_price,0.0015644259706494353
75.0,5,zscore_direction_5,0.0006995497138372489
75.0,5,vwap_side,0.000396489387466794
75.0,5,zscore_direction_60,0.00038013717026582787
75.0,5,direction_1,0.0
75.0,5,direction_10,0.0
75.0,5,direction_15,0.0
75.0,5,direction_30,0.0
75.0,5,direction_5,0.0
75.0,5,direction_60,0.0
75.0,5,past_return_1,0.0
75.0,5,zscore_direction_15,0.0
75.0,5,zscore_direction_30,0.0
75.0,10,atr_5,0.07866352499418315
75.0,10,atr_15,0.06318281433500704
75.0,10,minutes_until_rth_close,0.051719442896899726
75.0,10,rth_progress,0.022294422123758567
75.0,10,minutes_since_rth_open,0.021814638216580664
75.0,10,variance_30,0.020360477035865188
75.0,10,variance_60,0.020187546144283953
75.0,10,atr_30,0.0174902630969882
75.0,10,realized_vol_60,0.015907814571013052
75.0,10,half_life_60,0.014989101510894085
75.0,10,normalized_range_15,0.014061286513294493
75.0,10,volume,0.012452496814408473
75.0,10,realized_vol_15,0.01216997136361897
75.0,10,mean_reversion_speed_60,0.011995249971126517
75.0,10,atr_60,0.011365041879582264
75.0,10,true_range,0.010834433642836908
75.0,10,normalized_vwap_distance,0.010728000829528486
75.0,10,realized_vol_30,0.010720083900239496
75.0,10,vwap_distance_pct,0.010630175681962143
75.0,10,rolling_range_15,0.010503458679609355
75.0,10,ar1_coefficient_60,0.010030798325758605
75.0,10,normalized_range_30,0.009869517248478673
75.0,10,rolling_range_5,0.009812248671161277
75.0,10,displacement_5,0.00937698386786949
75.0,10,rolling_range_30,0.009304477145806664
75.0,10,return_30,0.00928179802195657
75.0,10,realized_vol_5,0.009251120455917857
75.0,10,autocorrelation_60,0.008943929935672454
75.0,10,log_return_30,0.008898661338857241
75.0,10,ou_residual_60,0.00852605631752383
75.0,10,low,0.008303024695210513
75.0,10,rolling_mean_30,0.008228477899960819
75.0,10,rolling_mean_60,0.008144339280469077
75.0,10,vwap,0.007418532445583315
75.0,10,vwap_distance,0.007364106985429923
75.0,10,vol_ratio_30_60,0.007345231493846292
75.0,10,close,0.007276029048842334
75.0,10,normalized_ou_residual_120,0.007226395032679041
75.0,10,typical_price,0.007042224485693234
75.0,10,ou_residual_30,0.007019957422190124
75.0,10,ar1_coefficient_30,0.006901308095880917
75.0,10,rolling_range_60,0.0068531819907504885
75.0,10,rolling_std_30,0.0068354513607032244
75.0,10,return_5,0.006832141928108675
75.0,10,open,0.006816472326006208
75.0,10,log_return_5,0.006787118424351017
75.0,10,return_15,0.006760726882410901
75.0,10,ou_residual_120,0.006736017519696837
75.0,10,rolling_mean_5,0.00665437362511598
75.0,10,normalized_range_60,0.006547910011639553
75.0,10,high,0.006452016776338929
75.0,10,mean_reversion_speed_30,0.0064443364695069335
75.0,10,log_return_10,0.006441255310727726
75.0,10,zscore_60,0.006431104038797673
75.0,10,mean_distance_60,0.006384266119095541
75.0,10,variance_5,0.006300591109764008
75.0,10,return_60,0.006277748472279026
75.0,10,vol_ratio_5_15,0.006220973673320952
75.0,10,displacement_30,0.006220213614315504
75.0,10,return_10,0.006217293352598236
75.0,10,displacement_60,0.006208437695888625
75.0,10,vol_ratio_15_30,0.006110605162878831
75.0,10,ar1_coefficient_120,0.006058317564782642
75.0,10,rolling_std_60,0.006018840330874636
75.0,10,past_return_30,0.006003016384229774
75.0,10,rolling_mean_15,0.00598378155735277
75.0,10,mean_reversion_speed_120,0.00594162100571252
75.0,10,zscore_30,0.005931295454502106
75.0,10,variance_ratio_5_60,0.005891414181817146
75.0,10,vol_ratio_5_30,0.005889992673127424
75.0,10,displacement_15,0.005877161354181312
75.0,10,variance_ratio_5_30,0.00584958606798734
75.0,10,abs_zscore_60,0.005693198957790931
75.0,10,autocorrelation_120,0.005578091046551154
75.0,10,log_zscore_30,0.005464842897795495
75.0,10,log_zscore_60,0.0054627662701975735
75.0,10,past_return_15,0.005459945770867523
75.0,10,rolling_std_15,0.005440574660453768
75.0,10,mean_distance_30,0.005417633158642621
75.0,10,past_return_10,0.0054092742391817624
75.0,10,mean_distance_15,0.005339018412910047
75.0,10,past_return_5,0.005338934316698994
75.0,10,half_life_30,0.005310422804627922
75.0,10,log_return_60,0.005268242210149765
75.0,10,vol_ratio_5_60,0.0051937079323189595
75.0,10,normalized_ou_residual_30,0.005177100676865805
75.0,10,log_return_15,0.0051676882597218666
75.0,10,vol_ratio_15_60,0.005094131111123022
75.0,10,zscore_15,0.005037793579200904
75.0,10,autocorrelation_30,0.005000909679524955
75.0,10,displacement_10,0.004982647009282594
75.0,10,abs_zscore_15,0.004973940307363158
75.0,10,abs_zscore_30,0.004920052442078789
75.0,10,normalized_ou_residual_60,0.004797933129815473
75.0,10,mean_distance_5,0.004729347092853416
75.0,10,return,0.004702411048735182
75.0,10,log_return_1,0.004700447377260952
75.0,10,displacement_1,0.0044318751565047675
75.0,10,normalized_range_5,0.004396121139593777
75.0,10,zscore_5,0.004393261846243625
75.0,10,log_zscore_15,0.004380793166568591
75.0,10,past_return_3,0.004287433655311664
75.0,10,return_1,0.0042174256384550106
75.0,10,rolling_std_5,0.004169783311053401
75.0,10,log_zscore_5,0.004115856213805576
75.0,10,log_price,0.004051532989944376
75.0,10,half_life_120,0.003972483067108052
75.0,10,abs_zscore_5,0.0038971765232937677
75.0,10,short_return,0.003716721884085841
75.0,10,log_return,0.0036803059767754305
75.0,10,long_return,0.0023262673861435836
75.0,10,vwap_side,0.00042073610460474376
75.0,10,zscore_direction_5,0.0002684517364416804
75.0,10,direction_1,0.0
75.0,10,direction_10,0.0
75.0,10,direction_15,0.0
75.0,10,direction_30,0.0
75.0,10,direction_5,0.0
75.0,10,direction_60,0.0
75.0,10,past_return_1,0.0
75.0,10,zscore_direction_15,0.0
75.0,10,zscore_direction_30,0.0
75.0,10,zscore_direction_60,0.0
75.0,20,atr_5,0.06513046832489115
75.0,20,atr_15,0.05223825509615597
75.0,20,variance_30,0.04519801531430511
75.0,20,rth_progress,0.03593547045741053
75.0,20,minutes_until_rth_close,0.02814805769317207
75.0,20,minutes_since_rth_open,0.022503946464331376
75.0,20,variance_60,0.020400210461091427
75.0,20,rolling_range_60,0.017217955596390225
75.0,20,realized_vol_60,0.016475528656017212
75.0,20,atr_30,0.014650435210482794
75.0,20,realized_vol_15,0.012683805255662827
75.0,20,rolling_mean_60,0.012481736484915018
75.0,20,atr_60,0.011825941813488802
75.0,20,volume,0.010810839455752145
75.0,20,rolling_range_15,0.010728494738162096
75.0,20,rolling_range_30,0.01048212225681969
75.0,20,open,0.01048084075695702
75.0,20,half_life_60,0.009783533867448568
75.0,20,vwap,0.009638516997386302
75.0,20,low,0.009534157385739187
75.0,20,close,0.00948032872041776
75.0,20,half_life_120,0.009208537125405633
75.0,20,vwap_distance_pct,0.00919643652048849
75.0,20,high,0.008936213395957435
75.0,20,rolling_mean_30,0.008707365464596521
75.0,20,ou_residual_120,0.00863363558337802
75.0,20,mean_reversion_speed_60,0.008458195076811881
75.0,20,ar1_coefficient_60,0.008451377972960472
75.0,20,rolling_mean_5,0.008427991642661038
75.0,20,vwap_distance,0.008338448436309895
75.0,20,typical_price,0.008193271944210642
75.0,20,realized_vol_30,0.008180814307360422
75.0,20,mean_reversion_speed_120,0.007996453421323426
75.0,20,return_15,0.007946838048242387
75.0,20,normalized_vwap_distance,0.007877177536664974
75.0,20,variance_ratio_5_30,0.007867889611848764
75.0,20,rolling_std_60,0.0077793990051196445
75.0,20,rolling_range_5,0.0077722215748854935
75.0,20,rolling_std_15,0.007706996452595506
75.0,20,true_range,0.0076891950545056416
75.0,20,variance_ratio_5_60,0.007532195032884677
75.0,20,return_30,0.0074920391419991145
75.0,20,ar1_coefficient_120,0.00747186036425687
75.0,20,normalized_ou_residual_120,0.0073167682026645964
75.0,20,mean_distance_60,0.007228034947599683
75.0,20,displacement_30,0.007212570646689052
75.0,20,autocorrelation_60,0.007082000219573577
75.0,20,vol_ratio_15_60,0.006965828571645986
75.0,20,vol_ratio_15_30,0.006964633873264704
75.0,20,zscore_60,0.0069530149034800984
75.0,20,rolling_mean_15,0.00693769653194717
75.0,20,abs_zscore_60,0.0069233200490652095
75.0,20,vol_ratio_5_30,0.006841034295835665
75.0,20,ou_residual_30,0.006808106582390056
75.0,20,normalized_range_30,0.006789639791739839
75.0,20,log_zscore_60,0.006760068301532772
75.0,20,log_return_30,0.006756458420395141
75.0,20,mean_distance_15,0.006733030058620941
75.0,20,vol_ratio_30_60,0.006731706882073056
75.0,20,displacement_60,0.006643436571937941
75.0,20,ar1_coefficient_30,0.006574522637362991
75.0,20,log_return_60,0.006563215638466534
75.0,20,normalized_range_60,0.006539802333073956
75.0,20,mean_reversion_speed_30,0.006493708041186134
75.0,20,return_60,0.006471896954324274
75.0,20,autocorrelation_120,0.00646262729008283
75.0,20,normalized_range_15,0.006401064506332789
75.0,20,vol_ratio_5_15,0.006397752174442368
75.0,20,displacement_10,0.006343588720829714
75.0,20,ou_residual_60,0.006333374052441546
75.0,20,past_return_15,0.006219236169099098
75.0,20,variance_5,0.006162961301881643
75.0,20,past_return_30,0.006159782010529723
75.0,20,realized_vol_5,0.006065399194734969
75.0,20,log_return_5,0.005925445346206072
75.0,20,log_price,0.005909473000515607
75.0,20,half_life_30,0.00580743294475334
75.0,20,log_return_1,0.0057523352914445455
75.0,20,autocorrelation_30,0.005747226427220518
75.0,20,past_return_10,0.005722716284383621
75.0,20,normalized_ou_residual_60,0.005689675548291277
75.0,20,vol_ratio_5_60,0.005611967190080101
75.0,20,log_return_10,0.005512378943551864
75.0,20,zscore_30,0.005414532807966073
75.0,20,mean_distance_30,0.0053804037743248045
75.0,20,rolling_std_30,0.005332443131400006
75.0,20,mean_distance_5,0.005293450462410138
75.0,20,return_5,0.005253289454794001
75.0,20,normalized_range_5,0.00506899746445318
75.0,20,abs_zscore_15,0.005049258947283739
75.0,20,log_zscore_30,0.005021554029857119
75.0,20,displacement_15,0.004991830370965458
75.0,20,log_return_15,0.00493162010596799
75.0,20,return_10,0.004909314625408678
75.0,20,rolling_std_5,0.0048512677395982405
75.0,20,log_zscore_15,0.004735251090356282
75.0,20,abs_zscore_30,0.004612754232117108
75.0,20,past_return_5,0.004592214838512952
75.0,20,displacement_5,0.004551835868152834
75.0,20,zscore_15,0.004482609097890201
75.0,20,log_zscore_5,0.0044741032290316765
75.0,20,displacement_1,0.0043272943723769415
75.0,20,return_1,0.004087706528870123
75.0,20,short_return,0.0038121105338047656
75.0,20,abs_zscore_5,0.0037254735694399904
75.0,20,log_return,0.003659383848398214
75.0,20,return,0.003613745255972303
75.0,20,zscore_5,0.00357643008603537
75.0,20,normalized_ou_residual_30,0.0034739153703585977
75.0,20,past_return_3,0.00337307088054894
75.0,20,long_return,0.0019310697347724012
75.0,20,direction_60,0.0007962874979490326
75.0,20,zscore_direction_5,0.0001967380577254863
75.0,20,zscore_direction_60,0.0001548564150219872
75.0,20,direction_5,0.00011706955376125517
75.0,20,direction_1,0.0
75.0,20,direction_10,0.0
75.0,20,direction_15,0.0
75.0,20,direction_30,0.0
75.0,20,past_return_1,0.0
75.0,20,vwap_side,0.0
75.0,20,zscore_direction_15,0.0
75.0,20,zscore_direction_30,0.0
75.0,30,atr_15,0.06726167597142714
75.0,30,atr_5,0.05875270002122436
75.0,30,variance_30,0.03739481190374742
75.0,30,minutes_until_rth_close,0.02689171467153799
75.0,30,rth_progress,0.02673372150664883
75.0,30,atr_30,0.019354915179844414
75.0,30,minutes_since_rth_open,0.017949727763022696
75.0,30,rolling_range_60,0.0177252523911496
75.0,30,variance_60,0.017428410549958546
75.0,30,realized_vol_30,0.01617963015589686
75.0,30,realized_vol_60,0.014910675252654724
75.0,30,atr_60,0.013801733031868935
75.0,30,ar1_coefficient_60,0.011648657709537517
75.0,30,rolling_range_15,0.011182014564318317
75.0,30,vwap,0.01082596447806628
75.0,30,rolling_mean_60,0.010662542877807504
75.0,30,high,0.010204586643903028
75.0,30,rolling_range_30,0.010141859984114057
75.0,30,rolling_std_60,0.009433972516230174
75.0,30,realized_vol_15,0.009424726301360698
75.0,30,volume,0.0094223249082764
75.0,30,close,0.009389623323278059
75.0,30,realized_vol_5,0.009360050006459156
75.0,30,rolling_mean_30,0.009319727275786656
75.0,30,vwap_distance_pct,0.008809853788642656
75.0,30,rolling_mean_15,0.00877979079571863
75.0,30,typical_price,0.008668255149608567
75.0,30,low,0.008612857477384665
75.0,30,rolling_mean_5,0.008463939829241662
75.0,30,mean_reversion_speed_60,0.008435551132563324
75.0,30,ou_residual_120,0.008431502989315916
75.0,30,log_price,0.00828383614619573
75.0,30,vol_ratio_15_60,0.008244460581668786
75.0,30,vol_ratio_15_30,0.008195397466243733
75.0,30,vwap_distance,0.008045059559489823
75.0,30,mean_distance_60,0.00797168571235878
75.0,30,normalized_ou_residual_120,0.00791256291614402
75.0,30,normalized_vwap_distance,0.007867358004053434
75.0,30,open,0.007807080434369189
75.0,30,vol_ratio_30_60,0.007625015430329811
75.0,30,variance_ratio_5_60,0.007531021892126384
75.0,30,variance_ratio_5_30,0.007501174496220691
75.0,30,ar1_coefficient_120,0.007438040349543804
75.0,30,vol_ratio_5_30,0.007412157731042022
75.0,30,return_60,0.007383119447955063
75.0,30,displacement_30,0.007288912532939797
75.0,30,normalized_range_30,0.007232081366791611
75.0,30,autocorrelation_60,0.0072266339723552975
75.0,30,rolling_std_30,0.007138024245034016
75.0,30,log_zscore_60,0.0070098453933107
75.0,30,log_return_30,0.006996849174833014
75.0,30,rolling_range_5,0.006991061492867413
75.0,30,zscore_60,0.006885294647266467
75.0,30,mean_reversion_speed_30,0.006875916284375957
75.0,30,normalized_range_60,0.0067442363333178774
75.0,30,log_return_60,0.006695615878838691
75.0,30,log_return_1,0.006677130070914116
75.0,30,abs_zscore_60,0.00665018434769341
75.0,30,displacement_60,0.006580150946753011
75.0,30,ar1_coefficient_30,0.00650375135176416
75.0,30,rolling_std_15,0.006490316641117845
75.0,30,rolling_std_5,0.006489911227531377
75.0,30,autocorrelation_120,0.006474790595737951
75.0,30,past_return_30,0.006455068493128887
75.0,30,half_life_60,0.006453417166734913
75.0,30,ou_residual_30,0.006443163579595941
75.0,30,mean_reversion_speed_120,0.006371338596744906
75.0,30,log_return_5,0.006365684493045721
75.0,30,past_return_15,0.006296487092705709
75.0,30,mean_distance_30,0.006286113955346602
75.0,30,normalized_range_15,0.006197371010092043
75.0,30,variance_5,0.00611948488014085
75.0,30,return_5,0.0060554240342407
75.0,30,displacement_10,0.0060529283003970275
75.0,30,return_30,0.005859079781831021
75.0,30,log_return_10,0.005828554575730648
75.0,30,half_life_120,0.005784346400538371
75.0,30,true_range,0.005753978222076382
75.0,30,vol_ratio_5_15,0.005741399213937777
75.0,30,return_15,0.005731772121396803
75.0,30,ou_residual_60,0.0056190464778670245
75.0,30,zscore_15,0.005430902165937282
75.0,30,return_10,0.005359868408136424
75.0,30,abs_zscore_15,0.005298524779001517
75.0,30,vol_ratio_5_60,0.005293155499246149
