side,window,hmm_state,zscore_threshold,observations,mean_mfe_30,median_mfe_30,mean_mae_30,median_mae_30,mfe_ge_20,mfe_ge_50,mfe_ge_100,mae_ge_10,mae_ge_20,mae_ge_35
SHORT,21,2,1.5,1674,63.452807646356035,48.125,63.0718339307049,46.25,0.7646356033452808,0.4850657108721625,0.18458781362007168,0.8637992831541219,0.7443249701314217,0.6021505376344086
SHORT,22,2,1.5,1683,86.86926742108398,62.25,76.22141155449673,59.25,0.8146167557932263,0.5757575757575758,0.31194295900178254,0.8894830659536542,0.792038027332145,0.6642899584076055
SHORT,1,2,2.0,1277,11.670321064996084,8.25,14.085552075176194,8.5,0.16366483946750196,0.015661707126076743,0.0007830853563038371,0.4447924823805795,0.20595144870790916,0.07674236491777604
SHORT,2,2,2.0,722,13.272853185595569,8.125,14.172437673130194,10.25,0.21191135734072022,0.03185595567867036,0.0,0.5221606648199446,0.23407202216066483,0.06509695290858726
SHORT,3,2,2.0,253,10.91304347826087,4.75,7.769762845849803,5.0,0.09881422924901186,0.06324110671936758,0.0,0.2727272727272727,0.11067193675889328,0.0
SHORT,4,2,2.0,282,14.53368794326241,10.0,16.890070921985817,12.75,0.21631205673758866,0.03900709219858156,0.0,0.624113475177305,0.31560283687943264,0.10283687943262411
SHORT,5,2,2.0,433,17.06986143187067,13.0,16.711316397228636,12.25,0.27251732101616627,0.04849884526558892,0.0023094688221709007,0.5704387990762124,0.26096997690531176,0.12009237875288684
SHORT,6,2,2.0,531,14.203389830508474,8.5,17.834745762711865,12.5,0.2278719397363465,0.04896421845574388,0.003766478342749529,0.591337099811676,0.3182674199623352,0.1487758945386064
SHORT,7,2,2.0,1157,14.873811581676751,9.25,14.237899740708729,9.0,0.21607605877268798,0.04407951598962835,0.006914433880726016,0.4693171996542783,0.22731201382886776,0.09334485738980121
SHORT,8,2,2.0,590,23.50550847457627,14.0,17.33728813559322,11.75,0.39661016949152544,0.09830508474576272,0.025423728813559324,0.5711864406779661,0.3101694915254237,0.11186440677966102
SHORT,9,2,2.0,41,36.73780487804878,35.75,36.50609756097561,19.75,0.6097560975609756,0.2926829268292683,0.024390243902439025,0.6585365853658537,0.4878048780487805,0.3170731707317073
SHORT,10,2,2.0,109,23.53440366972477,6.25,27.825688073394495,18.5,0.26605504587155965,0.11009174311926606,0.045871559633027525,0.7431192660550459,0.44036697247706424,0.1834862385321101
SHORT,11,2,2.0,1295,43.48243243243243,31.5,41.65559845559846,28.25,0.6756756756756757,0.27722007722007724,0.09111969111969112,0.8092664092664092,0.6324324324324324,0.41235521235521233
SHORT,12,2,2.0,509,16.474950884086443,11.0,21.12229862475442,16.25,0.27111984282907664,0.04911591355599214,0.009823182711198428,0.6915520628683693,0.4027504911591356,0.18664047151277013
SHORT,13,2,2.0,582,20.075601374570446,11.5,22.912800687285223,16.0,0.34536082474226804,0.09106529209621993,0.00859106529209622,0.6580756013745704,0.41924398625429554,0.2268041237113402
SHORT,14,2,2.0,553,21.081826401446655,14.25,20.502260397830018,12.75,0.3779385171790235,0.07233273056057866,0.019891500904159132,0.5750452079566004,0.32007233273056057,0.13924050632911392
SHORT,15,2,2.0,588,20.55187074829932,13.5,20.00807823129252,17.25,0.3741496598639456,0.08333333333333333,0.01870748299319728,0.6870748299319728,0.4268707482993197,0.13095238095238096
SHORT,16,2,2.0,685,21.513868613138687,16.0,22.783941605839416,17.0,0.4233576642335766,0.10072992700729927,0.013138686131386862,0.672992700729927,0.4467153284671533,0.21751824817518248
SHORT,17,2,2.0,606,25.88036303630363,18.75,25.10437293729373,16.875,0.46864686468646866,0.1353135313531353,0.028052805280528052,0.6831683168316832,0.41914191419141916,0.1716171617161716
SHORT,18,2,2.0,1013,88.59748272458046,56.5,81.67398815399802,48.75,0.7936821322803553,0.5370187561697927,0.26258637709772953,0.8825271470878578,0.7611056268509379,0.6209279368213229
SHORT,19,2,2.0,744,26.047043010752688,18.25,27.857526881720432,15.125,0.44489247311827956,0.13709677419354838,0.025537634408602152,0.6451612903225806,0.396505376344086,0.1814516129032258
SHORT,20,2,2.0,576,63.037760416666664,46.625,51.529079861111114,36.5,0.7309027777777778,0.46875,0.1909722222222222,0.8263888888888888,0.6857638888888888,0.5086805555555556
SHORT,21,2,2.0,726,66.41666666666667,49.875,66.80440771349862,47.125,0.7617079889807162,0.5,0.19421487603305784,0.8691460055096418,0.7548209366391184,0.6157024793388429
SHORT,22,2,2.0,719,87.30307262569832,62.75,80.06808659217877,63.25,0.8178025034770514,0.588317107093185,0.3184979137691238,0.8901251738525731,0.7899860917941586,0.6675938803894298
SHORT,1,2,2.5,549,12.357923497267759,8.5,16.035974499089253,10.25,0.1657559198542805,0.018214936247723135,0.0018214936247723133,0.51183970856102,0.23132969034608378,0.0947176684881603
SHORT,2,2,2.5,332,13.972138554216867,8.625,13.5625,10.25,0.24096385542168675,0.03614457831325301,0.0,0.5331325301204819,0.24096385542168675,0.05421686746987952
SHORT,3,2,2.5,85,12.173529411764706,6.5,7.073529411764706,4.5,0.10588235294117647,0.07058823529411765,0.0,0.24705882352941178,0.10588235294117647,0.0
SHORT,4,2,2.5,118,15.90677966101695,11.125,19.527542372881356,15.75,0.22033898305084745,0.059322033898305086,0.0,0.6694915254237288,0.3898305084745763,0.13559322033898305
SHORT,5,2,2.5,190,19.30263157894737,14.75,20.475,13.625,0.3368421052631579,0.07368421052631578,0.0,0.5842105263157895,0.34210526315789475,0.19473684210526315
SHORT,6,2,2.5,188,17.413563829787233,9.5,19.1156914893617,12.25,0.28191489361702127,0.07446808510638298,0.010638297872340425,0.5851063829787234,0.324468085106383,0.17553191489361702
SHORT,7,2,2.5,360,16.028472222222224,9.25,17.161805555555556,11.25,0.2361111111111111,0.058333333333333334,0.011111111111111112,0.5361111111111111,0.2916666666666667,0.1388888888888889
SHORT,8,2,2.5,216,28.23263888888889,16.25,16.55324074074074,11.5,0.4398148148148148,0.12962962962962962,0.05092592592592592,0.5555555555555556,0.3101851851851852,0.07407407407407407
SHORT,9,2,2.5,22,38.21590909090909,37.875,38.36363636363637,15.375,0.5909090909090909,0.36363636363636365,0.045454545454545456,0.5909090909090909,0.4090909090909091,0.2727272727272727
SHORT,10,2,2.5,41,16.725609756097562,8.25,32.06707317073171,18.25,0.2682926829268293,0.0975609756097561,0.0,0.7804878048780488,0.3902439024390244,0.1951219512195122
SHORT,11,2,2.5,450,44.97388888888889,32.5,46.507777777777775,30.75,0.66,0.2822222222222222,0.11333333333333333,0.8355555555555556,0.6644444444444444,0.4488888888888889
SHORT,12,2,2.5,178,15.974719101123595,11.25,23.3876404494382,18.5,0.24157303370786518,0.056179775280898875,0.0,0.7696629213483146,0.46629213483146065,0.24157303370786518
SHORT,13,2,2.5,220,18.320454545454545,11.0,25.980681818181818,18.375,0.3409090909090909,0.08636363636363636,0.004545454545454545,0.6954545454545454,0.4681818181818182,0.2636363636363636
SHORT,14,2,2.5,179,22.435754189944134,15.5,23.741620111731844,14.0,0.39106145251396646,0.08379888268156424,0.01675977653631285,0.5921787709497207,0.3854748603351955,0.19553072625698323
SHORT,15,2,2.5,137,21.37956204379562,11.0,21.392335766423358,20.5,0.3357664233576642,0.10948905109489052,0.029197080291970802,0.6861313868613139,0.5109489051094891,0.1678832116788321
SHORT,16,2,2.5,256,23.6884765625,16.75,25.0078125,20.375,0.4453125,0.12890625,0.015625,0.7265625,0.5078125,0.25390625
SHORT,17,2,2.5,207,27.786231884057973,18.0,32.32608695652174,19.5,0.45893719806763283,0.1642512077294686,0.04830917874396135,0.748792270531401,0.48792270531400966,0.23671497584541062
SHORT,18,2,2.5,362,96.09806629834254,62.5,95.95096685082873,53.875,0.8149171270718232,0.5524861878453039,0.27900552486187846,0.9060773480662984,0.7845303867403315,0.649171270718232
SHORT,19,2,2.5,260,32.58653846153846,22.375,28.04326923076923,15.75,0.5538461538461539,0.2076923076923077,0.038461538461538464,0.6576923076923077,0.40384615384615385,0.2153846153846154
SHORT,20,2,2.5,262,66.59828244274809,49.25,47.30534351145038,29.75,0.7595419847328244,0.4961832061068702,0.19083969465648856,0.8244274809160306,0.6564885496183206,0.4618320610687023
SHORT,21,2,2.5,314,73.54617834394904,58.0,72.14171974522293,47.875,0.7898089171974523,0.554140127388535,0.25477707006369427,0.8726114649681529,0.767515923566879,0.6401273885350318
SHORT,22,2,2.5,264,87.14772727272727,63.0,91.13068181818181,70.625,0.8143939393939394,0.5909090909090909,0.3068181818181818,0.8787878787878788,0.7992424242424242,0.6856060606060606
SHORT,1,2,3.0,228,14.430921052631579,9.625,17.140350877192983,12.0,0.24561403508771928,0.021929824561403508,0.0,0.5614035087719298,0.27631578947368424,0.11842105263157894
SHORT,2,2,3.0,154,15.459415584415584,9.5,13.727272727272727,10.25,0.2922077922077922,0.03896103896103896,0.0,0.538961038961039,0.23376623376623376,0.05844155844155844
SHORT,3,2,3.0,17,14.323529411764707,5.0,8.573529411764707,5.75,0.17647058823529413,0.11764705882352941,0.0,0.35294117647058826,0.17647058823529413,0.0
SHORT,4,2,3.0,49,18.229591836734695,13.25,26.408163265306122,23.75,0.2857142857142857,0.061224489795918366,0.0,0.7755102040816326,0.5918367346938775,0.22448979591836735
SHORT,5,2,3.0,57,22.666666666666668,15.75,28.17543859649123,21.5,0.40350877192982454,0.10526315789473684,0.0,0.7017543859649122,0.5087719298245614,0.3157894736842105
SHORT,6,2,3.0,54,24.069444444444443,14.25,25.069444444444443,13.75,0.4074074074074074,0.16666666666666666,0.018518518518518517,0.6111111111111112,0.4444444444444444,0.25925925925925924
SHORT,7,2,3.0,90,19.93611111111111,12.875,21.42222222222222,17.25,0.3333333333333333,0.05555555555555555,0.022222222222222223,0.6777777777777778,0.4222222222222222,0.18888888888888888
SHORT,8,2,3.0,63,43.976190476190474,27.0,22.384920634920636,16.5,0.5714285714285714,0.2698412698412698,0.14285714285714285,0.6507936507936508,0.4126984126984127,0.15873015873015872
SHORT,9,2,3.0,9,50.0,42.25,54.19444444444444,28.75,0.6666666666666666,0.4444444444444444,0.1111111111111111,0.6666666666666666,0.5555555555555556,0.4444444444444444
SHORT,10,2,3.0,16,12.65625,12.25,44.921875,18.625,0.1875,0.0,0.0,0.75,0.4375,0.3125
SHORT,11,2,3.0,163,49.98159509202454,38.5,51.67484662576687,36.5,0.6687116564417178,0.34355828220858897,0.147239263803681,0.8588957055214724,0.7423312883435583,0.50920245398773
SHORT,12,2,3.0,56,18.584821428571427,11.375,30.526785714285715,25.125,0.2857142857142857,0.10714285714285714,0.0,0.8571428571428571,0.6785714285714286,0.42857142857142855
SHORT,13,2,3.0,58,23.413793103448278,13.5,37.810344827586206,25.75,0.43103448275862066,0.1896551724137931,0.017241379310344827,0.7758620689655172,0.5862068965517241,0.41379310344827586
SHORT,14,2,3.0,54,23.60648148148148,19.25,26.13425925925926,18.25,0.5,0.1111111111111111,0.0,0.6666666666666666,0.48148148148148145,0.3148148148148148
SHORT,15,2,3.0,20,36.1,21.5,32.2,29.0,0.5,0.3,0.05,0.6,0.6,0.4
SHORT,16,2,3.0,75,34.28333333333333,30.5,31.733333333333334,25.5,0.6,0.28,0.04,0.8,0.6,0.38666666666666666
SHORT,17,2,3.0,55,34.63636363636363,19.75,39.63636363636363,21.25,0.4727272727272727,0.2,0.10909090909090909,0.7636363636363637,0.509090909090909,0.3090909090909091
SHORT,18,2,3.0,141,105.71631205673759,67.25,100.11524822695036,57.0,0.851063829787234,0.5957446808510638,0.3191489361702128,0.9290780141843972,0.8014184397163121,0.6950354609929078
SHORT,19,2,3.0,70,42.246428571428574,32.25,32.49285714285714,16.25,0.6714285714285714,0.32857142857142857,0.05714285714285714,0.6142857142857143,0.4714285714285714,0.34285714285714286
SHORT,20,2,3.0,126,69.35119047619048,57.875,49.82539682539682,31.0,0.7698412698412699,0.5634920634920635,0.2222222222222222,0.8333333333333334,0.6746031746031746,0.47619047619047616
SHORT,21,2,3.0,156,73.47275641025641,58.5,80.61217948717949,56.875,0.7884615384615384,0.5641025641025641,0.26282051282051283,0.8717948717948718,0.7884615384615384,0.6858974358974359
SHORT,22,2,3.0,124,92.39314516129032,66.125,101.81854838709677,82.625,0.7741935483870968,0.5887096774193549,0.3225806451612903,0.8548387096774194,0.7903225806451613,0.717741935483871
