side,zscore_threshold,stop_points,target_points,horizon_bars,windows,total_trades,total_points,mean_window_points,median_window_points,mean_win_rate,median_win_rate,mean_profit_factor,median_profit_factor,mean_mfe,mean_mae,mean_holding_bars,positive_window_ratio
SHORT,2.5,25.0,75.0,60,22,14321,5934.75,269.7613636363636,3.0,0.14272867902779066,0.14377797130141862,1.0231449109606556,1.0017748851881914,52.26884646849199,49.89359404823997,30.912078385186803,0.5
SHORT,2.5,25.0,75.0,120,22,14320,275.75,12.534090909090908,-232.375,0.18964516125266578,0.19389279159546863,1.0023252946823713,0.9796112136841773,75.90238380432129,72.43646829778498,44.102322983901935,0.45454545454545453
SHORT,2.5,25.0,100.0,10,22,14324,11077.5,503.52272727272725,350.0,0.021204331004062223,0.015705266819062785,1.0716418879687184,1.0616898892859585,22.632773182608865,21.199257698926058,8.409095418009214,0.5909090909090909
SHORT,2.5,25.0,100.0,20,22,14323,12845.25,583.875,258.625,0.04187109131610943,0.0361326860841424,1.063910461999723,1.0387302131906,31.368758158250287,29.565862785686146,14.851335609640051,0.6818181818181818
SHORT,2.5,25.0,100.0,30,22,14323,9523.0,432.8636363636364,128.25,0.058504110789650274,0.053958713487763085,1.0349752191604014,1.0158228950075683,38.059546427293256,36.03392319245772,20.241035558800135,0.6363636363636364
SHORT,2.5,25.0,100.0,60,22,14321,7276.75,330.7613636363636,-65.875,0.09112361323850941,0.08960036773411709,1.0259176490472097,0.993870865855507,52.26884646849199,49.89359404823997,32.7228053062268,0.45454545454545453
SHORT,2.5,25.0,100.0,120,22,14320,958.75,43.57954545454545,-81.625,0.13213571509229413,0.13833011984946292,1.0010433104369703,0.9929657850938685,75.90238380432129,72.43646829778498,48.13339116619331,0.4090909090909091
SHORT,2.5,35.0,5.0,10,22,14324,-7095.75,-322.53409090909093,-320.875,0.7354801411740834,0.7615326014501625,0.9156677839678217,0.8800515752104898,22.632773182608865,21.199257698926058,3.7497616047583047,0.2727272727272727
SHORT,2.5,35.0,5.0,20,22,14323,-9832.0,-446.90909090909093,-385.5,0.7856140596376161,0.8060781305322791,0.8756621569855141,0.8575567859159847,31.368758158250287,29.565862785686146,5.245290455721688,0.3181818181818182
SHORT,2.5,35.0,5.0,30,22,14323,-10697.75,-486.2613636363636,-522.5,0.8065907771122792,0.8214159135211767,0.8672836284301244,0.8315118197965876,38.059546427293256,36.03392319245772,6.226128834629523,0.18181818181818182
SHORT,2.5,35.0,5.0,60,22,14321,-11741.5,-533.7045454545455,-533.375,0.8331887919511854,0.83815688167224,0.8568716156266646,0.8347431562858794,52.26884646849199,49.89359404823997,7.973376752352501,0.13636363636363635
SHORT,2.5,35.0,5.0,120,22,14320,-11956.5,-543.4772727272727,-548.875,0.8458734351836387,0.8415008233723461,0.854319839369409,0.8278122960654627,75.90238380432129,72.43646829778498,9.297534683628369,0.18181818181818182
SHORT,2.5,35.0,10.0,10,22,14324,-7698.0,-349.90909090909093,-332.0,0.5482984627062867,0.5646121794669245,0.920421081296597,0.9249951346868771,22.632773182608865,21.199257698926058,5.570261914612444,0.3181818181818182
SHORT,2.5,35.0,10.0,20,22,14323,-11919.75,-541.8068181818181,-441.75,0.625661730719341,0.6420768402479674,0.893229081660373,0.8910999488595809,31.368758158250287,29.565862785686146,8.366172453907465,0.18181818181818182
SHORT,2.5,35.0,10.0,30,22,14323,-13398.0,-609.0,-482.0,0.663326869785123,0.6895158401513088,0.8845183780080429,0.8962620648880375,38.059546427293256,36.03392319245772,10.298792815877382,0.18181818181818182
SHORT,2.5,35.0,10.0,60,22,14321,-15523.5,-705.6136363636364,-565.0,0.7101060305384127,0.72240834539315,0.8792799600335407,0.883973349522185,52.26884646849199,49.89359404823997,13.86771942629743,0.13636363636363635
SHORT,2.5,35.0,10.0,120,22,14320,-14906.75,-677.5795454545455,-462.5,0.7392407957556008,0.7497826086956522,0.8875662048156365,0.9098408253337831,75.90238380432129,72.43646829778498,16.650396829981272,0.13636363636363635
SHORT,2.5,35.0,15.0,10,22,14324,-4694.25,-213.375,-234.125,0.4204501052938179,0.4226561596112561,0.9570802557267879,0.9517330505017285,22.632773182608865,21.199257698926058,6.605712126739596,0.4090909090909091
SHORT,2.5,35.0,15.0,20,22,14323,-8940.75,-406.39772727272725,-236.625,0.5114871936640315,0.5230117210099051,0.9341589079391525,0.9588081750588221,31.368758158250287,29.565862785686146,10.375399849302255,0.3181818181818182
SHORT,2.5,35.0,15.0,30,22,14323,-10600.0,-481.8181818181818,-302.875,0.5578044523664303,0.5699234107388211,0.9259834352969422,0.9453292205689289,38.059546427293256,36.03392319245772,13.070791232792187,0.2727272727272727
SHORT,2.5,35.0,15.0,60,22,14321,-12211.5,-555.0681818181819,-415.75,0.6210198409570498,0.6298994980167131,0.9267066866586536,0.9290205707058726,52.26884646849199,49.89359404823997,18.260833252359046,0.22727272727272727
SHORT,2.5,35.0,15.0,120,22,14320,-11188.75,-508.57954545454544,-250.625,0.6619141910002532,0.677427536231884,0.9389358540581335,0.9611697908230215,75.90238380432129,72.43646829778498,22.483127387948297,0.36363636363636365
SHORT,2.5,35.0,20.0,10,22,14324,-2191.0,-99.5909090909091,-302.75,0.32993289225946876,0.3310478988967337,0.9771874101291186,0.9481009716346309,22.632773182608865,21.199257698926058,7.2568092704515355,0.36363636363636365
SHORT,2.5,35.0,20.0,20,22,14323,-6346.75,-288.4886363636364,-168.375,0.4215658394248924,0.43171863915363495,0.9564246907639543,0.9728062258632963,31.368758158250287,29.565862785686146,11.782015148019706,0.36363636363636365
SHORT,2.5,35.0,20.0,30,22,14323,-9289.5,-422.25,-313.875,0.4680908890303867,0.4769858112612061,0.9399294955309488,0.9510589689180173,38.059546427293256,36.03392319245772,15.130359488873763,0.36363636363636365
SHORT,2.5,35.0,20.0,60,22,14321,-11067.5,-503.0681818181818,-485.25,0.5407499356416342,0.5504525987638378,0.9428384124657341,0.9285089757313365,52.26884646849199,49.89359404823997,21.809908189641337,0.36363636363636365
SHORT,2.5,35.0,20.0,120,22,14320,-11542.25,-524.6477272727273,-560.75,0.5905513455490443,0.6021796088855136,0.9467552891699031,0.9340051921525577,75.90238380432129,72.43646829778498,27.644593230538046,0.36363636363636365
SHORT,2.5,35.0,25.0,10,22,14324,92.75,4.215909090909091,-31.0,0.26638952418758827,0.2657866043613707,0.9920244907092365,0.9961228134094615,22.632773182608865,21.199257698926058,7.698487926412046,0.5
SHORT,2.5,35.0,25.0,20,22,14323,-2482.0,-112.81818181818181,-44.125,0.3527372055155793,0.36120145521860414,0.9813041946418234,0.9920185168899422,31.368758158250287,29.565862785686146,12.779669470534662,0.5
SHORT,2.5,35.0,25.0,30,22,14323,-6348.75,-288.57954545454544,-224.5,0.401357884731231,0.40964548731853845,0.9587871726902556,0.9674539999387823,38.059546427293256,36.03392319245772,16.64244963248003,0.45454545454545453
SHORT,2.5,35.0,25.0,60,22,14321,-10152.5,-461.47727272727275,-350.25,0.47147214149691447,0.4843687743893771,0.9503122706180466,0.9605396700135226,52.26884646849199,49.89359404823997,24.62186564465561,0.3181818181818182
SHORT,2.5,35.0,25.0,120,22,14320,-11673.5,-530.6136363636364,-614.625,0.5287937388126318,0.5500335421808746,0.9514184516772591,0.9352323924428994,75.90238380432129,72.43646829778498,32.13986990028627,0.4090909090909091
SHORT,2.5,35.0,35.0,10,22,14324,2492.0,113.27272727272727,6.75,0.17624800249555597,0.17144571528178174,1.0090566391246751,1.0014139131352566,22.632773182608865,21.199257698926058,8.266278364842695,0.5
SHORT,2.5,35.0,35.0,20,22,14323,824.0,37.45454545454545,3.875,0.25138573611298826,0.2557169870356011,0.9998701891119691,0.9996279302683682,31.368758158250287,29.565862785686146,14.162999544192418,0.5
SHORT,2.5,35.0,35.0,30,22,14323,-3786.5,-172.11363636363637,-402.875,0.299838194613772,0.3030477748427841,0.9719563029478331,0.944582747366742,38.059546427293256,36.03392319245772,18.82729100038925,0.45454545454545453
SHORT,2.5,35.0,35.0,60,22,14321,-7780.0,-353.6363636363636,-492.625,0.36962014258862336,0.37961337638170456,0.964544204793972,0.9484689928356163,52.26884646849199,49.89359404823997,28.831152695453014,0.4090909090909091
SHORT,2.5,35.0,35.0,120,22,14320,-11298.25,-513.5568181818181,-749.375,0.4333669955812089,0.4546136320486045,0.957833760142723,0.928160743581363,75.90238380432129,72.43646829778498,39.116725008987004,0.4090909090909091
SHORT,2.5,35.0,50.0,10,22,14324,7044.0,320.1818181818182,141.5,0.10455277775843719,0.0917506699859881,1.04011980988325,1.0212909956815657,22.632773182608865,21.199257698926058,8.679578554154384,0.5909090909090909
SHORT,2.5,35.0,50.0,20,22,14323,7033.25,319.6931818181818,-69.0,0.16230350489165402,0.16463609898107714,1.032533735146046,0.9917727209716302,31.368758158250287,29.565862785686146,15.28410582621051,0.45454545454545453
SHORT,2.5,35.0,50.0,30,22,14323,1055.25,47.96590909090909,-245.625,0.20013141716529612,0.1989096573208723,0.9940662897444086,0.9748909201965532,38.059546427293256,36.03392319245772,20.72503767864417,0.5
SHORT,2.5,35.0,50.0,60,22,14321,-3278.5,-149.02272727272728,-249.625,0.26755546694913845,0.2686971757018285,0.9834609419099071,0.9744416855647594,52.26884646849199,49.89359404823997,32.88900728603027,0.45454545454545453
SHORT,2.5,35.0,50.0,120,22,14320,-9420.0,-428.1818181818182,-321.875,0.33399014651609676,0.3425002249675404,0.967635453061057,0.9706224605408763,75.90238380432129,72.43646829778498,46.51314459829367,0.36363636363636365
SHORT,2.5,35.0,75.0,10,22,14324,10343.25,470.14772727272725,227.25,0.04835799659619115,0.03972718749054835,1.0626290233986462,1.0472821392989564,22.632773182608865,21.199257698926058,8.958598068504532,0.5909090909090909
SHORT,2.5,35.0,75.0,20,22,14323,12050.5,547.75,171.125,0.08552836889736865,0.08047654028758383,1.055155505209333,1.026901439044953,31.368758158250287,29.565862785686146,16.15585913280722,0.5909090909090909
SHORT,2.5,35.0,75.0,30,22,14323,7226.5,328.47727272727275,-42.25,0.11319479812286391,0.10831914256470768,1.0196617411809823,0.9962874602424019,38.059546427293256,36.03392319245772,22.292755653350348,0.5
SHORT,2.5,35.0,75.0,60,22,14321,3602.25,163.73863636363637,-234.625,0.16542551354696391,0.16328602620087335,1.0076443524346501,0.9766194299896788,52.26884646849199,49.89359404823997,36.694842150395,0.36363636363636365
SHORT,2.5,35.0,75.0,120,22,14320,-3968.0,-180.36363636363637,-558.875,0.226476477815235,0.22893181542210023,0.9862012322973914,0.9600424499435205,75.90238380432129,72.43646829778498,54.562655017201784,0.45454545454545453
SHORT,2.5,35.0,100.0,10,22,14324,12088.75,549.4886363636364,350.5,0.023185667939312486,0.016603701870566097,1.0742737609039712,1.061603727364556,22.632773182608865,21.199257698926058,9.060770259352232,0.5909090909090909
SHORT,2.5,35.0,100.0,20,22,14323,13331.75,605.9886363636364,324.0,0.04678287531286847,0.04353559870550162,1.0591194906134531,1.0350120472367692,31.368758158250287,29.565862785686146,16.540167977492576,0.6818181818181818
SHORT,2.5,35.0,100.0,30,22,14323,8973.0,407.8636363636364,123.625,0.06692170425745525,0.06159082150501688,1.0244335674385983,1.0135866221424734,38.059546427293256,36.03392319245772,23.043514953756517,0.5909090909090909
SHORT,2.5,35.0,100.0,60,22,14321,6692.5,304.20454545454544,-137.375,0.10745708081254048,0.10280420479818733,1.016280367965859,0.9890068169495132,52.26884646849199,49.89359404823997,38.77536090508722,0.4090909090909091
SHORT,2.5,35.0,100.0,120,22,14320,-984.0,-44.72727272727273,-550.125,0.15963874966886724,0.15969563882641136,0.9923794218709319,0.964397921171791,75.90238380432129,72.43646829778498,59.38379478249636,0.45454545454545453
SHORT,2.5,50.0,5.0,10,22,14324,-5875.75,-267.07954545454544,-252.5,0.7482408264283623,0.7715041695574691,0.94003006404667,0.9103209325550311,22.632773182608865,21.199257698926058,3.9192396834252565,0.3181818181818182
SHORT,2.5,50.0,5.0,20,22,14323,-9763.25,-443.78409090909093,-361.375,0.8022033327775474,0.8258204361756584,0.8883297597172573,0.867529527338719,31.368758158250287,29.565862785686146,5.692484790154782,0.2727272727272727
SHORT,2.5,50.0,5.0,30,22,14323,-10469.25,-475.875,-443.125,0.8272062124977867,0.8532174646036033,0.8801726277835175,0.8655516279340556,38.059546427293256,36.03392319245772,6.947406091331636,0.2727272727272727
SHORT,2.5,50.0,5.0,60,22,14321,-11601.25,-527.3295454545455,-615.125,0.8604842080790082,0.8721086394353721,0.8690088017419899,0.8230215044872211,52.26884646849199,49.89359404823997,9.367215093843333,0.22727272727272727
SHORT,2.5,50.0,5.0,120,22,14320,-12532.75,-569.6704545454545,-620.125,0.8804926336220177,0.8842237004526128,0.86151494486914,0.8173457987276678,75.90238380432129,72.43646829778498,11.473679560442093,0.18181818181818182
SHORT,2.5,50.0,10.0,10,22,14324,-7596.5,-345.29545454545456,-275.25,0.5609775987260677,0.5744370296066266,0.9262139617836848,0.9317659018900936,22.632773182608865,21.199257698926058,5.8223642078042,0.3181818181818182
SHORT,2.5,50.0,10.0,20,22,14323,-13038.25,-592.6477272727273,-511.25,0.6454686387453878,0.6586104025249686,0.8927281043750938,0.8917174894602754,31.368758158250287,29.565862785686146,9.06793962421896,0.2727272727272727
SHORT,2.5,50.0,10.0,30,22,14323,-13843.5,-629.25,-438.875,0.6901246266801566,0.7166683383244258,0.8909427200483051,0.9058869068921517,38.059546427293256,36.03392319245772,11.449897025100784,0.22727272727272727
SHORT,2.5,50.0,10.0,60,22,14321,-16382.5,-744.6590909090909,-600.5,0.74758884993775,0.7586579205119048,0.885235674111679,0.8882011775432491,52.26884646849199,49.89359404823997,16.208539745436738,0.18181818181818182
SHORT,2.5,50.0,10.0,120,22,14320,-17428.75,-792.2159090909091,-724.75,0.7886798555231855,0.8015151515151515,0.8847972999913527,0.8833956667501175,75.90238380432129,72.43646829778498,20.42950602149513,0.13636363636363635
SHORT,2.5,50.0,15.0,10,22,14324,-4526.5,-205.75,-199.5,0.4323961403235575,0.4365430844978082,0.9605314723155598,0.9555841876821805,22.632773182608865,21.199257698926058,6.911886044696561,0.4090909090909091
SHORT,2.5,50.0,15.0,20,22,14323,-10271.25,-466.875,-388.25,0.5314775696339121,0.5434949314144186,0.9301446790377668,0.9215848718528148,31.368758158250287,29.565862785686146,11.231405275502087,0.3181818181818182
SHORT,2.5,50.0,15.0,30,22,14323,-10960.0,-498.1818181818182,-342.25,0.5860623460701053,0.6066570079854168,0.9307006513547943,0.9416090984031011,38.059546427293256,36.03392319245772,14.493624826983357,0.22727272727272727
SHORT,2.5,50.0,15.0,60,22,14321,-12315.0,-559.7727272727273,-481.25,0.6624015236506614,0.6755657474852926,0.9362739771702949,0.9291876243918327,52.26884646849199,49.89359404823997,21.238120671809366,0.22727272727272727
SHORT,2.5,50.0,15.0,120,22,14320,-12685.5,-576.6136363636364,-600.625,0.7192253912630231,0.7348653626146374,0.943504538223786,0.9229305922053892,75.90238380432129,72.43646829778498,27.564711481275847,0.36363636363636365
SHORT,2.5,50.0,20.0,10,22,14324,-1730.25,-78.64772727272727,-257.625,0.34157663902591456,0.34383956386292835,0.9827511837479972,0.9530953983973343,22.632773182608865,21.199257698926058,7.594417017392299,0.36363636363636365
SHORT,2.5,50.0,20.0,20,22,14323,-6562.25,-298.28409090909093,-266.875,0.4418820443489109,0.454141973800923,0.9588307035893056,0.9583042450268349,31.368758158250287,29.565862785686146,12.744084238940058,0.3181818181818182
SHORT,2.5,50.0,20.0,30,22,14323,-8735.25,-397.0568181818182,-373.375,0.49675007254391096,0.5172639426826527,0.9484783688036569,0.9488690147914921,38.059546427293256,36.03392319245772,16.752921068129545,0.4090909090909091
SHORT,2.5,50.0,20.0,60,22,14321,-10675.25,-485.2386363636364,-591.125,0.5840951967775134,0.5948158644140047,0.95086162477436,0.9327890571713041,52.26884646849199,49.89359404823997,25.29885350647379,0.2727272727272727
SHORT,2.5,50.0,20.0,120,22,14320,-12433.75,-565.1704545454545,-737.125,0.6524774019921381,0.6675940365541763,0.9519184339914634,0.9271150412530431,75.90238380432129,72.43646829778498,33.755017762995095,0.3181818181818182
SHORT,2.5,50.0,25.0,10,22,14324,90.25,4.1022727272727275,-127.125,0.2765401767269677,0.2759987487519658,0.9926775560570861,0.9755859732430529,22.632773182608865,21.199257698926058,8.061125669709362,0.4090909090909091
SHORT,2.5,50.0,25.0,20,22,14323,-3098.0,-140.8181818181818,-167.375,0.37125902933584665,0.38017586034015094,0.978779136123497,0.974274276692383,31.368758158250287,29.565862785686146,13.818596218413786,0.4090909090909091
SHORT,2.5,50.0,25.0,30,22,14323,-5872.25,-266.92045454545456,-247.875,0.4281074492202021,0.44177197290105286,0.9639042466377394,0.9676733880249663,38.059546427293256,36.03392319245772,18.411035874670535,0.4090909090909091
SHORT,2.5,50.0,25.0,60,22,14321,-10211.5,-464.15909090909093,-355.875,0.5133126185768812,0.5314671445120471,0.9533309363554856,0.9633609068138472,52.26884646849199,49.89359404823997,28.527487516431552,0.36363636363636365
SHORT,2.5,50.0,25.0,120,22,14320,-12924.5,-587.4772727272727,-486.75,0.5906137215801582,0.6105083899943858,0.9543851727130203,0.9573732017794437,75.90238380432129,72.43646829778498,39.22216552916947,0.36363636363636365
SHORT,2.5,50.0,35.0,10,22,14324,2691.5,122.3409090909091,-72.5,0.18442701902405503,0.17755333270759865,1.0099582697397176,0.9846188858491827,22.632773182608865,21.199257698926058,8.652356080833588,0.45454545454545453
SHORT,2.5,50.0,35.0,20,22,14323,173.0,7.863636363636363,-114.375,0.26747158006798294,0.2746204248738474,0.9963325059993108,0.9828228673075408,31.368758158250287,29.565862785686146,15.304064906296821,0.4090909090909091
SHORT,2.5,50.0,35.0,30,22,14323,-3372.0,-153.27272727272728,-95.625,0.32321064865772975,0.3274167884614525,0.9750925945230264,0.9894307082185778,38.059546427293256,36.03392319245772,20.795201897096376,0.4090909090909091
SHORT,2.5,50.0,35.0,60,22,14321,-7430.5,-337.75,-420.0,0.40853823638701353,0.4176019262947394,0.9681730439026439,0.9562726092660899,52.26884646849199,49.89359404823997,33.31576237848636,0.4090909090909091
SHORT,2.5,50.0,35.0,120,22,14320,-11773.5,-535.1590909090909,-1124.5,0.49312804243102826,0.5142062254382135,0.9629357166100643,0.9160656645619141,75.90238380432129,72.43646829778498,47.627888162469816,0.4090909090909091
SHORT,2.5,50.0,50.0,10,22,14324,7854.25,357.0113636363636,-86.375,0.11090842587914321,0.09564475098287284,1.044006970548348,0.9888256713744713,22.632773182608865,21.199257698926058,9.084091182439558,0.45454545454545453
SHORT,2.5,50.0,50.0,20,22,14323,7487.75,340.35227272727275,30.0,0.17536868808705405,0.1777445028496008,1.032611075611478,1.0042515008618573,31.368758158250287,29.565862785686146,16.50379248556435,0.5454545454545454
SHORT,2.5,50.0,50.0,30,22,14323,2329.75,105.89772727272727,-175.25,0.21876082185517765,0.224595015576324,0.9990556439601552,0.9848887303484937,38.059546427293256,36.03392319245772,22.856034878075583,0.45454545454545453
SHORT,2.5,50.0,50.0,60,22,14321,-1897.0,-86.22727272727273,-138.0,0.2998774674337963,0.2975327510917031,0.9879552245217195,0.9892001909916135,52.26884646849199,49.89359404823997,37.933033674082075,0.45454545454545453
SHORT,2.5,50.0,50.0,120,22,14320,-9636.5,-438.02272727272725,-846.5,0.38568929627224197,0.3972517714521403,0.96997709986126,0.9289027880959142,75.90238380432129,72.43646829778498,56.57526060288604,0.2727272727272727
SHORT,2.5,50.0,75.0,10,22,14324,10976.25,498.92045454545456,16.75,0.05140580532522281,0.04303629047808816,1.0639237358931457,1.0016271293848236,22.632773182608865,21.199257698926058,9.382843364482433,0.5
SHORT,2.5,50.0,75.0,20,22,14323,12681.75,576.4431818181819,228.5,0.09300060165774338,0.08873743351154281,1.0533788317820993,1.0327733901236382,31.368758158250287,29.565862785686146,17.459544637320313,0.6363636363636364
SHORT,2.5,50.0,75.0,30,22,14323,8656.5,393.47727272727275,134.0,0.12501172344082132,0.12261083676828688,1.0216503247377107,1.0115881621048937,38.059546427293256,36.03392319245772,24.59710205364115,0.5454545454545454
SHORT,2.5,50.0,75.0,60,22,14321,5324.75,242.0340909090909,-353.75,0.1876092610347899,0.18968085540546054,1.0087966329184954,0.9719975745798067,52.26884646849199,49.89359404823997,42.2766305300936,0.45454545454545453
SHORT,2.5,50.0,75.0,120,22,14320,-4133.5,-187.88636363636363,-373.25,0.2653650388570228,0.2687089801859115,0.9835263538476462,0.9672617722642515,75.90238380432129,72.43646829778498,66.07743097127475,0.2727272727272727
SHORT,2.5,50.0,100.0,10,22,14324,12337.75,560.8068181818181,83.0,0.02451456501970526,0.017331503908411802,1.0733874012232312,1.018021701400146,22.632773182608865,21.199257698926058,9.49188948895548,0.5454545454545454
SHORT,2.5,50.0,100.0,20,22,14323,13500.25,613.6477272727273,332.125,0.05114821798307576,0.04878852223305423,1.055657741046675,1.0367332240770841,31.368758158250287,29.565862785686146,17.8781192455178,0.6363636363636364
SHORT,2.5,50.0,100.0,30,22,14323,9484.75,431.125,328.875,0.07409720699298988,0.06814724919093851,1.0226083722947867,1.027656461886771,38.059546427293256,36.03392319245772,25.425611951859267,0.5909090909090909
SHORT,2.5,50.0,100.0,60,22,14321,6799.5,309.0681818181818,-160.0,0.12213308750352848,0.11898867313915858,1.0105786289176533,0.9861997395814268,52.26884646849199,49.89359404823997,44.63787016193354,0.45454545454545453
SHORT,2.5,50.0,100.0,120,22,14320,-990.75,-45.03409090909091,-254.875,0.1886162870279554,0.1867030839577754,0.9886955051887185,0.9799432717262443,75.90238380432129,72.43646829778498,71.73292114365834,0.36363636363636365
SHORT,3.0,5.0,5.0,10,22,4635,-7076.25,-321.64772727272725,-340.0,0.33586821883518336,0.3353909465020576,0.5458104787343171,0.5086477987421384,28.227588306773793,26.441217292438854,1.5093297837362898,0.045454545454545456
SHORT,3.0,5.0,5.0,20,22,4634,-7084.25,-322.0113636363636,-340.0,0.341889543323783,0.3353909465020576,0.5460257840984677,0.5081249999999999,38.21706247329712,35.746491562236436,1.6255062213229576,0.045454545454545456
SHORT,3.0,5.0,5.0,30,22,4634,-7113.0,-323.3181818181818,-340.0,0.3428821136333768,0.3353909465020576,0.5444820881071436,0.5046583850931676,45.62798582423817,43.11254024505615,1.669038668914398,0.045454545454545456
SHORT,3.0,5.0,5.0,60,22,4634,-7103.75,-322.89772727272725,-340.0,0.344140114891378,0.3353909465020576,0.5454169587564975,0.5046583850931676,61.54164964502508,57.76890364560214,1.7364434863192153,0.045454545454545456
SHORT,3.0,5.0,5.0,120,22,4634,-7100.0,-322.72727272727275,-340.0,0.3447156710224897,0.3353909465020576,0.5457261491652234,0.5046583850931676,84.66111304543234,77.08977283130993,1.7602643156956004,0.045454545454545456
SHORT,3.0,5.0,10.0,10,22,4635,-4504.0,-204.72727272727272,-198.875,0.24951797455306685,0.2475896531452087,0.7398056929268524,0.7505779134185483,28.227588306773793,26.441217292438854,1.9778205905771806,0.045454545454545456
SHORT,3.0,5.0,10.0,20,22,4634,-4408.25,-200.375,-191.5,0.2616229235015116,0.26231628453850675,0.7472044478498041,0.7626457895317087,38.21706247329712,35.746491562236436,2.257659631006651,0.0
SHORT,3.0,5.0,10.0,30,22,4634,-4459.0,-202.6818181818182,-201.75,0.26447329460367563,0.26231628453850675,0.7450556710435329,0.7538379883266407,45.62798582423817,43.11254024505615,2.381340393097759,0.0
SHORT,3.0,5.0,10.0,60,22,4634,-4488.75,-204.0340909090909,-200.0,0.26710306125717476,0.2745215549962044,0.7439757467231118,0.7570604312177346,61.54164964502508,57.76890364560214,2.5420478907810407,0.045454545454545456
SHORT,3.0,5.0,10.0,120,22,4634,-4501.25,-204.60227272727272,-200.0,0.26748436719403623,0.2745215549962044,0.7432068828805051,0.7570604312177346,84.66111304543234,77.08977283130993,2.622090276378982,0.0
SHORT,3.0,5.0,15.0,10,22,4635,-3295.0,-149.77272727272728,-129.375,0.18851679896287254,0.18168255099314154,0.8231129856906741,0.8257289547116046,28.227588306773793,26.441217292438854,2.2838795656650266,0.18181818181818182
SHORT,3.0,5.0,15.0,20,22,4634,-3241.75,-147.35227272727272,-129.625,0.20209847123292934,0.2105820105820106,0.8279896752203303,0.8286199167467179,38.21706247329712,35.746491562236436,2.7137949647108957,0.2727272727272727
SHORT,3.0,5.0,15.0,30,22,4634,-3297.5,-149.88636363636363,-128.875,0.20717608634470175,0.21226190476190476,0.8255206414308696,0.8307259846613805,45.62798582423817,43.11254024505615,2.928340616557551,0.22727272727272727
SHORT,3.0,5.0,15.0,60,22,4634,-3342.75,-151.9431818181818,-132.5,0.2116560028194437,0.21226190476190476,0.8232442663660687,0.8263685660182476,61.54164964502508,57.76890364560214,3.2185348269351803,0.22727272727272727
SHORT,3.0,5.0,15.0,120,22,4634,-3346.75,-152.125,-132.5,0.2130833235637879,0.21596560846560847,0.8230510682232715,0.8263685660182476,84.66111304543234,77.08977283130993,3.376197114057202,0.22727272727272727
SHORT,3.0,5.0,20.0,10,22,4635,-2346.5,-106.6590909090909,-90.5,0.14923264698742372,0.1439285714285714,0.8813750575269567,0.8869499214917949,28.227588306773793,26.441217292438854,2.494269769761557,0.22727272727272727
SHORT,3.0,5.0,20.0,20,22,4634,-2202.75,-100.125,-101.5,0.16315484382770531,0.1626831501831502,0.8906281715334031,0.8794617087214714,38.21706247329712,35.746491562236436,3.077558220729401,0.3181818181818182
SHORT,3.0,5.0,20.0,30,22,4634,-2268.0,-103.0909090909091,-120.25,0.16923679592071605,0.16583333333333333,0.8869772012496697,0.8585899081373067,45.62798582423817,43.11254024505615,3.4098265625932243,0.3181818181818182
SHORT,3.0,5.0,20.0,60,22,4634,-2264.0,-102.9090909090909,-118.25,0.17663194985767494,0.1682142857142857,0.8872458355213891,0.8622033321999321,61.54164964502508,57.76890364560214,3.883368283441709,0.3181818181818182
SHORT,3.0,5.0,20.0,120,22,4634,-2369.0,-107.68181818181819,-107.5,0.17848654041002288,0.17356532356532356,0.8817843176221163,0.8748044882692962,84.66111304543234,77.08977283130993,4.187261033242129,0.3181818181818182
SHORT,3.0,5.0,25.0,10,22,4635,-1816.75,-82.57954545454545,-101.25,0.12032009797831535,0.11961996336996336,0.9126244459632834,0.8755384388928579,28.227588306773793,26.441217292438854,2.6632716189400396,0.2727272727272727
SHORT,3.0,5.0,25.0,20,22,4634,-1672.5,-76.02272727272727,-78.125,0.13292302748215898,0.13382145377558222,0.9210238854844207,0.9054258109040718,38.21706247329712,35.746491562236436,3.372869237128875,0.3181818181818182
SHORT,3.0,5.0,25.0,30,22,4634,-1841.75,-83.7159090909091,-94.375,0.1388173748229646,0.13652051466121817,0.9118791671984593,0.886938202247191,45.62798582423817,43.11254024505615,3.80155329056203,0.3181818181818182
SHORT,3.0,5.0,25.0,60,22,4634,-1842.25,-83.73863636363636,-97.5,0.14693341151981212,0.14672619047619048,0.9111460683239486,0.8886427477017365,61.54164964502508,57.76890364560214,4.476071921907844,0.3181818181818182
SHORT,3.0,5.0,25.0,120,22,4634,-2034.5,-92.47727272727273,-103.125,0.15022096565216747,0.14859330484330485,0.9014941168438029,0.877254199604743,84.66111304543234,77.08977283130993,4.992851345076357,0.3181818181818182
SHORT,3.0,5.0,35.0,10,22,4635,-671.5,-30.522727272727273,-35.25,0.08359286563554423,0.07541469194312797,0.9784746938869034,0.9580611070555392,28.227588306773793,26.441217292438854,2.886449648196507,0.3181818181818182
SHORT,3.0,5.0,35.0,20,22,4634,-306.75,-13.943181818181818,-42.25,0.09738716998576086,0.09548935151950227,0.9962393250825188,0.9484551315016163,38.21706247329712,35.746491562236436,3.761324187972893,0.36363636363636365
SHORT,3.0,5.0,35.0,30,22,4634,-825.0,-37.5,-80.625,0.10186428103050127,0.09787030390045465,0.9691178784233275,0.9154470693779904,45.62798582423817,43.11254024505615,4.34140060850679,0.36363636363636365
