side,hmm_state,zscore,volatility_regime,sl_points,tp_points,horizon,aggregate_expectancy_R,aggregate_pf,aggregate_win_rate,observations
LONG,0,1.5,<20,35.0,35.0,30,-0.4186825301079518,0.4097586722575726,0.29065873494602407,48077
LONG,0,1.5,<20,35.0,35.0,60,-0.2134700584479065,0.6481659238944121,0.3932649707760468,48077
LONG,0,1.5,<20,35.0,35.0,120,-0.07319508288786736,0.8635940770602373,0.4634024585560663,48077
LONG,0,1.5,<20,35.0,50.0,10,-0.8717444337803345,0.07965090379777015,0.0528111155022152,48077
LONG,0,1.5,<20,35.0,50.0,20,-0.7152009128213966,0.18978500233949233,0.1172702123676602,48077
LONG,0,1.5,<20,35.0,50.0,30,-0.5899761988952246,0.2901830401830402,0.1688333298666722,48077
LONG,0,1.5,<20,35.0,50.0,60,-0.3483162426940117,0.523936775073914,0.26834037065540695,48077
LONG,0,1.5,<20,35.0,50.0,120,-0.13241853098749323,0.7939846704327967,0.35723942841691453,48077
LONG,0,1.5,<20,35.0,75.0,10,-0.9487488820017888,0.03552322753895926,0.016307173908521745,48077
LONG,0,1.5,<20,35.0,75.0,20,-0.8610205652242385,0.09914287579626745,0.04422072924683321,48077
LONG,0,1.5,<20,35.0,75.0,30,-0.7765608146455536,0.16400469590196184,0.071094286249142,48077
LONG,0,1.5,<20,35.0,75.0,60,-0.5598548756607704,0.3489710028748341,0.1400461759261185,48077
LONG,0,1.5,<20,35.0,75.0,120,-0.27529350238753897,0.6422025434758262,0.23058843105851032,48077
LONG,0,1.5,<20,35.0,100.0,10,-0.9693527347499101,0.022883500816198166,0.007945587287060341,48077
LONG,0,1.5,<20,35.0,100.0,20,-0.9170437898727933,0.06279968782360211,0.02150716558853506,48077
LONG,0,1.5,<20,35.0,100.0,30,-0.8622477632607217,0.1058178232466412,0.03571354285833143,48077
LONG,0,1.5,<20,35.0,100.0,60,-0.6963353430063084,0.24415889357639559,0.07872787403540155,48077
LONG,0,1.5,<20,35.0,100.0,120,-0.42099132641387776,0.504650024473813,0.15011335981862428,48077
LONG,0,1.5,<20,35.0,125.0,10,-0.9790811763272608,0.016417959456595393,0.004575992678411715,48077
LONG,0,1.5,<20,35.0,125.0,20,-0.9468471707588125,0.04201415403486198,0.011627181396509766,48077
LONG,0,1.5,<20,35.0,125.0,30,-0.9065308924077149,0.0745469547227733,0.020446367285812343,48077
LONG,0,1.5,<20,35.0,125.0,60,-0.784821372857232,0.17641207615887847,0.0470703246874805,48077
LONG,0,1.5,<20,35.0,125.0,120,-0.5351266866544442,0.404295505365247,0.10169103729434033,48077
LONG,0,1.5,<20,50.0,20.0,10,-0.545670486927221,0.1921724403387221,0.3245210807662708,48077
LONG,0,1.5,<20,50.0,20.0,20,-0.35446887284980344,0.34224400787371184,0.4610936622501404,48077
LONG,0,1.5,<20,50.0,20.0,30,-0.257848867441812,0.45125935106900983,0.5301079518272771,48077
LONG,0,1.5,<20,50.0,20.0,60,-0.12730411631341387,0.6620057433178705,0.6233542026332758,48077
LONG,0,1.5,<20,50.0,20.0,120,-0.048854961832061006,0.8476190476190477,0.6793893129770993,48077
LONG,0,1.5,<20,50.0,25.0,10,-0.6503109595024648,0.15199761317095664,0.2331260269983568,48077
LONG,0,1.5,<20,50.0,25.0,20,-0.44829128273394764,0.29089622951898403,0.3678058115107016,48077
LONG,0,1.5,<20,50.0,25.0,30,-0.336345861846621,0.39675818846526895,0.44243609210225265,48077
LONG,0,1.5,<20,50.0,25.0,60,-0.1734821224286041,0.6136153062169925,0.5510119183809306,48077
LONG,0,1.5,<20,50.0,25.0,120,-0.06565509495184807,0.825896304467733,0.6228966033654346,48077
LONG,0,1.5,<20,50.0,35.0,10,-0.7879464192857292,0.09975998098859315,0.12473740042015932,48077
LONG,0,1.5,<20,50.0,35.0,20,-0.604675832518668,0.21210396509201287,0.2325436279301953,48077
LONG,0,1.5,<20,50.0,35.0,30,-0.47819331489069616,0.31002100840336133,0.3069451088878258,48077
LONG,0,1.5,<20,50.0,35.0,60,-0.2704890072175885,0.5261859651679661,0.42912411340141854,48077
LONG,0,1.5,<20,50.0,35.0,120,-0.10783326746677208,0.7730762496717148,0.5248039603136635,48077
LONG,0,1.5,<20,50.0,50.0,10,-0.8911745741206814,0.05754382877631376,0.0544127129396593,48077
LONG,0,1.5,<20,50.0,50.0,20,-0.7546435925702519,0.13983261812750422,0.12267820371487406,48077
LONG,0,1.5,<20,50.0,50.0,30,-0.6418661730141231,0.218126076821729,0.1790669134929384,48077
LONG,0,1.5,<20,50.0,50.0,60,-0.4133993385610583,0.4150282552389922,0.29330033071947087,48077
LONG,0,1.5,<20,50.0,50.0,120,-0.18518210370863408,0.6875043875043875,0.40740894814568296,48077
LONG,0,1.5,<20,50.0,75.0,10,-0.9576720677246916,0.02583416202949453,0.016931172910123343,48077
LONG,0,1.5,<20,50.0,75.0,20,-0.8828961873661003,0.0737152209492635,0.046841525053559915,48077
LONG,0,1.5,<20,50.0,75.0,30,-0.8097843043451131,0.12352821990589613,0.07608627826195478,48077
LONG,0,1.5,<20,50.0,75.0,60,-0.614056617509412,0.2738408559832739,0.1543773529962352,48077
LONG,0,1.5,<20,50.0,75.0,120,-0.3334130665390935,0.5453655907879063,0.2666347733843626,48077
LONG,0,1.5,<20,50.0,100.0,10,-0.9751648397362565,0.016694981018897208,0.008278386754581193,48077
LONG,0,1.5,<20,50.0,100.0,20,-0.932046508725586,0.046352260151528046,0.02265116375813799,48077
LONG,0,1.5,<20,50.0,100.0,30,-0.8846849845040248,0.07994981505115836,0.0384383384986584,48077
LONG,0,1.5,<20,50.0,100.0,60,-0.7361732221228446,0.19284362243152636,0.08794225929238514,48077
LONG,0,1.5,<20,50.0,100.0,120,-0.47846163446138484,0.4208565170321509,0.17384612184620504,48077
LONG,0,1.5,<20,50.0,125.0,10,-0.9832560267903572,0.012017472359813573,0.004783992345612247,48077
LONG,0,1.5,<20,50.0,125.0,20,-0.9573392682571708,0.030847950137920868,0.012188780497951203,48077
LONG,0,1.5,<20,50.0,125.0,30,-0.9231961228862033,0.0560907660244141,0.021943964889656175,48077
LONG,0,1.5,<20,50.0,125.0,60,-0.8148698962081661,0.13962094259234858,0.05289431536909541,48077
LONG,0,1.5,<20,50.0,125.0,120,-0.5856230630030992,0.3357319806535331,0.11839341057054309,48077
LONG,0,2.0,<20,5.0,20.0,10,-0.1894101725499041,0.7739417188236086,0.16211796549001917,17734
LONG,0,2.0,<20,5.0,20.0,20,-0.05689635727980158,0.9298769893668775,0.1886207285440397,17734
LONG,0,2.0,<20,5.0,20.0,30,-0.023344987030562758,0.9709880868955851,0.19533100259388744,17734
LONG,0,2.0,<20,5.0,20.0,60,0.008514717491823642,1.0106661015751925,0.20170294349836473,17734
LONG,0,2.0,<20,5.0,20.0,120,0.0369910905605052,1.0466704610130906,0.20739821811210105,17734
LONG,0,2.0,<20,5.0,25.0,10,-0.30168038795534,0.6585832801531589,0.11638660200744333,17734
LONG,0,2.0,<20,5.0,25.0,20,-0.11153716025713323,0.8690759862324596,0.14807713995714447,17734
LONG,0,2.0,<20,5.0,25.0,30,-0.051990526671929715,0.9382534154835254,0.15800157888801172,17734
LONG,0,2.0,<20,5.0,25.0,60,0.004849441750310102,1.0058249796803034,0.16747490695838502,17734
LONG,0,2.0,<20,5.0,25.0,120,0.04105108830495097,1.0496691000886949,0.17350851471749182,17734
LONG,0,2.0,<20,5.0,35.0,10,-0.5019736100146612,0.46470234515935055,0.06225329874816736,17734
LONG,0,2.0,<20,5.0,35.0,20,-0.24844930641705198,0.7257903908389345,0.0939438366978685,17734
LONG,0,2.0,<20,5.0,35.0,30,-0.14153603247998192,0.8414503189943782,0.10730799594000226,17734
LONG,0,2.0,<20,5.0,35.0,60,-0.015676102402165326,0.9821244855967078,0.12304048719972933,17734
LONG,0,2.0,<20,5.0,35.0,120,0.05289274839291758,1.0609090909090908,0.1316115935491147,17734
LONG,0,2.0,<20,5.0,50.0,10,-0.710950716138491,0.2698633310169099,0.026277207623773544,17734
LONG,0,2.0,<20,5.0,50.0,20,-0.4584978008345551,0.5177628847636557,0.049227472651404085,17734
LONG,0,2.0,<20,5.0,50.0,30,-0.3071501071388294,0.6722031654329903,0.06298635389647006,17734
LONG,0,2.0,<20,5.0,50.0,60,-0.0875718957933912,0.9045071634999693,0.08294800947332807,17734
LONG,0,2.0,<20,5.0,50.0,120,0.06439607533551361,1.0712947933574728,0.09676327957595579,17734
LONG,0,2.0,<20,5.0,75.0,10,-0.8691778504567497,0.12365683097390415,0.00817638434645314,17734
LONG,0,2.0,<20,5.0,75.0,20,-0.6770046238863201,0.3090469613259669,0.020187211007104997,17734
LONG,0,2.0,<20,5.0,75.0,30,-0.571444682530732,0.4128280896923344,0.026784707341829254,17734
LONG,0,2.0,<20,5.0,75.0,60,-0.3161159354911469,0.6697690857681433,0.04274275403180332,17734
LONG,0,2.0,<20,5.0,75.0,120,-0.04544941919476708,0.9516670664427921,0.05965941130032706,17734
LONG,0,2.0,<20,5.0,100.0,10,-0.919476711401827,0.07698403713347673,0.0038344423141987143,17734
LONG,0,2.0,<20,5.0,100.0,20,-0.8093492725837375,0.18323564559267058,0.009078606067441073,17734
LONG,0,2.0,<20,5.0,100.0,30,-0.7359309800383445,0.2546970475700988,0.012574715236269313,17734
LONG,0,2.0,<20,5.0,100.0,60,-0.5287019284989287,0.4591601292108906,0.022442765309574828,17734
LONG,0,2.0,<20,5.0,100.0,120,-0.23266042629976313,0.7585157438838815,0.03653997970001128,17734
LONG,0,2.0,<20,5.0,125.0,10,-0.9340250366527575,0.06359884674091243,0.002537498590278561,17734
LONG,0,2.0,<20,5.0,125.0,20,-0.8621856321190933,0.13321995464852607,0.005300552610804105,17734
LONG,0,2.0,<20,5.0,125.0,30,-0.8006089996616669,0.19320377315604045,0.007668884628397429,17734
LONG,0,2.0,<20,5.0,125.0,60,-0.6408029773316792,0.3502201383726914,0.013815270102627722,17734
LONG,0,2.0,<20,5.0,125.0,120,-0.35637757979023343,0.6345764671870483,0.024754708469606406,17734
LONG,0,2.0,<20,7.5,20.0,10,-0.22920190970264276,0.709791041934409,0.21021766099018835,17734
LONG,0,2.0,<20,7.5,20.0,20,-0.0811623623172062,0.891698018560321,0.25059208300439834,17734
LONG,0,2.0,<20,7.5,20.0,30,-0.038363219427841044,0.9479986751254809,0.2622645765196797,17734
LONG,0,2.0,<20,7.5,20.0,60,-0.004454719747377878,0.9938849756173078,0.27151234915980604,17734
LONG,0,2.0,<20,7.5,20.0,120,0.02552535618961682,1.0354365638536611,0.27968873350625917,17734
LONG,0,2.0,<20,7.5,25.0,10,-0.34122777339197763,0.5975971982089817,0.15202435998646668,17734
LONG,0,2.0,<20,7.5,25.0,20,-0.14134806962144275,0.8237224566338491,0.19815044547197475,17734
LONG,0,2.0,<20,7.5,25.0,30,-0.07121912710048495,0.9093518983707745,0.2143340475921958,17734
LONG,0,2.0,<20,7.5,25.0,60,-0.011108604939663813,0.9856067801563527,0.22820570655238526,17734
LONG,0,2.0,<20,7.5,25.0,120,0.027987669636479806,1.03669204800276,0.23722792376226456,17734
LONG,0,2.0,<20,7.5,35.0,10,-0.5286831322130747,0.423355269901798,0.08317356490357505,17734
LONG,0,2.0,<20,7.5,35.0,20,-0.2835983609638735,0.6753593252431364,0.12642381865343408,17734
LONG,0,2.0,<20,7.5,35.0,30,-0.17080184955452793,0.7999207345267191,0.14632908537273034,17734
LONG,0,2.0,<20,7.5,35.0,60,-0.03819405285515565,0.9539980077877389,0.16973046126085486,17734
LONG,0,2.0,<20,7.5,35.0,120,0.03210405623848733,1.0392535392535394,0.18213600992443893,17734
LONG,0,2.0,<20,7.5,50.0,10,-0.7254802451035676,0.2475778310622454,0.035806924551708585,17734
LONG,0,2.0,<20,7.5,50.0,20,-0.4907334310740198,0.4743496818877346,0.06642607420773655,17734
LONG,0,2.0,<20,7.5,50.0,30,-0.3389910153753618,0.629023963797182,0.08621856321190932,17734
LONG,0,2.0,<20,7.5,50.0,60,-0.11894289688357573,0.8656133197417601,0.11492049171083794,17734
LONG,0,2.0,<20,7.5,50.0,120,0.040148866583963216,1.0464509394572026,0.1356715912935604,17734
LONG,0,2.0,<20,7.5,75.0,10,-0.8753242359309801,0.11464096275594593,0.011334160369910905,17734
LONG,0,2.0,<20,7.5,75.0,20,-0.7059884966730574,0.2746234067207416,0.02672831848426751,17734
LONG,0,2.0,<20,7.5,75.0,30,-0.5899966166685463,0.3871610144672875,0.03727303484831397,17734
LONG,0,2.0,<20,7.5,75.0,60,-0.3431261982632232,0.6350824587706146,0.0597158001578888,17734
LONG,0,2.0,<20,7.5,75.0,120,-0.06772301793165669,0.9260057913868524,0.08475245291530394,17734
LONG,0,2.0,<20,7.5,100.0,10,-0.920792451411601,0.07409087472593937,0.005526108041051088,17734
LONG,0,2.0,<20,7.5,100.0,20,-0.8205706552385249,0.16902695294655093,0.012518326378707567,17734
LONG,0,2.0,<20,7.5,100.0,30,-0.7510619901507462,0.23566318527870234,0.017367768129017705,17734
LONG,0,2.0,<20,7.5,100.0,60,-0.5522348783880305,0.4299573147070237,0.031239427089207173,17734
LONG,0,2.0,<20,7.5,100.0,120,-0.2564189316191121,0.7295507711827446,0.051877748956806136,17734
LONG,0,2.0,<20,7.5,125.0,10,-0.9392316078342919,0.05752654708689338,0.0034397203112664938,17734
LONG,0,2.0,<20,7.5,125.0,20,-0.8734821999172964,0.12021733780125331,0.007161384910341717,17734
LONG,0,2.0,<20,7.5,125.0,30,-0.8137100109018458,0.17761820634106495,0.010544716364046464,17734
LONG,0,2.0,<20,7.5,125.0,60,-0.6672681478139919,0.3199233716475096,0.018833878425623098,17734
LONG,0,2.0,<20,7.5,125.0,120,-0.39032367204240437,0.5957247985048476,0.03450998082778843,17734
LONG,0,2.0,<20,10.0,20.0,10,-0.26700124055486635,0.646668159092605,0.24433291981504454,17734
LONG,0,2.0,<20,10.0,20.0,20,-0.11187549340250369,0.8410765780198655,0.2960415021991654,17734
LONG,0,2.0,<20,10.0,20.0,30,-0.06349385361452575,0.9076897852106903,0.31216871546182473,17734
LONG,0,2.0,<20,10.0,20.0,60,-0.01832637870756737,0.9727600368787193,0.3272245404308109,17734
LONG,0,2.0,<20,10.0,20.0,120,0.013307770384571982,1.0200953678474114,0.3377692567948573,17734
LONG,0,2.0,<20,10.0,25.0,10,-0.3854178414345326,0.5324897400820794,0.1755949024472764,17734
LONG,0,2.0,<20,10.0,25.0,20,-0.17996503890831173,0.7649679652404449,0.2342957031690538,17734
LONG,0,2.0,<20,10.0,25.0,30,-0.10575730235705427,0.8579489509959858,0.2554979136122702,17734
LONG,0,2.0,<20,10.0,25.0,60,-0.03332581481899177,0.9539576191960112,0.2761926243374309,17734
LONG,0,2.0,<20,10.0,25.0,120,0.007922634487425362,1.011126950186109,0.2879778955678358,17734
LONG,0,2.0,<20,10.0,35.0,10,-0.5655802413443103,0.3739857695668456,0.09653772414570881,17734
LONG,0,2.0,<20,10.0,35.0,20,-0.3250253749859028,0.6176197426031578,0.14999436111424383,17734
LONG,0,2.0,<20,10.0,35.0,30,-0.2072854403969776,0.7483915126625599,0.17615879102289386,17734
LONG,0,2.0,<20,10.0,35.0,60,-0.06670801849554531,0.9158366533864541,0.20739821811210105,17734
LONG,0,2.0,<20,10.0,35.0,120,0.011193188226006456,1.0144374136300822,0.224709597383557,17734
LONG,0,2.0,<20,10.0,50.0,10,-0.7476034735536259,0.21956675300211914,0.042066087741062366,17734
LONG,0,2.0,<20,10.0,50.0,20,-0.524641930754483,0.4302161798028048,0.07922634487425284,17734
LONG,0,2.0,<20,10.0,50.0,30,-0.37509868050073303,0.5812928809718638,0.1041502199165445,17734
LONG,0,2.0,<20,10.0,50.0,60,-0.15552046915529505,0.8190051187819923,0.1407465884741175,17734
LONG,0,2.0,<20,10.0,50.0,120,0.007556106913274019,1.0090810517755489,0.167926017818879,17734
LONG,0,2.0,<20,10.0,75.0,10,-0.889759783466787,0.09854890310786106,0.012969437239201534,17734
LONG,0,2.0,<20,10.0,75.0,20,-0.7320683432953647,0.2441048034934498,0.031521371377015904,17734
LONG,0,2.0,<20,10.0,75.0,30,-0.6251832637870757,0.3459768758848513,0.044096086613285214,17734
LONG,0,2.0,<20,10.0,75.0,60,-0.37690312394270886,0.5932822197882439,0.07330551483026954,17734
LONG,0,2.0,<20,10.0,75.0,120,-0.09938536145257704,0.8888363292336803,0.10595466335852036,17734
LONG,0,2.0,<20,10.0,100.0,10,-0.92990865005075,0.06412802905623971,0.006371940904477276,17734
LONG,0,2.0,<20,10.0,100.0,20,-0.8381075899402277,0.14937331883477364,0.014717491823615654,17734
LONG,0,2.0,<20,10.0,100.0,30,-0.774839291755949,0.20896897127396236,0.020469155294913725,17734
LONG,0,2.0,<20,10.0,100.0,60,-0.5751099582722454,0.40178309578274385,0.038626367429795874,17734
LONG,0,2.0,<20,10.0,100.0,120,-0.28482011954437814,0.6953742235088354,0.0650163527686929,17734
LONG,0,2.0,<20,10.0,125.0,10,-0.9474737791812338,0.04882536088310218,0.00389083117176046,17734
LONG,0,2.0,<20,10.0,125.0,20,-0.8880963121687155,0.10448058224825155,0.008289162061576632,17734
LONG,0,2.0,<20,10.0,125.0,30,-0.8348088417728656,0.15484957469886396,0.012236382090898838,17734
LONG,0,2.0,<20,10.0,125.0,60,-0.6955001691665728,0.2884504442136841,0.02255554302469832,17734
LONG,0,2.0,<20,10.0,125.0,120,-0.42449531972482235,0.5566026622688185,0.04262997631667982,17734
LONG,0,2.0,<20,12.5,20.0,10,-0.2962670576294124,0.5937838255760013,0.27066651629637983,17734
LONG,0,2.0,<20,12.5,20.0,20,-0.12898387278673729,0.8060374798609344,0.3350062027743318,17734
LONG,0,2.0,<20,12.5,20.0,30,-0.07136573813014546,0.888982456140351,0.3571670237960979,17734
LONG,0,2.0,<20,12.5,20.0,60,-0.021078154956580497,0.9661933616713395,0.3765084019397767,17734
LONG,0,2.0,<20,12.5,20.0,120,0.010443216420435442,1.0170817192399928,0.38863200631555206,17734
LONG,0,2.0,<20,12.5,25.0,10,-0.41400699221833764,0.48549404344779257,0.19533100259388744,17734
LONG,0,2.0,<20,12.5,25.0,20,-0.2008571106349386,0.7262106072252114,0.26638096312168713,17734
LONG,0,2.0,<20,12.5,25.0,30,-0.11898048945528361,0.8315503752195433,0.29367317018157213,17734
LONG,0,2.0,<20,12.5,25.0,60,-0.03659636855757309,0.9460918680953567,0.3211345438141423,17734
LONG,0,2.0,<20,12.5,25.0,120,0.005864441186421487,1.008822531387852,0.3352881470621405,17734
LONG,0,2.0,<20,12.5,35.0,10,-0.5937295590391338,0.33519383760575827,0.10691327393707004,17734
LONG,0,2.0,<20,12.5,35.0,20,-0.35331002593887456,0.5742321282957326,0.17018157212134882,17734
LONG,0,2.0,<20,12.5,35.0,30,-0.22817187323784827,0.7136711010472685,0.20311266493740837,17734
LONG,0,2.0,<20,12.5,35.0,60,-0.07774895680613514,0.8973343261355174,0.2426976429457539,17734
LONG,0,2.0,<20,12.5,35.0,120,0.00367655351302576,1.0049961685823754,0.2641254088192173,17734
LONG,0,2.0,<20,12.5,50.0,10,-0.7685237397090335,0.19417016496186365,0.0462952520581933,17734
LONG,0,2.0,<20,12.5,50.0,20,-0.554809969550017,0.3909625502940266,0.08903800608999661,17734
LONG,0,2.0,<20,12.5,50.0,30,-0.40509755272358183,0.540194572452637,0.11898048945528364,17734
LONG,0,2.0,<20,12.5,50.0,60,-0.1778504567497462,0.787150762586044,0.16442990865005075,17734
LONG,0,2.0,<20,12.5,50.0,120,-0.011785271230404848,0.9853116873989739,0.19764294575391902,17734
LONG,0,2.0,<20,12.5,75.0,10,-0.9017142212698771,0.08544466685730626,0.014040825532874704,17734
LONG,0,2.0,<20,12.5,75.0,20,-0.7552723581820232,0.21736589926376065,0.034961091688282396,17734
LONG,0,2.0,<20,12.5,75.0,30,-0.6494868613961882,0.3162768609758993,0.05007330551483027,17734
LONG,0,2.0,<20,12.5,75.0,60,-0.4067328295928724,0.5556034748321114,0.08475245291530394,17734
LONG,0,2.0,<20,12.5,75.0,120,-0.12608548550806364,0.8559278350515463,0.1248449306417052,17734
LONG,0,2.0,<20,12.5,100.0,10,-0.9375775346791474,0.05587416955312021,0.006935829480094733,17734
LONG,0,2.0,<20,12.5,100.0,20,-0.8543475809180106,0.131598555625609,0.016183602120221043,17734
LONG,0,2.0,<20,12.5,100.0,30,-0.791925115597158,0.1893327176171785,0.02311943160031578,17734
LONG,0,2.0,<20,12.5,100.0,60,-0.594507725273486,0.3774431650428107,0.04505469719183489,17734
LONG,0,2.0,<20,12.5,100.0,120,-0.30421788654561854,0.6702927336063069,0.0773091237171535,17734
LONG,0,2.0,<20,12.5,125.0,10,-0.9534791925115598,0.04247126111331333,0.004229164317130935,17734
LONG,0,2.0,<20,12.5,125.0,20,-0.8982745009586106,0.093340922026181,0.009247772640126311,17734
LONG,0,2.0,<20,12.5,125.0,30,-0.8498928611706327,0.138348959524354,0.013646103529942484,17734
LONG,0,2.0,<20,12.5,125.0,60,-0.710950716138491,0.2698633310169099,0.026277207623773544,17734
LONG,0,2.0,<20,12.5,125.0,120,-0.4343069809405661,0.5421471882059208,0.05142663809631217,17734
LONG,0,2.0,<20,15.0,20.0,10,-0.32239389496635473,0.5456664547573638,0.29040261644299087,17734
LONG,0,2.0,<20,15.0,20.0,20,-0.14779519566933574,0.7671670960291375,0.36523063042742754,17734
LONG,0,2.0,<20,15.0,20.0,30,-0.08292921318747426,0.8633717329369502,0.39303033720536823,17734
LONG,0,2.0,<20,15.0,20.0,60,-0.02622081876621185,0.9549985483402691,0.41733393481448067,17734
LONG,0,2.0,<20,15.0,20.0,120,0.008119995488891307,1.0142970611596505,0.4320514266380963,17734
LONG,0,2.0,<20,15.0,25.0,10,-0.44002105184015633,0.44301689269569355,0.20999210555994136,17734
LONG,0,2.0,<20,15.0,25.0,20,-0.22408931995037779,0.6839510100206776,0.2909665050186083,17734
LONG,0,2.0,<20,15.0,25.0,30,-0.13822788616969284,0.7957732789024967,0.3231645426863652,17734
LONG,0,2.0,<20,15.0,25.0,60,-0.04770497349723701,0.9257959828085256,0.3571106349385361,17734
LONG,0,2.0,<20,15.0,25.0,120,0.00041351828878610775,1.0006617934602775,0.3751550693582948,17734
LONG,0,2.0,<20,15.0,35.0,10,-0.6161798428630503,0.30363667261449573,0.11514604714108492,17734
LONG,0,2.0,<20,15.0,35.0,20,-0.3784068268110221,0.5348536309234999,0.18647795195669337,17734
LONG,0,2.0,<20,15.0,35.0,30,-0.24965226871170254,0.6778246737495756,0.22510431938648923,17734
LONG,0,2.0,<20,15.0,35.0,60,-0.09495883613397982,0.8696493536651444,0.27151234915980604,17734
LONG,0,2.0,<20,15.0,35.0,120,-0.005864441186421487,0.9916432302129369,0.29824066764407353,17734
LONG,0,2.0,<20,15.0,50.0,10,-0.7822826209540994,0.17633438223594372,0.050242472087515505,17734
LONG,0,2.0,<20,15.0,50.0,20,-0.5748280139844366,0.3626359884956859,0.0981166121574377,17734
LONG,0,2.0,<20,15.0,50.0,30,-0.4313935566332093,0.5034508124012895,0.13121687154618247,17734
LONG,0,2.0,<20,15.0,50.0,60,-0.20268035036276832,0.7516181788865087,0.18399684222397655,17734
LONG,0,2.0,<20,15.0,50.0,120,-0.029190631931130362,0.9623816098636243,0.22403293109281605,17734
LONG,0,2.0,<20,15.0,75.0,10,-0.9083117176046014,0.07759262440588673,0.01528138039923311,17734
LONG,0,2.0,<20,15.0,75.0,20,-0.7716251268749295,0.19784278093674892,0.03806247885417841,17734
LONG,0,2.0,<20,15.0,75.0,30,-0.6684335175369347,0.29246747045481675,0.055261080410510886,17734
LONG,0,2.0,<20,15.0,75.0,60,-0.43261531521371377,0.5222021548234415,0.0945641141310477,17734
