side,hmm_state,vol_bucket,zscore,observations,tp,sl,rr,horizon,win_rate,expectancy_r,wr_ge_50,wr_ge_55,wr_ge_60,positive_expectancy
SHORT,0,20-40,2.5,784,20.0,10.0,2.0,120,0.3469387755102041,0.04081632653061218,False,False,False,True
SHORT,0,20-40,2.5,784,30.0,15.0,2.0,120,0.3316326530612244,-0.005102040816326814,False,False,False,False
SHORT,0,20-40,3.0,175,5.0,5.0,1.0,10,0.4342857142857143,-0.13142857142857145,False,False,False,False
SHORT,0,20-40,3.0,175,10.0,5.0,2.0,10,0.3257142857142857,-0.02285714285714302,False,False,False,False
SHORT,0,20-40,3.0,175,15.0,10.0,1.5,10,0.3714285714285714,-0.07142857142857151,False,False,False,False
SHORT,0,20-40,3.0,175,20.0,10.0,2.0,10,0.3314285714285714,-0.005714285714285783,False,False,False,False
SHORT,0,20-40,3.0,175,30.0,15.0,2.0,10,0.2685714285714285,-0.1942857142857145,False,False,False,False
SHORT,0,20-40,3.0,175,5.0,5.0,1.0,20,0.44,-0.12000000000000005,False,False,False,False
SHORT,0,20-40,3.0,175,10.0,5.0,2.0,20,0.3428571428571428,0.02857142857142836,False,False,False,True
SHORT,0,20-40,3.0,175,15.0,10.0,1.5,20,0.4285714285714285,0.07142857142857129,False,False,False,True
SHORT,0,20-40,3.0,175,20.0,10.0,2.0,20,0.3657142857142857,0.09714285714285709,False,False,False,True
SHORT,0,20-40,3.0,175,30.0,15.0,2.0,20,0.3028571428571429,-0.0914285714285713,False,False,False,False
SHORT,0,20-40,3.0,175,5.0,5.0,1.0,30,0.4457142857142857,-0.1085714285714286,False,False,False,False
SHORT,0,20-40,3.0,175,10.0,5.0,2.0,30,0.3428571428571428,0.02857142857142836,False,False,False,True
SHORT,0,20-40,3.0,175,15.0,10.0,1.5,30,0.4342857142857143,0.08571428571428574,False,False,False,True
SHORT,0,20-40,3.0,175,20.0,10.0,2.0,30,0.4,0.20000000000000007,False,False,False,True
SHORT,0,20-40,3.0,175,30.0,15.0,2.0,30,0.3485714285714286,0.04571428571428571,False,False,False,True
SHORT,0,20-40,3.0,175,5.0,5.0,1.0,60,0.4514285714285714,-0.0971428571428572,False,False,False,False
SHORT,0,20-40,3.0,175,10.0,5.0,2.0,60,0.3485714285714286,0.04571428571428571,False,False,False,True
SHORT,0,20-40,3.0,175,15.0,10.0,1.5,60,0.44,0.09999999999999998,False,False,False,True
SHORT,0,20-40,3.0,175,20.0,10.0,2.0,60,0.4057142857142857,0.21714285714285708,False,False,False,True
SHORT,0,20-40,3.0,175,30.0,15.0,2.0,60,0.3771428571428571,0.13142857142857134,False,False,False,True
SHORT,0,20-40,3.0,175,5.0,5.0,1.0,120,0.4514285714285714,-0.0971428571428572,False,False,False,False
SHORT,0,20-40,3.0,175,10.0,5.0,2.0,120,0.3542857142857142,0.06285714285714261,False,False,False,True
SHORT,0,20-40,3.0,175,15.0,10.0,1.5,120,0.4457142857142857,0.11428571428571421,False,False,False,True
SHORT,0,20-40,3.0,175,20.0,10.0,2.0,120,0.4057142857142857,0.21714285714285708,False,False,False,True
SHORT,0,20-40,3.0,175,30.0,15.0,2.0,120,0.3942857142857143,0.18285714285714294,False,False,False,True
SHORT,0,40-60,1.5,10374,5.0,5.0,1.0,10,0.4332947754000386,-0.13341044919992284,False,False,False,False
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,10,0.280605359552728,-0.15818392134181603,False,False,False,False
SHORT,0,40-60,1.5,10374,15.0,10.0,1.5,10,0.2861962598804704,-0.28450935029882396,False,False,False,False
SHORT,0,40-60,1.5,10374,20.0,10.0,2.0,10,0.1961634856371698,-0.41150954308849064,False,False,False,False
SHORT,0,40-60,1.5,10374,30.0,15.0,2.0,10,0.1173125120493541,-0.6480624638519377,False,False,False,False
SHORT,0,40-60,1.5,10374,5.0,5.0,1.0,20,0.4413919413919414,-0.11721611721611724,False,False,False,False
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,20,0.2950645845382687,-0.11480624638519388,False,False,False,False
SHORT,0,40-60,1.5,10374,15.0,10.0,1.5,20,0.3428764218237902,-0.14280894544052447,False,False,False,False
SHORT,0,40-60,1.5,10374,20.0,10.0,2.0,20,0.2621939464044727,-0.21341816078658193,False,False,False,False
SHORT,0,40-60,1.5,10374,30.0,15.0,2.0,20,0.1948139579718527,-0.415558126084442,False,False,False,False
SHORT,0,40-60,1.5,10374,5.0,5.0,1.0,30,0.4424522845575477,-0.11509543088490459,False,False,False,False
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,30,0.2987275882012724,-0.10381723539618293,False,False,False,False
SHORT,0,40-60,1.5,10374,15.0,10.0,1.5,30,0.3607094659726239,-0.09822633506844036,False,False,False,False
SHORT,0,40-60,1.5,10374,20.0,10.0,2.0,30,0.2840755735492578,-0.14777327935222673,False,False,False,False
SHORT,0,40-60,1.5,10374,30.0,15.0,2.0,30,0.2344322344322344,-0.2967032967032968,False,False,False,False
SHORT,0,40-60,1.5,10374,5.0,5.0,1.0,60,0.4437054173896279,-0.11258916522074425,False,False,False,False
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,60,0.3015230383651436,-0.09543088490456919,False,False,False,False
SHORT,0,40-60,1.5,10374,15.0,10.0,1.5,60,0.374493927125506,-0.06376518218623495,False,False,False,False
SHORT,0,40-60,1.5,10374,20.0,10.0,2.0,60,0.3042220936957779,-0.08733371891266628,False,False,False,False
SHORT,0,40-60,1.5,10374,30.0,15.0,2.0,60,0.283593599383073,-0.14921920185078108,False,False,False,False
SHORT,0,40-60,1.5,10374,5.0,5.0,1.0,120,0.4439946018893387,-0.1120107962213226,False,False,False,False
SHORT,0,40-60,1.5,10374,10.0,5.0,2.0,120,0.3023905918642761,-0.09282822440717176,False,False,False,False
SHORT,0,40-60,1.5,10374,15.0,10.0,1.5,120,0.3790244842876422,-0.052438789280894516,False,False,False,False
SHORT,0,40-60,1.5,10374,20.0,10.0,2.0,120,0.3105841526894158,-0.06824754193175264,False,False,False,False
SHORT,0,40-60,1.5,10374,30.0,15.0,2.0,120,0.2967032967032967,-0.10989010989010983,False,False,False,False
SHORT,0,40-60,2.0,3424,5.0,5.0,1.0,10,0.4322429906542056,-0.1355140186915888,False,False,False,False
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,10,0.2792056074766355,-0.16238317757009357,False,False,False,False
SHORT,0,40-60,2.0,3424,15.0,10.0,1.5,10,0.2850467289719626,-0.2873831775700935,False,False,False,False
SHORT,0,40-60,2.0,3424,20.0,10.0,2.0,10,0.2021028037383177,-0.3936915887850469,False,False,False,False
SHORT,0,40-60,2.0,3424,30.0,15.0,2.0,10,0.1366822429906542,-0.5899532710280373,False,False,False,False
SHORT,0,40-60,2.0,3424,5.0,5.0,1.0,20,0.4410046728971962,-0.11799065420560767,False,False,False,False
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,20,0.2929322429906542,-0.12120327102803741,False,False,False,False
SHORT,0,40-60,2.0,3424,15.0,10.0,1.5,20,0.339661214953271,-0.1508469626168225,False,False,False,False
SHORT,0,40-60,2.0,3424,20.0,10.0,2.0,20,0.2657710280373832,-0.20268691588785048,False,False,False,False
SHORT,0,40-60,2.0,3424,30.0,15.0,2.0,20,0.2094042056074766,-0.37178738317757015,False,False,False,False
SHORT,0,40-60,2.0,3424,5.0,5.0,1.0,30,0.4418808411214953,-0.11623831775700944,False,False,False,False
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,30,0.2961448598130841,-0.11156542056074781,False,False,False,False
SHORT,0,40-60,2.0,3424,15.0,10.0,1.5,30,0.3533878504672897,-0.11653037383177567,False,False,False,False
SHORT,0,40-60,2.0,3424,20.0,10.0,2.0,30,0.2841705607476635,-0.14748831775700955,False,False,False,False
SHORT,0,40-60,2.0,3424,30.0,15.0,2.0,30,0.2456191588785046,-0.2631425233644862,False,False,False,False
SHORT,0,40-60,2.0,3424,5.0,5.0,1.0,60,0.4433411214953271,-0.11331775700934577,False,False,False,False
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,60,0.2996495327102804,-0.10105140186915884,False,False,False,False
SHORT,0,40-60,2.0,3424,15.0,10.0,1.5,60,0.3641939252336448,-0.089515186915888,False,False,False,False
SHORT,0,40-60,2.0,3424,20.0,10.0,2.0,60,0.3028621495327103,-0.09141355140186913,False,False,False,False
SHORT,0,40-60,2.0,3424,30.0,15.0,2.0,60,0.2929322429906542,-0.12120327102803741,False,False,False,False
SHORT,0,40-60,2.0,3424,5.0,5.0,1.0,120,0.4433411214953271,-0.11331775700934577,False,False,False,False
SHORT,0,40-60,2.0,3424,10.0,5.0,2.0,120,0.3008177570093458,-0.09754672897196259,False,False,False,False
SHORT,0,40-60,2.0,3424,15.0,10.0,1.5,120,0.3723714953271028,-0.06907126168224298,False,False,False,False
SHORT,0,40-60,2.0,3424,20.0,10.0,2.0,120,0.3110397196261682,-0.06688084112149528,False,False,False,False
SHORT,0,40-60,2.0,3424,30.0,15.0,2.0,120,0.303446261682243,-0.08966121495327106,False,False,False,False
SHORT,0,40-60,2.5,814,5.0,5.0,1.0,10,0.3968058968058968,-0.20638820638820649,False,False,False,False
SHORT,0,40-60,2.5,814,10.0,5.0,2.0,10,0.2665847665847666,-0.2002457002457002,False,False,False,False
SHORT,0,40-60,2.5,814,15.0,10.0,1.5,10,0.3034398034398034,-0.24140049140049147,False,False,False,False
SHORT,0,40-60,2.5,814,20.0,10.0,2.0,10,0.242014742014742,-0.273955773955774,False,False,False,False
SHORT,0,40-60,2.5,814,30.0,15.0,2.0,10,0.1818181818181818,-0.45454545454545464,False,False,False,False
SHORT,0,40-60,2.5,814,5.0,5.0,1.0,20,0.4054054054054054,-0.18918918918918926,False,False,False,False
SHORT,0,40-60,2.5,814,10.0,5.0,2.0,20,0.2813267813267813,-0.15601965601965617,False,False,False,False
SHORT,0,40-60,2.5,814,15.0,10.0,1.5,20,0.3587223587223587,-0.10319410319410327,False,False,False,False
SHORT,0,40-60,2.5,814,20.0,10.0,2.0,20,0.2923832923832923,-0.12285012285012309,False,False,False,False
SHORT,0,40-60,2.5,814,30.0,15.0,2.0,20,0.2469287469287469,-0.25921375921375933,False,False,False,False
SHORT,0,40-60,2.5,814,5.0,5.0,1.0,30,0.4078624078624078,-0.1842751842751844,False,False,False,False
SHORT,0,40-60,2.5,814,10.0,5.0,2.0,30,0.2825552825552825,-0.15233415233415248,False,False,False,False
SHORT,0,40-60,2.5,814,15.0,10.0,1.5,30,0.366093366093366,-0.08476658476658494,False,False,False,False
SHORT,0,40-60,2.5,814,20.0,10.0,2.0,30,0.3022113022113022,-0.09336609336609336,False,False,False,False
SHORT,0,40-60,2.5,814,30.0,15.0,2.0,30,0.2825552825552825,-0.15233415233415248,False,False,False,False
SHORT,0,40-60,2.5,814,5.0,5.0,1.0,60,0.4078624078624078,-0.1842751842751844,False,False,False,False
SHORT,0,40-60,2.5,814,10.0,5.0,2.0,60,0.2886977886977886,-0.13390663390663415,False,False,False,False
SHORT,0,40-60,2.5,814,15.0,10.0,1.5,60,0.3783783783783784,-0.05405405405405406,False,False,False,False
SHORT,0,40-60,2.5,814,20.0,10.0,2.0,60,0.3157248157248157,-0.0528255528255529,False,False,False,False
SHORT,0,40-60,2.5,814,30.0,15.0,2.0,60,0.312039312039312,-0.06388206388206397,False,False,False,False
SHORT,0,40-60,2.5,814,5.0,5.0,1.0,120,0.4078624078624078,-0.1842751842751844,False,False,False,False
SHORT,0,40-60,2.5,814,10.0,5.0,2.0,120,0.2911547911547911,-0.12653562653562667,False,False,False,False
SHORT,0,40-60,2.5,814,15.0,10.0,1.5,120,0.386977886977887,-0.032555282555282505,False,False,False,False
SHORT,0,40-60,2.5,814,20.0,10.0,2.0,120,0.3267813267813267,-0.01965601965601993,False,False,False,False
SHORT,0,40-60,2.5,814,30.0,15.0,2.0,120,0.3169533169533169,-0.04914004914004921,False,False,False,False
SHORT,0,40-60,3.0,179,5.0,5.0,1.0,10,0.3351955307262569,-0.32960893854748624,False,False,False,False
SHORT,0,40-60,3.0,179,10.0,5.0,2.0,10,0.2569832402234637,-0.22905027932960886,False,False,False,False
SHORT,0,40-60,3.0,179,15.0,10.0,1.5,10,0.3631284916201117,-0.09217877094972082,False,False,False,False
SHORT,0,40-60,3.0,179,20.0,10.0,2.0,10,0.3072625698324022,-0.07821229050279344,False,False,False,False
SHORT,0,40-60,3.0,179,30.0,15.0,2.0,10,0.2737430167597765,-0.17877094972067042,False,False,False,False
SHORT,0,40-60,3.0,179,5.0,5.0,1.0,20,0.3351955307262569,-0.32960893854748624,False,False,False,False
SHORT,0,40-60,3.0,179,10.0,5.0,2.0,20,0.2625698324022346,-0.2122905027932963,False,False,False,False
SHORT,0,40-60,3.0,179,15.0,10.0,1.5,20,0.3910614525139664,-0.022346368715083997,False,False,False,False
SHORT,0,40-60,3.0,179,20.0,10.0,2.0,20,0.329608938547486,-0.011173184357541888,False,False,False,False
SHORT,0,40-60,3.0,179,30.0,15.0,2.0,20,0.3016759776536313,-0.0949720670391061,False,False,False,False
SHORT,0,40-60,3.0,179,5.0,5.0,1.0,30,0.3351955307262569,-0.32960893854748624,False,False,False,False
SHORT,0,40-60,3.0,179,10.0,5.0,2.0,30,0.2681564245810056,-0.1955307262569833,False,False,False,False
SHORT,0,40-60,3.0,179,15.0,10.0,1.5,30,0.3910614525139664,-0.022346368715083997,False,False,False,False
SHORT,0,40-60,3.0,179,20.0,10.0,2.0,30,0.329608938547486,-0.011173184357541888,False,False,False,False
SHORT,0,40-60,3.0,179,30.0,15.0,2.0,30,0.3240223463687151,-0.027932960893854775,False,False,False,False
SHORT,0,40-60,3.0,179,5.0,5.0,1.0,60,0.3351955307262569,-0.32960893854748624,False,False,False,False
SHORT,0,40-60,3.0,179,10.0,5.0,2.0,60,0.2737430167597765,-0.17877094972067042,False,False,False,False
SHORT,0,40-60,3.0,179,15.0,10.0,1.5,60,0.4022346368715084,0.005586592178770999,False,False,False,True
SHORT,0,40-60,3.0,179,20.0,10.0,2.0,60,0.3407821229050279,0.022346368715083664,False,False,False,True
SHORT,0,40-60,3.0,179,30.0,15.0,2.0,60,0.3240223463687151,-0.027932960893854775,False,False,False,False
SHORT,0,40-60,3.0,179,5.0,5.0,1.0,120,0.3351955307262569,-0.32960893854748624,False,False,False,False
SHORT,0,40-60,3.0,179,10.0,5.0,2.0,120,0.2737430167597765,-0.17877094972067042,False,False,False,False
SHORT,0,40-60,3.0,179,15.0,10.0,1.5,120,0.4078212290502793,0.019553072625698165,False,False,False,True
SHORT,0,40-60,3.0,179,20.0,10.0,2.0,120,0.3463687150837989,0.03910614525139666,False,False,False,True
SHORT,0,40-60,3.0,179,30.0,15.0,2.0,120,0.3240223463687151,-0.027932960893854775,False,False,False,False
SHORT,0,60-80,1.5,11293,5.0,5.0,1.0,10,0.4312405915168688,-0.13751881696626245,False,False,False,False
SHORT,0,60-80,1.5,11293,10.0,5.0,2.0,10,0.2879659966350836,-0.1361020100947492,False,False,False,False
SHORT,0,60-80,1.5,11293,15.0,10.0,1.5,10,0.2914194633843974,-0.2714513415390065,False,False,False,False
SHORT,0,60-80,1.5,11293,20.0,10.0,2.0,10,0.2092446648366244,-0.3722660054901268,False,False,False,False
SHORT,0,60-80,1.5,11293,30.0,15.0,2.0,10,0.1252103072699902,-0.6243690781900295,False,False,False,False
SHORT,0,60-80,1.5,11293,5.0,5.0,1.0,20,0.4382360754449659,-0.1235278491100682,False,False,False,False
SHORT,0,60-80,1.5,11293,10.0,5.0,2.0,20,0.301691313202869,-0.09492606039139295,False,False,False,False
SHORT,0,60-80,1.5,11293,15.0,10.0,1.5,20,0.3417161073231205,-0.1457097316921987,False,False,False,False
SHORT,0,60-80,1.5,11293,20.0,10.0,2.0,20,0.2710528646063933,-0.18684140618082024,False,False,False,False
SHORT,0,60-80,1.5,11293,30.0,15.0,2.0,20,0.2121668290091207,-0.36349951297263783,False,False,False,False
SHORT,0,60-80,1.5,11293,5.0,5.0,1.0,30,0.4403612857522359,-0.11927742849552825,False,False,False,False
SHORT,0,60-80,1.5,11293,10.0,5.0,2.0,30,0.3044363765164261,-0.08669087045072177,False,False,False,False
SHORT,0,60-80,1.5,11293,15.0,10.0,1.5,30,0.3580979367749933,-0.10475515806251678,False,False,False,False
SHORT,0,60-80,1.5,11293,20.0,10.0,2.0,30,0.2947843797042415,-0.1156468608872755,False,False,False,False
SHORT,0,60-80,1.5,11293,30.0,15.0,2.0,30,0.2482954042327105,-0.25511378730186857,False,False,False,False
SHORT,0,60-80,1.5,11293,5.0,5.0,1.0,60,0.4412467900469317,-0.11750641990613664,False,False,False,False
SHORT,0,60-80,1.5,11293,10.0,5.0,2.0,60,0.3072699902594528,-0.07819002922164164,False,False,False,False
SHORT,0,60-80,1.5,11293,15.0,10.0,1.5,60,0.3739484636500487,-0.06512884087487825,False,False,False,False
SHORT,0,60-80,1.5,11293,20.0,10.0,2.0,60,0.3148853271938369,-0.05534401841848935,False,False,False,False
SHORT,0,60-80,1.5,11293,30.0,15.0,2.0,60,0.2966439387231028,-0.11006818383069161,False,False,False,False
SHORT,0,60-80,1.5,11293,5.0,5.0,1.0,120,0.4412467900469317,-0.11750641990613664,False,False,False,False
SHORT,0,60-80,1.5,11293,10.0,5.0,2.0,120,0.3075356415478615,-0.07739307535641549,False,False,False,False
SHORT,0,60-80,1.5,11293,15.0,10.0,1.5,120,0.3757194722394403,-0.06070131940139922,False,False,False,False
SHORT,0,60-80,1.5,11293,20.0,10.0,2.0,120,0.319312848667316,-0.042061453998051945,False,False,False,False
SHORT,0,60-80,1.5,11293,30.0,15.0,2.0,120,0.3109891082971752,-0.06703267510847444,False,False,False,False
SHORT,0,60-80,2.0,3855,5.0,5.0,1.0,10,0.4108949416342412,-0.1782101167315177,False,False,False,False
SHORT,0,60-80,2.0,3855,10.0,5.0,2.0,10,0.2767833981841764,-0.16964980544747077,False,False,False,False
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,10,0.2848249027237354,-0.2879377431906615,False,False,False,False
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,10,0.2106355382619974,-0.36809338521400775,False,False,False,False
SHORT,0,60-80,2.0,3855,30.0,15.0,2.0,10,0.1377431906614786,-0.5867704280155642,False,False,False,False
SHORT,0,60-80,2.0,3855,5.0,5.0,1.0,20,0.4178988326848249,-0.1642023346303501,False,False,False,False
SHORT,0,60-80,2.0,3855,10.0,5.0,2.0,20,0.2884565499351491,-0.13463035019455283,False,False,False,False
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,20,0.3294422827496757,-0.17639429312581079,False,False,False,False
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,20,0.2604409857328145,-0.21867704280155653,False,False,False,False
SHORT,0,60-80,2.0,3855,30.0,15.0,2.0,20,0.216083009079118,-0.35175097276264594,False,False,False,False
SHORT,0,60-80,2.0,3855,5.0,5.0,1.0,30,0.4202334630350194,-0.1595330739299612,False,False,False,False
SHORT,0,60-80,2.0,3855,10.0,5.0,2.0,30,0.2905317769130999,-0.12840466926070027,False,False,False,False
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,30,0.3437094682230869,-0.1407263294422828,False,False,False,False
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,30,0.2804150453955901,-0.15875486381322979,False,False,False,False
SHORT,0,60-80,2.0,3855,30.0,15.0,2.0,30,0.2487678339818417,-0.2536964980544748,False,False,False,False
SHORT,0,60-80,2.0,3855,5.0,5.0,1.0,60,0.4204928664072633,-0.15901426718547335,False,False,False,False
SHORT,0,60-80,2.0,3855,10.0,5.0,2.0,60,0.2923476005188067,-0.12295719844357988,False,False,False,False
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,60,0.3569390402075227,-0.1076523994811932,False,False,False,False
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,60,0.2975356679636835,-0.10739299610894937,False,False,False,False
SHORT,0,60-80,2.0,3855,30.0,15.0,2.0,60,0.2884565499351491,-0.13463035019455283,False,False,False,False
SHORT,0,60-80,2.0,3855,5.0,5.0,1.0,120,0.4204928664072633,-0.15901426718547335,False,False,False,False
SHORT,0,60-80,2.0,3855,10.0,5.0,2.0,120,0.2926070038910506,-0.12217898832684815,False,False,False,False
SHORT,0,60-80,2.0,3855,15.0,10.0,1.5,120,0.3574578469520104,-0.10635538261997401,False,False,False,False
SHORT,0,60-80,2.0,3855,20.0,10.0,2.0,120,0.3003891050583657,-0.09883268482490293,False,False,False,False
SHORT,0,60-80,2.0,3855,30.0,15.0,2.0,120,0.2996108949416342,-0.10116731517509747,False,False,False,False
SHORT,0,60-80,2.5,1017,5.0,5.0,1.0,10,0.3726647000983284,-0.25467059980334317,False,False,False,False
SHORT,0,60-80,2.5,1017,10.0,5.0,2.0,10,0.2527040314650934,-0.24188790560471973,False,False,False,False
SHORT,0,60-80,2.5,1017,15.0,10.0,1.5,10,0.2861356932153392,-0.284660766961652,False,False,False,False
SHORT,0,60-80,2.5,1017,20.0,10.0,2.0,10,0.2192723697148476,-0.3421828908554573,False,False,False,False
SHORT,0,60-80,2.5,1017,30.0,15.0,2.0,10,0.1750245821042281,-0.47492625368731567,False,False,False,False
SHORT,0,60-80,2.5,1017,5.0,5.0,1.0,20,0.3785644051130777,-0.24287118977384464,False,False,False,False
SHORT,0,60-80,2.5,1017,10.0,5.0,2.0,20,0.2625368731563421,-0.21238938053097367,False,False,False,False
SHORT,0,60-80,2.5,1017,15.0,10.0,1.5,20,0.3254670599803343,-0.1863323500491642,False,False,False,False
SHORT,0,60-80,2.5,1017,20.0,10.0,2.0,20,0.2635201573254671,-0.20943952802359878,False,False,False,False
SHORT,0,60-80,2.5,1017,30.0,15.0,2.0,20,0.2418879056047197,-0.27433628318584086,False,False,False,False
SHORT,0,60-80,2.5,1017,5.0,5.0,1.0,30,0.3824975417895772,-0.23500491642084564,False,False,False,False
SHORT,0,60-80,2.5,1017,10.0,5.0,2.0,30,0.2654867256637168,-0.20353982300884965,False,False,False,False
SHORT,0,60-80,2.5,1017,15.0,10.0,1.5,30,0.3333333333333333,-0.16666666666666674,False,False,False,False
SHORT,0,60-80,2.5,1017,20.0,10.0,2.0,30,0.2772861356932153,-0.16814159292035413,False,False,False,False
SHORT,0,60-80,2.5,1017,30.0,15.0,2.0,30,0.2645034414945919,-0.20648967551622432,False,False,False,False
SHORT,0,60-80,2.5,1017,5.0,5.0,1.0,60,0.3824975417895772,-0.23500491642084564,False,False,False,False
SHORT,0,60-80,2.5,1017,10.0,5.0,2.0,60,0.2664700098328417,-0.20058997050147498,False,False,False,False
SHORT,0,60-80,2.5,1017,15.0,10.0,1.5,60,0.3392330383480826,-0.1519174041297935,False,False,False,False
SHORT,0,60-80,2.5,1017,20.0,10.0,2.0,60,0.2822025565388397,-0.15339233038348088,False,False,False,False
SHORT,0,60-80,2.5,1017,30.0,15.0,2.0,60,0.2861356932153392,-0.1415929203539824,False,False,False,False
SHORT,0,60-80,2.5,1017,5.0,5.0,1.0,120,0.3824975417895772,-0.23500491642084564,False,False,False,False
SHORT,0,60-80,2.5,1017,10.0,5.0,2.0,120,0.2664700098328417,-0.20058997050147498,False,False,False,False
SHORT,0,60-80,2.5,1017,15.0,10.0,1.5,120,0.3402163225172074,-0.14945919370698146,False,False,False,False
