side,hmm_state,zscore_threshold,stop_points,target_points,horizon_bars,observations,win_rate,stop_rate,timeout_rate,total_points,mean_points,profit_factor,mean_holding_bars
SHORT,1,2.0,50.0,75.0,120,11576,0.25198686938493436,0.7480131306150657,0.0,-214175.0,-18.501641326883206,0.5053123917311468,73.04258811333794
SHORT,1,2.0,50.0,100.0,120,11576,0.17069799585349,0.82930200414651,0.0,-282400.0,-24.395300621976503,0.4116666666666667,78.97123358673117
SHORT,1,2.5,5.0,5.0,10,3564,0.3984287317620651,0.6015712682379349,0.0,-3620.0,-1.015712682379349,0.6623134328358209,1.7993827160493827
SHORT,1,2.5,5.0,10.0,10,3564,0.26402918069584735,0.7359708193041526,0.0,-3705.0,-1.0395622895622896,0.7174990468928708,2.585578002244669
SHORT,1,2.5,5.0,15.0,10,3564,0.18013468013468015,0.8198653198653199,0.0,-4980.0,-1.3973063973063973,0.6591375770020534,3.1125140291806956
SHORT,1,2.5,5.0,20.0,10,3564,0.12850729517396184,0.8714927048260381,0.0,-6370.0,-1.787317620650954,0.5898261429491307,3.436026936026936
SHORT,1,2.5,5.0,25.0,10,3564,0.10016835016835017,0.8998316498316499,0.0,-7110.0,-1.994949494949495,0.5565949485500468,3.6315937149270483
SHORT,1,2.5,5.0,35.0,10,3564,0.05808080808080808,0.9419191919191919,0.0,-9540.0,-2.676767676767677,0.4316353887399464,3.8919753086419755
SHORT,1,2.5,5.0,50.0,10,3564,0.030864197530864196,0.9691358024691358,0.0,-11770.0,-3.302469135802469,0.3184713375796178,4.0653759820426485
SHORT,1,2.5,5.0,75.0,10,3564,0.012345679012345678,0.9876543209876543,0.0,-14300.0,-4.012345679012346,0.1875,4.177328843995511
SHORT,1,2.5,5.0,100.0,10,3564,0.006734006734006734,0.9932659932659933,0.0,-15300.0,-4.292929292929293,0.13559322033898305,4.204545454545454
SHORT,1,2.5,10.0,5.0,10,3564,0.585016835016835,0.414983164983165,0.0,-4365.0,-1.2247474747474747,0.704868154158215,2.480078563411897
SHORT,1,2.5,10.0,10.0,10,3564,0.3939393939393939,0.6060606060606061,0.0,-7560.0,-2.121212121212121,0.65,3.809203142536476
SHORT,1,2.5,10.0,15.0,10,3564,0.2836700336700337,0.7163299663299664,0.0,-10365.0,-2.9082491582491583,0.5940070505287897,4.608585858585859
SHORT,1,2.5,10.0,20.0,10,3564,0.20679012345679013,0.7932098765432098,0.0,-13530.0,-3.7962962962962963,0.5214007782101168,5.124298540965207
SHORT,1,2.5,10.0,25.0,10,3564,0.16077441077441076,0.8392255892255892,0.0,-15585.0,-4.372895622895623,0.4789368104312939,5.446408529741863
SHORT,1,2.5,10.0,35.0,10,3564,0.09708193041526375,0.9029180695847363,0.0,-20070.0,-5.6313131313131315,0.37632069608452456,5.862233445566779
SHORT,1,2.5,10.0,50.0,10,3564,0.050505050505050504,0.9494949494949495,0.0,-24840.0,-6.96969696969697,0.26595744680851063,6.142536475869809
SHORT,1,2.5,10.0,75.0,10,3564,0.02048260381593715,0.9795173961840629,0.0,-29435.0,-8.258978675645343,0.1568318533371527,6.315937149270483
SHORT,1,2.5,10.0,100.0,10,3564,0.009539842873176206,0.9904601571268238,0.0,-31900.0,-8.950617283950617,0.09631728045325778,6.369528619528619
SHORT,1,2.5,15.0,5.0,10,3564,0.6618967452300786,0.3381032547699214,0.0,-6280.0,-1.7620650953984287,0.6525587828492393,2.9974747474747474
SHORT,1,2.5,15.0,10.0,10,3564,0.4609988776655443,0.5390011223344556,0.0,-12385.0,-3.4750280583613917,0.5701891376019435,4.630190796857463
SHORT,1,2.5,15.0,15.0,10,3564,0.3420314253647587,0.6579685746352413,0.0,-16890.0,-4.739057239057239,0.5198294243070363,5.5886644219977555
SHORT,1,2.5,15.0,20.0,10,3564,0.25729517396184065,0.7427048260381593,0.0,-21365.0,-5.994668911335578,0.4619065608865382,6.2059483726150395
SHORT,1,2.5,15.0,25.0,10,3564,0.19753086419753085,0.8024691358024691,0.0,-25300.0,-7.098765432098766,0.41025641025641024,6.617003367003367
SHORT,1,2.5,15.0,35.0,10,3564,0.12093153759820427,0.8790684624017957,0.0,-31910.0,-8.953423120089786,0.32099159485051604,7.1206509539842875
SHORT,1,2.5,15.0,50.0,10,3564,0.06313131313131314,0.9368686868686869,0.0,-38835.0,-10.896464646464647,0.22461814914645103,7.468574635241302
SHORT,1,2.5,15.0,75.0,10,3564,0.026094276094276093,0.9739057239057239,0.0,-45090.0,-12.651515151515152,0.13396715643906656,7.6826599326599325
SHORT,1,2.5,15.0,100.0,10,3564,0.011784511784511785,0.9882154882154882,0.0,-48630.0,-13.644781144781145,0.07950028392958547,7.751964085297419
SHORT,1,2.5,20.0,5.0,10,3564,0.6997755331088664,0.3002244668911336,0.0,-8930.0,-2.505611672278339,0.5827102803738318,3.3423120089786758
SHORT,1,2.5,20.0,10.0,10,3564,0.49382716049382713,0.5061728395061729,0.0,-18480.0,-5.185185185185185,0.4878048780487805,5.197530864197531
SHORT,1,2.5,20.0,15.0,10,3564,0.3706509539842873,0.6293490460157127,0.0,-25045.0,-7.027216610549944,0.44170753455193934,6.265432098765432
SHORT,1,2.5,20.0,20.0,10,3564,0.2836700336700337,0.7163299663299664,0.0,-30840.0,-8.653198653198654,0.39600470035252644,6.943602693602694
SHORT,1,2.5,20.0,25.0,10,3564,0.21829405162738497,0.7817059483726151,0.0,-36270.0,-10.176767676767676,0.3490667623833453,7.401795735129069
SHORT,1,2.5,20.0,35.0,10,3564,0.13496071829405162,0.8650392817059483,0.0,-44825.0,-12.57716049382716,0.2730295167045086,7.9646464646464645
SHORT,1,2.5,20.0,50.0,10,3564,0.07014590347923681,0.9298540965207632,0.0,-53780.0,-15.089786756453423,0.18859384429692214,8.356060606060606
SHORT,1,2.5,20.0,75.0,10,3564,0.029461279461279462,0.9705387205387206,0.0,-61305.0,-17.20117845117845,0.11383347788378144,8.588664421997755
SHORT,1,2.5,20.0,100.0,10,3564,0.012906846240179574,0.9870931537598204,0.0,-65760.0,-18.45117845117845,0.06537805571347356,8.66638608305275
SHORT,1,2.5,25.0,5.0,10,3564,0.7210998877665544,0.2789001122334456,0.0,-12000.0,-3.367003367003367,0.5171026156941649,3.580246913580247
SHORT,1,2.5,25.0,10.0,10,3564,0.5143097643097643,0.48569023569023567,0.0,-24945.0,-6.999158249158249,0.42357019064124785,5.577160493827161
SHORT,1,2.5,25.0,15.0,10,3564,0.3894500561167228,0.6105499438832772,0.0,-33580.0,-9.42199775533109,0.3827205882352941,6.7146464646464645
SHORT,1,2.5,25.0,20.0,10,3564,0.29854096520763185,0.7014590347923682,0.0,-41220.0,-11.565656565656566,0.34048,7.437991021324355
SHORT,1,2.5,25.0,25.0,10,3564,0.22951739618406286,0.7704826038159371,0.0,-48200.0,-13.524130190796857,0.29788783685360526,7.929573512906846
SHORT,1,2.5,25.0,35.0,10,3564,0.14337822671156006,0.8566217732884399,0.0,-58440.0,-16.397306397306398,0.23432689158205044,8.520763187429854
SHORT,1,2.5,25.0,50.0,10,3564,0.07407407407407407,0.9259259259259259,0.0,-69300.0,-19.444444444444443,0.16,8.94304152637486
SHORT,1,2.5,25.0,75.0,10,3564,0.031425364758698095,0.9685746352413019,0.0,-77900.0,-21.85746352413019,0.09733487833140209,9.189674523007856
SHORT,1,2.5,25.0,100.0,10,3564,0.013468013468013467,0.9865319865319865,0.0,-83100.0,-23.316498316498315,0.05460750853242321,9.274971941638608
SHORT,1,2.5,35.0,5.0,10,3564,0.7401795735129069,0.25982042648709314,0.0,-19220.0,-5.392817059483726,0.40697315643319965,3.956509539842873
SHORT,1,2.5,35.0,10.0,10,3564,0.5347923681257014,0.46520763187429853,0.0,-38970.0,-10.934343434343434,0.3284508013096674,6.124017957351291
SHORT,1,2.5,35.0,15.0,10,3564,0.4062850729517396,0.5937149270482603,0.0,-52340.0,-14.68574635241302,0.2932757223872536,7.36026936026936
SHORT,1,2.5,35.0,20.0,10,3564,0.3122895622895623,0.6877104377104377,0.0,-63525.0,-17.824074074074073,0.2594859241126071,8.127104377104377
SHORT,1,2.5,35.0,25.0,10,3564,0.24186307519640854,0.7581369248035915,0.0,-73020.0,-20.488215488215488,0.22787353283282225,8.652076318742985
SHORT,1,2.5,35.0,35.0,10,3564,0.15151515151515152,0.8484848484848485,0.0,-86940.0,-24.393939393939394,0.17857142857142858,9.284792368125702
SHORT,1,2.5,35.0,50.0,10,3564,0.07996632996632996,0.92003367003367,0.0,-100515.0,-28.20286195286195,0.12416677558489086,9.729236812570146
SHORT,1,2.5,35.0,75.0,10,3564,0.03423120089786756,0.9657687991021324,0.0,-111320.0,-31.234567901234566,0.07595251929941065,9.990179573512906
SHORT,1,2.5,35.0,100.0,10,3564,0.014870931537598204,0.9851290684624018,0.0,-117585.0,-32.99242424242424,0.043129755462424216,10.084175084175085
SHORT,1,2.5,50.0,5.0,10,3564,0.7488776655443322,0.2511223344556678,0.0,-31405.0,-8.811728395061728,0.2982122905027933,4.189113355780022
SHORT,1,2.5,50.0,10.0,10,3564,0.5429292929292929,0.45707070707070707,0.0,-62100.0,-17.424242424242426,0.23756906077348067,6.4587542087542085
SHORT,1,2.5,50.0,15.0,10,3564,0.41470258136924804,0.5852974186307519,0.0,-82130.0,-23.044332210998878,0.21255992329817833,7.7485970819304155
SHORT,1,2.5,50.0,20.0,10,3564,0.3201459034792368,0.6798540965207632,0.0,-98330.0,-27.589786756453424,0.1883615352868345,8.542648709315376
SHORT,1,2.5,50.0,25.0,10,3564,0.24831649831649832,0.7516835016835017,0.0,-111825.0,-31.376262626262626,0.16517357222844345,9.091470258136924
SHORT,1,2.5,50.0,35.0,10,3564,0.15628507295173963,0.8437149270482603,0.0,-130855.0,-36.71576879910213,0.12966411706019287,9.75364758698092
SHORT,1,2.5,50.0,50.0,10,3564,0.08333333333333333,0.9166666666666666,0.0,-148500.0,-41.666666666666664,0.09090909090909091,10.210157126823793
SHORT,1,2.5,50.0,75.0,10,3564,0.0361952861952862,0.9638047138047138,0.0,-162075.0,-45.475589225589225,0.05633187772925764,10.478956228956228
SHORT,1,2.5,50.0,100.0,10,3564,0.015993265993265993,0.984006734006734,0.0,-169650.0,-47.601010101010104,0.032506415739948676,10.577441077441078
SHORT,1,2.5,5.0,5.0,20,3564,0.4048821548821549,0.5951178451178452,0.0,-3390.0,-0.9511784511784511,0.6803394625176803,2.0095398428731763
SHORT,1,2.5,5.0,10.0,20,3564,0.2777777777777778,0.7222222222222222,0.0,-2970.0,-0.8333333333333334,0.7692307692307693,2.9691358024691357
SHORT,1,2.5,5.0,15.0,20,3564,0.1994949494949495,0.8005050505050505,0.0,-3600.0,-1.0101010101010102,0.7476340694006309,3.71324354657688
SHORT,1,2.5,5.0,20.0,20,3564,0.15123456790123457,0.8487654320987654,0.0,-4345.0,-1.2191358024691359,0.7127272727272728,4.266273849607183
SHORT,1,2.5,5.0,25.0,20,3564,0.122334455667789,0.877665544332211,0.0,-4740.0,-1.32996632996633,0.69693094629156,4.628507295173962
SHORT,1,2.5,5.0,35.0,20,3564,0.08052749719416386,0.9194725028058361,0.0,-6340.0,-1.7789001122334456,0.6130607262740311,5.141694725028058
SHORT,1,2.5,5.0,50.0,20,3564,0.04657687991021325,0.9534231200897868,0.0,-8690.0,-2.4382716049382718,0.4885226603884638,5.574074074074074
SHORT,1,2.5,5.0,75.0,20,3564,0.021604938271604937,0.9783950617283951,0.0,-11660.0,-3.271604938271605,0.3312302839116719,5.880190796857463
SHORT,1,2.5,5.0,100.0,20,3564,0.012906846240179574,0.9870931537598204,0.0,-12990.0,-3.644781144781145,0.26151222285389425,5.970258136924803
SHORT,1,2.5,10.0,5.0,20,3564,0.5984848484848485,0.4015151515151515,0.0,-3645.0,-1.0227272727272727,0.7452830188679245,2.892536475869809
SHORT,1,2.5,10.0,10.0,20,3564,0.4270482603815937,0.5729517396184063,0.0,-5200.0,-1.4590347923681257,0.7453476983349657,4.685185185185185
SHORT,1,2.5,10.0,15.0,20,3564,0.32631874298540964,0.6736812570145904,0.0,-6565.0,-1.8420314253647587,0.7265722615576843,5.928170594837262
SHORT,1,2.5,10.0,20.0,20,3564,0.25196408529741865,0.7480359147025814,0.0,-8700.0,-2.441077441077441,0.673668417104276,6.8813131313131315
SHORT,1,2.5,10.0,25.0,20,3564,0.20286195286195285,0.7971380471380471,0.0,-10335.0,-2.8998316498316496,0.6362196409714889,7.488496071829405
SHORT,1,2.5,10.0,35.0,20,3564,0.14085297418630752,0.8591470258136925,0.0,-13050.0,-3.6616161616161618,0.5738079686479425,8.3327721661055
SHORT,1,2.5,10.0,50.0,20,3564,0.08249158249158249,0.9175084175084175,0.0,-18000.0,-5.05050505050505,0.44954128440366975,9.06986531986532
SHORT,1,2.5,10.0,75.0,20,3564,0.0361952861952862,0.9638047138047138,0.0,-24675.0,-6.923400673400673,0.2816593886462882,9.602413019079686
SHORT,1,2.5,10.0,100.0,20,3564,0.01964085297418631,0.9803591470258137,0.0,-27940.0,-7.839506172839506,0.2003434459072696,9.769921436588103
SHORT,1,2.5,15.0,5.0,20,3564,0.6879910213243546,0.31200897867564537,0.0,-4420.0,-1.2401795735129069,0.7350119904076738,3.621212121212121
SHORT,1,2.5,15.0,10.0,20,3564,0.5131874298540965,0.48681257014590346,0.0,-7735.0,-2.170314253647587,0.7027857829010566,5.972222222222222
SHORT,1,2.5,15.0,15.0,20,3564,0.404320987654321,0.595679012345679,0.0,-10230.0,-2.8703703703703702,0.6787564766839378,7.535914702581369
SHORT,1,2.5,15.0,20.0,20,3564,0.3201459034792368,0.6798540965207632,0.0,-13525.0,-3.7948933782267114,0.6278717842894483,8.70398428731762
SHORT,1,2.5,15.0,25.0,20,3564,0.25785634118967454,0.7421436588103255,0.0,-16700.0,-4.685746352413019,0.579080025204789,9.501402918069585
SHORT,1,2.5,15.0,35.0,20,3564,0.17985409652076317,0.8201459034792368,0.0,-21410.0,-6.0072951739618405,0.5116889040939674,10.569584736251404
SHORT,1,2.5,15.0,50.0,20,3564,0.10718294051627385,0.8928170594837261,0.0,-28630.0,-8.0331088664422,0.40016760946993507,11.485690235690235
SHORT,1,2.5,15.0,75.0,20,3564,0.04882154882154882,0.9511784511784511,0.0,-37800.0,-10.606060606060606,0.25663716814159293,12.15347923681257
SHORT,1,2.5,15.0,100.0,20,3564,0.025813692480359147,0.9741863075196409,0.0,-42880.0,-12.031425364758698,0.17665130568356374,12.378787878787879
SHORT,1,2.5,20.0,5.0,20,3564,0.7317620650953984,0.26823793490460157,0.0,-6080.0,-1.7059483726150393,0.6820083682008368,4.170875420875421
SHORT,1,2.5,20.0,10.0,20,3564,0.5561167227833894,0.44388327721661053,0.0,-11820.0,-3.3164983164983166,0.6264222503160556,6.923400673400673
SHORT,1,2.5,20.0,15.0,20,3564,0.4436026936026936,0.5563973063973064,0.0,-15945.0,-4.473905723905724,0.5979576399394856,8.720258136924803
SHORT,1,2.5,20.0,20.0,20,3564,0.35662177328843997,0.6433782267115601,0.0,-20440.0,-5.735129068462402,0.554295682511993,10.045454545454545
SHORT,1,2.5,20.0,25.0,20,3564,0.29012345679012347,0.7098765432098766,0.0,-24750.0,-6.944444444444445,0.5108695652173914,10.966329966329967
SHORT,1,2.5,20.0,35.0,20,3564,0.20286195286195285,0.7971380471380471,0.0,-31515.0,-8.842592592592593,0.44535374868004224,12.204545454545455
SHORT,1,2.5,20.0,50.0,20,3564,0.12149270482603816,0.8785072951739619,0.0,-40970.0,-11.49551066217733,0.345736186521878,13.240460157126824
SHORT,1,2.5,20.0,75.0,20,3564,0.05695847362514029,0.9430415263748597,0.0,-51995.0,-14.588945005611672,0.22649509074680155,13.98260381593715
SHORT,1,2.5,20.0,100.0,20,3564,0.029180695847362513,0.9708193041526375,0.0,-58800.0,-16.4983164983165,0.15028901734104047,14.24635241301908
SHORT,1,2.5,25.0,5.0,20,3564,0.7581369248035915,0.24186307519640854,0.0,-8040.0,-2.255892255892256,0.6269141531322506,4.599046015712682
SHORT,1,2.5,25.0,10.0,20,3564,0.5861391694725028,0.41386083052749717,0.0,-15985.0,-4.485129068462402,0.5665084745762712,7.66638608305275
SHORT,1,2.5,25.0,15.0,20,3564,0.4708193041526375,0.5291806958473625,0.0,-21980.0,-6.167227833894501,0.5338282078472959,9.636644219977553
SHORT,1,2.5,25.0,20.0,20,3564,0.38159371492704824,0.6184062850729517,0.0,-27900.0,-7.828282828282828,0.49364791288566245,11.075476992143658
SHORT,1,2.5,25.0,25.0,20,3564,0.3094837261503928,0.6905162738496072,0.0,-33950.0,-9.525813692480359,0.44819179195449005,12.091750841750843
SHORT,1,2.5,25.0,35.0,20,3564,0.21829405162738497,0.7817059483726151,0.0,-42420.0,-11.902356902356903,0.39095477386934674,13.415544332210999
SHORT,1,2.5,25.0,50.0,20,3564,0.13047138047138046,0.8695286195286195,0.0,-54225.0,-15.214646464646465,0.30009680542110356,14.54320987654321
SHORT,1,2.5,25.0,75.0,20,3564,0.06369248035914703,0.936307519640853,0.0,-66400.0,-18.6307519640853,0.2040755169313755,15.3327721661055
SHORT,1,2.5,25.0,100.0,20,3564,0.03198653198653199,0.968013468013468,0.0,-74850.0,-21.0016835016835,0.13217391304347825,15.626543209876543
SHORT,1,2.5,35.0,5.0,20,3564,0.7845117845117845,0.21548821548821548,0.0,-12900.0,-3.6195286195286194,0.5200892857142857,5.345959595959596
SHORT,1,2.5,35.0,10.0,20,3564,0.617003367003367,0.382996632996633,0.0,-25785.0,-7.234848484848484,0.46028257456828886,8.84006734006734
SHORT,1,2.5,35.0,15.0,20,3564,0.49691358024691357,0.5030864197530864,0.0,-36190.0,-10.154320987654321,0.4233128834355828,11.08641975308642
SHORT,1,2.5,35.0,20.0,20,3564,0.4074074074074074,0.5925925925925926,0.0,-44880.0,-12.592592592592593,0.39285714285714285,12.660213243546577
SHORT,1,2.5,35.0,25.0,20,3564,0.3333333333333333,0.6666666666666666,0.0,-53460.0,-15.0,0.35714285714285715,13.800785634118968
SHORT,1,2.5,35.0,35.0,20,3564,0.23681257014590348,0.7631874298540965,0.0,-65660.0,-18.423120089786757,0.31029411764705883,15.253928170594838
SHORT,1,2.5,35.0,50.0,20,3564,0.14337822671156006,0.8566217732884399,0.0,-81305.0,-22.812850729517397,0.23910907304290863,16.49719416386083
SHORT,1,2.5,35.0,75.0,20,3564,0.07098765432098765,0.9290123456790124,0.0,-96910.0,-27.191358024691358,0.16373991457047934,17.349607182940517
SHORT,1,2.5,35.0,100.0,20,3564,0.03535353535353535,0.9646464646464646,0.0,-107730.0,-30.227272727272727,0.10471204188481675,17.690516273849607
SHORT,1,2.5,50.0,5.0,20,3564,0.7982603815937149,0.20173961840628507,0.0,-21725.0,-6.095679012345679,0.3956884561891516,5.935465768799102
SHORT,1,2.5,50.0,10.0,20,3564,0.6338383838383839,0.3661616161616162,0.0,-42660.0,-11.969696969696969,0.34620689655172415,9.726711560044894
SHORT,1,2.5,50.0,15.0,20,3564,0.5145903479236813,0.48540965207631875,0.0,-58990.0,-16.551627384960717,0.31803468208092484,12.150112233445567
SHORT,1,2.5,50.0,20.0,20,3564,0.42508417508417506,0.5749158249158249,0.0,-72150.0,-20.244107744107744,0.2957540263543192,13.825476992143658
SHORT,1,2.5,50.0,25.0,20,3564,0.3504489337822671,0.6495510662177328,0.0,-84525.0,-23.716329966329965,0.26976241900647946,15.044893378226712
SHORT,1,2.5,50.0,35.0,20,3564,0.25224466891133557,0.7477553310886644,0.0,-101785.0,-28.559203142536475,0.23613508442776734,16.6324354657688
SHORT,1,2.5,50.0,50.0,20,3564,0.15488215488215487,0.8451178451178452,0.0,-123000.0,-34.51178451178451,0.18326693227091634,17.9520202020202
SHORT,1,2.5,50.0,75.0,20,3564,0.07575757575757576,0.9242424242424242,0.0,-144450.0,-40.53030303030303,0.12295081967213115,18.865319865319865
SHORT,1,2.5,50.0,100.0,20,3564,0.03928170594837262,0.9607182940516273,0.0,-157200.0,-44.10774410774411,0.08177570093457943,19.21969696969697
SHORT,1,2.5,5.0,5.0,30,3564,0.4090909090909091,0.5909090909090909,0.0,-3240.0,-0.9090909090909091,0.6923076923076923,2.1237373737373737
SHORT,1,2.5,5.0,10.0,30,3564,0.28170594837261503,0.7182940516273849,0.0,-2760.0,-0.7744107744107744,0.784375,3.1902356902356903
SHORT,1,2.5,5.0,15.0,30,3564,0.20622895622895623,0.7937710437710438,0.0,-3120.0,-0.8754208754208754,0.7794273594909862,4.035634118967453
SHORT,1,2.5,5.0,20.0,30,3564,0.15937149270482603,0.8406285072951739,0.0,-3620.0,-1.015712682379349,0.7583444592790387,4.740460157126824
SHORT,1,2.5,5.0,25.0,30,3564,0.132996632996633,0.867003367003367,0.0,-3600.0,-1.0101010101010102,0.7669902912621359,5.2107182940516275
SHORT,1,2.5,5.0,35.0,30,3564,0.0920314253647587,0.9079685746352413,0.0,-4700.0,-1.3187429854096522,0.7095179233621756,5.922839506172839
SHORT,1,2.5,5.0,50.0,30,3564,0.058361391694725026,0.941638608305275,0.0,-6380.0,-1.7901234567901234,0.6197854588796186,6.578563411896745
SHORT,1,2.5,5.0,75.0,30,3564,0.030022446689113354,0.9699775533108866,0.0,-9260.0,-2.5982042648709314,0.4642753832803008,7.109708193041526
SHORT,1,2.5,5.0,100.0,30,3564,0.017676767676767676,0.9823232323232324,0.0,-11205.0,-3.143939393939394,0.35989717223650386,7.2912457912457915
SHORT,1,2.5,10.0,5.0,30,3564,0.6038159371492705,0.3961840628507295,0.0,-3360.0,-0.9427609427609428,0.7620396600566572,3.122615039281706
SHORT,1,2.5,10.0,10.0,30,3564,0.4382716049382716,0.5617283950617284,0.0,-4400.0,-1.2345679012345678,0.7802197802197802,5.141414141414141
SHORT,1,2.5,10.0,15.0,30,3564,0.34287317620650953,0.6571268237934904,0.0,-5090.0,-1.4281705948372616,0.78266438941076,6.627104377104377
SHORT,1,2.5,10.0,20.0,30,3564,0.2721661054994388,0.7278338945005611,0.0,-6540.0,-1.835016835016835,0.7478797224363917,7.883557800224467
SHORT,1,2.5,10.0,25.0,30,3564,0.2250280583613917,0.7749719416386083,0.0,-7570.0,-2.1240179573512905,0.7259232440260681,8.728675645342312
SHORT,1,2.5,10.0,35.0,30,3564,0.16077441077441076,0.8392255892255892,0.0,-9855.0,-2.765151515151515,0.6705115346038114,9.917508417508417
SHORT,1,2.5,10.0,50.0,30,3564,0.10185185185185185,0.8981481481481481,0.0,-13860.0,-3.888888888888889,0.5670103092783505,11.050224466891134
SHORT,1,2.5,10.0,75.0,30,3564,0.052749719416386086,0.9472502805836139,0.0,-19660.0,-5.516273849607183,0.41765402843601895,11.981200897867565
SHORT,1,2.5,10.0,100.0,30,3564,0.030022446689113354,0.9699775533108866,0.0,-23870.0,-6.697530864197531,0.3095169221868672,12.325196408529742
SHORT,1,2.5,15.0,5.0,30,3564,0.6964085297418631,0.30359147025813693,0.0,-3820.0,-1.0718294051627384,0.7646333949476278,3.978675645342312
SHORT,1,2.5,15.0,10.0,30,3564,0.5328282828282829,0.4671717171717172,0.0,-5985.0,-1.6792929292929293,0.7603603603603604,6.707912457912458
SHORT,1,2.5,15.0,15.0,30,3564,0.42845117845117847,0.5715488215488216,0.0,-7650.0,-2.1464646464646466,0.7496318114874816,8.641133557800224
SHORT,1,2.5,15.0,20.0,30,3564,0.3468013468013468,0.6531986531986532,0.0,-10200.0,-2.861952861952862,0.7079037800687286,10.2334455667789
SHORT,1,2.5,15.0,25.0,30,3564,0.28703703703703703,0.7129629629629629,0.0,-12540.0,-3.5185185185185186,0.670995670995671,11.35016835016835
SHORT,1,2.5,15.0,35.0,30,3564,0.20987654320987653,0.7901234567901234,0.0,-16060.0,-4.506172839506172,0.6197916666666666,12.922558922558922
SHORT,1,2.5,15.0,50.0,30,3564,0.13327721661054995,0.8667227833894501,0.0,-22585.0,-6.336980920314254,0.5125714902341643,14.355218855218855
SHORT,1,2.5,15.0,75.0,30,3564,0.06958473625140292,0.9304152637485971,0.0,-31140.0,-8.737373737373737,0.37394451145958985,15.548540965207632
SHORT,1,2.5,15.0,100.0,30,3564,0.03872053872053872,0.9612794612794613,0.0,-37590.0,-10.547138047138047,0.2685347343841214,16.019921436588103
SHORT,1,2.5,20.0,5.0,30,3564,0.7429854096520763,0.2570145903479237,0.0,-5080.0,-1.425364758698092,0.722707423580786,4.668911335578002
SHORT,1,2.5,20.0,10.0,30,3564,0.5810886644219978,0.41891133557800225,0.0,-9150.0,-2.5673400673400675,0.6935699933020764,7.947250280583614
SHORT,1,2.5,20.0,15.0,30,3564,0.47474747474747475,0.5252525252525253,0.0,-12060.0,-3.3838383838383836,0.6778846153846154,10.225308641975309
SHORT,1,2.5,20.0,20.0,30,3564,0.39057239057239057,0.6094276094276094,0.0,-15600.0,-4.377104377104377,0.6408839779005525,12.076318742985409
SHORT,1,2.5,20.0,25.0,30,3564,0.3265993265993266,0.6734006734006734,0.0,-18900.0,-5.303030303030303,0.60625,13.380751964085297
SHORT,1,2.5,20.0,35.0,30,3564,0.2410213243546577,0.7589786756453423,0.0,-24035.0,-6.743827160493828,0.5557301293900185,15.23260381593715
SHORT,1,2.5,20.0,50.0,30,3564,0.15291806958473625,0.8470819304152637,0.0,-33130.0,-9.295735129068463,0.4513083802583637,16.894500561167227
SHORT,1,2.5,20.0,75.0,30,3564,0.08164983164983165,0.9183501683501684,0.0,-43635.0,-12.243265993265993,0.3334097158570119,18.227272727272727
SHORT,1,2.5,20.0,100.0,30,3564,0.0457351290684624,0.9542648709315376,0.0,-51720.0,-14.511784511784512,0.23963540135254338,18.78395061728395
SHORT,1,2.5,25.0,5.0,30,3564,0.7732884399551067,0.22671156004489337,0.0,-6420.0,-1.8013468013468013,0.6821782178217822,5.225869809203142
SHORT,1,2.5,25.0,10.0,30,3564,0.6189674523007856,0.38103254769921435,0.0,-11890.0,-3.336139169472503,0.649779086892489,8.94584736251403
SHORT,1,2.5,25.0,15.0,30,3564,0.5095398428731762,0.4904601571268238,0.0,-16460.0,-4.618406285072952,0.6233409610983982,11.524971941638608
SHORT,1,2.5,25.0,20.0,30,3564,0.4225589225589226,0.5774410774410774,0.0,-21330.0,-5.984848484848484,0.5854227405247814,13.55415263748597
SHORT,1,2.5,25.0,25.0,30,3564,0.3546576879910213,0.6453423120089786,0.0,-25900.0,-7.267115600448934,0.5495652173913044,15.01010101010101
SHORT,1,2.5,25.0,35.0,30,3564,0.26290684624017957,0.7370931537598204,0.0,-32880.0,-9.225589225589225,0.49935287400076134,17.037317620650953
SHORT,1,2.5,25.0,50.0,30,3564,0.1669472502805836,0.8330527497194163,0.0,-44475.0,-12.478956228956228,0.40080835298080164,18.872615039281705
SHORT,1,2.5,25.0,75.0,30,3564,0.09118967452300786,0.9088103254769921,0.0,-56600.0,-15.881032547699215,0.30101883297313986,20.29769921436588
SHORT,1,2.5,25.0,100.0,30,3564,0.050505050505050504,0.9494949494949495,0.0,-66600.0,-18.68686868686869,0.2127659574468085,20.930976430976433
SHORT,1,2.5,35.0,5.0,30,3564,0.8063973063973064,0.1936026936026936,0.0,-9780.0,-2.744107744107744,0.5950310559006211,6.2359708193041525
SHORT,1,2.5,35.0,10.0,30,3564,0.6585297418630752,0.34147025813692483,0.0,-19125.0,-5.366161616161616,0.5510036389247565,10.635521885521886
SHORT,1,2.5,35.0,15.0,30,3564,0.5499438832772167,0.4500561167227834,0.0,-26740.0,-7.50280583613917,0.5236907730673317,13.67199775533109
SHORT,1,2.5,35.0,20.0,30,3564,0.4590347923681257,0.5409652076318743,0.0,-34760.0,-9.753086419753087,0.4848844101956135,15.942480359147027
SHORT,1,2.5,35.0,25.0,30,3564,0.3888888888888889,0.6111111111111112,0.0,-41580.0,-11.666666666666666,0.45454545454545453,17.625140291806957
