mc_max_drawdown_R,mc_worst_streak,mc_final_R
-8.254999999999992,6.0,18.395999999999997
-6.249500000000001,5.0,18.395999999999997
-3.3909999999999947,4.0,18.395999999999997
-6.623999999999995,4.0,18.395999999999994
-7.2005000000000035,5.0,18.39599999999999
-9.122,7.0,18.395999999999994
-5.677000000000001,6.0,18.395999999999997
-4.113500000000002,4.0,18.395999999999994
-5.608000000000001,6.0,18.395999999999997
-6.858499999999998,7.0,18.395999999999994
-6.749500000000001,9.0,18.395999999999997
-6.746499999999999,5.0,18.395999999999994
-3.8205000000000005,4.0,18.396
-5.931499999999998,5.0,18.395999999999997
-4.899500000000001,5.0,18.395999999999994
-7.265500000000003,5.0,18.395999999999994
-6.013000000000002,4.0,18.395999999999994
-7.471499999999988,5.0,18.396000000000004
-5.607999999999993,6.0,18.395999999999997
-8.747000000000003,5.0,18.395999999999994
-4.221999999999994,4.0,18.395999999999997
-6.224500000000001,6.0,18.395999999999997
-11.613999999999983,6.0,18.395999999999997
-5.955,4.0,18.396
-8.659500000000003,7.0,18.395999999999994
-6.144000000000002,4.0,18.39599999999999
-6.401500000000002,6.0,18.396
-5.93099999999999,4.0,18.39599999999999
-7.269499999999992,7.0,18.395999999999994
-9.263000000000003,6.0,18.395999999999994
-9.519999999999982,6.0,18.395999999999997
-5.958,6.0,18.395999999999997
-4.9140000000000015,3.0,18.396
-7.021500000000002,7.0,18.395999999999997
-11.043500000000003,5.0,18.395999999999994
-5.059000000000003,4.0,18.395999999999997
-6.257500000000003,7.0,18.395999999999997
-4.577500000000001,5.0,18.395999999999994
-6.147499999999992,4.0,18.396000000000004
-5.088500000000002,4.0,18.395999999999997
-8.901500000000002,5.0,18.395999999999994
-7.118999999999989,8.0,18.396
-7.681000000000002,4.0,18.395999999999997
-7.0924999999999905,7.0,18.396
-6.144000000000002,4.0,18.395999999999997
-5.587,4.0,18.395999999999994
-8.799500000000002,9.0,18.395999999999997
-11.637500000000005,7.0,18.395999999999997
-7.049000000000001,6.0,18.395999999999994
-10.296000000000003,9.0,18.395999999999997
-10.951000000000002,6.0,18.395999999999994
-5.999499999999996,4.0,18.39599999999999
-5.576999999999995,4.0,18.395999999999997
-6.143999999999997,5.0,18.395999999999994
-5.270500000000002,6.0,18.395999999999994
-7.934000000000005,7.0,18.395999999999994
-10.121500000000001,8.0,18.395999999999994
-5.921500000000002,6.0,18.395999999999997
-8.970000000000004,6.0,18.395999999999987
-4.876000000000001,4.0,18.396
-5.958,6.0,18.395999999999997
-5.142000000000001,4.0,18.395999999999994
-5.333000000000003,5.0,18.395999999999994
-8.148000000000003,7.0,18.395999999999997
-7.5020000000000024,6.0,18.396
-5.931500000000003,5.0,18.39599999999999
-7.769000000000002,8.0,18.395999999999997
-10.645999999999983,4.0,18.396
-10.753999999999994,9.0,18.39599999999999
-6.143999999999995,5.0,18.395999999999994
-5.9549999999999965,4.0,18.395999999999994
-7.010500000000002,6.0,18.395999999999994
-12.186999999999994,11.0,18.395999999999997
-8.966000000000001,12.0,18.396
-9.700999999999983,5.0,18.39599999999999
-6.601000000000001,7.0,18.395999999999994
-4.705,5.0,18.395999999999997
-5.681499999999993,5.0,18.396000000000004
-6.443500000000002,6.0,18.395999999999997
-5.068999999999992,7.0,18.396000000000004
-8.211999999999989,5.0,18.395999999999997
-6.564500000000002,5.0,18.395999999999997
-5.245500000000002,6.0,18.395999999999994
-10.1705,7.0,18.395999999999994
-6.781500000000002,8.0,18.395999999999994
-7.380000000000003,8.0,18.395999999999997
-8.444000000000003,8.0,18.395999999999997
-7.246,5.0,18.395999999999994
-9.264500000000004,10.0,18.395999999999994
-7.891499999999992,3.0,18.395999999999994
-7.093000000000003,5.0,18.39599999999999
-5.3565000000000005,5.0,18.395999999999994
-6.182499999999997,4.0,18.396
-8.227000000000002,6.0,18.395999999999997
-9.416000000000004,7.0,18.395999999999997
-8.089000000000002,5.0,18.39599999999999
-5.145500000000002,6.0,18.395999999999994
-7.691500000000003,6.0,18.395999999999997
-4.961999999999993,5.0,18.395999999999994
-14.020500000000004,9.0,18.395999999999994
-4.301000000000001,4.0,18.395999999999997
-6.410999999999998,4.0,18.395999999999994
-5.46149999999999,6.0,18.395999999999994
-7.5569999999999915,6.0,18.396
-9.201999999999995,6.0,18.395999999999997
-9.359000000000004,8.0,18.395999999999994
-6.663499999999999,7.0,18.395999999999994
-6.908500000000003,5.0,18.395999999999994
-6.90349999999999,5.0,18.395999999999997
-9.873999999999995,6.0,18.395999999999994
-5.254999999999992,4.0,18.396
-9.594999999999985,9.0,18.395999999999997
-5.088500000000002,4.0,18.395999999999994
-7.713000000000002,7.0,18.395999999999994
-4.767500000000002,4.0,18.395999999999994
-7.1995000000000005,6.0,18.395999999999994
-5.968500000000001,5.0,18.395999999999994
-5.847000000000003,5.0,18.395999999999994
-5.817500000000004,5.0,18.395999999999994
-7.992000000000003,5.0,18.395999999999997
-4.222,4.0,18.395999999999997
-5.2775,5.0,18.39599999999999
-7.900999999999986,6.0,18.395999999999997
-6.972500000000004,6.0,18.395999999999994
-6.883500000000003,4.0,18.39599999999999
-6.395999999999999,5.0,18.395999999999994
-6.821500000000002,5.0,18.395999999999997
-7.559000000000002,6.0,18.395999999999994
-8.341000000000003,9.0,18.396000000000004
-7.76099999999999,6.0,18.395999999999994
-4.222000000000001,4.0,18.395999999999997
-6.100000000000002,5.0,18.39599999999999
-8.928999999999998,5.0,18.395999999999994
-5.302999999999994,4.0,18.395999999999994
-5.280000000000001,4.0,18.395999999999997
-8.905999999999995,6.0,18.395999999999997
-6.144000000000002,5.0,18.395999999999994
-6.410000000000002,6.0,18.395999999999994
-9.058000000000003,8.0,18.395999999999994
-7.325500000000003,4.0,18.395999999999994
-7.466000000000002,8.0,18.395999999999994
-7.388500000000001,7.0,18.395999999999997
-7.6815000000000015,4.0,18.395999999999997
-10.298999999999985,6.0,18.396
-6.077000000000002,3.0,18.396
-6.310500000000001,5.0,18.39599999999999
-6.3135,7.0,18.395999999999997
-11.481000000000002,7.0,18.396
-7.5264999999999915,5.0,18.395999999999997
-5.358000000000002,6.0,18.395999999999997
-7.33949999999999,8.0,18.395999999999997
-8.610499999999993,8.0,18.39599999999999
-6.552000000000002,5.0,18.395999999999994
-7.199500000000002,6.0,18.395999999999994
-5.734000000000002,6.0,18.395999999999997
-6.259000000000004,8.0,18.395999999999994
-9.287000000000003,9.0,18.39599999999999
-7.305000000000002,6.0,18.395999999999994
-4.395,4.0,18.395999999999997
-5.769,5.0,18.39599999999999
-5.2055000000000025,4.0,18.395999999999997
-8.724000000000002,6.0,18.395999999999994
-12.270000000000003,9.0,18.39599999999999
-10.251499999999997,7.0,18.395999999999994
-7.877000000000004,7.0,18.39599999999999
-7.286500000000002,7.0,18.395999999999994
-5.633000000000002,6.0,18.395999999999997
-5.949500000000002,6.0,18.395999999999997
-9.370500000000003,6.0,18.395999999999994
-13.200000000000003,10.0,18.395999999999994
-11.338000000000003,8.0,18.395999999999994
-7.5020000000000024,6.0,18.395999999999994
-5.356499999999999,6.0,18.396
-5.0884999999999945,6.0,18.395999999999997
-6.1715000000000035,5.0,18.395999999999997
-9.364500000000001,9.0,18.395999999999997
-4.7879999999999985,4.0,18.395999999999997
-7.116500000000004,5.0,18.395999999999997
-4.621500000000001,3.0,18.395999999999997
-8.913,8.0,18.39599999999999
-7.4940000000000015,8.0,18.395999999999994
-4.221999999999994,4.0,18.396
-5.133499999999996,4.0,18.39599999999999
-6.387499999999989,6.0,18.395999999999997
-6.333000000000001,6.0,18.395999999999994
-6.333000000000002,6.0,18.395999999999997
-5.651500000000002,6.0,18.39599999999999
-7.688000000000002,6.0,18.395999999999994
-5.919,8.0,18.395999999999997
-7.825000000000003,5.0,18.39599999999999
-6.443500000000002,4.0,18.39599999999999
-6.471500000000001,7.0,18.396000000000004
-6.333000000000002,6.0,18.395999999999994
-8.601999999999997,8.0,18.396000000000008
-4.2535000000000025,4.0,18.39599999999999
-4.902500000000001,5.0,18.395999999999997
-8.28499999999999,5.0,18.395999999999994
-10.640500000000003,7.0,18.395999999999994
-9.427000000000003,4.0,18.395999999999994
-8.624500000000005,4.0,18.395999999999994
-6.333000000000001,6.0,18.395999999999994
-6.296500000000002,6.0,18.396000000000004
-7.472500000000002,7.0,18.395999999999997
-5.525999999999998,7.0,18.395999999999994
-6.214500000000003,4.0,18.395999999999994
-7.5725000000000025,6.0,18.39599999999999
-11.051000000000002,7.0,18.395999999999994
-7.7925,6.0,18.396
-6.3930000000000025,6.0,18.395999999999994
-7.388500000000001,7.0,18.39599999999999
-8.601999999999993,7.0,18.395999999999994
-6.8355,4.0,18.39599999999999
-7.184500000000002,4.0,18.395999999999994
-5.856500000000002,6.0,18.395999999999994
-7.0645000000000024,3.0,18.395999999999994
-6.936999999999996,7.0,18.395999999999994
-6.1745,6.0,18.395999999999994
-5.2774999999999945,5.0,18.395999999999994
-6.987000000000002,5.0,18.395999999999994
-4.880000000000001,5.0,18.39599999999999
-6.333000000000002,6.0,18.395999999999994
-6.237999999999989,5.0,18.396
-4.516000000000001,4.0,18.395999999999994
-4.760500000000002,4.0,18.395999999999997
-6.124500000000001,5.0,18.395999999999994
-10.602500000000003,8.0,18.395999999999994
-7.959000000000001,7.0,18.395999999999997
-8.597500000000002,5.0,18.395999999999994
-9.388000000000002,9.0,18.39599999999999
-5.955000000000002,5.0,18.395999999999994
-8.778999999999993,6.0,18.396
-8.341999999999988,6.0,18.396
-8.200000000000003,6.0,18.395999999999994
-5.944000000000001,5.0,18.395999999999994
-8.171499999999996,7.0,18.395999999999994
-5.957999999999995,6.0,18.395999999999994
-9.121500000000001,6.0,18.395999999999994
-5.776500000000002,7.0,18.39599999999999
-4.8995000000000015,4.0,18.395999999999994
-6.009999999999998,6.0,18.39599999999999
-7.339000000000003,5.0,18.395999999999994
-8.184499999999993,6.0,18.395999999999994
-7.0450000000000035,8.0,18.39599999999999
-7.254499999999997,5.0,18.395999999999994
-4.3885000000000005,4.0,18.395999999999994
-4.190999999999992,3.0,18.395999999999997
-5.23449999999999,4.0,18.395999999999994
-6.964500000000001,5.0,18.395999999999994
-7.156500000000001,6.0,18.39599999999999
-11.328000000000003,9.0,18.395999999999994
-5.136500000000002,5.0,18.395999999999997
-8.335,6.0,18.395999999999997
-4.681000000000003,5.0,18.39599999999999
-9.966500000000003,7.0,18.395999999999997
-5.766000000000002,4.0,18.395999999999994
-7.205000000000002,10.0,18.396
-5.282500000000001,3.0,18.39599999999999
-8.178500000000001,8.0,18.39599999999999
-9.739499999999994,9.0,18.395999999999994
-6.58649999999999,6.0,18.396
-9.756000000000004,9.0,18.395999999999994
-6.688499999999998,7.0,18.395999999999997
-8.65899999999999,6.0,18.395999999999994
-3.799500000000002,3.0,18.395999999999997
-9.075500000000003,6.0,18.39599999999999
-7.230999999999987,6.0,18.395999999999994
-7.517500000000002,7.0,18.395999999999997
-4.5214999999999925,5.0,18.395999999999994
-6.312999999999997,5.0,18.395999999999997
-7.501999999999997,6.0,18.395999999999997
-5.892500000000002,5.0,18.396
-10.135999999999985,10.0,18.395999999999997
-9.201500000000001,6.0,18.395999999999994
-5.444000000000001,5.0,18.396
-7.131000000000002,4.0,18.395999999999994
-7.193500000000004,5.0,18.395999999999994
-9.075499999999991,4.0,18.396
-10.292000000000005,5.0,18.395999999999994
-5.336500000000001,4.0,18.395999999999994
-7.169999999999995,5.0,18.395999999999997
-6.766999999999989,6.0,18.396
-14.305000000000007,6.0,18.395999999999994
-7.475500000000002,5.0,18.395999999999994
-8.401499999999986,6.0,18.395999999999997
-5.277500000000002,6.0,18.395999999999997
-7.696500000000001,7.0,18.39599999999999
-5.3955,6.0,18.395999999999997
-11.199000000000003,5.0,18.395999999999994
-10.468500000000004,10.0,18.39599999999999
-7.915500000000003,8.0,18.395999999999994
-6.7795000000000005,5.0,18.39599999999999
-6.303499999999998,5.0,18.39599999999999
-7.5550000000000015,6.0,18.395999999999994
-9.026500000000002,7.0,18.395999999999994
-8.244500000000002,8.0,18.395999999999997
-6.513500000000002,7.0,18.395999999999994
-5.8995000000000015,6.0,18.395999999999994
-4.489999999999995,5.0,18.395999999999997
-7.217500000000003,6.0,18.395999999999997
-5.6815000000000015,5.0,18.39599999999999
-5.277500000000002,5.0,18.395999999999994
-5.1765000000000025,4.0,18.395999999999997
-4.1365,5.0,18.395999999999994
-7.879999999999988,5.0,18.395999999999994
-10.469000000000005,3.0,18.395999999999994
-5.9565,8.0,18.395999999999994
-5.514000000000001,6.0,18.395999999999994
-6.847499999999993,5.0,18.396
-6.144000000000002,4.0,18.395999999999994
-9.968500000000004,4.0,18.395999999999997
-5.277500000000002,5.0,18.39599999999999
-5.088500000000002,4.0,18.396
-5.142500000000001,5.0,18.395999999999994
-5.901000000000002,7.0,18.395999999999994
-6.886500000000002,5.0,18.395999999999994
-7.414500000000003,5.0,18.39599999999999
-7.860500000000002,4.0,18.395999999999997
-6.714500000000002,5.0,18.395999999999997
-8.328000000000003,7.0,18.395999999999994
-8.901500000000002,7.0,18.396
-5.057500000000001,5.0,18.395999999999994
-6.217500000000002,7.0,18.396
-5.7814999999999905,6.0,18.396
-5.620000000000001,4.0,18.395999999999994
-6.473500000000001,6.0,18.395999999999994
-6.333000000000002,6.0,18.395999999999994
-7.38849999999999,7.0,18.396000000000004
-5.757500000000002,3.0,18.39599999999999
-6.618500000000004,4.0,18.39599999999999
-5.553500000000001,6.0,18.395999999999997
-5.870500000000002,6.0,18.39599999999999
-9.256500000000003,6.0,18.39599999999999
-5.791000000000002,4.0,18.395999999999994
-5.416500000000003,4.0,18.395999999999994
-6.313500000000001,5.0,18.395999999999994
-5.1605000000000025,5.0,18.395999999999997
-5.766000000000002,7.0,18.395999999999994
-11.645499999999986,8.0,18.395999999999994
-5.2330000000000005,6.0,18.395999999999997
-4.813000000000001,5.0,18.395999999999997
-5.2745000000000015,5.0,18.395999999999997
-5.626499999999995,5.0,18.395999999999994
-7.444999999999991,4.0,18.395999999999994
-8.27649999999999,5.0,18.395999999999994
-6.4994999999999905,6.0,18.395999999999997
-11.588000000000005,9.0,18.395999999999997
-6.144000000000002,5.0,18.395999999999994
-10.039000000000003,5.0,18.395999999999997
-9.279500000000004,6.0,18.395999999999994
-4.626,4.0,18.395999999999997
-6.350499999999991,6.0,18.395999999999994
-7.396000000000002,5.0,18.395999999999997
-6.949499999999992,6.0,18.395999999999994
-12.648500000000002,5.0,18.395999999999994
-10.159500000000003,6.0,18.395999999999994
-5.247500000000002,6.0,18.395999999999997
-5.931499999999996,5.0,18.395999999999997
-5.088500000000002,6.0,18.395999999999994
-6.8000000000000025,7.0,18.396000000000004
-9.6925,5.0,18.396
-8.464499999999987,5.0,18.395999999999994
-8.233999999999995,8.0,18.395999999999994
-7.008500000000003,7.0,18.395999999999994
-8.463999999999995,7.0,18.39599999999999
-5.4244999999999965,4.0,18.39599999999999
-6.202,4.0,18.395999999999994
-4.8434999999999935,5.0,18.395999999999994
-8.6545,4.0,18.39599999999999
-8.376000000000003,6.0,18.39599999999999
-8.278500000000003,8.0,18.395999999999994
-5.931500000000001,5.0,18.395999999999994
-8.549000000000003,6.0,18.395999999999994
-5.245000000000001,4.0,18.395999999999997
-5.358000000000001,6.0,18.395999999999994
-7.499000000000002,5.0,18.395999999999994
-8.437000000000001,9.0,18.39599999999999
-7.380000000000003,7.0,18.395999999999997
-8.745500000000003,7.0,18.395999999999994
-7.744000000000002,8.0,18.395999999999997
-7.258999999999993,7.0,18.395999999999997
-6.688499999999991,7.0,18.396
-5.0885,4.0,18.395999999999994
-8.585500000000003,6.0,18.395999999999994
-9.303500000000001,7.0,18.39599999999999
-3.8505000000000003,5.0,18.395999999999994
-5.599000000000004,5.0,18.395999999999997
-5.444000000000001,6.0,18.395999999999994
-7.176000000000001,7.0,18.395999999999994
-5.7375000000000025,4.0,18.395999999999994
-6.489000000000004,4.0,18.39599999999999
-5.635499999999999,4.0,18.39599999999999
-7.603500000000002,5.0,18.395999999999994
-6.270000000000001,5.0,18.395999999999994
-5.275500000000002,4.0,18.396
-6.5565000000000015,8.0,18.395999999999994
-6.120500000000001,6.0,18.395999999999997
-6.956500000000002,8.0,18.395999999999997
-14.531000000000004,8.0,18.39599999999999
-9.349499999999985,5.0,18.396
-6.442500000000002,5.0,18.395999999999994
-5.549499999999991,6.0,18.395999999999997
-6.144000000000002,5.0,18.395999999999994
-5.2315000000000005,4.0,18.395999999999994
-9.411500000000004,5.0,18.39599999999999
-4.657999999999998,6.0,18.395999999999997
-7.113000000000003,6.0,18.395999999999997
-7.665500000000003,6.0,18.395999999999997
-8.121500000000003,8.0,18.395999999999997
-4.568999999999999,4.0,18.395999999999994
-6.613000000000001,6.0,18.395999999999994
-6.138000000000002,4.0,18.395999999999997
-6.545000000000003,5.0,18.395999999999994
-7.388500000000001,7.0,18.395999999999994
-8.379999999999988,10.0,18.395999999999994
-9.157,6.0,18.395999999999997
-5.828000000000001,5.0,18.39599999999999
-9.211499999999983,5.0,18.396
-10.333499999999987,8.0,18.395999999999994
-7.688000000000002,5.0,18.395999999999994
-4.9605000000000015,4.0,18.395999999999997
-5.253000000000002,5.0,18.396
-7.305000000000003,6.0,18.395999999999994
-7.454500000000003,4.0,18.395999999999997
-6.449000000000002,7.0,18.395999999999994
-7.5020000000000024,5.0,18.395999999999997
-6.784,8.0,18.39599999999999
-6.438500000000001,7.0,18.395999999999994
-4.3324999999999925,4.0,18.396000000000004
-6.80149999999999,5.0,18.396
-7.068500000000003,4.0,18.39599999999999
-8.516000000000002,8.0,18.395999999999994
-7.0035000000000025,6.0,18.39599999999999
-6.98599999999999,5.0,18.395999999999994
-5.576999999999996,5.0,18.395999999999994
-8.972000000000003,5.0,18.395999999999997
-7.01049999999999,7.0,18.396
-6.242499999999996,6.0,18.396
-13.309499999999998,8.0,18.395999999999994
-4.3035000000000005,5.0,18.395999999999994
-6.781500000000003,8.0,18.39599999999999
-5.957999999999993,6.0,18.395999999999997
-7.306000000000002,5.0,18.395999999999997
-5.576999999999991,5.0,18.396
-11.545499999999988,8.0,18.39599999999999
-4.736500000000001,4.0,18.395999999999994
-5.310999999999995,4.0,18.395999999999994
-5.769,5.0,18.395999999999997
-5.277500000000002,5.0,18.395999999999994
-6.412000000000003,4.0,18.39599999999999
-7.116,7.0,18.395999999999994
-12.807499999999985,11.0,18.395999999999997
-6.905000000000001,5.0,18.395999999999994
-6.379499999999997,5.0,18.395999999999994
-7.082499999999991,5.0,18.395999999999997
-7.548000000000001,8.0,18.395999999999997
-6.1320000000000014,4.0,18.395999999999994
-6.843500000000001,5.0,18.395999999999994
-4.033000000000001,3.0,18.395999999999994
-8.747500000000002,6.0,18.395999999999997
-11.180999999999983,9.0,18.396
-5.766000000000002,5.0,18.395999999999994
-7.700500000000002,6.0,18.395999999999997
-7.689000000000003,6.0,18.39599999999999
-8.889500000000002,6.0,18.395999999999997
-11.967,9.0,18.395999999999997
-5.681499999999996,5.0,18.395999999999994
-6.7879999999999985,7.0,18.396
-6.5745000000000005,4.0,18.39599999999999
-7.824000000000003,5.0,18.395999999999994
-6.1385000000000005,7.0,18.395999999999994
-5.588499999999993,5.0,18.395999999999997
-5.655000000000002,4.0,18.39599999999999
-6.0699999999999985,7.0,18.395999999999997
-9.370000000000003,7.0,18.395999999999994
-9.117999999999991,6.0,18.395999999999994
-8.533999999999988,8.0,18.396000000000004
-6.4475000000000025,5.0,18.39599999999999
-10.658500000000004,9.0,18.39599999999999
-5.332999999999995,6.0,18.395999999999994
-7.853500000000002,5.0,18.395999999999997
-6.357500000000002,7.0,18.395999999999997
-7.224000000000002,7.0,18.39599999999999
-6.561000000000002,5.0,18.395999999999997
-10.002500000000001,8.0,18.395999999999994
-7.685000000000002,6.0,18.395999999999994
-8.254999999999992,5.0,18.396
-5.167500000000002,5.0,18.395999999999994
-5.575500000000001,6.0,18.395999999999994
-7.047500000000001,5.0,18.395999999999994
-8.444000000000003,8.0,18.395999999999997
-6.607499999999993,5.0,18.396000000000004
-6.514000000000003,6.0,18.395999999999994
-7.933999999999999,6.0,18.395999999999997
-9.29349999999999,5.0,18.39599999999999
-5.600500000000002,5.0,18.395999999999994
-6.313500000000001,5.0,18.395999999999994
-8.254999999999992,6.0,18.396
-5.088499999999996,4.0,18.395999999999994
-8.176500000000004,5.0,18.396
-7.1435,4.0,18.395999999999997
-7.823000000000001,6.0,18.395999999999997
-6.019,6.0,18.395999999999994
-7.342500000000001,6.0,18.395999999999994
-4.473999999999995,5.0,18.395999999999997
-7.388500000000002,7.0,18.39599999999999
-11.209000000000001,9.0,18.39599999999999
-12.520499999999982,7.0,18.395999999999997
-6.144000000000002,4.0,18.395999999999994
-6.125000000000002,4.0,18.395999999999994
-6.90349999999999,6.0,18.396000000000004
-6.120499999999993,6.0,18.395999999999994
-8.171500000000002,6.0,18.39599999999999
-7.5525,7.0,18.39599999999999
-9.367500000000001,10.0,18.395999999999997
-7.0044999999999895,4.0,18.395999999999997
-7.6879999999999935,5.0,18.395999999999994
-12.477000000000004,9.0,18.395999999999994
-5.602499999999996,5.0,18.395999999999994
-9.483500000000001,8.0,18.395999999999997
-7.4715000000000025,7.0,18.395999999999994
-4.551000000000001,5.0,18.39599999999999
-9.147500000000003,5.0,18.395999999999994
-8.475000000000001,7.0,18.395999999999994
-10.746000000000004,6.0,18.395999999999994
-4.421499999999995,4.0,18.395999999999994
-6.67,5.0,18.395999999999997
-6.688500000000001,7.0,18.395999999999994
-5.4784999999999915,5.0,18.395999999999997
-7.162999999999993,9.0,18.395999999999997
-6.418500000000002,4.0,18.395999999999994
-4.899500000000001,6.0,18.396
-9.871499999999983,11.0,18.396000000000004
-9.499500000000003,9.0,18.395999999999997
-5.267000000000003,5.0,18.39599999999999
-7.499000000000002,4.0,18.39599999999999
-5.870500000000002,6.0,18.395999999999994
-8.246500000000001,6.0,18.395999999999994
-10.232499999999995,8.0,18.395999999999997
-6.912500000000002,5.0,18.395999999999997
-7.709000000000002,4.0,18.39599999999999
-4.346499999999995,4.0,18.395999999999994
-5.2775000000000025,4.0,18.395999999999994
-5.2105000000000015,4.0,18.395999999999994
-8.365500000000003,5.0,18.396
-8.228500000000002,8.0,18.395999999999997
-8.200500000000002,8.0,18.395999999999994
-6.333000000000002,6.0,18.39599999999999
-9.433000000000003,8.0,18.395999999999994
-5.633000000000001,6.0,18.395999999999997
-5.711500000000001,4.0,18.395999999999997
-8.706500000000004,6.0,18.395999999999994
-12.631000000000004,7.0,18.39599999999999
-6.473999999999988,5.0,18.39599999999999
-6.977000000000002,6.0,18.395999999999994
-11.187000000000005,7.0,18.395999999999994
-5.715000000000002,5.0,18.39599999999999
-7.096500000000002,6.0,18.396
-4.3885000000000005,4.0,18.395999999999994
-8.658999999999992,9.0,18.39599999999999
-9.424000000000003,8.0,18.395999999999994
-6.144000000000002,4.0,18.395999999999997
-6.062500000000002,5.0,18.395999999999997
-7.991000000000002,9.0,18.395999999999994
-8.168000000000003,5.0,18.395999999999997
-8.143500000000001,5.0,18.395999999999994
-6.596500000000001,5.0,18.395999999999994
-7.977999999999991,7.0,18.396
-7.747500000000002,5.0,18.395999999999994
-4.600500000000002,4.0,18.395999999999994
-11.153500000000005,8.0,18.395999999999997
-4.7105000000000015,4.0,18.395999999999997
-7.581000000000003,7.0,18.39599999999999
-6.397999999999998,6.0,18.395999999999994
-8.993000000000002,8.0,18.395999999999994
-5.9315,6.0,18.395999999999994
-6.9549999999999965,7.0,18.395999999999997
-6.333000000000002,6.0,18.395999999999994
-5.277500000000002,5.0,18.395999999999994
-5.3284999999999965,6.0,18.395999999999994
-6.532499999999995,6.0,18.395999999999997
-8.551999999999996,7.0,18.395999999999997
-4.319000000000001,5.0,18.39599999999999
-5.9895000000000005,4.0,18.395999999999994
-7.155499999999986,4.0,18.395999999999994
-5.012999999999993,5.0,18.395999999999994
-7.010500000000002,4.0,18.395999999999997
-6.034500000000005,4.0,18.39599999999999
-7.9815000000000005,8.0,18.39599999999999
-7.1800000000000015,5.0,18.395999999999994
-7.19949999999999,5.0,18.395999999999997
-6.687999999999999,5.0,18.395999999999994
-6.266000000000002,5.0,18.395999999999994
-4.626000000000001,4.0,18.395999999999994
-6.728500000000002,6.0,18.395999999999994
-8.4945,5.0,18.395999999999994
-6.144000000000002,6.0,18.395999999999997
-7.388500000000001,7.0,18.395999999999997
-9.080500000000002,6.0,18.395999999999997
-5.950999999999999,7.0,18.395999999999997
-10.634,9.0,18.396
-7.634000000000001,6.0,18.395999999999994
-4.826000000000002,5.0,18.39599999999999
-11.212999999999994,9.0,18.395999999999987
-5.277500000000002,5.0,18.395999999999997
-8.521500000000001,6.0,18.395999999999994
-10.509999999999996,5.0,18.39599999999999
-7.139499999999991,5.0,18.395999999999994
-6.601000000000001,7.0,18.395999999999994
-7.4940000000000015,8.0,18.395999999999994
-6.771500000000001,5.0,18.395999999999997
-5.0885,6.0,18.395999999999997
-6.964500000000001,8.0,18.395999999999994
-6.830000000000003,6.0,18.395999999999997
-5.768999999999997,5.0,18.39599999999999
-8.469999999999995,7.0,18.39599999999999
-11.311000000000005,6.0,18.395999999999994
-13.645500000000004,9.0,18.395999999999997
-6.070000000000002,5.0,18.39599999999999
-5.088500000000002,4.0,18.395999999999994
-5.364500000000001,6.0,18.395999999999994
-6.959000000000001,5.0,18.395999999999994
-7.881000000000002,6.0,18.396
-5.94649999999999,4.0,18.395999999999997
-5.418999999999997,6.0,18.396
-5.937000000000003,4.0,18.395999999999994
-5.255000000000001,5.0,18.39599999999999
-4.3885000000000005,3.0,18.395999999999994
-4.9229999999999965,6.0,18.395999999999994
-6.639500000000002,5.0,18.395999999999994
-7.338000000000001,6.0,18.395999999999997
-4.820500000000001,6.0,18.39599999999999
-4.242499999999993,4.0,18.395999999999997
-6.831000000000002,5.0,18.395999999999994
-8.919499999999987,6.0,18.395999999999997
-8.254999999999997,7.0,18.395999999999994
-4.222000000000001,4.0,18.395999999999997
-5.632999999999996,6.0,18.39599999999999
-4.888000000000002,4.0,18.395999999999994
-5.633000000000001,6.0,18.395999999999997
-5.277499999999993,5.0,18.396
-10.74949999999998,7.0,18.395999999999997
-7.388500000000001,7.0,18.395999999999994
-7.5290000000000035,6.0,18.395999999999994
-13.280500000000002,6.0,18.395999999999994
-8.871500000000001,7.0,18.395999999999994
-6.333500000000003,5.0,18.395999999999994
-4.222000000000001,4.0,18.395999999999994
-12.429500000000004,8.0,18.395999999999994
-6.874499999999999,5.0,18.396
-5.388000000000002,4.0,18.395999999999994
-16.104,6.0,18.395999999999994
-5.088500000000002,6.0,18.395999999999997
-7.261000000000003,5.0,18.395999999999994
-6.333,6.0,18.395999999999994
-9.677500000000004,6.0,18.395999999999994
-5.580000000000002,4.0,18.395999999999994
-5.3065000000000015,5.0,18.395999999999994
-8.824000000000002,8.0,18.395999999999997
-8.007999999999988,3.0,18.395999999999994
-4.687000000000001,4.0,18.39599999999999
-11.188000000000002,6.0,18.396
-7.469499999999991,6.0,18.39599999999999
-6.514000000000003,6.0,18.395999999999994
-7.765000000000002,5.0,18.395999999999994
-10.750499999999994,9.0,18.395999999999994
-7.6355,7.0,18.395999999999997
-4.654500000000002,3.0,18.39599999999999
-7.140500000000005,6.0,18.39599999999999
-6.525500000000001,5.0,18.395999999999994
-5.503500000000002,5.0,18.39599999999999
-8.775000000000002,7.0,18.39599999999999
-8.918499999999996,7.0,18.395999999999997
-4.839499999999996,4.0,18.395999999999994
-8.3965,8.0,18.395999999999994
-6.310499999999999,5.0,18.395999999999994
-5.056500000000001,5.0,18.396
-6.292500000000002,5.0,18.395999999999997
-7.445000000000002,9.0,18.39599999999999
-8.813999999999988,8.0,18.395999999999997
-5.088500000000002,6.0,18.395999999999997
