trades,win_rate,mean_R,total_R,profit_factor,max_drawdown_R,longest_losing_streak,average_holding_bars,profitable_days,losing_days,daily_sharpe,window,tail_percent,rr,horizon,probability_threshold,model,auc
20,0.4,-0.1,-2.0,0.8333333333333334,-3.5,3,4.45,6,10,-0.7005653208461518,3,19.999999999999996,1.25,10,0.56,xgboost,0.6604606754982695
13,0.3076923076923077,-0.3076923076923077,-4.0,0.5555555555555556,-4.0,4,4.3076923076923075,4,7,-2.0741835094559775,3,19.999999999999996,1.25,10,0.58,xgboost,0.6604606754982695
9,0.4444444444444444,0.0,0.0,1.0,-2.0,2,4.0,4,5,0.0,3,19.999999999999996,1.25,10,0.6,xgboost,0.6604606754982695
191,0.4816753926701571,0.023756544502617796,4.537499999999999,1.0512350035285813,-12.7625,12,6.335078534031414,22,26,0.4546152178983872,3,19.999999999999996,1.25,12,0.0,baseline,0.6216899374097256
37,0.43243243243243246,-0.02702702702702703,-1.0,0.9523809523809523,-5.5,4,4.864864864864865,12,15,-0.24852974662214833,3,19.999999999999996,1.25,12,0.5,xgboost,0.6216899374097256
29,0.3793103448275862,-0.14655172413793102,-4.25,0.7638888888888888,-4.25,3,4.655172413793103,8,13,-1.3281884347822805,3,19.999999999999996,1.25,12,0.52,xgboost,0.6216899374097256
19,0.3157894736842105,-0.2894736842105263,-5.5,0.5769230769230769,-6.0,5,4.578947368421052,4,11,-2.4384069418177745,3,19.999999999999996,1.25,12,0.54,xgboost,0.6216899374097256
14,0.2857142857142857,-0.35714285714285715,-5.0,0.5,-5.25,4,5.0,2,8,-2.758489107231838,3,19.999999999999996,1.25,12,0.56,xgboost,0.6216899374097256
8,0.5,0.125,1.0,1.25,-1.0,1,4.875,3,3,0.5561415559808175,3,19.999999999999996,1.25,12,0.58,xgboost,0.6216899374097256
5,0.4,-0.1,-0.5,0.8333333333333334,-2.0,2,4.4,2,2,-0.484802555608779,3,19.999999999999996,1.25,12,0.6,xgboost,0.6216899374097256
189,0.4603174603174603,0.0026455026455026315,0.49999999999999734,1.0052966101694913,-15.4625,15,6.920634920634921,22,26,0.046477661078493104,3,19.999999999999996,1.25,15,0.0,baseline,0.6506038647342995
40,0.475,0.06875,2.75,1.130952380952381,-4.75,3,4.85,14,14,0.749439602891341,3,19.999999999999996,1.25,15,0.5,xgboost,0.6506038647342995
31,0.45161290322580644,0.016129032258064516,0.5,1.0294117647058822,-4.0,4,4.903225806451613,11,12,0.1491358325129811,3,19.999999999999996,1.25,15,0.52,xgboost,0.6506038647342995
23,0.5217391304347826,0.17391304347826086,4.0,1.3636363636363635,-2.0,2,5.217391304347826,10,8,1.3719491447261736,3,19.999999999999996,1.25,15,0.54,xgboost,0.6506038647342995
14,0.5,0.125,1.75,1.25,-2.0,2,5.142857142857143,6,6,0.7616683182790136,3,19.999999999999996,1.25,15,0.56,xgboost,0.6506038647342995
9,0.5555555555555556,0.25,2.25,1.5625,-2.0,2,5.333333333333333,4,3,1.3494500644757887,3,19.999999999999996,1.25,15,0.58,xgboost,0.6506038647342995
5,0.4,-0.1,-0.5,0.8333333333333334,-2.0,2,4.6,2,3,-0.38068905162306804,3,19.999999999999996,1.25,15,0.6,xgboost,0.6506038647342995
193,0.44559585492227977,-0.040867875647668396,-7.887500000000001,0.9149710281633201,-16.025,12,6.082901554404145,19,29,-0.8675448854955573,3,19.999999999999996,1.3,10,0.0,baseline,0.6519104084321475
32,0.34375,-0.20937499999999998,-6.699999999999999,0.6809523809523811,-6.000000000000002,3,4.875,9,15,-2.335260864027529,3,19.999999999999996,1.3,10,0.5,xgboost,0.6519104084321475
25,0.32,-0.264,-6.6,0.611764705882353,-7.200000000000001,5,5.08,7,12,-2.678798475044433,3,19.999999999999996,1.3,10,0.52,xgboost,0.6519104084321475
21,0.3333333333333333,-0.23333333333333334,-4.9,0.65,-5.0,5,5.0476190476190474,6,10,-2.113070677941736,3,19.999999999999996,1.3,10,0.54,xgboost,0.6519104084321475
12,0.25,-0.42500000000000004,-5.1000000000000005,0.43333333333333335,-4.4,4,4.833333333333333,3,8,-2.5098109555712216,3,19.999999999999996,1.3,10,0.56,xgboost,0.6519104084321475
10,0.2,-0.54,-5.4,0.325,-4.4,4,4.6,2,8,-2.6723269373510607,3,19.999999999999996,1.3,10,0.58,xgboost,0.6519104084321475
5,0.4,-0.07999999999999999,-0.3999999999999999,0.8666666666666667,-1.0,1,4.2,2,3,-0.29629021367655556,3,19.999999999999996,1.3,10,0.6,xgboost,0.6519104084321475
187,0.45989304812834225,-0.005815508021390376,-1.0875000000000004,0.9877894736842104,-12.6625,12,6.550802139037433,21,27,-0.11890332929792365,3,19.999999999999996,1.3,12,0.0,baseline,0.6351706036745406
25,0.36,-0.172,-4.3,0.7312500000000001,-5.6,4,5.52,8,12,-1.582299412209084,3,19.999999999999996,1.3,12,0.5,xgboost,0.6351706036745406
20,0.35,-0.19499999999999998,-3.8999999999999995,0.7,-3.200000000000001,3,5.15,6,10,-1.5917507600850713,3,19.999999999999996,1.3,12,0.52,xgboost,0.6351706036745406
16,0.375,-0.13749999999999998,-2.1999999999999997,0.78,-2.6999999999999997,2,5.125,6,7,-1.0330610216206804,3,19.999999999999996,1.3,12,0.54,xgboost,0.6351706036745406
13,0.38461538461538464,-0.11538461538461535,-1.4999999999999996,0.8125,-3.0,3,5.076923076923077,5,5,-0.8406808679554048,3,19.999999999999996,1.3,12,0.56,xgboost,0.6351706036745406
7,0.5714285714285714,0.31428571428571433,2.2,1.7333333333333334,-1.0,1,5.714285714285714,4,2,1.3583156569645116,3,19.999999999999996,1.3,12,0.58,xgboost,0.6351706036745406
7,0.5714285714285714,0.31428571428571433,2.2,1.7333333333333334,-1.0,1,5.714285714285714,4,2,1.3583156569645116,3,19.999999999999996,1.3,12,0.6,xgboost,0.6351706036745406
183,0.4426229508196721,-0.03306010928961748,-6.049999999999999,0.9359110169491526,-16.112499999999997,15,7.218579234972678,21,27,-0.6136297772642457,3,19.999999999999996,1.3,15,0.0,baseline,0.6627938764352105
32,0.40625,-0.06562499999999999,-2.0999999999999996,0.8894736842105264,-4.1000000000000005,3,5.5,12,13,-0.6556548508357685,3,19.999999999999996,1.3,15,0.5,xgboost,0.6627938764352105
21,0.38095238095238093,-0.12380952380952377,-2.599999999999999,0.8,-3.0,3,5.142857142857143,8,10,-0.9397384663894236,3,19.999999999999996,1.3,15,0.52,xgboost,0.6627938764352105
17,0.35294117647058826,-0.18823529411764706,-3.1999999999999997,0.7090909090909091,-3.7,3,4.9411764705882355,6,9,-1.2339652127581118,3,19.999999999999996,1.3,15,0.54,xgboost,0.6627938764352105
12,0.4166666666666667,-0.04166666666666665,-0.4999999999999998,0.9285714285714286,-2.7,3,5.333333333333333,5,6,-0.2085639091892853,3,19.999999999999996,1.3,15,0.56,xgboost,0.6627938764352105
10,0.5,0.15,1.5,1.3,-2.0,2,4.8,5,4,0.7146013232299538,3,19.999999999999996,1.3,15,0.58,xgboost,0.6627938764352105
3,0.6666666666666666,0.5333333333333333,1.6,2.6,-1.0,1,4.0,2,1,1.9577910514566874,3,19.999999999999996,1.3,15,0.6,xgboost,0.6627938764352105
190,0.45263157894736844,-0.04263157894736839,-8.099999999999994,0.9112936344969195,-16.0125,12,6.205263157894737,17,31,-0.852900567090415,3,19.999999999999996,1.35,10,0.0,baseline,0.6799826313504125
20,0.4,-0.05999999999999996,-1.1999999999999993,0.9,-2.3,2,5.35,7,9,-0.4790628937462293,3,19.999999999999996,1.35,10,0.5,xgboost,0.6799826313504125
11,0.18181818181818182,-0.5727272727272728,-6.300000000000001,0.30000000000000004,-6.0,7,5.454545454545454,1,8,-3.7812975331711662,3,19.999999999999996,1.35,10,0.52,xgboost,0.6799826313504125
9,0.1111111111111111,-0.7388888888888889,-6.65,0.16875,-5.65,6,5.888888888888889,0,7,-5.0877587615654045,3,19.999999999999996,1.35,10,0.54,xgboost,0.6799826313504125
7,0.14285714285714285,-0.6642857142857144,-4.65,0.225,-4.0,5,5.428571428571429,1,5,-3.962893499839446,3,19.999999999999996,1.35,10,0.56,xgboost,0.6799826313504125
4,0.25,-0.4125,-1.65,0.45,-1.0,2,5.25,1,2,-2.1380107569057842,3,19.999999999999996,1.35,10,0.58,xgboost,0.6799826313504125
2,0.5,0.17500000000000004,0.3500000000000001,1.35,0.0,1,4.5,1,1,0.38982958016723784,3,19.999999999999996,1.35,10,0.6,xgboost,0.6799826313504125
184,0.45108695652173914,-0.022961956521739112,-4.224999999999997,0.9520295202952028,-14.05,12,6.782608695652174,20,28,-0.4488419282988082,3,19.999999999999996,1.35,12,0.0,baseline,0.6571225071225071
19,0.42105263157894735,-0.010526315789473648,-0.1999999999999993,0.9818181818181819,-5.65,4,5.315789473684211,6,8,-0.08165794514750994,3,19.999999999999996,1.35,12,0.5,xgboost,0.6571225071225071
13,0.46153846153846156,0.08461538461538466,1.1000000000000005,1.157142857142857,-3.0,3,5.538461538461538,5,5,0.5904138656595207,3,19.999999999999996,1.35,12,0.52,xgboost,0.6571225071225071
10,0.3,-0.295,-2.9499999999999997,0.5785714285714286,-4.3,4,5.8,2,6,-1.8196828657195487,3,19.999999999999996,1.35,12,0.54,xgboost,0.6571225071225071
8,0.25,-0.4125,-3.3,0.45,-4.65,3,5.625,2,5,-1.795922471545689,3,19.999999999999996,1.35,12,0.56,xgboost,0.6571225071225071
8,0.25,-0.4125,-3.3,0.45,-4.65,3,5.625,2,5,-1.795922471545689,3,19.999999999999996,1.35,12,0.58,xgboost,0.6571225071225071
5,0.2,-0.53,-2.65,0.3375,-4.0,4,5.0,1,4,-2.0433954971226362,3,19.999999999999996,1.35,12,0.6,xgboost,0.6571225071225071
180,0.43333333333333335,-0.03951388888888886,-7.112499999999995,0.9240928495197436,-17.475,15,7.5055555555555555,20,28,-0.6905416211519715,3,19.999999999999996,1.35,15,0.0,baseline,0.6852363636363636
26,0.5,0.17500000000000007,4.550000000000002,1.35,-3.0,3,5.884615384615385,12,9,1.4988467926803637,3,19.999999999999996,1.35,15,0.5,xgboost,0.6852363636363636
16,0.5,0.17500000000000004,2.8000000000000007,1.35,-2.3,3,6.25,8,6,1.133220261921116,3,19.999999999999996,1.35,15,0.52,xgboost,0.6852363636363636
11,0.5454545454545454,0.28181818181818186,3.1000000000000005,1.6199999999999999,-2.0,2,5.7272727272727275,6,3,1.7982220467299654,3,19.999999999999996,1.35,15,0.54,xgboost,0.6852363636363636
6,0.5,0.17500000000000004,1.0500000000000003,1.3500000000000003,-2.0,3,5.5,3,3,0.6756180134211017,3,19.999999999999996,1.35,15,0.56,xgboost,0.6852363636363636
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-2.0,3,5.4,2,3,-0.2639021962369053,3,19.999999999999996,1.35,15,0.58,xgboost,0.6852363636363636
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-2.0,3,5.4,2,3,-0.2639021962369053,3,19.999999999999996,1.35,15,0.6,xgboost,0.6852363636363636
120,0.5583333333333333,0.225625,27.075,1.6063829787234045,-5.600000000000001,5,5.166666666666667,25,10,4.904127961801979,4,9.999999999999998,1.2,10,0.0,baseline,0.655104895104895
25,0.52,0.144,3.5999999999999996,1.2999999999999996,-3.8,3,3.24,12,8,1.2166123453841404,4,9.999999999999998,1.2,10,0.5,xgboost,0.655104895104895
20,0.45,-0.010000000000000031,-0.20000000000000062,0.9818181818181817,-5.6,5,3.55,8,8,-0.07987371614730476,4,9.999999999999998,1.2,10,0.52,xgboost,0.655104895104895
17,0.47058823529411764,0.03529411764705879,0.5999999999999994,1.0666666666666667,-5.6,5,3.3529411764705883,8,7,0.24853535666940804,4,9.999999999999998,1.2,10,0.54,xgboost,0.655104895104895
13,0.5384615384615384,0.18461538461538457,2.3999999999999995,1.4000000000000001,-2.5999999999999996,2,3.3846153846153846,7,5,1.209034617321751,4,9.999999999999998,1.2,10,0.56,xgboost,0.655104895104895
9,0.4444444444444444,-0.02222222222222224,-0.20000000000000018,0.96,-3.8,3,3.2222222222222223,4,5,-0.12097405531064452,4,9.999999999999998,1.2,10,0.58,xgboost,0.655104895104895
7,0.42857142857142855,-0.05714285714285716,-0.40000000000000013,0.8999999999999999,-3.0,3,3.5714285714285716,3,4,-0.27518210486820305,4,9.999999999999998,1.2,10,0.6,xgboost,0.655104895104895
119,0.5630252100840336,0.21712184873949575,25.837499999999995,1.567857142857143,-5.600000000000001,5,5.46218487394958,25,10,4.514876082943269,4,9.999999999999998,1.2,12,0.0,baseline,0.6529914529914529
24,0.4583333333333333,0.008333333333333312,0.1999999999999995,1.015384615384615,-3.8,3,3.25,10,8,0.07972647959612524,4,9.999999999999998,1.2,12,0.5,xgboost,0.6529914529914529
21,0.42857142857142855,-0.05714285714285716,-1.2000000000000004,0.8999999999999999,-5.0,3,3.5238095238095237,8,7,-0.5281099433199927,4,9.999999999999998,1.2,12,0.52,xgboost,0.6529914529914529
15,0.4666666666666667,0.026666666666666648,0.3999999999999997,1.05,-3.0,3,3.2666666666666666,7,4,0.20707919898087487,4,9.999999999999998,1.2,12,0.54,xgboost,0.6529914529914529
13,0.46153846153846156,0.015384615384615365,0.19999999999999973,1.0285714285714287,-3.0,3,3.4615384615384617,6,3,0.11499746059719254,4,9.999999999999998,1.2,12,0.56,xgboost,0.6529914529914529
11,0.5454545454545454,0.19999999999999998,2.1999999999999997,1.44,-3.0,3,3.3636363636363638,6,3,1.3799109627391573,4,9.999999999999998,1.2,12,0.58,xgboost,0.6529914529914529
5,0.8,0.76,3.8,4.8,-1.0,1,3.4,4,0,3.8727346521359554,4,9.999999999999998,1.2,12,0.6,xgboost,0.6529914529914529
117,0.5641025641025641,0.22692307692307692,26.55,1.5610142630744852,-5.6875000000000036,5,5.752136752136752,23,12,4.59320342710008,4,9.999999999999998,1.2,15,0.0,baseline,0.6224430157802454
30,0.5666666666666667,0.24666666666666665,7.3999999999999995,1.5692307692307692,-2.8,2,3.7333333333333334,12,6,2.569018342580813,4,9.999999999999998,1.2,15,0.5,xgboost,0.6224430157802454
27,0.5925925925925926,0.3037037037037037,8.2,1.7454545454545454,-2.0,2,3.6296296296296298,12,5,2.935975555617174,4,9.999999999999998,1.2,15,0.52,xgboost,0.6224430157802454
25,0.56,0.23199999999999996,5.799999999999999,1.5272727272727271,-2.0,2,3.8,10,5,2.178263492067191,4,9.999999999999998,1.2,15,0.54,xgboost,0.6224430157802454
16,0.5625,0.23749999999999993,3.799999999999999,1.5428571428571427,-3.0,3,3.5,9,4,1.9783109073210379,4,9.999999999999998,1.2,15,0.56,xgboost,0.6224430157802454
11,0.6363636363636364,0.39999999999999997,4.3999999999999995,2.1,-2.0,2,3.727272727272727,7,1,3.1567352216695803,4,9.999999999999998,1.2,15,0.58,xgboost,0.6224430157802454
10,0.6,0.31999999999999995,3.1999999999999997,1.8,-2.0,2,3.2,6,1,2.582855191372004,4,9.999999999999998,1.2,15,0.6,xgboost,0.6224430157802454
120,0.5416666666666666,0.21104166666666666,25.325,1.542872454448017,-5.5,5,5.183333333333334,25,10,4.5947386011936455,4,9.999999999999998,1.25,10,0.0,baseline,0.6496761475640664
22,0.6363636363636364,0.4318181818181818,9.5,2.1875,-1.0,1,3.1363636363636362,14,5,3.84023577622925,4,9.999999999999998,1.25,10,0.5,xgboost,0.6496761475640664
15,0.6,0.35,5.25,1.875,-2.0,2,2.933333333333333,9,5,2.353144635827974,4,9.999999999999998,1.25,10,0.52,xgboost,0.6496761475640664
12,0.6666666666666666,0.5,6.0,2.5,-2.0,2,2.9166666666666665,8,3,3.0337606536613433,4,9.999999999999998,1.25,10,0.54,xgboost,0.6496761475640664
9,0.6666666666666666,0.5,4.5,2.5,-2.0,2,3.2222222222222223,6,3,2.4039695853820326,4,9.999999999999998,1.25,10,0.56,xgboost,0.6496761475640664
8,0.625,0.40625,3.25,2.0833333333333335,-2.0,2,3.375,5,3,1.848773126626539,4,9.999999999999998,1.25,10,0.58,xgboost,0.6496761475640664
6,0.5,0.125,0.75,1.25,-2.0,2,3.5,3,3,0.6076003454133934,4,9.999999999999998,1.25,10,0.6,xgboost,0.6496761475640664
119,0.5462184873949579,0.20199579831932774,24.0375,1.5060526315789473,-5.5,5,5.4789915966386555,24,11,4.210624759504834,4,9.999999999999998,1.25,12,0.0,baseline,0.638633754305396
25,0.48,0.08,2.0,1.1538461538461537,-4.75,3,2.88,10,7,0.7158010436012361,4,9.999999999999998,1.25,12,0.5,xgboost,0.638633754305396
18,0.5,0.125,2.25,1.25,-4.0,4,3.0555555555555554,9,4,0.94678022031047,4,9.999999999999998,1.25,12,0.52,xgboost,0.638633754305396
15,0.5333333333333333,0.2,3.0,1.4285714285714286,-3.0,3,3.2,8,4,1.6173402467273887,4,9.999999999999998,1.25,12,0.54,xgboost,0.638633754305396
14,0.5714285714285714,0.2857142857142857,4.0,1.6666666666666667,-3.0,3,3.2142857142857144,8,3,2.2635616493054007,4,9.999999999999998,1.25,12,0.56,xgboost,0.638633754305396
9,0.4444444444444444,0.0,0.0,1.0,-3.0,3,3.5555555555555554,4,3,0.0,4,9.999999999999998,1.25,12,0.58,xgboost,0.638633754305396
7,0.5714285714285714,0.2857142857142857,2.0,1.6666666666666667,-2.0,2,3.7142857142857144,4,1,1.9708705423630493,4,9.999999999999998,1.25,12,0.6,xgboost,0.638633754305396
117,0.5470085470085471,0.21324786324786327,24.950000000000003,1.5058286872782565,-5.537500000000001,5,5.769230769230769,22,13,4.321436187866225,4,9.999999999999998,1.25,15,0.0,baseline,0.6735948477751756
25,0.64,0.44,11.0,2.2222222222222223,-2.0,2,4.16,12,5,3.787592847256002,4,9.999999999999998,1.25,15,0.5,xgboost,0.6735948477751756
19,0.631578947368421,0.42105263157894735,8.0,2.142857142857143,-2.0,2,4.0,10,3,3.470091290350196,4,9.999999999999998,1.25,15,0.52,xgboost,0.6735948477751756
12,0.5833333333333334,0.3125,3.75,1.75,-3.0,3,3.5833333333333335,7,4,1.927913111666926,4,9.999999999999998,1.25,15,0.54,xgboost,0.6735948477751756
9,0.7777777777777778,0.75,6.75,4.375,-2.0,2,3.6666666666666665,7,1,4.127068139027369,4,9.999999999999998,1.25,15,0.56,xgboost,0.6735948477751756
6,0.6666666666666666,0.5,3.0,2.5,-2.0,2,4.333333333333333,4,1,2.825022838756761,4,9.999999999999998,1.25,15,0.58,xgboost,0.6735948477751756
3,0.3333333333333333,-0.25,-0.75,0.625,-1.0,2,3.6666666666666665,1,1,-3.14248013873616,4,9.999999999999998,1.25,15,0.6,xgboost,0.6735948477751756
119,0.5462184873949579,0.23371848739495799,27.8125,1.609255202628697,-5.399999999999999,5,5.310924369747899,24,11,4.853178933682525,4,9.999999999999998,1.3,10,0.0,baseline,0.6627439724454649
21,0.5238095238095238,0.20476190476190478,4.300000000000001,1.4300000000000002,-3.0,3,3.2857142857142856,11,6,1.8734438994032465,4,9.999999999999998,1.3,10,0.5,xgboost,0.6627439724454649
15,0.4666666666666667,0.0733333333333333,1.0999999999999996,1.1375,-2.1000000000000005,2,2.933333333333333,7,5,0.5978591591780097,4,9.999999999999998,1.3,10,0.52,xgboost,0.6627439724454649
11,0.5454545454545454,0.25454545454545463,2.8000000000000007,1.56,-2.0,2,3.1818181818181817,6,4,1.4961811703884798,4,9.999999999999998,1.3,10,0.54,xgboost,0.6627439724454649
8,0.625,0.43750000000000006,3.5000000000000004,2.1666666666666665,-1.0,1,3.625,5,3,2.0222141381371816,4,9.999999999999998,1.3,10,0.56,xgboost,0.6627439724454649
8,0.625,0.43750000000000006,3.5000000000000004,2.1666666666666665,-1.0,1,3.625,5,3,2.0222141381371816,4,9.999999999999998,1.3,10,0.58,xgboost,0.6627439724454649
3,0.6666666666666666,0.5333333333333333,1.6,2.6,-1.0,1,4.666666666666667,2,1,1.9087622937327484,4,9.999999999999998,1.3,10,0.6,xgboost,0.6627439724454649
118,0.5508474576271186,0.21747881355932208,25.662500000000005,1.5518817204301074,-5.399999999999999,5,5.694915254237288,23,12,4.36213563001763,4,9.999999999999998,1.3,12,0.0,baseline,0.6997058823529412
20,0.65,0.4950000000000001,9.900000000000002,2.4142857142857146,-2.0,2,3.45,12,4,4.024086257928396,4,9.999999999999998,1.3,12,0.5,xgboost,0.6997058823529412
15,0.6,0.37999999999999995,5.699999999999999,1.9500000000000002,-1.0,1,3.2666666666666666,8,3,2.8569207512095356,4,9.999999999999998,1.3,12,0.52,xgboost,0.6997058823529412
12,0.6666666666666666,0.5333333333333333,6.4,2.6,-1.0,1,3.4166666666666665,8,2,3.468466114304953,4,9.999999999999998,1.3,12,0.54,xgboost,0.6997058823529412
10,0.6,0.38000000000000006,3.8000000000000007,1.95,-1.0,1,3.8,6,2,2.3880236962252686,4,9.999999999999998,1.3,12,0.56,xgboost,0.6997058823529412
7,0.5714285714285714,0.31428571428571433,2.2,1.7333333333333334,-2.0,2,3.0,4,2,1.5346574517346354,4,9.999999999999998,1.3,12,0.58,xgboost,0.6997058823529412
7,0.5714285714285714,0.31428571428571433,2.2,1.7333333333333334,-2.0,2,3.0,4,2,1.5346574517346354,4,9.999999999999998,1.3,12,0.6,xgboost,0.6997058823529412
116,0.5431034482758621,0.21702586206896554,25.175000000000004,1.5085858585858583,-5.724999999999994,5,6.051724137931035,22,13,4.193146858263107,4,9.999999999999998,1.3,15,0.0,baseline,0.6376160527103923
23,0.7391304347826086,0.7000000000000002,16.100000000000005,3.6833333333333336,-1.0,1,4.521739130434782,14,2,5.857887026368381,4,9.999999999999998,1.3,15,0.5,xgboost,0.6376160527103923
17,0.7647058823529411,0.7588235294117648,12.900000000000002,4.2250000000000005,-1.0,1,4.411764705882353,11,1,5.698106199714982,4,9.999999999999998,1.3,15,0.52,xgboost,0.6376160527103923
12,0.75,0.7250000000000001,8.700000000000001,3.9000000000000004,-1.0,1,4.166666666666667,9,0,5.243485986353342,4,9.999999999999998,1.3,15,0.54,xgboost,0.6376160527103923
8,0.75,0.7250000000000001,5.800000000000001,3.9,-2.0,2,3.625,6,0,4.36551397127336,4,9.999999999999998,1.3,15,0.56,xgboost,0.6376160527103923
6,0.6666666666666666,0.5333333333333333,3.2,2.6,-2.0,2,3.8333333333333335,4,1,2.4943808054796697,4,9.999999999999998,1.3,15,0.58,xgboost,0.6376160527103923
4,0.5,0.15000000000000002,0.6000000000000001,1.3,-2.0,2,5.0,2,1,0.8007930287527606,4,9.999999999999998,1.3,15,0.6,xgboost,0.6376160527103923
117,0.5384615384615384,0.2182692307692308,25.537500000000005,1.5594194961664836,-5.299999999999997,4,5.564102564102564,25,10,4.842124447875005,4,9.999999999999998,1.35,10,0.0,baseline,0.6677811550151975
16,0.75,0.7625000000000001,12.200000000000001,4.05,-1.0,1,4.625,11,3,4.5560520311884725,4,9.999999999999998,1.35,10,0.5,xgboost,0.6677811550151975
15,0.7333333333333333,0.7233333333333333,10.85,3.7125,-1.0,1,4.533333333333333,10,3,4.170746850788808,4,9.999999999999998,1.35,10,0.52,xgboost,0.6677811550151975
10,0.6,0.41000000000000003,4.1000000000000005,2.025,-2.0,2,4.0,6,3,2.297010435651149,4,9.999999999999998,1.35,10,0.54,xgboost,0.6677811550151975
7,0.5714285714285714,0.3428571428571429,2.4000000000000004,1.8,-1.0,1,4.285714285714286,4,2,1.6990833141015054,4,9.999999999999998,1.35,10,0.56,xgboost,0.6677811550151975
5,0.4,-0.05999999999999996,-0.2999999999999998,0.9,-1.0,1,4.8,2,2,-0.29294482919758513,4,9.999999999999998,1.35,10,0.58,xgboost,0.6677811550151975
3,0.6666666666666666,0.5666666666666668,1.7000000000000002,2.7,-1.0,1,5.666666666666667,2,0,3.0788008733565957,4,9.999999999999998,1.35,10,0.6,xgboost,0.6677811550151975
116,0.5344827586206896,0.19461206896551725,22.575,1.4815999999999994,-5.299999999999997,4,6.0,24,11,4.163394663337777,4,9.999999999999998,1.35,12,0.0,baseline,0.6729813664596274
19,0.5789473684210527,0.36052631578947364,6.85,1.85625,-2.6500000000000004,2,4.473684210526316,9,3,2.7419316181461504,4,9.999999999999998,1.35,12,0.5,xgboost,0.6729813664596274
16,0.5625,0.321875,5.15,1.7357142857142858,-2.6500000000000004,2,4.625,7,3,2.1458801835232078,4,9.999999999999998,1.35,12,0.52,xgboost,0.6729813664596274
10,0.4,-0.05999999999999996,-0.5999999999999996,0.9,-3.0,3,4.7,4,3,-0.3545356092547555,4,9.999999999999998,1.35,12,0.54,xgboost,0.6729813664596274
5,0.8,0.8800000000000001,4.4,5.4,-1.0,1,5.6,4,1,3.08982143181181,4,9.999999999999998,1.35,12,0.56,xgboost,0.6729813664596274
4,0.75,0.7625000000000002,3.0500000000000007,4.050000000000001,-1.0,1,5.25,3,1,2.5316338401314655,4,9.999999999999998,1.35,12,0.58,xgboost,0.6729813664596274
2,1.0,1.35,2.7,inf,0.0,0,5.0,2,0,6.503361153565614,4,9.999999999999998,1.35,12,0.6,xgboost,0.6729813664596274
114,0.5175438596491229,0.18640350877192982,21.25,1.4193389245189934,-5.299999999999997,5,6.412280701754386,23,12,3.6327967332276896,4,9.999999999999998,1.35,15,0.0,baseline,0.6150706436420722
15,0.5333333333333333,0.25333333333333335,3.8000000000000007,1.542857142857143,-2.0,2,4.8,8,3,2.185753052106171,4,9.999999999999998,1.35,15,0.5,xgboost,0.6150706436420722
12,0.5833333333333334,0.3708333333333334,4.450000000000001,1.89,-1.0,1,5.0,7,1,3.2211319151047153,4,9.999999999999998,1.35,15,0.52,xgboost,0.6150706436420722
9,0.6666666666666666,0.5666666666666668,5.1000000000000005,2.6999999999999997,-1.0,1,4.777777777777778,6,0,4.173506536331686,4,9.999999999999998,1.35,15,0.54,xgboost,0.6150706436420722
5,0.6,0.41000000000000003,2.0500000000000003,2.0250000000000004,-2.0,2,4.6,3,1,1.9549865499863086,4,9.999999999999998,1.35,15,0.56,xgboost,0.6150706436420722
4,0.75,0.7625000000000001,3.0500000000000003,4.050000000000001,-1.0,1,5.25,3,0,3.3184075760689864,4,9.999999999999998,1.35,15,0.58,xgboost,0.6150706436420722
3,0.6666666666666666,0.5666666666666668,1.7000000000000002,2.7,-1.0,1,5.666666666666667,2,0,3.0788008733565957,4,9.999999999999998,1.35,15,0.6,xgboost,0.6150706436420722
155,0.5096774193548387,0.12032258064516128,18.65,1.290555014605648,-6.600000000000001,5,5.309677419354839,22,19,3.079563245866552,4,12.5,1.2,10,0.0,baseline,0.6927191166321601
32,0.59375,0.30624999999999997,9.799999999999999,1.7538461538461536,-4.600000000000001,3,3.5625,13,8,3.0511993872570526,4,12.5,1.2,10,0.5,xgboost,0.6927191166321601
24,0.625,0.375,9.0,1.9999999999999996,-3.0,3,3.5416666666666665,13,7,3.120737822445093,4,12.5,1.2,10,0.52,xgboost,0.6927191166321601
18,0.6111111111111112,0.3444444444444444,6.199999999999999,1.8857142857142855,-2.0,2,3.6666666666666665,11,6,2.718964154442018,4,12.5,1.2,10,0.54,xgboost,0.6927191166321601
14,0.5,0.09999999999999996,1.3999999999999995,1.2,-3.0,3,3.642857142857143,7,6,0.7146417828630008,4,12.5,1.2,10,0.56,xgboost,0.6927191166321601
12,0.5,0.09999999999999994,1.1999999999999993,1.2,-3.0,3,3.25,6,5,0.7155806970268533,4,12.5,1.2,10,0.58,xgboost,0.6927191166321601
10,0.6,0.32,3.2,1.8,-2.0,2,3.6,6,4,1.889314555925514,4,12.5,1.2,10,0.6,xgboost,0.6927191166321601
152,0.5328947368421053,0.12524671052631575,19.037499999999994,1.30350737345556,-6.600000000000001,5,5.7368421052631575,21,19,3.1666114590458916,4,12.5,1.2,12,0.0,baseline,0.6499729778418303
31,0.45161290322580644,-0.006451612903225826,-0.20000000000000062,0.9882352941176469,-3.5999999999999996,4,3.4193548387096775,11,12,-0.07464967509855994,4,12.5,1.2,12,0.5,xgboost,0.6499729778418303
